"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"257",372,"GO:0048731",2.48456358771816e-99,1,72,72,"system development","BP",2.80060007607591e-98,"vasculature development","Down"
"258",373,"GO:0031323",1.72589466703922e-96,1,70,70,"regulation of cellular metabolic process","BP",1.93767775765599e-95,"regulation of endopeptidase activity","Down"
"259",374,"GO:0048522",3.66152860853634e-95,1,69,69,"positive regulation of cellular process","BP",4.10265909298425e-94,"positive regulation of gene expression","Down"
"260",375,"GO:0051716",1.50397248178033e-92,1,67,67,"cellular response to stimulus","BP",1.66858049356574e-91,"regulation of cellular response to stress","Down"
"261",376,"GO:0080090",2.61525392634669e-92,1,67,67,"regulation of primary metabolic process","BP",2.89579000567582e-91,"regulation of endopeptidase activity","Down"
"262",377,"GO:0051171",9.18869652725774e-91,1,66,66,"regulation of nitrogen compound metabolic process","BP",1.01345388703766e-89,"regulation of endopeptidase activity","Down"
"263",378,"GO:0060255",1.04876369732247e-90,1,66,66,"regulation of macromolecule metabolic process","BP",1.15445941369326e-89,"regulation of endopeptidase activity","Down"
"264",379,"GO:0006996",1.56190854459988e-90,1,66,66,"organelle organization","BP",1.71596813983722e-89,"endomembrane system organization","Down"
"265",380,"GO:0044260",8.38292386997241e-89,1,65,65,"cellular macromolecule metabolic process","BP",9.17401144294456e-88,"negative regulation of cellular macromolecule biosynthetic process","Down"
"266",381,"GO:0051234",5.30232570956389e-88,1,64,64,"establishment of localization","BP",5.79145498044614e-87,"organelle localization","Down"
"267",382,"GO:0048513",8.36365599081446e-87,1,63,63,"animal organ development","BP",9.1175174398898e-86,"eye development","Down"
"268",383,"GO:0048583",7.29392190145672e-84,1,61,61,"regulation of response to stimulus","BP",7.93601232366989e-83,"regulation of cellular response to stress","Down"
"269",384,"GO:0006810",1.77306993385954e-82,1,60,60,"transport","BP",1.92543779330103e-81,"organelle localization","Down"
"270",385,"GO:0019538",1.53148010476574e-80,1,59,59,"protein metabolic process","BP",1.65988882124226e-79,"proteolysis","Down"
"271",386,"GO:0065008",6.7385068690712e-76,1,55,55,"regulation of biological quality","BP",7.27552197587841e-75,"regulation of anatomical structure size","Down"
"272",387,"GO:0007154",9.51723011049043e-76,1,55,55,"cell communication","BP",1.02560437672513e-74,"cell-cell signaling","Down"
"273",388,"GO:0042221",2.60819055684312e-74,1,54,54,"response to chemical","BP",2.80529808747478e-73,"response to acid chemical","Down"
"274",389,"GO:0023052",7.26792331854584e-73,1,53,53,"signaling","BP",7.80228872825226e-72,"cell surface receptor signaling pathway","Down"
"275",390,"GO:0010646",1.36476087811412e-72,1,53,53,"regulation of cell communication","BP",1.45954313264728e-71,"cell-cell signaling","Down"
"276",391,"GO:0023051",1.36476087811412e-72,1,53,53,"regulation of signaling","BP",1.45954313264728e-71,"cell surface receptor signaling pathway","Down"
"277",392,"GO:0030154",1.17295101782882e-71,1,52,52,"cell differentiation","BP",1.24966955321044e-70,"regionalization","Down"
"278",393,"GO:0048869",1.17295101782882e-71,1,52,52,"cellular developmental process","BP",1.24966955321044e-70,"regionalization","Down"
"279",394,"GO:0051128",3.70597034353581e-70,1,51,51,"regulation of cellular component organization","BP",3.91873336888703e-69,"endomembrane system organization","Down"
"280",395,"GO:0044085",6.02452737795798e-70,1,51,51,"cellular component biogenesis","BP",6.35847121763505e-69,"endomembrane system organization","Down"
"281",396,"GO:0009966",2.24893023722005e-68,1,50,50,"regulation of signal transduction","BP",2.36915342373312e-67,"cell surface receptor signaling pathway","Down"
"282",397,"GO:0051641",9.07757219763457e-66,1,48,48,"cellular localization","BP",9.54499942273665e-65,"organelle localization","Down"
"283",398,"GO:0034641",1.94612878758708e-65,1,48,48,"cellular nitrogen compound metabolic process","BP",2.0425292079778e-64,"metabolic process","Down"
"284",399,"GO:0022607",2.41601195669027e-64,1,47,47,"cellular component assembly","BP",2.52627892168949e-63,"endomembrane system organization","Down"
"285",400,"GO:0007165",3.06590799309606e-63,1,46,46,"signal transduction","BP",3.19989952760915e-62,"cell surface receptor signaling pathway","Down"
"286",401,"GO:0006950",5.48847807332139e-62,1,45,45,"response to stress","BP",5.71775645494258e-61,"response to wounding","Down"
"287",402,"GO:0009892",9.92255216895703e-62,1,45,45,"negative regulation of metabolic process","BP",1.03179896723693e-60,"negative regulation of protein metabolic process","Down"
"288",403,"GO:0009653",1.18297013662146e-61,1,45,45,"anatomical structure morphogenesis","BP",1.22784893001814e-60,"regionalization","Down"
"289",404,"GO:0051239",1.33596395158681e-61,1,45,45,"regulation of multicellular organismal process","BP",1.38409794690133e-60,"negative regulation of nervous system development","Down"
"290",405,"GO:0050793",2.61911049714116e-60,1,44,44,"regulation of developmental process","BP",2.70849665355735e-59,"regulation of anatomical structure morphogenesis","Down"
"291",406,"GO:0010033",2.37545594529026e-59,1,43,43,"response to organic substance","BP",2.45202741898459e-58,"response to acid chemical","Down"
"292",407,"GO:1901360",6.56576985211072e-59,1,43,43,"organic cyclic compound metabolic process","BP",6.76502356243071e-58,"metabolic process","Down"
"293",408,"GO:0051246",6.7638929693648e-59,1,43,43,"regulation of protein metabolic process","BP",6.94377063303097e-58,"regulation of endopeptidase activity","Down"
"294",409,"GO:0043412",3.50397064380708e-57,1,42,42,"macromolecule modification","BP",3.57760480951027e-56,"proteolysis","Down"
"295",410,"GO:0031324",2.34830950518663e-56,1,41,41,"negative regulation of cellular metabolic process","BP",2.39332230944518e-55,"negative regulation of protein metabolic process","Down"
"296",411,"GO:0065009",3.30088141426419e-56,1,41,41,"regulation of molecular function","BP",3.35808080339223e-55,"regulation of transferase activity","Down"
"297",412,"GO:0019219",3.53320951377979e-56,1,41,41,"regulation of nucleobase-containing compound metabolic process","BP",3.58795834588521e-55,"regulation of endopeptidase activity","Down"
"298",413,"GO:0009889",3.76429956335666e-56,1,41,41,"regulation of biosynthetic process","BP",3.81575401781981e-55,"regulation of endopeptidase activity","Down"
"299",414,"GO:0010468",3.94319431514952e-56,1,41,41,"regulation of gene expression","BP",3.98276759143059e-55,"regulation of endopeptidase activity","Down"
"300",415,"GO:0006725",4.14128623785967e-56,1,41,41,"cellular aromatic compound metabolic process","BP",4.17536480081881e-55,"aromatic compound biosynthetic process","Down"
"301",416,"GO:0009893",6.01578038759396e-56,1,41,41,"positive regulation of metabolic process","BP",6.02219152122195e-55,"positive regulation of gene expression","Down"
"302",417,"GO:0051173",6.01578038759396e-56,1,41,41,"positive regulation of nitrogen compound metabolic process","BP",6.02219152122195e-55,"positive regulation of gene expression","Down"
"303",418,"GO:0009058",6.52469954584291e-56,1,41,41,"biosynthetic process","BP",6.50853214873816e-55,"organic cyclic compound biosynthetic process","Down"
"304",419,"GO:1901576",6.52469954584291e-56,1,41,41,"organic substance biosynthetic process","BP",6.50853214873816e-55,"organic cyclic compound biosynthetic process","Down"
"305",420,"GO:0070887",6.66294970749085e-55,1,40,40,"cellular response to chemical stimulus","BP",6.622995511714e-54,"response to acid chemical","Down"
"306",421,"GO:0031326",9.02453798146972e-55,1,40,40,"regulation of cellular biosynthetic process","BP",8.95462958865551e-54,"regulation of endopeptidase activity","Down"
"307",422,"GO:0010604",1.2799194750842e-54,1,40,40,"positive regulation of macromolecule metabolic process","BP",1.26777261187602e-53,"positive regulation of gene expression","Down"
"308",423,"GO:0044249",1.45282362100705e-54,1,40,40,"cellular biosynthetic process","BP",1.43651121543784e-53,"organic cyclic compound biosynthetic process","Down"
"309",424,"GO:0036211",1.59582844051618e-54,1,40,40,"protein modification process","BP",1.57239319768342e-53,"proteolysis","Down"
"310",425,"GO:0051649",1.63263887182147e-54,1,40,40,"establishment of localization in cell","BP",1.6058556163326e-53,"organelle localization","Down"
"311",426,"GO:0010605",1.9270228473656e-53,1,39,39,"negative regulation of macromolecule metabolic process","BP",1.88553832773481e-52,"negative regulation of protein metabolic process","Down"
"312",427,"GO:0046483",2.90357090858046e-53,1,39,39,"heterocycle metabolic process","BP",2.83613962578153e-52,"aromatic compound biosynthetic process","Down"
"313",428,"GO:0031325",3.39899668953961e-53,1,39,39,"positive regulation of cellular metabolic process","BP",3.31431580315661e-52,"positive regulation of gene expression","Down"
"314",429,"GO:0007399",2.19780619256435e-52,1,38,38,"nervous system development","BP",2.139349862054e-51,"vasculature development","Down"
"315",430,"GO:0051172",3.4601059227029e-52,1,38,38,"negative regulation of nitrogen compound metabolic process","BP",3.35648140797823e-51,"negative regulation of protein metabolic process","Down"
"316",431,"GO:0006139",7.72175968668783e-52,1,38,38,"nucleobase-containing compound metabolic process","BP",7.45202698530353e-51,"aromatic compound biosynthetic process","Down"
"317",432,"GO:0000003",7.16279119940324e-51,1,37,37,"reproduction","BP",6.9007677264678e-50,"development of primary sexual characteristics","Down"
"318",433,"GO:2000026",1.3310940193785e-50,1,37,37,"regulation of multicellular organismal development","BP",1.28021260976403e-49,"negative regulation of nervous system development","Down"
"319",434,"GO:0048468",2.0312329457454e-49,1,36,36,"cell development","BP",1.94694368745257e-48,"regionalization","Down"
"320",435,"GO:0016192",2.90310868775423e-49,1,36,36,"vesicle-mediated transport","BP",2.7779152061431e-48,"Golgi vesicle transport","Down"
"321",436,"GO:0010556",3.26961749812782e-49,1,36,36,"regulation of macromolecule biosynthetic process","BP",3.11803117080345e-48,"regulation of endopeptidase activity","Down"
"322",437,"GO:2000112",3.26961749812782e-49,1,36,36,"regulation of cellular macromolecule biosynthetic process","BP",3.11803117080345e-48,"negative regulation of cellular macromolecule biosynthetic process","Down"
"323",438,"GO:0010941",3.33361323795869e-49,1,36,36,"regulation of cell death","BP",3.17368990019175e-48,"regulation of apoptotic signaling pathway","Down"
"324",439,"GO:0009888",5.23023696620249e-48,1,35,35,"tissue development","BP",4.97093010818165e-47,"epithelial cell development","Down"
"325",440,"GO:0043933",1.41512930706145e-47,1,35,35,"protein-containing complex organization","BP",1.34270518090881e-46,"endomembrane system organization","Down"
"326",441,"GO:0033036",6.72855583570896e-47,1,34,34,"macromolecule localization","BP",6.37346902353877e-46,"organelle localization","Down"
"327",442,"GO:0022008",8.54314645593085e-47,1,34,34,"neurogenesis","BP",8.07872037342723e-46,"vasculature development","Down"
"328",443,"GO:0022414",9.39858623256984e-47,1,34,34,"reproductive process","BP",8.87276918036242e-46,"development of primary sexual characteristics","Down"
"329",444,"GO:0048584",1.29068394239829e-46,1,34,34,"positive regulation of response to stimulus","BP",1.21440646066056e-45,"regulation of cellular response to stress","Down"
"330",445,"GO:0032879",1.53540559459874e-46,1,34,34,"regulation of localization","BP",1.44225765519308e-45,"organelle localization","Down"
"331",446,"GO:0051252",1.73835475212014e-46,1,34,34,"regulation of RNA metabolic process","BP",1.63017760115626e-45,"regulation of endopeptidase activity","Down"
"332",447,"GO:0009790",2.22632823629572e-45,1,33,33,"embryo development","BP",2.08431660128948e-44,"regionalization","Down"
"333",448,"GO:0071310",2.29391112894615e-45,1,33,33,"cellular response to organic substance","BP",2.1440270518641e-44,"response to acid chemical","Down"
"334",449,"GO:0044281",2.42964550715133e-45,1,33,33,"small molecule metabolic process","BP",2.26713279442134e-44,"small molecule biosynthetic process","Down"
"335",450,"GO:0048585",5.02758128318191e-45,1,33,33,"negative regulation of response to stimulus","BP",4.68354514248152e-44,"regulation of cellular response to stress","Down"
"336",451,"GO:0046907",5.52899244193203e-45,1,33,33,"intracellular transport","BP",5.1336740366934e-44,"organelle localization","Down"
"337",452,"GO:0048699",4.00299812259472e-44,1,32,32,"generation of neurons","BP",3.71067391758945e-43,"vasculature development","Down"
"338",453,"GO:0008104",4.07567132836984e-44,1,32,32,"protein localization","BP",3.77183638861945e-43,"organelle localization","Down"
"339",454,"GO:0043067",1.00373014182726e-43,1,32,32,"regulation of programmed cell death","BP",9.27380832678435e-43,"regulation of apoptotic signaling pathway","Down"
"340",455,"GO:0009056",1.23100241235052e-43,1,32,32,"catabolic process","BP",1.13364862679862e-42,"regulation of cellular catabolic process","Down"
"341",456,"GO:0044248",1.23100241235052e-43,1,32,32,"cellular catabolic process","BP",1.13364862679862e-42,"regulation of cellular catabolic process","Down"
"342",457,"GO:0002376",1.26622503209273e-43,1,32,32,"immune system process","BP",1.1641834063417e-42,"immune effector process","Down"
"343",458,"GO:0006793",7.51056043689289e-43,1,31,31,"phosphorus metabolic process","BP",6.88284855647615e-42,"organophosphate metabolic process","Down"
"344",459,"GO:0006796",7.51056043689289e-43,1,31,31,"phosphate-containing compound metabolic process","BP",6.88284855647615e-42,"organophosphate metabolic process","Down"
"345",460,"GO:0051130",7.94072194331836e-43,1,31,31,"positive regulation of cellular component organization","BP",7.26524494684128e-42,"endomembrane system organization","Down"
"346",461,"GO:0051247",1.42414203972323e-42,1,31,31,"positive regulation of protein metabolic process","BP",1.3008856622172e-41,"regulation of endopeptidase activity","Down"
"347",462,"GO:0060429",1.45427412725022e-42,1,31,31,"epithelium development","BP",1.32626035294211e-41,"epithelial cell development","Down"
"348",463,"GO:0040011",1.85366848629516e-42,1,31,31,"locomotion","BP",1.6877666540807e-41,"regulation of locomotion","Down"
"349",464,"GO:0042981",2.58060829993718e-42,1,31,31,"regulation of apoptotic process","BP",2.34207864387213e-41,"regulation of apoptotic signaling pathway","Down"
"350",465,"GO:0050790",3.56938771033932e-41,1,30,30,"regulation of catalytic activity","BP",3.23425548801807e-40,"regulation of transferase activity","Down"
"351",466,"GO:0033043",4.3597235162189e-41,1,30,30,"regulation of organelle organization","BP",3.94404522269819e-40,"endomembrane system organization","Down"
"352",467,"GO:0006355",4.40147853592733e-41,1,30,30,"regulation of DNA-templated transcription","BP",3.96273690550901e-40,"regulation of endopeptidase activity","Down"
"353",468,"GO:1903506",4.40147853592733e-41,1,30,30,"regulation of nucleic acid-templated transcription","BP",3.96273690550901e-40,"regulation of endopeptidase activity","Down"
"354",469,"GO:2001141",4.40147853592733e-41,1,30,30,"regulation of RNA biosynthetic process","BP",3.96273690550901e-40,"regulation of endopeptidase activity","Down"
"355",470,"GO:0009628",3.90899898569372e-40,1,29,29,"response to abiotic stimulus","BP",3.50256252517803e-39,"response to radiation","Down"
"356",471,"GO:0030030",4.85908687874802e-40,1,29,29,"cell projection organization","BP",4.34006555445703e-39,"endomembrane system organization","Down"
"357",472,"GO:0120036",4.85908687874802e-40,1,29,29,"plasma membrane bounded cell projection organization","BP",4.34006555445703e-39,"endomembrane system organization","Down"
"358",473,"GO:0042592",5.49092540294679e-40,1,29,29,"homeostatic process","BP",4.89665436250128e-39,"inorganic ion homeostasis","Down"
"359",474,"GO:1902531",1.20295971463493e-39,1,29,29,"regulation of intracellular signal transduction","BP",1.06938185357767e-38,"cell-cell signaling","Down"
"360",475,"GO:1901575",1.32661235199419e-39,1,29,29,"organic substance catabolic process","BP",1.17744680564398e-38,"regulation of cellular catabolic process","Down"
"361",476,"GO:0009719",9.95085230076812e-39,1,28,28,"response to endogenous stimulus","BP",8.81808232187564e-38,"response to hormone","Down"
"362",477,"GO:0045595",1.65874962581608e-38,1,28,28,"regulation of cell differentiation","BP",1.4630223616744e-37,"regulation of anatomical structure morphogenesis","Down"
"363",478,"GO:0035295",2.32538963884725e-38,1,28,28,"tube development","BP",2.04779625070986e-37,"regionalization","Down"
"364",479,"GO:0010648",3.93163125726395e-38,1,28,28,"negative regulation of cell communication","BP",3.44078785185398e-37,"cell-cell signaling","Down"
"365",480,"GO:0023057",3.93163125726395e-38,1,28,28,"negative regulation of signaling","BP",3.44078785185398e-37,"cell surface receptor signaling pathway","Down"
"366",481,"GO:0009605",1.38768770679906e-37,1,27,27,"response to external stimulus","BP",1.21255936674721e-36,"regulation of cellular response to stress","Down"
"367",482,"GO:1901700",2.07618912740381e-37,1,27,27,"response to oxygen-containing compound","BP",1.8113625266328e-36,"response to acid chemical","Down"
"368",483,"GO:0007049",3.40845228807695e-37,1,27,27,"cell cycle","BP",2.96909383239593e-36,"negative regulation of cell cycle","Down"
"369",484,"GO:0051241",4.66575073948926e-37,1,27,27,"negative regulation of multicellular organismal process","BP",4.05179833093397e-36,"negative regulation of nervous system development","Down"
"370",485,"GO:0032504",6.47106841318577e-37,1,27,27,"multicellular organism reproduction","BP",5.61091408872539e-36,"development of primary sexual characteristics","Down"
"371",486,"GO:0010629",6.56098234617571e-37,1,27,27,"negative regulation of gene expression","BP",5.68013771168146e-36,"negative regulation of protein metabolic process","Down"
"372",487,"GO:0042127",6.68138573803948e-37,1,27,27,"regulation of cell population proliferation","BP",5.76666003362795e-36,"regulation of epithelial cell proliferation","Down"
"373",488,"GO:0010647",7.59277745988969e-37,1,27,27,"positive regulation of cell communication","BP",6.50347929543135e-36,"cell-cell signaling","Down"
"374",489,"GO:0023056",7.59277745988969e-37,1,27,27,"positive regulation of signaling","BP",6.50347929543135e-36,"cell surface receptor signaling pathway","Down"
"375",490,"GO:0009968",8.11209011355696e-37,1,27,27,"negative regulation of signal transduction","BP",6.93774505007694e-36,"cell-cell signaling","Down"
"376",491,"GO:0022402",7.91432570605212e-36,1,26,26,"cell cycle process","BP",6.75835449686511e-35,"negative regulation of cell cycle","Down"
"377",492,"GO:0009890",1.15733341544079e-35,1,26,26,"negative regulation of biosynthetic process","BP",9.86797447719254e-35,"negative regulation of protein metabolic process","Down"
"378",493,"GO:0044703",1.27789910303364e-35,1,26,26,"multi-organism reproductive process","BP",1.08631061005997e-34,"development of primary sexual characteristics","Down"
"379",494,"GO:0048609",1.33034373092334e-35,1,26,26,"multicellular organismal reproductive process","BP",1.12918934751265e-34,"development of primary sexual characteristics","Down"
"380",495,"GO:0009967",1.56183542020319e-35,1,26,26,"positive regulation of signal transduction","BP",1.32368487643085e-34,"cell surface receptor signaling pathway","Down"
"381",496,"GO:1901566",1.88741618041838e-35,1,26,26,"organonitrogen compound biosynthetic process","BP",1.59721885778348e-34,"organic cyclic compound biosynthetic process","Down"
"382",497,"GO:0065003",2.32109616067465e-35,1,26,26,"protein-containing complex assembly","BP",1.96127405720575e-34,"endomembrane system organization","Down"
"383",498,"GO:0010467",2.83176149231364e-35,1,26,26,"gene expression","BP",2.38919278004187e-34,"proteolysis","Down"
"384",499,"GO:0009887",1.37042757225363e-34,1,25,25,"animal organ morphogenesis","BP",1.1527954921226e-33,"eye development","Down"
"385",500,"GO:0033554",1.76312913321016e-34,1,25,25,"cellular response to stress","BP",1.48092336732823e-33,"response to wounding","Down"
"386",501,"GO:0035239",2.51229344834062e-34,1,25,25,"tube morphogenesis","BP",2.10703658851901e-33,"regionalization","Down"
"387",502,"GO:0031327",2.67454174164403e-34,1,25,25,"negative regulation of cellular biosynthetic process","BP",2.23977968141244e-33,"negative regulation of protein metabolic process","Down"
"388",503,"GO:0031399",3.0310873554754e-34,1,25,25,"regulation of protein modification process","BP",2.53460064324323e-33,"regulation of endopeptidase activity","Down"
"389",504,"GO:0002009",3.13386296946755e-34,1,25,25,"morphogenesis of an epithelium","BP",2.61278871241407e-33,"epithelial cell development","Down"
"390",505,"GO:0048729",3.13386296946755e-34,1,25,25,"tissue morphogenesis","BP",2.61278871241407e-33,"epithelial cell development","Down"
"391",506,"GO:0019953",3.35847959750023e-34,1,25,25,"sexual reproduction","BP",2.79592186285248e-33,"development of primary sexual characteristics","Down"
"392",507,"GO:0009059",4.74773324511087e-34,1,25,25,"macromolecule biosynthetic process","BP",3.94664079195352e-33,"organic cyclic compound biosynthetic process","Down"
"393",508,"GO:0070727",3.31840863701378e-33,1,24,24,"cellular macromolecule localization","BP",2.75442578471424e-32,"organelle localization","Down"
"394",509,"GO:0051240",4.00503033728475e-33,1,24,24,"positive regulation of multicellular organismal process","BP",3.31946337954953e-32,"negative regulation of nervous system development","Down"
"395",510,"GO:0045934",5.69692652223738e-33,1,24,24,"negative regulation of nucleobase-containing compound metabolic process","BP",4.71481319813948e-32,"negative regulation of protein metabolic process","Down"
"396",511,"GO:0051093",7.14919676054578e-33,1,24,24,"negative regulation of developmental process","BP",5.90804588598768e-32,"regulation of anatomical structure morphogenesis","Down"
"397",512,"GO:0048870",9.23303625080092e-33,1,24,24,"cell motility","BP",7.6078058932038e-32,"cell migration","Down"
"398",514,"GO:1901135",9.32209974624975e-33,1,24,24,"carbohydrate derivative metabolic process","BP",7.66997871092899e-32,"carbohydrate derivative biosynthetic process","Down"
"399",515,"GO:0034645",9.72677369564349e-33,1,24,24,"cellular macromolecule biosynthetic process","BP",7.99126771846162e-32,"negative regulation of cellular macromolecule biosynthetic process","Down"
"400",516,"GO:0090304",1.01963325499156e-32,1,24,24,"nucleic acid metabolic process","BP",8.34057042834895e-32,"aromatic compound biosynthetic process","Down"
