"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"253",349,"GO:0019222",7.56215517632678e-164,1,133,133,"regulation of metabolic process","BP",1.11038437851138e-162,"post-transcriptional regulation of gene expression","Up"
"254",350,"GO:0007275",1.97221390653436e-161,1,132,132,"multicellular organism development","BP",2.88379670174669e-160,"gastrulation","Up"
"255",351,"GO:0048518",4.07137040941657e-158,1,129,129,"positive regulation of biological process","BP",5.92845703691344e-157,"positive regulation of biological process","Up"
"256",352,"GO:0051179",5.28996910133434e-154,1,126,126,"localization","BP",7.68691775637878e-153,"vesicle-mediated transport in synapse","Up"
"257",353,"GO:0060255",4.84722280859723e-151,1,123,123,"regulation of macromolecule metabolic process","BP",7.01445218004442e-150,"post-transcriptional regulation of gene expression","Up"
"258",354,"GO:0044260",2.55779202262813e-148,1,121,121,"cellular macromolecule metabolic process","BP",3.6937681085541e-147,"regulation of DNA metabolic process","Up"
"259",355,"GO:0031323",6.23848669772119e-145,1,118,118,"regulation of cellular metabolic process","BP",8.9537624653359e-144,"post-transcriptional regulation of gene expression","Up"
"260",356,"GO:0048519",7.42776433553607e-139,1,114,114,"negative regulation of biological process","BP",1.06388673632095e-137,"negative regulation of biological process","Up"
"261",357,"GO:0048731",1.88872712151789e-138,1,114,114,"system development","BP",2.6997234202268e-137,"gliogenesis","Up"
"262",358,"GO:0048522",1.29494790629071e-137,1,113,113,"positive regulation of cellular process","BP",1.84721285858659e-136,"positive regulation of biological process","Up"
"263",359,"GO:1901564",1.13018370789109e-134,1,110,110,"organonitrogen compound metabolic process","BP",1.60890379879455e-133,"protein ubiquitination","Up"
"264",360,"GO:0080090",1.16065605353498e-134,1,110,110,"regulation of primary metabolic process","BP",1.64893204847038e-133,"post-transcriptional regulation of gene expression","Up"
"265",361,"GO:0051716",1.13989376909901e-133,1,110,110,"cellular response to stimulus","BP",1.61615707667398e-132,"response to stimulus","Up"
"266",362,"GO:0051171",1.96302002263273e-133,1,109,109,"regulation of nitrogen compound metabolic process","BP",2.77757418959992e-132,"post-transcriptional regulation of gene expression","Up"
"267",363,"GO:0006996",2.35141544414806e-130,1,107,107,"organelle organization","BP",3.30709111863715e-129,"epigenetic regulation of gene expression","Up"
"268",364,"GO:0048869",1.64050522742955e-126,1,105,105,"cellular developmental process","BP",2.30262497252838e-125,"regulation of hemopoiesis","Up"
"269",365,"GO:0048523",9.57333568194066e-124,1,102,102,"negative regulation of cellular process","BP",1.33038974437128e-122,"negative regulation of biological process","Up"
"270",366,"GO:0030154",1.65864175007476e-121,1,101,101,"cell differentiation","BP",2.29587486512324e-120,"regulation of hemopoiesis","Up"
"271",367,"GO:0007154",2.42871144910144e-117,1,97,97,"cell communication","BP",3.35516666459693e-116,"negative regulation of intracellular signal transduction","Up"
"272",368,"GO:0034641",1.08290229343653e-113,1,93,93,"cellular nitrogen compound metabolic process","BP",1.49304087858848e-112,"metabolic process","Up"
"273",369,"GO:0019538",3.25673339520195e-113,1,93,93,"protein metabolic process","BP",4.48136752455687e-112,"protein ubiquitination","Up"
"274",370,"GO:0051234",7.98635559201043e-113,1,93,93,"establishment of localization","BP",1.0967928346361e-111,"vesicle-mediated transport in synapse","Up"
"275",371,"GO:0023052",2.3141903897986e-112,1,93,93,"signaling","BP",3.17193532096857e-111,"small GTPase mediated signal transduction","Up"
"276",372,"GO:0006810",4.6142752883295e-109,1,90,90,"transport","BP",6.29987994531381e-108,"vesicle-mediated transport in synapse","Up"
"277",373,"GO:0065008",2.25561849548997e-107,1,89,89,"regulation of biological quality","BP",3.07360932731746e-106,"regulation of hormone secretion","Up"
"278",374,"GO:0010468",5.65869526018533e-107,1,88,88,"regulation of gene expression","BP",7.69582555385205e-106,"post-transcriptional regulation of gene expression","Up"
"279",375,"GO:0044085",2.44718448221347e-105,1,87,87,"cellular component biogenesis","BP",3.32172095221379e-104,"ribonucleoprotein complex biogenesis","Up"
"280",376,"GO:0048513",5.70375254742056e-105,1,87,87,"animal organ development","BP",7.72709532729858e-104,"embryonic organ development","Up"
"281",377,"GO:1901360",6.9918370322342e-105,1,86,86,"organic cyclic compound metabolic process","BP",9.45382752389351e-104,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"282",378,"GO:0042221",2.51909370915401e-104,1,86,86,"response to chemical","BP",3.39956307108183e-103,"response to toxic substance","Up"
"283",379,"GO:0006725",2.55889819231605e-102,1,84,84,"cellular aromatic compound metabolic process","BP",3.44663902672723e-101,"metabolic process","Up"
"284",380,"GO:0007165",2.19443415794092e-101,1,84,84,"signal transduction","BP",2.94440935674678e-100,"small GTPase mediated signal transduction","Up"
"285",381,"GO:0048583",2.27531177727952e-101,1,84,84,"regulation of response to stimulus","BP",3.04709057133188e-100,"regulation of response to external stimulus","Up"
"286",382,"GO:0048468",1.49987442906092e-100,1,84,84,"cell development","BP",2.00479398876769e-99,"regulation of hemopoiesis","Up"
"287",383,"GO:0046483",7.56880873007209e-100,1,82,82,"heterocycle metabolic process","BP",1.00975116848428e-98,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"288",384,"GO:0006950",8.29470421341852e-98,1,81,81,"response to stress","BP",1.10239294707369e-96,"wound healing","Up"
"289",385,"GO:0051641",7.37404319942606e-96,1,79,79,"cellular localization","BP",9.76328895440078e-95,"vesicle-mediated transport in synapse","Up"
"290",386,"GO:0022607",1.72453271659202e-95,1,79,79,"cellular component assembly","BP",2.27898625415292e-94,"ribonucleoprotein complex biogenesis","Up"
"291",387,"GO:0006139",7.16224440075043e-95,1,78,78,"nucleobase-containing compound metabolic process","BP",9.44714873500114e-94,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"292",388,"GO:0009653",1.52336505911398e-94,1,79,79,"anatomical structure morphogenesis","BP",2.005573096623e-93,"post-embryonic animal organ morphogenesis","Up"
"293",389,"GO:0010646",3.42709531045156e-94,1,78,78,"regulation of cell communication","BP",4.49501414876455e-93,"negative regulation of intracellular signal transduction","Up"
"294",390,"GO:0023051",3.42709531045156e-94,1,78,78,"regulation of signaling","BP",4.49501414876455e-93,"small GTPase mediated signal transduction","Up"
"295",391,"GO:0009888",1.75386930458377e-91,1,76,76,"tissue development","BP",2.2918098151688e-90,"muscle tissue development","Up"
"296",392,"GO:0032879",2.16701351299232e-91,1,76,76,"regulation of localization","BP",2.82639900279296e-90,"negative regulation of transport","Up"
"297",393,"GO:0007399",3.6367790733054e-91,1,76,76,"nervous system development","BP",4.73457260770093e-90,"gliogenesis","Up"
"298",394,"GO:0051128",3.86503202826744e-90,1,75,75,"regulation of cellular component organization","BP",5.02239041298425e-89,"epigenetic regulation of gene expression","Up"
"299",395,"GO:0009889",9.04445302380229e-90,1,74,74,"regulation of biosynthetic process","BP",1.17309905516132e-88,"post-transcriptional regulation of gene expression","Up"
"300",396,"GO:0009893",9.20053626921987e-90,1,74,74,"positive regulation of metabolic process","BP",1.1911378194014e-88,"positive regulation of biological process","Up"
"301",397,"GO:0051239",4.15096686566488e-88,1,73,73,"regulation of multicellular organismal process","BP",5.36409076146066e-87,"regulation of cytokine production","Up"
"302",398,"GO:0010556",2.18405071318456e-87,1,72,72,"regulation of macromolecule biosynthetic process","BP",2.81714386650915e-86,"post-transcriptional regulation of gene expression","Up"
"303",399,"GO:0031326",2.23861781789243e-87,1,72,72,"regulation of cellular biosynthetic process","BP",2.8822204405365e-86,"post-transcriptional regulation of gene expression","Up"
"304",400,"GO:0043412",4.7513827317935e-87,1,72,72,"macromolecule modification","BP",6.10618067036362e-86,"protein ubiquitination","Up"
"305",401,"GO:0010604",3.4034737640653e-86,1,71,71,"positive regulation of macromolecule metabolic process","BP",4.36592129002076e-85,"positive regulation of biological process","Up"
"306",402,"GO:0000003",4.37778559318682e-85,1,71,71,"reproduction","BP",5.58506562744636e-84,"regulation of reproductive process","Up"
"307",403,"GO:0009058",5.19392183646594e-83,1,68,68,"biosynthetic process","BP",6.59025879395062e-82,"transcription by RNA polymerase II","Up"
"308",404,"GO:0044249",5.19392183646594e-83,1,68,68,"cellular biosynthetic process","BP",6.59025879395062e-82,"transcription by RNA polymerase II","Up"
"309",405,"GO:1901576",5.19392183646594e-83,1,68,68,"organic substance biosynthetic process","BP",6.59025879395062e-82,"transcription by RNA polymerase II","Up"
"310",406,"GO:0050793",5.75247917611069e-83,1,69,69,"regulation of developmental process","BP",7.2857801355297e-82,"positive regulation of neuron differentiation","Up"
"311",407,"GO:2000112",1.5970856354403e-82,1,68,68,"regulation of cellular macromolecule biosynthetic process","BP",2.01549329560791e-81,"regulation of DNA metabolic process","Up"
"312",408,"GO:0065009",4.55287789476528e-82,1,68,68,"regulation of molecular function","BP",5.73531596671511e-81,"regulation of GTPase activity","Up"
"313",409,"GO:0009966",5.8465483945406e-82,1,68,68,"regulation of signal transduction","BP",7.35174595248876e-81,"small GTPase mediated signal transduction","Up"
"314",410,"GO:0022414",2.0661816247241e-81,1,68,68,"reproductive process","BP",2.59346525081856e-80,"regulation of reproductive process","Up"
"315",411,"GO:0019219",4.168036837506e-81,1,67,67,"regulation of nucleobase-containing compound metabolic process","BP",5.2223488389789e-80,"post-transcriptional regulation of gene expression","Up"
"316",412,"GO:0090304",5.05603344653508e-80,1,66,66,"nucleic acid metabolic process","BP",6.31238115143168e-79,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"317",413,"GO:0051246",6.6786130643487e-80,1,66,66,"regulation of protein metabolic process","BP",8.32331065884311e-79,"post-transcriptional regulation of gene expression","Up"
"318",414,"GO:0036211",1.31514458808276e-79,1,66,66,"protein modification process","BP",1.63320437853397e-78,"protein ubiquitination","Up"
"319",415,"GO:0010033",8.6602243468722e-79,1,65,65,"response to organic substance","BP",1.07166451105111e-77,"response to toxic substance","Up"
"320",416,"GO:0031325",1.01126328467473e-78,1,65,65,"positive regulation of cellular metabolic process","BP",1.24698733201792e-77,"positive regulation of biological process","Up"
"321",417,"GO:0051252",2.54119516465919e-76,1,63,63,"regulation of RNA metabolic process","BP",3.12254928653912e-75,"post-transcriptional regulation of gene expression","Up"
"322",418,"GO:0009892",3.60302708090856e-76,1,63,63,"negative regulation of metabolic process","BP",4.41954495178346e-75,"negative regulation of biological process","Up"
"323",419,"GO:0033036",7.06050629911788e-76,1,63,63,"macromolecule localization","BP",8.64541715367512e-75,"establishment of RNA localization","Up"
"324",420,"GO:0060429",2.02582486221545e-75,1,63,63,"epithelium development","BP",2.47624386299424e-74,"muscle tissue development","Up"
"325",421,"GO:0051173",4.87153891597075e-75,1,62,62,"positive regulation of nitrogen compound metabolic process","BP",5.9442959176758e-74,"positive regulation of biological process","Up"
"326",422,"GO:0051649",8.77655454784683e-74,1,61,61,"establishment of localization in cell","BP",1.06906066179338e-72,"vesicle-mediated transport in synapse","Up"
"327",423,"GO:0022008",1.60365015868506e-70,1,59,59,"neurogenesis","BP",1.94999404712329e-69,"gliogenesis","Up"
"328",424,"GO:1903506",4.08668008327883e-70,1,58,58,"regulation of nucleic acid-templated transcription","BP",4.95209468914964e-69,"post-transcriptional regulation of gene expression","Up"
"329",425,"GO:2001141",4.08668008327883e-70,1,58,58,"regulation of RNA biosynthetic process","BP",4.95209468914964e-69,"post-transcriptional regulation of gene expression","Up"
"330",426,"GO:0010605",5.0240018103237e-70,1,58,58,"negative regulation of macromolecule metabolic process","BP",6.07739355431903e-69,"negative regulation of biological process","Up"
"331",427,"GO:2000026",2.41701963241488e-68,1,57,57,"regulation of multicellular organismal development","BP",2.91373588733801e-67,"regulation of cytokine production","Up"
"332",428,"GO:0006355",1.14023192424851e-67,1,56,56,"regulation of DNA-templated transcription","BP",1.37219663186195e-66,"post-transcriptional regulation of gene expression","Up"
"333",429,"GO:0009790",3.77930973886653e-67,1,56,56,"embryo development","BP",4.53258311832554e-66,"gastrulation","Up"
"334",430,"GO:0048699",9.20926746281617e-67,1,56,56,"generation of neurons","BP",1.10071176296185e-65,"gliogenesis","Up"
"335",431,"GO:0010467",1.69325640091117e-65,1,54,54,"gene expression","BP",2.02036930698157e-64,"protein ubiquitination","Up"
"336",432,"GO:0008104",5.90380001471184e-65,1,54,54,"protein localization","BP",7.02041006842814e-64,"establishment of RNA localization","Up"
"337",433,"GO:0032504",1.98811826617427e-64,1,54,54,"multicellular organism reproduction","BP",2.36013226038721e-63,"regulation of reproductive process","Up"
"338",434,"GO:0030030",1.68836834963604e-63,1,53,53,"cell projection organization","BP",2.00090218626918e-62,"epigenetic regulation of gene expression","Up"
"339",435,"GO:0044703",3.29486414403308e-63,1,53,53,"multi-organism reproductive process","BP",3.89818048392022e-62,"regulation of reproductive process","Up"
"340",436,"GO:0046907",4.69285642853986e-63,1,52,52,"intracellular transport","BP",5.5427936636582e-62,"vesicle-mediated transport in synapse","Up"
"341",437,"GO:0070887",4.97011393115714e-63,1,52,52,"cellular response to chemical stimulus","BP",5.86038349727687e-62,"response to toxic substance","Up"
"342",438,"GO:0031324",7.97718385096206e-63,1,52,52,"negative regulation of cellular metabolic process","BP",9.37452947854669e-62,"negative regulation of biological process","Up"
"343",439,"GO:0043933",1.15608543072884e-62,1,52,52,"protein-containing complex organization","BP",1.35631865273448e-61,"ribonucleoprotein complex biogenesis","Up"
"344",440,"GO:0120036",2.50628465790181e-62,1,52,52,"plasma membrane bounded cell projection organization","BP",2.92566962399071e-61,"epigenetic regulation of gene expression","Up"
"345",441,"GO:0048609",4.39637769274881e-62,1,52,52,"multicellular organismal reproductive process","BP",5.11498826578283e-61,"regulation of reproductive process","Up"
"346",442,"GO:0050790",2.43758061227456e-61,1,51,51,"regulation of catalytic activity","BP",2.83131253870167e-60,"regulation of GTPase activity","Up"
"347",443,"GO:0048584",4.16454669791277e-61,1,51,51,"positive regulation of response to stimulus","BP",4.82123720201339e-60,"regulation of response to external stimulus","Up"
"348",444,"GO:0051049",4.973918757337e-61,1,51,51,"regulation of transport","BP",5.74873382448653e-60,"negative regulation of transport","Up"
"349",445,"GO:0051172",1.75157906705835e-60,1,50,50,"negative regulation of nitrogen compound metabolic process","BP",2.0210971640324e-59,"negative regulation of biological process","Up"
"350",446,"GO:0003006",1.30686286455096e-59,1,50,50,"developmental process involved in reproduction","BP",1.50547162883469e-58,"regulation of reproductive process","Up"
"351",447,"GO:0019953",1.55681532650015e-59,1,50,50,"sexual reproduction","BP",1.79046544282546e-58,"regulation of reproductive process","Up"
"352",448,"GO:0016070",2.35243222291968e-59,1,49,49,"RNA metabolic process","BP",2.70105496546384e-58,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","Up"
"353",449,"GO:0045595",7.54680250991268e-59,1,49,49,"regulation of cell differentiation","BP",8.65103187879352e-58,"positive regulation of neuron differentiation","Up"
"354",450,"GO:0030182",2.45941913510112e-58,1,49,49,"neuron differentiation","BP",2.81007693674523e-57,"gliogenesis","Up"
"355",451,"GO:0010647",1.30584615577118e-57,1,48,48,"positive regulation of cell communication","BP",1.48717828862136e-56,"negative regulation of intracellular signal transduction","Up"
"356",452,"GO:0023056",1.30584615577118e-57,1,48,48,"positive regulation of signaling","BP",1.48717828862136e-56,"small GTPase mediated signal transduction","Up"
"357",453,"GO:0010628",5.36527080960719e-57,1,47,47,"positive regulation of gene expression","BP",6.10038258936505e-56,"positive regulation of biological process","Up"
"358",454,"GO:0071310",6.83096638050164e-57,1,47,47,"cellular response to organic substance","BP",7.75430932399246e-56,"response to toxic substance","Up"
"359",455,"GO:0071702",1.11844066374338e-56,1,47,47,"organic substance transport","BP",1.26756608557583e-55,"vesicle-mediated transport in synapse","Up"
"360",456,"GO:0009059",5.59094728493581e-56,1,46,46,"macromolecule biosynthetic process","BP",6.30579626146384e-55,"transcription by RNA polymerase II","Up"
"361",457,"GO:0006357",7.97145893335666e-56,1,46,46,"regulation of transcription by RNA polymerase II","BP",8.9762216027701e-55,"transcription by RNA polymerase II","Up"
"362",458,"GO:0044093",3.32135390296433e-55,1,46,46,"positive regulation of molecular function","BP",3.72800684877599e-54,"regulation of GTPase activity","Up"
"363",459,"GO:0034645",8.81491645218586e-55,1,45,45,"cellular macromolecule biosynthetic process","BP",9.86256786439453e-54,"regulation of DNA metabolic process","Up"
"364",460,"GO:0007049",2.76433152475712e-54,1,45,45,"cell cycle","BP",3.08793907486426e-53,"negative regulation of cell cycle","Up"
"365",461,"GO:0009605",8.82094999898398e-54,1,45,45,"response to external stimulus","BP",9.83788754663755e-53,"response to nutrient levels","Up"
"366",462,"GO:0007276",1.08966925028525e-53,1,45,45,"gamete generation","BP",1.21336143545277e-52,"regulation of reproductive process","Up"
"367",463,"GO:0040011",1.12622540386138e-53,1,45,45,"locomotion","BP",1.25207662359446e-52,"locomotion","Up"
"368",464,"GO:0048666",1.34438707747118e-53,1,45,45,"neuron development","BP",1.4922483503341e-52,"gliogenesis","Up"
"369",465,"GO:0010941",1.37951998799769e-53,1,45,45,"regulation of cell death","BP",1.52882246771137e-52,"apoptotic signaling pathway","Up"
"370",466,"GO:0006793",5.23023251034405e-53,1,44,44,"phosphorus metabolic process","BP",5.78713246484198e-52,"organophosphate biosynthetic process","Up"
"371",467,"GO:0009891",5.60917269713353e-53,1,44,44,"positive regulation of biosynthetic process","BP",6.18687331822413e-52,"positive regulation of biological process","Up"
"372",468,"GO:0031399",5.8155318363237e-53,1,44,44,"regulation of protein modification process","BP",6.40440015434138e-52,"post-transcriptional regulation of gene expression","Up"
"373",469,"GO:0033554",6.4024795483711e-53,1,44,44,"cellular response to stress","BP",7.03971220671761e-52,"wound healing","Up"
"374",470,"GO:1902531",8.60881044731026e-53,1,44,44,"regulation of intracellular signal transduction","BP",9.4508006854171e-52,"negative regulation of intracellular signal transduction","Up"
"375",471,"GO:0051130",8.92389284195235e-53,1,44,44,"positive regulation of cellular component organization","BP",9.78136861737626e-52,"epigenetic regulation of gene expression","Up"
"376",472,"GO:0009967",1.00554938916383e-52,1,44,44,"positive regulation of signal transduction","BP",1.10044811276617e-51,"small GTPase mediated signal transduction","Up"
"377",473,"GO:0035295",1.17072944365142e-52,1,44,44,"tube development","BP",1.27921825637045e-51,"tube development","Up"
"378",474,"GO:0003008",4.08323338515997e-52,1,43,43,"system process","BP",4.45466769932406e-51,"learning or memory","Up"
"379",475,"GO:0051240",6.78302660664966e-52,1,43,43,"positive regulation of multicellular organismal process","BP",7.37706806723203e-51,"regulation of cytokine production","Up"
"380",476,"GO:0035556",8.08017178819387e-52,1,43,43,"intracellular signal transduction","BP",8.77418964411006e-51,"small GTPase mediated signal transduction","Up"
"381",477,"GO:0031328",8.3473366273754e-52,1,43,43,"positive regulation of cellular biosynthetic process","BP",9.05027023810175e-51,"positive regulation of biological process","Up"
"382",478,"GO:0042592",1.32266774234557e-51,1,43,43,"homeostatic process","BP",1.4318338280353e-50,"anatomical structure homeostasis","Up"
"383",479,"GO:0016192",1.82106016561396e-51,1,43,43,"vesicle-mediated transport","BP",1.9652858859723e-50,"vesicle-mediated transport in synapse","Up"
"384",480,"GO:0060341",2.48424910488267e-51,1,43,43,"regulation of cellular localization","BP",2.67276201698898e-50,"negative regulation of transport","Up"
"385",481,"GO:0070727",1.62513343672509e-50,1,42,42,"cellular macromolecule localization","BP",1.74309871222397e-49,"establishment of RNA localization","Up"
"386",482,"GO:0006796",1.63461279962216e-50,1,42,42,"phosphate-containing compound metabolic process","BP",1.75058532852502e-49,"organophosphate biosynthetic process","Up"
"387",483,"GO:0002376",2.61586854496299e-50,1,42,42,"immune system process","BP",2.79718218151462e-49,"immune effector process","Up"
"388",484,"GO:0022412",3.98551345234499e-50,1,42,42,"cellular process involved in reproduction in multicellular organism","BP",4.25526466771712e-49,"regulation of reproductive process","Up"
"389",485,"GO:0010629",1.44002111189615e-49,1,41,41,"negative regulation of gene expression","BP",1.53514579417361e-48,"negative regulation of biological process","Up"
"390",486,"GO:0022402",1.495939047481e-49,1,41,41,"cell cycle process","BP",1.59233390403601e-48,"negative regulation of cell cycle","Up"
"391",487,"GO:0010557",1.84032712743771e-49,1,41,41,"positive regulation of macromolecule biosynthetic process","BP",1.95594100160451e-48,"positive regulation of biological process","Up"
"392",488,"GO:0071705",2.08196899904468e-49,1,41,41,"nitrogen compound transport","BP",2.20941073777408e-48,"RNA transport","Up"
"393",489,"GO:0043067",8.66411727367932e-49,1,41,41,"regulation of programmed cell death","BP",9.1805563365885e-48,"apoptotic signaling pathway","Up"
"394",490,"GO:0032989",1.07921317685955e-48,1,41,41,"cellular component morphogenesis","BP",1.14181406204294e-47,"post-embryonic animal organ morphogenesis","Up"
"395",491,"GO:0007166",3.89380773731133e-48,1,40,40,"cell surface receptor signaling pathway","BP",4.10726346266996e-47,"small GTPase mediated signal transduction","Up"
"396",492,"GO:0033043",5.93012023099943e-48,1,40,40,"regulation of organelle organization","BP",6.23642073542343e-47,"epigenetic regulation of gene expression","Up"
"397",493,"GO:0002009",7.72705343828954e-48,1,40,40,"morphogenesis of an epithelium","BP",8.07765407190745e-47,"muscle tissue development","Up"
"398",494,"GO:0048729",7.72705343828954e-48,1,40,40,"tissue morphogenesis","BP",8.07765407190745e-47,"muscle tissue development","Up"
"399",495,"GO:0009887",7.75679429215867e-48,1,40,40,"animal organ morphogenesis","BP",8.0966597946765e-47,"embryonic organ development","Up"
"400",496,"GO:0065003",5.90896082784483e-47,1,39,39,"protein-containing complex assembly","BP",6.14953367581355e-46,"ribonucleoprotein complex biogenesis","Up"
"401",497,"GO:0007010",8.97345406623063e-47,1,39,39,"cytoskeleton organization","BP",9.31112181924138e-46,"epigenetic regulation of gene expression","Up"
"402",498,"GO:0042981",1.84582883552245e-46,1,39,39,"regulation of apoptotic process","BP",1.91245342662711e-45,"apoptotic signaling pathway","Up"
"403",499,"GO:0009056",4.78057070172791e-46,1,38,38,"catabolic process","BP",4.94580756202397e-45,"negative regulation of catabolic process","Up"
"404",500,"GO:0009719",7.24488953702247e-46,1,38,38,"response to endogenous stimulus","BP",7.48424871936657e-45,"cellular response to hormone stimulus","Up"
"405",501,"GO:0051247",7.66798896705643e-46,1,38,38,"positive regulation of protein metabolic process","BP",7.89802863606813e-45,"post-transcriptional regulation of gene expression","Up"
"406",502,"GO:0044271",5.35107320812334e-45,1,37,37,"cellular nitrogen compound biosynthetic process","BP",5.50351200436063e-44,"transcription by RNA polymerase II","Up"
"407",503,"GO:1901700",5.51982172094913e-45,1,37,37,"response to oxygen-containing compound","BP",5.66874359729145e-44,"response to toxic substance","Up"
"408",504,"GO:0045935",1.08517509401547e-44,1,37,37,"positive regulation of nucleobase-containing compound metabolic process","BP",1.11119391205912e-43,"positive regulation of biological process","Up"
"409",505,"GO:0070925",1.22957510650331e-44,1,37,37,"organelle assembly","BP",1.25721810889769e-43,"ribonucleoprotein complex biogenesis","Up"
"410",506,"GO:0019220",1.72715403486648e-44,1,37,37,"regulation of phosphate metabolic process","BP",1.76084233772996e-43,"organophosphate biosynthetic process","Up"
"411",507,"GO:0051174",1.72715403486648e-44,1,37,37,"regulation of phosphorus metabolic process","BP",1.76084233772996e-43,"organophosphate biosynthetic process","Up"
"412",508,"GO:0051094",1.80793243587839e-44,1,37,37,"positive regulation of developmental process","BP",1.84051726466457e-43,"positive regulation of neuron differentiation","Up"
"413",509,"GO:0007281",5.91814891101171e-44,1,37,37,"germ cell development","BP",5.99865629127728e-43,"regulation of reproductive process","Up"
"414",510,"GO:0051726",2.04677507291441e-43,1,36,36,"regulation of cell cycle","BP",2.07162031946424e-42,"negative regulation of cell cycle","Up"
"415",511,"GO:0051050",2.9549581538187e-43,1,36,36,"positive regulation of transport","BP",2.98220848837841e-42,"negative regulation of transport","Up"
"416",512,"GO:0007610",4.66762742509625e-43,1,36,36,"behavior","BP",4.70389388278764e-42,"locomotory behavior","Up"
"417",513,"GO:0048646",5.83751040765867e-43,1,36,36,"anatomical structure formation involved in morphogenesis","BP",5.87441420908639e-42,"post-embryonic animal organ morphogenesis","Up"
"418",514,"GO:0051254",3.07779871275476e-42,1,35,35,"positive regulation of RNA metabolic process","BP",3.0928123650121e-41,"positive regulation of biological process","Up"
"419",515,"GO:0051336",3.16821804970742e-42,1,35,35,"regulation of hydrolase activity","BP",3.17911163612475e-41,"regulation of GTPase activity","Up"
"420",516,"GO:0009792",4.34448322079026e-42,1,35,35,"embryo development ending in birth or egg hatching","BP",4.353184617799e-41,"gastrulation","Up"
"421",517,"GO:0000278",4.17883147072924e-41,1,34,34,"mitotic cell cycle","BP",4.17525472481991e-40,"negative regulation of cell cycle","Up"
"422",518,"GO:0007389",4.42946506235113e-41,1,34,34,"pattern specification process","BP",4.41936941548537e-40,"gastrulation","Up"
"423",519,"GO:0010648",5.59749590315545e-41,1,34,34,"negative regulation of cell communication","BP",5.56887234455977e-40,"negative regulation of intracellular signal transduction","Up"
"424",520,"GO:0023057",5.59749590315545e-41,1,34,34,"negative regulation of signaling","BP",5.56887234455977e-40,"small GTPase mediated signal transduction","Up"
"425",521,"GO:0043085",6.84190326188696e-41,1,34,34,"positive regulation of catalytic activity","BP",6.79726105620656e-40,"regulation of GTPase activity","Up"
"426",522,"GO:0060284",6.88369902965254e-41,1,34,34,"regulation of cell development","BP",6.82909745094708e-40,"positive regulation of neuron differentiation","Up"
"427",523,"GO:0051960",8.12171020536429e-41,1,34,34,"regulation of nervous system development","BP",8.04589226002426e-40,"regulation of cytokine production","Up"
"428",524,"GO:0048870",9.93409011176973e-41,1,34,34,"cell motility","BP",9.81359198065376e-40,"positive regulation of cell migration","Up"
"429",526,"GO:0035239",1.28161243918566e-40,1,34,34,"tube morphogenesis","BP",1.26428359493751e-39,"tube development","Up"
"430",527,"GO:0032880",1.55845691193288e-40,1,34,34,"regulation of protein localization","BP",1.53522253321771e-39,"negative regulation of transport","Up"
"431",528,"GO:0044087",1.58827262182683e-40,1,34,34,"regulation of cellular component biogenesis","BP",1.56239627012291e-39,"ribonucleoprotein complex biogenesis","Up"
"432",529,"GO:0009628",1.80654833039017e-40,1,34,34,"response to abiotic stimulus","BP",1.77462335288257e-39,"response to light stimulus","Up"
"433",530,"GO:0000902",1.85020532095626e-40,1,34,34,"cell morphogenesis","BP",1.81496331484281e-39,"post-embryonic animal organ morphogenesis","Up"
"434",531,"GO:0044281",2.26411241842597e-40,1,33,33,"small molecule metabolic process","BP",2.21788019281895e-39,"nucleobase-containing small molecule metabolic process","Up"
"435",532,"GO:0045184",5.85561002696107e-40,1,33,33,"establishment of protein localization","BP",5.72802969676471e-39,"establishment of RNA localization","Up"
"436",533,"GO:0048585",1.08576427799862e-39,1,33,33,"negative regulation of response to stimulus","BP",1.06062663920535e-38,"regulation of response to external stimulus","Up"
"437",534,"GO:1901566",5.38667543562087e-39,1,32,32,"organonitrogen compound biosynthetic process","BP",5.24003815987341e-38,"transcription by RNA polymerase II","Up"
"438",535,"GO:0051640",6.78545646447911e-39,1,32,32,"organelle localization","BP",6.59158627977971e-38,"vesicle localization","Up"
"439",536,"GO:0009890",8.23973317924008e-39,1,32,32,"negative regulation of biosynthetic process","BP",7.99322592623235e-38,"negative regulation of biological process","Up"
"440",537,"GO:0044248",8.274708760957e-39,1,32,32,"cellular catabolic process","BP",8.01605258115392e-38,"negative regulation of catabolic process","Up"
"441",538,"GO:0042325",1.72434065561119e-38,1,32,32,"regulation of phosphorylation","BP",1.6635374589395e-37,"organophosphate biosynthetic process","Up"
"442",539,"GO:0015833",1.71080253420376e-37,1,31,31,"peptide transport","BP",1.63918754439988e-36,"RNA transport","Up"
"443",540,"GO:0042886",1.71080253420376e-37,1,31,31,"amide transport","BP",1.63918754439988e-36,"RNA transport","Up"
"444",541,"GO:0071495",2.28148628477054e-37,1,31,31,"cellular response to endogenous stimulus","BP",2.18299589324219e-36,"cellular response to hormone stimulus","Up"
