"Gene","Dispersion","AIC","logLik","meanExp","X.Intercept.","TreatmentVariable","OriginFlat","TreatmentVariable.OriginFlat","se_.Intercept.","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable.OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment.Origin","Df_Treatment","Df_Origin","Df_Treatment.Origin","P_Treatment","P_Origin","P_Treatment.Origin","Treatment","Origin","Treatment.Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","RF13B","RF13D","RF14B","RF14C","RF15B","RF15D","RF17B","RF17D","RF18B","RF18D","RF19B","RF19C","RF20B","RF20C","RF22B","RF22C","RF23A","RF23C","RF24B","RF24D","RF25A","RF25C","RS11B","RS11D","RS12A","RS12C","RS13A","RS13C","RS14B","RS14C","RS15B","RS15D","RS1B","RS1C","RS2B","RS2C","RS3B","RS3D","RS6A","RS6D","RS7B","RS7C","RS8B","RS8C","RS9A","RS9C","accessionnumber/geneID","definition","Ref"
"Pocillopora_acuta_HIv2___RNAseq.g8821.t1",0.126131354019287,633.468457408907,-310.734228704454,9.15889370911943,6.26586441296597,0.304844927009046,0.146866908303353,-0.401513715574358,0.115506157402733,0.146775522034334,0.164128502667591,0.212304452245661,1.1364643957749,0.193674407002677,3.57670042825174,1,1,1,0.286400659975212,0.659875874863236,0.0585954292459582,0.999999999916938,0.586517915381045,0.999427929836143,-0.211510395385922,0.366792542262806,"Variable","Not Significant",627.693804877378,599.449315960415,550.818595048405,720.274946599073,249.07143328604,306.063052823093,666.021808223847,621.422027084575,582.383709112789,814.942259762129,689.235800646089,389.555224030425,629.126396297703,688.140082812972,393.743931939406,996.486685095695,459.159096776764,289.935174970751,408.61306934598,739.611135490754,608.190252380211,620.110184218891,509.687625041218,527.051260809977,1269.48479779681,1031.37019224406,547.074008052418,346.950222755189,716.009328789268,647.263696156111,421.457458266554,265.560260615975,618.661805000783,412.781035049632,964.923545670697,557.247289173049,563.94274955731,617.87291139987,785.698226927548,373.661836617256,1013.76511913706,298.49489106109,608.97508816283,651.350089201589,733.245572552962,493.048262947799,"PFX26597.1","Complement C3 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___RNAseq.g21232.t1",0.0605379012704866,353.39343410976,-170.69671705488,5.22170222126754,3.54041159128518,-0.0600414765398847,0.207198382193875,0.0705243927319023,0.0871412710175143,0.122845781317393,0.123650338122658,0.17420614735075,0.0822376050917772,7.56601599860837,0.163889736887954,1,1,1,0.774287671163361,0.00594791150490796,0.685600289097136,0.999999999916938,0.0456716582677887,0.999427929836143,-0.291294586887918,-0.390179311100751,"Variable","q_Origin < 0.05",22.6010862639972,27.4706724171712,40.4875206616776,27.7439238690013,57.4780230660091,52.3412177291666,46.1265103668542,47.891547200127,59.8821958966779,56.8564367275904,34.2670906535909,43.7961494472075,37.0074350763355,35.5934525592916,37.9046221316913,50.5317791630677,27.4124833896576,39.1804290501015,38.1241858959168,50.1724512964488,50.4278349963492,33.6423413725791,33.1345683583201,34.702963674731,14.2868064060735,26.2657943695431,29.3599646539759,24.7821587682278,29.894483177556,32.539071681761,29.2439869001282,35.495678399165,30.7056410570241,34.5584122367134,32.5452791156024,39.2265172502767,20.4186167943164,44.133779385705,38.5902861948698,38.3242909351031,58.2750014254491,44.5922245792482,33.2822426322374,24.2971338870033,42.5904021734059,27.2187526863927,"XP_022783044.1","uncharacterized protein LOC111323869 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___RNAseq.g20587.t2",4.85466569133684,270.787923089767,-129.393961544883,1.931938669284,2.59338729278207,0.106294658649621,-2.41676375709956,0.811899023367457,0.640924750436625,0.906059789130245,0.963489150911996,1.34544490795267,0.501838330038346,8.84812727603409,0.364143195709013,1,1,1,0.478693487729704,0.00293389766024919,0.546214166328089,0.999999999916938,0.0295121347257977,0.999427929836143,2.71246463231109,1.99278908510487,"Stable","q_Origin < 0.05",5.13661051454483,5.8865726608224,0,0,7.05870458705375,0,0,0,0,0,0,0,0,0,5.41494601881305,0,0,5.87706435751522,0,0,9.93275537806878,0,35.0836606146919,0,42.8604192182204,55.1581681760405,0,15.2505592419863,14.582674720759,0,30.1041041618967,18.4051665773448,7.96072175552478,16.3192502228924,0,0,12.6400961107673,18.2291697462694,7.71805723897395,13.8393272821206,0,0,0,11.2140617940015,23.0218390126519,4.66607188909589,"XP_022808163.1","uncharacterized protein LOC111345150 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___RNAseq.g14653.t1",0.0764280301908464,827.50668978493,-407.753344892465,12.5159696219478,8.52489956310414,0.359923949031052,0.093506828807432,-0.166685981542759,0.0849665368579278,0.113365272349712,0.122320078690973,0.164094551898721,11.666455033725,0.0126903546870814,1.03183398747971,1,1,1,0.000636371528212068,0.91030687406958,0.309728305697455,0.19773599450755,0.652117524265984,0.999427929836143,-0.134876283429568,0.105560035230484,"Stable","Not Significant",4890.05320984668,3883.17576525585,6023.22487611051,6287.19997831369,7117.19099648934,5536.63626860557,5352.92527623152,4814.85262338838,5616.0106465453,5442.61027655091,10273.8968159584,4165.24431847916,5090.8352876884,6646.84910229028,4181.88545395762,6097.16447381575,8030.87861590576,4550.80683416929,8967.98157459335,6576.05128888972,4944.22000396023,6168.36875328586,5109.5453500786,5256.41452910691,12364.2104582847,3541.5046074934,8232.53408897484,5112.74998587592,7111.24132757814,3756.94362768873,5205.42966822283,4021.52889714984,6693.82975043126,3835.98375827518,6202.0746768679,5210.20446771323,7361.39751189379,6214.22802350459,6075.6546585203,4279.54582108652,6439.93742167652,5592.22898039756,9186.79848656866,7911.52059566808,6279.20659070079,4454.54329679021,"P8_g9654","Major yolk protein","Drake et al., 2013"
"Pocillopora_acuta_HIv2___RNAseq.g14653.t1",0.0764280301908464,827.50668978493,-407.753344892465,12.5159696219478,8.52489956310414,0.359923949031052,0.093506828807432,-0.166685981542759,0.0849665368579278,0.113365272349712,0.122320078690973,0.164094551898721,11.666455033725,0.0126903546870814,1.03183398747971,1,1,1,0.000636371528212068,0.91030687406958,0.309728305697455,0.19773599450755,0.652117524265984,0.999427929836143,-0.134876283429568,0.105560035230484,"Stable","Not Significant",4890.05320984668,3883.17576525585,6023.22487611051,6287.19997831369,7117.19099648934,5536.63626860557,5352.92527623152,4814.85262338838,5616.0106465453,5442.61027655091,10273.8968159584,4165.24431847916,5090.8352876884,6646.84910229028,4181.88545395762,6097.16447381575,8030.87861590576,4550.80683416929,8967.98157459335,6576.05128888972,4944.22000396023,6168.36875328586,5109.5453500786,5256.41452910691,12364.2104582847,3541.5046074934,8232.53408897484,5112.74998587592,7111.24132757814,3756.94362768873,5205.42966822283,4021.52889714984,6693.82975043126,3835.98375827518,6202.0746768679,5210.20446771323,7361.39751189379,6214.22802350459,6075.6546585203,4279.54582108652,6439.93742167652,5592.22898039756,9186.79848656866,7911.52059566808,6279.20659070079,4454.54329679021,"XP_022786918.1","major yolk protein-like isoform X2 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___RNAseq.g13172.t1",2.26447999874866,299.66921905312,-143.83460952656,2.41894150888237,2.00793435122617,-0.970163721814299,0.657556235457246,0.815749502864711,0.447097335361332,0.646625729526908,0.641935784011743,0.918450994503973,1.51822793067082,5.29119152169025,0.788863129402215,1,1,1,0.2178878572376,0.0214335503354746,0.374444111698224,0.999999999916938,0.0982069017374735,0.999427929836143,-0.863918901843128,-1.80065148394636,"Variable","Not Significant",0,10.7920498781744,2.82471074383797,9.60366595465431,65.545114022642,17.7427856709039,5.62518419107979,14.0170382049152,31.7023390041236,30.100466502842,0,10.3727722374965,18.5037175381677,10.9518315567051,0,18.1914404987044,7.83213811133074,35.2623861450913,10.7529755091047,0,0,3.63700987811666,7.79636902548709,7.5912733038474,0,0,2.93599646539759,5.71895971574488,0,14.0709499164372,6.88093809414782,0,0,5.75973537278556,4.39801069129762,9.229768764771,8.75083576899275,3.83771994658304,0,12.7747636450344,0,20.0209987906829,0,0,0,6.22142918546118,"aug_v2a.06327.t1","SAARP3","Takeuchi et al., 2016"
"Pocillopora_acuta_HIv2___RNAseq.g13172.t1",2.26447999874866,299.66921905312,-143.83460952656,2.41894150888237,2.00793435122617,-0.970163721814299,0.657556235457246,0.815749502864711,0.447097335361332,0.646625729526908,0.641935784011743,0.918450994503973,1.51822793067082,5.29119152169025,0.788863129402215,1,1,1,0.2178878572376,0.0214335503354746,0.374444111698224,0.999999999916938,0.0982069017374735,0.999427929836143,-0.863918901843128,-1.80065148394636,"Variable","Not Significant",0,10.7920498781744,2.82471074383797,9.60366595465431,65.545114022642,17.7427856709039,5.62518419107979,14.0170382049152,31.7023390041236,30.100466502842,0,10.3727722374965,18.5037175381677,10.9518315567051,0,18.1914404987044,7.83213811133074,35.2623861450913,10.7529755091047,0,0,3.63700987811666,7.79636902548709,7.5912733038474,0,0,2.93599646539759,5.71895971574488,0,14.0709499164372,6.88093809414782,0,0,5.75973537278556,4.39801069129762,9.229768764771,8.75083576899275,3.83771994658304,0,12.7747636450344,0,20.0209987906829,0,0,0,6.22142918546118,"Gene:g13552","Acidic SOMP (Full-Length p27)","Mummadisetti et al., 2021"
"Pocillopora_acuta_HIv2___RNAseq.g13172.t1",2.26447999874866,299.66921905312,-143.83460952656,2.41894150888237,2.00793435122617,-0.970163721814299,0.657556235457246,0.815749502864711,0.447097335361332,0.646625729526908,0.641935784011743,0.918450994503973,1.51822793067082,5.29119152169025,0.788863129402215,1,1,1,0.2178878572376,0.0214335503354746,0.374444111698224,0.999999999916938,0.0982069017374735,0.999427929836143,-0.863918901843128,-1.80065148394636,"Variable","Not Significant",0,10.7920498781744,2.82471074383797,9.60366595465431,65.545114022642,17.7427856709039,5.62518419107979,14.0170382049152,31.7023390041236,30.100466502842,0,10.3727722374965,18.5037175381677,10.9518315567051,0,18.1914404987044,7.83213811133074,35.2623861450913,10.7529755091047,0,0,3.63700987811666,7.79636902548709,7.5912733038474,0,0,2.93599646539759,5.71895971574488,0,14.0709499164372,6.88093809414782,0,0,5.75973537278556,4.39801069129762,9.229768764771,8.75083576899275,3.83771994658304,0,12.7747636450344,0,20.0209987906829,0,0,0,6.22142918546118,"JR972076.1","Acidic skeletal organic matrix protein (Acidic SOMP)","Ramos-Silva et al., 2013"
"Pocillopora_acuta_HIv2___RNAseq.g16280.t1",0.13969061112767,569.662638527443,-278.831319263721,7.94285396130664,5.50156989455535,-0.0186722011238919,0.11680691923567,-0.00810401219464519,0.134811906877941,0.156335207599322,0.193644661954565,0.226271512086275,0.0398372507049851,0.513751434254878,0.00128274524531784,1,1,1,0.841799128038266,0.473519382816081,0.971429527159392,0.999999999916938,0.51687092227875,0.999427929836143,-0.167870286157112,-0.156209792896418,"Stable","Not Significant",105.814176599623,161.880748172616,361.562975211261,247.561166831089,311.591388199944,351.307156283898,253.13328859859,266.323725893389,219.568051621152,124.861194382159,323.20096866455,342.301483837385,315.719680494987,401.567157079188,211.956458450682,230.424912983589,282.935989271823,347.726307819651,209.194250813492,442.90163903072,271.240627631878,177.304231558187,145.207373099697,236.413940034105,338.801409058313,399.240074417055,207.477083554763,459.423097164839,220.198388283461,203.149339418562,351.787960063307,256.357677327303,81.8817094853977,110.39492797839,198.790083246652,212.284681589733,245.023401531797,247.532936554606,155.904756227274,121.360254627827,343.052838580002,301.22502725982,411.080672511689,316.797245680543,283.168619855618,150.869657747434,"AGE35225.2","CARP1 [Stylophora pistillata]","Mass et al., 2013"
"Pocillopora_acuta_HIv2___RNAseq.g16280.t1",0.13969061112767,569.662638527443,-278.831319263721,7.94285396130664,5.50156989455535,-0.0186722011238919,0.11680691923567,-0.00810401219464519,0.134811906877941,0.156335207599322,0.193644661954565,0.226271512086275,0.0398372507049851,0.513751434254878,0.00128274524531784,1,1,1,0.841799128038266,0.473519382816081,0.971429527159392,0.999999999916938,0.51687092227875,0.999427929836143,-0.167870286157112,-0.156209792896418,"Stable","Not Significant",105.814176599623,161.880748172616,361.562975211261,247.561166831089,311.591388199944,351.307156283898,253.13328859859,266.323725893389,219.568051621152,124.861194382159,323.20096866455,342.301483837385,315.719680494987,401.567157079188,211.956458450682,230.424912983589,282.935989271823,347.726307819651,209.194250813492,442.90163903072,271.240627631878,177.304231558187,145.207373099697,236.413940034105,338.801409058313,399.240074417055,207.477083554763,459.423097164839,220.198388283461,203.149339418562,351.787960063307,256.357677327303,81.8817094853977,110.39492797839,198.790083246652,212.284681589733,245.023401531797,247.532936554606,155.904756227274,121.360254627827,343.052838580002,301.22502725982,411.080672511689,316.797245680543,283.168619855618,150.869657747434,"Gene:g1484","Annotated: CARP1","Mummadisetti et al., 2021"
"Pocillopora_acuta_HIv2___TS.g23724.t1a",0.664696599099061,353.777748756926,-170.888874378463,3.58445058797401,2.67486678231196,-0.10114193973542,0.255720725769432,-0.07332696420274,0.247253261040999,0.350542054139773,0.355544807727709,0.50434165771828,0.293621727161462,0.756167926911718,0.0211386733247114,1,1,1,0.58790893551746,0.384530427095309,0.884401815957908,0.999999999916938,0.473642415778906,0.999427929836143,-0.347784882212164,-0.245995460878435,"Stable","Not Significant",0,19.621908869408,13.1819834712439,14.9390359294623,18.1509546524239,19.5170642379943,13.5004420585915,22.1936438244491,29.3540175964107,24.5263060393527,10.1243676931064,28.8132562152681,41.6333644608774,15.5150947053323,10.0563283206528,16.1701693321817,9.79017263916342,39.1804290501015,14.6631484215065,9.51546490105063,12.9889878020899,0,23.3891070764613,16.2670142225302,0,4.37763239492385,15.6586478154538,15.2505592419863,25.5196807613283,28.1418998328744,0,10.517238044197,6.82347579044981,0,20.230849179969,17.3058164339456,14.5847262816546,9.5942998664576,18.5233373735375,15.968454556293,9.89575495903853,22.7511349894124,0,6.54153604650089,19.5685631607541,20.2196448527488,"JR997000.1","Uncharacterized skeletal organic matrix protein-3  (USOMP-3)","Ramos-Silva et al., 2013"
"Pocillopora_acuta_HIv2___TS.g1359.t1",0.16664439865274,792.630680436535,-390.315340218268,11.3842872065099,7.81789819038147,-0.0354163815525606,0.231504389428551,0.131515534836159,0.139767557970185,0.168706130871067,0.201883308531353,0.243745065225989,0.0512713359153456,3.42893331156461,0.291126974543988,1,1,1,0.820865638740312,0.0640634664848294,0.589499242049467,0.999999999916938,0.190074585951949,0.999427929836143,-0.33387028301996,-0.5235439750164,"Variable","Not Significant",3410.70938165777,2688.2015151089,2453.73206614725,4049.54581087923,5712.50878366564,6801.69688694102,2579.70947002919,2108.39616332267,1904.48866165513,1356.75065681328,1965.68492749235,3112.98420149757,1801.79949527908,2918.66310986191,3207.19517057127,1281.4859195754,5743.89428739718,4720.26218981098,5905.3386409547,4197.18506362706,3458.89104588595,2701.38908697115,2950.92567614686,2076.75548240968,2002.19386919401,2924.25843980913,2724.60471988896,2914.76313512464,2783.10347045686,3413.0847891058,2268.98933654524,2508.36127354099,1480.69424652761,1740.4000384767,2316.87203217558,1844.8000318586,4097.33577005949,2528.09801481158,1440.18948079254,1282.79918268887,2501.42694797918,3738.46650146024,2189.43185315854,1422.31683753919,1936.13666096402,3023.61458413413,"JR991083.1","Collagen alpha-1 chain","Ramos-Silva et al., 2013"
"Pocillopora_acuta_HIv2___RNAseq.g26037.t1",1.0123067360105,357.712955462262,-172.856477731131,3.41964495666606,2.77323955228431,-0.224445603806059,0.162790969691635,-0.0588232224932327,0.29927228590741,0.424779399153811,0.431760067136784,0.612962655718661,0.680868375248115,0.190049447240095,0.0092093630234016,1,1,1,0.409287862554717,0.66287546620051,0.923548031696777,0.999999999916938,0.587545328886874,0.999427929836143,-0.222059650901322,-0.139627183608904,"Stable","Not Significant",14.3825094407255,44.149294956168,0,9.60366595465431,34.2851365656897,12.4199499696327,12.3754052203755,18.6893842732203,28.1798568925543,23.4114739466549,7.78797514854338,0,10.4083411152194,15.5150947053323,9.28276460367951,18.1914404987044,11.7482071669961,44.0779826813642,23.4610374744103,0,4.58434863603174,20.0035543296416,24.3636532046471,18.4359494522008,0,15.7594766217259,21.530640746249,30.5011184839727,10.9370060405693,27.2624654630971,22.3630488059804,9.2025832886724,7.96072175552478,0,0,5.76860547798188,16.5293564525419,20.148029719561,23.1541717169219,8.51650909668958,28.5877365483335,7.28036319661195,0,8.41054634550115,0,27.9964313345753,"Gene:g5735.t1","Annotated: Tolloid-Like","Mummadisetti et al., 2021"
"Pocillopora_acuta_HIv2___RNAseq.g26035.t1",0.284213318681096,512.292359467507,-250.146179733754,6.6028877807412,4.91106227987948,-0.21113207468206,-0.184199371704044,-0.0542395835358061,0.167392232131819,0.223427446040783,0.235688116549215,0.323802177028044,2.17445327508146,1.49660353520832,0.0280590629793538,1,1,1,0.140319374709833,0.221194703972556,0.86697004122912,0.999999999916938,0.367652600818656,0.999427929836143,0.263611849858933,0.340497311214023,"Variable","Not Significant",67.8032587919917,97.1284489035697,31.0718181822177,77.8964016321961,160.333432763078,217.349124468573,96.7531680865723,63.0766719221185,89.2362134930886,55.7416046348925,35.8246856832995,178.642188534662,97.1445170753806,72.0995577483087,101.336846923501,104.095465075919,97.9017263916342,231.164531395599,64.5178530546284,87.3692686369194,91.6869727206349,70.0124401537457,261.178362353817,121.460372861558,11.2253478904863,39.3986915543147,68.5065841926104,129.629753556884,105.724391725503,176.766308325242,161.702045212474,95.9697971532979,75.0582336949479,215.990076479458,155.689578471936,109.603504081656,131.262536534891,131.441908170469,101.878355554456,123.489381901999,73.668398028398,193.839670109793,46.7750436993607,32.7076802325045,122.015746767055,209.195556361132,"XP_022799089.1","CUB domain-containing protein-like isoform X2 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___RNAseq.g3235.t1",1.9363348447447,296.70250945241,-142.351254726205,2.39582792712807,2.31294788002959,-0.580186751563099,-0.39836758111511,0.944038560154664,0.411835414302464,0.587964535385405,0.599198459918321,0.848808570648256,0.0899946303202716,0.0288453451635938,1.23697224600967,1,1,1,0.764183982167821,0.86513661774001,0.266055374727816,0.999999999916938,0.64277706003888,0.999427929836143,0.512500662827318,-0.693079376604765,"Variable","Not Significant",11.3005431319986,0,11.2988429753519,10.6707399496159,5.04193184789554,11.5328106860875,0,0,9.39328563085143,0,12.4607602376694,0,12.7213058074903,13.6897894458814,13.9241469055193,9.09572024935218,0,0,0,9.51546490105063,19.8655107561376,14.5480395124666,9.74546128185886,0,0,14.8839501427411,0,9.53159952624146,10.9370060405693,5.27660621866395,13.7618761882956,0,0,9.5995589546426,0,11.5372109559638,6.80620559810547,11.5131598397491,0,8.51650909668958,0,13.6506809936474,17.0908813516895,16.8210926910023,0,11.6651797227397,"aug_v2a.19518.t1","Protocadherin-like","Takeuchi et al., 2016"
"Pocillopora_acuta_HIv2___RNAseq.g19288.t1",11.3741674001536,264.667376688334,-126.333688344167,1.59398827660738,2.76736677825863,-0.667305949376025,-0.175680166158558,-0.681405700059551,0.976253395445192,1.38243694365017,1.41204849619636,2.00304465109571,0.983039179042292,0.263721752652155,0.115725819084832,1,1,1,0.321449631895097,0.607574712948952,0.733717230317336,0.999999999916938,0.567523940113976,0.999427929836143,0.23716611131374,1.0374433285829,"Variable","Not Significant",0,0,0,0,0,42.5826856101694,0,29.2021629269067,34.0506604118364,57.9712688202882,6.2303801188347,0,0,19.165705224234,0,0,0,0,0,0,0,0,46.7782141529225,74.8282654236387,0,0,0,0,0,17.5886873955465,7.7410553559163,0,0,53.7575301459985,25.5084620095262,0,0,0,16.9797259257427,0,0,0,0,42.0527317275057,0,0,"XP_022788730.1","chymotrypsin-like elastase family member 1 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___RNAseq.g5013.t1",0.471071504093094,304.195388373697,-146.097694186849,3.16183338716726,1.82809597696631,0.206488581255354,0.733625929118793,-0.0975588217453142,0.25241984161291,0.32039420275065,0.333657871846582,0.449948029052312,0.487701220436627,7.76649234376282,0.0470119629827045,1,1,1,0.484954533213151,0.0053224304399886,0.828346736830611,0.999999999916938,0.042814857578105,0.999427929836143,-0.950627669475161,-0.836931616765859,"Stable","q_Origin < 0.05",6.16393261745379,13.7353362085856,13.1819834712439,6.40244396976954,23.1928865003195,7.98425355190677,18.0005894114553,24.5298168586017,25.8315354848414,13.3779851123742,17.9123428416498,26.5081957180467,9.25185876908387,21.9036631134102,13.150583188546,2.02127116652271,8.81115537524708,11.7541287150304,11.7305187372052,11.2455494285144,7.6405810600529,7.27401975623332,1.94909225637177,5.42233807417672,3.06145851558717,7.87973831086293,19.5733097693173,19.0631990524829,6.56220362434156,0,2.58035178530543,3.94396426657389,2.27449193014994,1.91991179092852,12.3144299356333,3.46116328678913,1.94463017088728,1.91885997329152,9.26166868676874,9.58107273377578,4.39811331512824,3.64018159830598,18.8899214939726,11.2140617940015,10.3598275556933,6.22142918546118,"JR986059.1","Cephalotoxin-like protein","Ramos-Silva et al., 2013"
"Pocillopora_acuta_HIv2___TS.g11659.t1",0.0722814556749616,382.4952084043,-185.24760420215,5.6774572704992,3.80295191037378,0.16103083398508,0.153522857625196,-0.0307656391471752,0.0887817527814168,0.124450500064219,0.127249231113394,0.178593933817172,2.67878624763912,2.38551838963983,0.029675529506638,1,1,1,0.10169321000772,0.122464262490203,0.863228516047823,0.999999999916938,0.272528400241119,0.999427929836143,-0.216999928094086,-0.173992371040499,"Stable","Not Significant",39.0382399105407,71.6199673733393,38.6043801657857,42.6829597984636,48.4025457397972,39.9212677595338,59.6269524254457,54.9000663025847,86.8878920853757,64.6602613764753,71.6493713665991,43.7961494472075,87.8926583062968,55.671810413251,50.281641603264,62.6594061622039,60.6990703628132,47.0165148601218,60.6076801422267,40.6569863953981,33.6185566642328,50.9181382936333,52.6254909220378,56.3923159714379,37.7579883589084,38.5231650753299,85.1438974965301,68.6275165889385,45.206291634353,33.4185060515383,42.1457458266554,39.4396426657389,84.1562014155476,57.5973537278556,35.1840855303809,41.5339594414695,46.6711241012947,49.8903593055795,75.6369609419447,22.3558363788102,50.5783031239747,29.1214527864478,38.6793630590867,39.2492162790053,49.4969538772015,45.8830402427762,"XP_022809269.1","microtubule-associated tumor suppressor 1 homolog isoform X1 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___TS.g11659.t1",0.0722814556749616,382.4952084043,-185.24760420215,5.6774572704992,3.80295191037378,0.16103083398508,0.153522857625196,-0.0307656391471752,0.0887817527814168,0.124450500064219,0.127249231113394,0.178593933817172,2.67878624763912,2.38551838963983,0.029675529506638,1,1,1,0.10169321000772,0.122464262490203,0.863228516047823,0.999999999916938,0.272528400241119,0.999427929836143,-0.216999928094086,-0.173992371040499,"Stable","Not Significant",39.0382399105407,71.6199673733393,38.6043801657857,42.6829597984636,48.4025457397972,39.9212677595338,59.6269524254457,54.9000663025847,86.8878920853757,64.6602613764753,71.6493713665991,43.7961494472075,87.8926583062968,55.671810413251,50.281641603264,62.6594061622039,60.6990703628132,47.0165148601218,60.6076801422267,40.6569863953981,33.6185566642328,50.9181382936333,52.6254909220378,56.3923159714379,37.7579883589084,38.5231650753299,85.1438974965301,68.6275165889385,45.206291634353,33.4185060515383,42.1457458266554,39.4396426657389,84.1562014155476,57.5973537278556,35.1840855303809,41.5339594414695,46.6711241012947,49.8903593055795,75.6369609419447,22.3558363788102,50.5783031239747,29.1214527864478,38.6793630590867,39.2492162790053,49.4969538772015,45.8830402427762,"XP_022809270.1","microtubule-associated tumor suppressor 1 homolog isoform X2 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___RNAseq.g7402.t1",0.228966971684271,640.457161219105,-314.228580609552,8.97022933297217,6.13952529240027,0.0128527294867309,0.426251710416386,-0.165468882158618,0.138778200188796,0.196256795315902,0.200502654871443,0.283587387272238,0.219635458138935,5.86980417499323,0.340454315188579,1,1,1,0.639317821441062,0.0154027651722907,0.559567099915412,0.999999999916938,0.0811336189564935,0.999427929836143,-0.613873699615441,-0.37552654482143,"Stable","Not Significant",401.682942237406,770.159923124265,308.835041326285,557.01262536995,805.700709293707,765.601201699504,626.645518886288,622.590113601652,1063.78959769392,911.932651826842,262.454762505912,524.40126311788,1237.43611036497,513.823430535415,361.254255826528,1105.63532808792,487.550597430338,1178.3514036818,642.245900861983,519.025358239125,533.312557991693,343.697433482025,547.694924040468,600.79505861878,120.417368279762,140.084236637563,640.047229456675,997.005310444857,311.340105288205,410.69585068601,455.002031475525,118.318927997217,377.565660404889,435.819976540774,494.336401701852,485.716581246074,711.734642544744,413.514324244323,774.892946792985,465.214309406669,417.820764937183,392.229567217469,281.549782267305,309.321204484542,606.625457983376,578.59291424789,"XP_022801463.1","sodium bicarbonate cotransporter 3-like isoform X2","Zoccola et al., 2015"
"Pocillopora_acuta_HIv2___RNAseq.g14663.t1a",0.770225171864272,418.670927717992,-203.335463858996,4.39264197326828,3.45385713000489,-0.00707881427437159,-0.14185652953648,-0.0488111466244516,0.332518005841543,0.366905358022158,0.409991612559873,0.531172129106925,0.0131246392861631,0.271768128914004,0.00844437402209012,1,1,1,0.908791652481926,0.602148155186128,0.926782834489801,0.999999999916938,0.565890671646102,0.999427929836143,0.19793110526976,0.265751883512784,"Variable","Not Significant",62.6666482774469,52.9791539474016,17.8898347109738,25.6097758790782,23.1928865003195,43.4698248937146,19.1256262496713,15.1851247219915,18.7865712617029,11.1483209269785,13.2395577525237,27.6607259666574,11.5648234613548,22.8163157431357,22.4333477922255,18.1914404987044,34.265604237072,35.2623861450913,38.1241858959168,37.1968173404707,19.8655107561376,11.8202821038792,42.880029640179,27.1116903708836,63.2701426554682,87.552647898477,10.7653203731245,18.1100390998588,71.4551061317192,58.0426684053034,39.56539404135,61.7887735096575,0,0,0,24.2281430075239,14.5847262816546,17.2697397596237,0,0,50.5783031239747,49.1424515771307,46.7750436993607,30.8386699335042,34.5327585189778,17.1089302600182,"PFX27832.1","Poly [ADP-ribose] polymerase 11 [Stylophora pistillata]","Peled et al., 2020"
"Pocillopora_acuta_HIv2___TS.g12304.t1",0.457234966883603,841.473298056123,-414.736649028061,11.5999547041351,7.88366621218187,0.0448299046595757,0.810942582099713,-0.277028136152932,0.195224466815163,0.276069186775477,0.282225660821853,0.399104774915461,0.193235590895203,11.347903435111,0.481807895608216,1,1,1,0.660237196949096,0.000755331902109633,0.487604553452622,0.999999999916938,0.0116432190229664,0.999427929836143,-1.1696408774712,-0.770060728522695,"Stable","q_Origin < 0.05",2931.97728170219,4547.37738048531,2776.69066119273,4994.9733704152,7768.60859123745,7687.06189191912,4441.6454372766,4540.35229187546,8097.01221379393,7354.54731552772,1811.48301955119,5988.54717178132,9398.73202704308,4582.42885385137,3287.64579713649,7853.64911752398,4238.16573549385,11209.520751234,4778.2312989549,5289.73344272042,2901.12862850209,1513.90536176606,5039.37802884922,2731.77392177023,93.8847278113399,507.805357811167,4233.70690310333,5611.25264109835,1408.68637802532,2244.31651167173,2819.46438407707,420.689521767881,2261.98222453411,2923.06570168867,3720.71704483778,1863.25956938815,3845.50616292959,3217.92817520988,3720.10358918545,2239.84189242936,1795.5297609011,2086.7341012289,1326.79210493379,1195.23208621066,3236.87056517885,4895.48709030977,"ACE95141.1","carbonic anhydrase [Stylophora pistillata]","Moya et al., 2008"
