"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"214",255,"GO:0061564",0.523354349116949,0.90417890874597,1,2,"axon development","BP",1,"mechanoreceptor differentiation","Biomin"
"215",256,"GO:0106030",0.523354349116949,0.90417890874597,1,2,"neuron projection fasciculation","BP",1,"mechanoreceptor differentiation","Biomin"
"216",257,"GO:0016043",0.526946879927064,0.738462514090821,3,9,"cellular component organization","BP",1,"cellular component disassembly","Biomin"
"217",258,"GO:0071840",0.526946879927064,0.738462514090821,3,9,"cellular component organization or biogenesis","BP",1,"cellular component disassembly","Biomin"
"218",259,"GO:0043933",0.537262125531607,0.897794629422997,1,2,"protein-containing complex organization","BP",1,"protein tetramerization","Biomin"
"219",260,"GO:0050808",0.547535965974743,0.892881920839669,1,2,"synapse organization","BP",1,"bicellular tight junction assembly","Biomin"
"220",261,"GO:0009887",0.549485436175646,0.769560247392378,2,6,"animal organ morphogenesis","BP",1,"gland development","Biomin"
"221",262,"GO:0050803",0.551633288239116,0.890874638187396,1,2,"regulation of synapse structure or activity","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"222",263,"GO:0050807",0.551633288239116,0.890874638187396,1,2,"regulation of synapse organization","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"223",264,"GO:0042060",0.554471610603282,0.889467772597665,1,2,"wound healing","BP",1,"cellular response to oxidative stress","Biomin"
"224",265,"GO:0019538",0.554701094470897,0.714521103295598,3,9,"protein metabolic process","BP",1,"organonitrogen compound metabolic process","Biomin"
"225",266,"GO:0043170",0.554701094470897,0.714521103295598,3,9,"macromolecule metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"226",267,"GO:0009653",0.59089127621291,0.675469389911555,3,10,"anatomical structure morphogenesis","BP",1,"formation of anatomical boundary","Biomin"
"227",268,"GO:0032879",0.597324127026312,0.8306116132319,1,3,"regulation of localization","BP",1,"positive regulation of calcium ion transport","Biomin"
"228",269,"GO:0040012",0.597324127026312,0.8306116132319,1,3,"regulation of locomotion","BP",1,"locomotion","Biomin"
"229",270,"GO:0051241",0.597324127026312,0.8306116132319,1,3,"negative regulation of multicellular organismal process","BP",1,"negative regulation of multicellular organismal process","Biomin"
"230",271,"GO:0072359",0.599081463006081,0.727552384923381,2,6,"circulatory system development","BP",1,"mechanoreceptor differentiation","Biomin"
"231",272,"GO:0002064",0.599898339578342,0.828781063816057,1,3,"epithelial cell development","BP",1,"muscle tissue development","Biomin"
"232",273,"GO:0051960",0.600970772948583,0.828014031157029,1,3,"regulation of nervous system development","BP",1,"negative regulation of multicellular organismal process","Biomin"
"233",274,"GO:0000226",0.603510868768927,0.826186858891308,1,3,"microtubule cytoskeleton organization","BP",1,"microtubule-based process","Biomin"
"234",275,"GO:0007017",0.603510868768927,0.826186858891308,1,3,"microtubule-based process","BP",1,"microtubule-based process","Biomin"
"235",276,"GO:0016477",0.603510868768927,0.826186858891308,1,3,"cell migration","BP",1,"flagellated sperm motility","Biomin"
"236",277,"GO:0048592",0.606045539907441,0.824348869273026,1,3,"eye morphogenesis","BP",1,"gland development","Biomin"
"237",278,"GO:0040008",0.607734169020102,0.823116154716083,1,3,"regulation of growth","BP",1,"positive regulation of growth rate","Biomin"
"238",279,"GO:0051641",0.610231220931006,0.821281140481385,1,3,"cellular localization","BP",1,"secretion","Biomin"
"239",280,"GO:0032501",0.610484294215424,0.620213669469123,4,14,"multicellular organismal process","BP",1,"multicellular organismal process","Biomin"
"240",281,"GO:0007163",0.613761006091261,0.818662264064945,1,3,"establishment or maintenance of cell polarity","BP",1,"establishment of epithelial cell polarity","Biomin"
"241",282,"GO:0008104",0.613761006091261,0.818662264064945,1,3,"protein localization","BP",1,"protein localization to adherens junction","Biomin"
"242",283,"GO:0030010",0.613761006091261,0.818662264064945,1,3,"establishment of cell polarity","BP",1,"establishment of epithelial cell polarity","Biomin"
"243",284,"GO:0033036",0.613761006091261,0.818662264064945,1,3,"macromolecule localization","BP",1,"protein localization to adherens junction","Biomin"
"244",285,"GO:0009893",0.616230461147335,0.816812550505273,1,3,"positive regulation of metabolic process","BP",1,"biological regulation","Biomin"
"245",286,"GO:0010604",0.616230461147335,0.816812550505273,1,3,"positive regulation of macromolecule metabolic process","BP",1,"biological regulation","Biomin"
"246",287,"GO:0051246",0.616230461147335,0.816812550505273,1,3,"regulation of protein metabolic process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"247",288,"GO:0007166",0.616840419204449,0.816353429123898,1,3,"cell surface receptor signaling pathway","BP",1,"signaling","Biomin"
"248",289,"GO:0031323",0.631717856341903,0.804874388008958,1,3,"regulation of cellular metabolic process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"249",290,"GO:0048513",0.658741599613528,0.601470395432788,3,11,"animal organ development","BP",1,"gland development","Biomin"
"250",291,"GO:0002009",0.660558979920172,0.781000377869591,1,3,"morphogenesis of an epithelium","BP",1,"muscle tissue development","Biomin"
"251",292,"GO:0035239",0.669378163460561,0.773244098498713,1,3,"tube morphogenesis","BP",1,"tube development","Biomin"
"252",293,"GO:0048468",0.669955967800962,0.647862992454677,2,7,"cell development","BP",1,"regeneration","Biomin"
"253",294,"GO:0009611",0.670452722705492,0.77228370447923,1,3,"response to wounding","BP",1,"cellular response to oxidative stress","Biomin"
"254",295,"GO:0065008",0.680207281338525,0.542198306880903,4,15,"regulation of biological quality","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"255",296,"GO:0006807",0.686927239419163,0.570100441590796,3,11,"nitrogen compound metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"256",297,"GO:0008152",0.686927239419163,0.570100441590796,3,11,"metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"257",298,"GO:0044237",0.686927239419163,0.570100441590796,3,11,"cellular metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"258",299,"GO:0044238",0.686927239419163,0.570100441590796,3,11,"primary metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"259",300,"GO:0071704",0.686927239419163,0.570100441590796,3,11,"organic substance metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"260",301,"GO:1901564",0.686927239419163,0.570100441590796,3,11,"organonitrogen compound metabolic process","BP",1,"organonitrogen compound metabolic process","Biomin"
"261",302,"GO:0000902",0.713243480662481,0.707271869368043,1,4,"cell morphogenesis","BP",1,"formation of anatomical boundary","Biomin"
"262",303,"GO:0000904",0.713243480662481,0.707271869368043,1,4,"cell morphogenesis involved in differentiation","BP",1,"formation of anatomical boundary","Biomin"
"263",304,"GO:0040011",0.713243480662481,0.707271869368043,1,4,"locomotion","BP",1,"locomotion","Biomin"
"264",305,"GO:0048870",0.713243480662481,0.707271869368043,1,4,"cell motility","BP",1,"flagellated sperm motility","Biomin"
"265",307,"GO:0060322",0.713289075804182,0.707221737195254,1,4,"head development","BP",1,"head morphogenesis","Biomin"
"266",308,"GO:0001654",0.715076834205465,0.705250210664923,1,4,"eye development","BP",1,"gland development","Biomin"
"267",309,"GO:0030855",0.715076834205465,0.705250210664923,1,4,"epithelial cell differentiation","BP",1,"muscle tissue development","Biomin"
"268",310,"GO:0090596",0.715076834205465,0.705250210664923,1,4,"sensory organ morphogenesis","BP",1,"gland development","Biomin"
"269",311,"GO:0009605",0.715450417543738,0.704836774073217,1,4,"response to external stimulus","BP",1,"response to nutrient","Biomin"
"270",312,"GO:0050793",0.715840620628815,0.704404406937786,1,4,"regulation of developmental process","BP",1,"regulation of cell morphogenesis involved in differentiation","Biomin"
"271",313,"GO:2000026",0.715840620628815,0.704404406937786,1,4,"regulation of multicellular organismal development","BP",1,"negative regulation of multicellular organismal process","Biomin"
"272",314,"GO:0009792",0.719418116321623,0.700414559375437,1,4,"embryo development ending in birth or egg hatching","BP",1,"multicellular organismal process","Biomin"
"273",315,"GO:0010033",0.722884867594532,0.69650337745752,1,4,"response to organic substance","BP",1,"response to arsenic-containing substance","Biomin"
"274",316,"GO:0071310",0.722884867594532,0.69650337745752,1,4,"cellular response to organic substance","BP",1,"response to arsenic-containing substance","Biomin"
"275",317,"GO:1901360",0.731514222571749,0.686571507220239,1,4,"organic cyclic compound metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"276",318,"GO:0007154",0.743603064845995,0.546919899511383,2,9,"cell communication","BP",1,"cell communication","Biomin"
"277",319,"GO:0042221",0.74495328599708,0.54517577812904,2,9,"response to chemical","BP",1,"response to arsenic-containing substance","Biomin"
"278",320,"GO:0031175",0.746376143697383,0.668781894101343,1,4,"neuron projection development","BP",1,"mechanoreceptor differentiation","Biomin"
"279",321,"GO:0048729",0.748931330620827,0.665632431314538,1,4,"tissue morphogenesis","BP",1,"muscle tissue development","Biomin"
"280",322,"GO:0007155",0.750273342497845,0.663967284170942,1,4,"cell adhesion","BP",1,"substrate adhesion-dependent cell spreading","Biomin"
"281",323,"GO:0050896",0.752741369488013,0.481821182891709,3,13,"response to stimulus","BP",1,"response to stimulus","Biomin"
"282",324,"GO:0022607",0.756007997533737,0.656764956366446,1,4,"cellular component assembly","BP",1,"organelle assembly","Biomin"
"283",325,"GO:0044085",0.756007997533737,0.656764956366446,1,4,"cellular component biogenesis","BP",1,"organelle assembly","Biomin"
"284",326,"GO:0009791",0.760885570093552,0.650526007588685,1,4,"post-embryonic development","BP",1,"post-embryonic animal organ morphogenesis","Biomin"
"285",327,"GO:0007275",0.771927208255687,0.456356404257334,3,13,"multicellular organism development","BP",1,"regeneration","Biomin"
"286",328,"GO:0032502",0.771927208255687,0.456356404257334,3,13,"developmental process","BP",1,"regeneration","Biomin"
"287",329,"GO:0048731",0.771927208255687,0.456356404257334,3,13,"system development","BP",1,"mechanoreceptor differentiation","Biomin"
"288",330,"GO:0048856",0.771927208255687,0.456356404257334,3,13,"anatomical structure development","BP",1,"regeneration","Biomin"
"289",331,"GO:0007423",0.794901075119473,0.587510121970765,1,5,"sensory organ development","BP",1,"gland development","Biomin"
"290",332,"GO:0070887",0.795036236875323,0.587308539303901,1,5,"cellular response to chemical stimulus","BP",1,"response to arsenic-containing substance","Biomin"
"291",333,"GO:0007507",0.798003668084843,0.599335462322698,1,4,"heart development","BP",1,"mechanoreceptor differentiation","Biomin"
"292",334,"GO:0000003",0.799140902586511,0.581139761003132,1,5,"reproduction","BP",1,"multi-organism reproductive process","Biomin"
"293",335,"GO:0022414",0.799140902586511,0.581139761003132,1,5,"reproductive process","BP",1,"multi-organism reproductive process","Biomin"
"294",336,"GO:0065007",0.810286755101559,0.369622425305815,4,18,"biological regulation","BP",1,"biological regulation","Biomin"
"295",337,"GO:0048666",0.814608571714949,0.557042841141934,1,5,"neuron development","BP",1,"mechanoreceptor differentiation","Biomin"
"296",338,"GO:0048598",0.816452472996329,0.554076456842641,1,5,"embryonic morphogenesis","BP",1,"multicellular organismal process","Biomin"
"297",339,"GO:0030030",0.819397485388664,0.549295398312399,1,5,"cell projection organization","BP",1,"pseudopodium organization","Biomin"
"298",340,"GO:0120036",0.819397485388664,0.549295398312399,1,5,"plasma membrane bounded cell projection organization","BP",1,"pseudopodium organization","Biomin"
"299",341,"GO:0060429",0.820552302084806,0.54740590759019,1,5,"epithelium development","BP",1,"muscle tissue development","Biomin"
"300",342,"GO:0090066",0.82328684176426,0.542898147303597,1,5,"regulation of anatomical structure size","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"301",343,"GO:0006950",0.828438533100398,0.534274997175907,1,5,"response to stress","BP",1,"response to stimulus","Biomin"
"302",344,"GO:0048646",0.849901423803748,0.496376152634064,1,5,"anatomical structure formation involved in morphogenesis","BP",1,"formation of anatomical boundary","Biomin"
"303",345,"GO:0007165",0.851534940342858,0.481951122162083,1,6,"signal transduction","BP",1,"signaling","Biomin"
"304",346,"GO:0048583",0.852074008439564,0.480941321080662,1,6,"regulation of response to stimulus","BP",1,"regulation of response to stress","Biomin"
"305",347,"GO:0051239",0.852074008439564,0.480941321080662,1,6,"regulation of multicellular organismal process","BP",1,"negative regulation of multicellular organismal process","Biomin"
"306",348,"GO:0007399",0.867990273754374,0.450068051386879,1,6,"nervous system development","BP",1,"mechanoreceptor differentiation","Biomin"
"307",349,"GO:0022008",0.867990273754374,0.450068051386879,1,6,"neurogenesis","BP",1,"mechanoreceptor differentiation","Biomin"
"308",350,"GO:0030182",0.867990273754374,0.450068051386879,1,6,"neuron differentiation","BP",1,"mechanoreceptor differentiation","Biomin"
"309",351,"GO:0048699",0.867990273754374,0.450068051386879,1,6,"generation of neurons","BP",1,"mechanoreceptor differentiation","Biomin"
"310",352,"GO:0009790",0.869303374363711,0.447424923819738,1,6,"embryo development","BP",1,"multicellular organismal process","Biomin"
"311",353,"GO:0035295",0.878390146605173,0.428700990303912,1,6,"tube development","BP",1,"tube development","Biomin"
"312",355,"GO:0009987",0.881003699976037,0.257769880253971,4,20,"cellular process","BP",1,"cellular process","Biomin"
"313",356,"GO:0023052",0.891483703142736,0.392249523180482,1,7,"signaling","BP",1,"signaling","Biomin"
"314",357,"GO:0051716",0.892637114933366,0.389658292010358,1,7,"cellular response to stimulus","BP",1,"response to stimulus","Biomin"
"315",358,"GO:0048518",0.893440352943843,0.387845131337808,1,7,"positive regulation of biological process","BP",1,"biological regulation","Biomin"
"316",359,"GO:0051234",0.923518962309106,0.308469641536578,1,8,"establishment of localization","BP",1,"secretion","Biomin"
"317",360,"GO:0051179",0.971303239492581,0.149053493834605,1,11,"localization","BP",1,"secretion","Biomin"
"318",361,"GO:0009057",0.999999999991461,0.708282166270813,0,1,"macromolecule catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"319",362,"GO:0030163",0.999999999991461,0.708282166270813,0,1,"protein catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"320",363,"GO:0044265",0.999999999991461,0.708282166270813,0,1,"cellular macromolecule catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"321",364,"GO:0051603",0.999999999991461,0.708282166270813,0,1,"proteolysis involved in protein catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"322",365,"GO:0007267",0.999999999999564,0.731088133136202,0,1,"cell-cell signaling","BP",1,"cell communication","Biomin"
"323",366,"GO:0007268",0.999999999999564,0.731088133136202,0,1,"chemical synaptic transmission","BP",1,"cell communication","Biomin"
"324",367,"GO:0007271",0.999999999999564,0.731088133136202,0,1,"synaptic transmission, cholinergic","BP",1,"cell communication","Biomin"
"325",369,"GO:0010623",0.999999999999564,0.731088133136202,0,1,"programmed cell death involved in cell development","BP",1,"programmed cell death involved in cell development","Biomin"
"326",372,"GO:0032228",0.999999999999564,0.731088133136202,0,1,"regulation of synaptic transmission, GABAergic","BP",1,"cell communication","Biomin"
"327",374,"GO:0046685",0.999999999999564,0.731088133136202,0,1,"response to arsenic-containing substance","BP",1,"response to arsenic-containing substance","Biomin"
"328",375,"GO:0048593",0.999999999999564,0.731088133136202,0,1,"camera-type eye morphogenesis","BP",1,"gland development","Biomin"
"329",377,"GO:0050953",0.999999999999564,0.731088133136202,0,1,"sensory perception of light stimulus","BP",1,"sensory perception of light stimulus","Biomin"
"330",382,"GO:0098916",0.999999999999564,0.731088133136202,0,1,"anterograde trans-synaptic signaling","BP",1,"cell communication","Biomin"
"331",383,"GO:0099536",0.999999999999564,0.731088133136202,0,1,"synaptic signaling","BP",1,"cell communication","Biomin"
"332",384,"GO:0099537",0.999999999999564,0.731088133136202,0,1,"trans-synaptic signaling","BP",1,"cell communication","Biomin"
"333",385,"GO:1902600",0.999999999999564,0.731088133136202,0,1,"proton transmembrane transport","BP",1,"import across plasma membrane","Biomin"
"334",386,"GO:0001932",1,0.520736190036079,0,2,"regulation of protein phosphorylation","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"335",389,"GO:0002164",1,0.455626372425103,0,2,"larval development","BP",1,"post-embryonic animal organ morphogenesis","Biomin"
"336",392,"GO:0003008",1,0.380674513762052,0,3,"system process","BP",1,"sensory perception of light stimulus","Biomin"
"337",394,"GO:0006139",1,0.53505292205115,0,2,"nucleobase-containing compound metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"338",395,"GO:0006508",1,0.347199223417963,0,3,"proteolysis","BP",1,"organonitrogen compound metabolic process","Biomin"
"339",396,"GO:0006518",1,0.53255986101762,0,2,"peptide metabolic process","BP",1,"peptide catabolic process","Biomin"
"340",397,"GO:0006725",1,0.36432276834675,0,3,"cellular aromatic compound metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"341",398,"GO:0006753",1,0.53505292205115,0,2,"nucleoside phosphate metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"342",399,"GO:0006793",1,0.53505292205115,0,2,"phosphorus metabolic process","BP",1,"phosphorus metabolic process","Biomin"
"343",400,"GO:0006796",1,0.53505292205115,0,2,"phosphate-containing compound metabolic process","BP",1,"phosphorus metabolic process","Biomin"
"344",401,"GO:0006810",1,0.101098759120287,0,7,"transport","BP",1,"secretion","Biomin"
"345",402,"GO:0006811",1,0.101098759120287,0,7,"monoatomic ion transport","BP",1,"calcium ion import","Biomin"
"346",403,"GO:0006812",1,0.194533223548744,0,5,"monoatomic cation transport","BP",1,"calcium ion import","Biomin"
"347",404,"GO:0006814",1,0.372459518117543,0,3,"sodium ion transport","BP",1,"calcium ion import","Biomin"
"348",405,"GO:0006820",1,0.193597910644676,0,5,"monoatomic anion transport","BP",1,"calcium ion import","Biomin"
"349",406,"GO:0006821",1,0.372459518117543,0,3,"chloride transport","BP",1,"calcium ion import","Biomin"
"350",407,"GO:0006873",1,0.132440872293174,0,6,"intracellular monoatomic ion homeostasis","BP",1,"cell redox homeostasis","Biomin"
"351",408,"GO:0006874",1,0.492538187094267,0,2,"intracellular calcium ion homeostasis","BP",1,"cell redox homeostasis","Biomin"
"352",409,"GO:0006885",1,0.372459518117543,0,3,"regulation of pH","BP",1,"cell redox homeostasis","Biomin"
"353",410,"GO:0007276",1,0.368502165479999,0,3,"gamete generation","BP",1,"multi-organism reproductive process","Biomin"
"354",411,"GO:0007283",1,0.368502165479999,0,3,"spermatogenesis","BP",1,"multi-organism reproductive process","Biomin"
"355",412,"GO:0007417",1,0.245041213099695,0,4,"central nervous system development","BP",1,"mechanoreceptor differentiation","Biomin"
"356",413,"GO:0007420",1,0.389051045368394,0,3,"brain development","BP",1,"head morphogenesis","Biomin"
"357",418,"GO:0007568",1,0.522419654446619,0,2,"aging","BP",1,"aging","Biomin"
"358",419,"GO:0007584",1,0.522419654446619,0,2,"response to nutrient","BP",1,"response to nutrient","Biomin"
"359",420,"GO:0007600",1,0.528791699691208,0,2,"sensory perception","BP",1,"sensory perception of light stimulus","Biomin"
"360",421,"GO:0008219",1,0.526327805963883,0,2,"cell death","BP",1,"programmed cell death involved in cell development","Biomin"
"361",422,"GO:0008277",1,0.520736190036079,0,2,"regulation of G protein-coupled receptor signaling pathway","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"362",423,"GO:0008283",1,0.526833057459119,0,2,"cell population proliferation","BP",1,"cell population proliferation","Biomin"
"363",424,"GO:0008544",1,0.376580575254421,0,3,"epidermis development","BP",1,"muscle tissue development","Biomin"
"364",425,"GO:0009056",1,0.377171897822885,0,3,"catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"365",426,"GO:0009117",1,0.53505292205115,0,2,"nucleotide metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"366",427,"GO:0009612",1,0.520736190036079,0,2,"response to mechanical stimulus","BP",1,"response to cold","Biomin"
"367",428,"GO:0009628",1,0.385182387440218,0,3,"response to abiotic stimulus","BP",1,"response to cold","Biomin"
"368",429,"GO:0009886",1,0.448626458727499,0,2,"post-embryonic animal morphogenesis","BP",1,"post-embryonic animal organ morphogenesis","Biomin"
"369",430,"GO:0009913",1,0.376580575254421,0,3,"epidermal cell differentiation","BP",1,"muscle tissue development","Biomin"
"370",431,"GO:0009966",1,0.195526446543311,0,5,"regulation of signal transduction","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"371",432,"GO:0009967",1,0.367484808150155,0,3,"positive regulation of signal transduction","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"372",433,"GO:0009968",1,0.515136501838596,0,2,"negative regulation of signal transduction","BP",1,"Rho protein signal transduction","Biomin"
"373",434,"GO:0009991",1,0.522419654446619,0,2,"response to extracellular stimulus","BP",1,"response to nutrient","Biomin"
"374",435,"GO:0010035",1,0.278176541726347,0,4,"response to inorganic substance","BP",1,"response to arsenic-containing substance","Biomin"
"375",436,"GO:0010038",1,0.384627018051547,0,3,"response to metal ion","BP",1,"response to arsenic-containing substance","Biomin"
"376",438,"GO:0010646",1,0.142919324032236,0,6,"regulation of cell communication","BP",1,"Rho protein signal transduction","Biomin"
"377",439,"GO:0010647",1,0.367484808150155,0,3,"positive regulation of cell communication","BP",1,"Rho protein signal transduction","Biomin"
"378",440,"GO:0010648",1,0.515136501838596,0,2,"negative regulation of cell communication","BP",1,"Rho protein signal transduction","Biomin"
"379",441,"GO:0012501",1,0.526327805963883,0,2,"programmed cell death","BP",1,"programmed cell death involved in cell development","Biomin"
"380",443,"GO:0015698",1,0.372459518117543,0,3,"inorganic anion transport","BP",1,"secretion","Biomin"
"381",444,"GO:0015701",1,0.193597910644676,0,5,"bicarbonate transport","BP",1,"bicarbonate transport","Biomin"
"382",445,"GO:0015711",1,0.193597910644676,0,5,"organic anion transport","BP",1,"bicarbonate transport","Biomin"
"383",446,"GO:0019220",1,0.520736190036079,0,2,"regulation of phosphate metabolic process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"384",447,"GO:0019221",1,0.519908616835378,0,2,"cytokine-mediated signaling pathway","BP",1,"response to oxygen radical","Biomin"
"385",448,"GO:0019637",1,0.53505292205115,0,2,"organophosphate metabolic process","BP",1,"phosphorus metabolic process","Biomin"
"386",449,"GO:0019725",1,0.0979496070387858,0,7,"cellular homeostasis","BP",1,"cell redox homeostasis","Biomin"
"387",450,"GO:0019953",1,0.368502165479999,0,3,"sexual reproduction","BP",1,"multi-organism reproductive process","Biomin"
"388",454,"GO:0023051",1,0.142919324032236,0,6,"regulation of signaling","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"389",455,"GO:0023056",1,0.367484808150155,0,3,"positive regulation of signaling","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"390",456,"GO:0023057",1,0.515136501838596,0,2,"negative regulation of signaling","BP",1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","Biomin"
"391",457,"GO:0030001",1,0.194533223548744,0,5,"metal ion transport","BP",1,"calcium ion import","Biomin"
"392",458,"GO:0030003",1,0.132440872293174,0,6,"intracellular monoatomic cation homeostasis","BP",1,"cell redox homeostasis","Biomin"
"393",459,"GO:0030641",1,0.372459518117543,0,3,"regulation of cellular pH","BP",1,"cell redox homeostasis","Biomin"
"394",462,"GO:0031325",1,0.520736190036079,0,2,"positive regulation of cellular metabolic process","BP",1,"biological regulation","Biomin"
"395",463,"GO:0031399",1,0.520736190036079,0,2,"regulation of protein modification process","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"396",464,"GO:0031667",1,0.522419654446619,0,2,"response to nutrient levels","BP",1,"response to nutrient","Biomin"
"397",465,"GO:0032504",1,0.368502165479999,0,3,"multicellular organism reproduction","BP",1,"multi-organism reproductive process","Biomin"
"398",466,"GO:0034097",1,0.519908616835378,0,2,"response to cytokine","BP",1,"response to oxygen radical","Biomin"
"399",467,"GO:0034220",1,0.194533223548744,0,5,"monoatomic ion transmembrane transport","BP",1,"import across plasma membrane","Biomin"
"400",468,"GO:0034330",1,0.451500419933203,0,2,"cell junction organization","BP",1,"bicellular tight junction assembly","Biomin"
"401",469,"GO:0034641",1,0.385182387440218,0,3,"cellular nitrogen compound metabolic process","BP",1,"organic cyclic compound metabolic process","Biomin"
"402",471,"GO:0035150",1,0.322958675565272,0,3,"regulation of tube size","BP",1,"negative regulation of cytosolic calcium ion concentration","Biomin"
"403",476,"GO:0035556",1,0.524017642754445,0,2,"intracellular signal transduction","BP",1,"Rho protein signal transduction","Biomin"
"404",478,"GO:0035725",1,0.372459518117543,0,3,"sodium ion transmembrane transport","BP",1,"calcium ion import","Biomin"
"405",479,"GO:0040017",1,0.532193590252887,0,2,"positive regulation of locomotion","BP",1,"locomotion","Biomin"
"406",480,"GO:0042303",1,0.46597200153488,0,2,"molting cycle","BP",1,"ecdysis, collagen and cuticulin-based cuticle","Biomin"
"407",481,"GO:0042325",1,0.520736190036079,0,2,"regulation of phosphorylation","BP",1,"regulation of peptidyl-serine phosphorylation","Biomin"
"408",482,"GO:0042490",1,0.528791699691208,0,2,"mechanoreceptor differentiation","BP",1,"mechanoreceptor differentiation","Biomin"
"409",484,"GO:0042592",1,0.0979496070387858,0,7,"homeostatic process","BP",1,"cell redox homeostasis","Biomin"
"410",486,"GO:0043010",1,0.528791699691208,0,2,"camera-type eye development","BP",1,"gland development","Biomin"
"411",487,"GO:0043085",1,0.532193590252887,0,2,"positive regulation of catalytic activity","BP",1,"regulation of oxidoreductase activity","Biomin"
"412",490,"GO:0043603",1,0.53255986101762,0,2,"amide metabolic process","BP",1,"peptide catabolic process","Biomin"
"413",491,"GO:0043687",1,0.459499814432131,0,2,"post-translational protein modification","BP",1,"peptide cross-linking","Biomin"
"414",492,"GO:0043949",1,0.520736190036079,0,2,"regulation of cAMP-mediated signaling","BP",1,"Rho protein signal transduction","Biomin"
"415",493,"GO:0044057",1,0.520736190036079,0,2,"regulation of system process","BP",1,"sensory perception of light stimulus","Biomin"
"416",494,"GO:0044087",1,0.527374449814622,0,2,"regulation of cellular component biogenesis","BP",1,"organelle assembly","Biomin"
"417",495,"GO:0044093",1,0.532193590252887,0,2,"positive regulation of molecular function","BP",1,"regulation of oxidoreductase activity","Biomin"
"418",496,"GO:0044248",1,0.377171897822885,0,3,"cellular catabolic process","BP",1,"negative regulation of catabolic process","Biomin"
"419",497,"GO:0044281",1,0.36432276834675,0,3,"small molecule metabolic process","BP",1,"selenocysteine metabolic process","Biomin"
"420",498,"GO:0044703",1,0.368502165479999,0,3,"multi-organism reproductive process","BP",1,"multi-organism reproductive process","Biomin"
"421",499,"GO:0045216",1,0.451500419933203,0,2,"cell-cell junction organization","BP",1,"bicellular tight junction assembly","Biomin"
"422",500,"GO:0046483",1,0.36432276834675,0,3,"heterocycle metabolic process","BP",1,"heterocycle metabolic process","Biomin"
"423",501,"GO:0046688",1,0.534281540739528,0,2,"response to copper ion","BP",1,"response to arsenic-containing substance","Biomin"
"424",502,"GO:0048232",1,0.368502165479999,0,3,"male gamete generation","BP",1,"multi-organism reproductive process","Biomin"
"425",503,"GO:0048522",1,0.144612252388842,0,6,"positive regulation of cellular process","BP",1,"biological regulation","Biomin"
"426",504,"GO:0048562",1,0.455626372425103,0,2,"embryonic organ morphogenesis","BP",1,"gland development","Biomin"
"427",505,"GO:0048563",1,0.448626458727499,0,2,"post-embryonic animal organ morphogenesis","BP",1,"post-embryonic animal organ morphogenesis","Biomin"
"428",506,"GO:0048565",1,0.362840356641516,0,3,"digestive tract development","BP",1,"mechanoreceptor differentiation","Biomin"
"429",507,"GO:0048568",1,0.455626372425103,0,2,"embryonic organ development","BP",1,"gland development","Biomin"
"430",508,"GO:0048569",1,0.448626458727499,0,2,"post-embryonic animal organ development","BP",1,"gland development","Biomin"
"431",509,"GO:0048584",1,0.367484808150155,0,3,"positive regulation of response to stimulus","BP",1,"regulation of response to stress","Biomin"
