"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"15970","GO:1903053",0.26983558753367,0.880149641300591,4,32,"regulation of extracellular matrix organization","BP"
"4188","GO:0010807",0.269864885169198,0.969087008582323,1,4,"regulation of synaptic vesicle priming","BP"
"5893","GO:0023021",0.270113047056392,0.969026136229306,1,4,"termination of signal transduction","BP"
"15442","GO:1901342",0.270219613660396,0.83623712234951,9,80,"regulation of vasculature development","BP"
"15825","GO:1902669",0.270240508110479,0.898773960375481,3,20,"positive regulation of axon guidance","BP"
"4462","GO:0015079",0.27043918692951,0.897900127254464,3,22,"potassium ion transmembrane transporter activity","MF"
"3604","GO:0009081",0.270618301338276,0.96890198948299,1,4,"branched-chain amino acid metabolic process","BP"
"2429","GO:0006401",0.270937495051291,0.811668168097757,16,141,"RNA catabolic process","BP"
"9273","GO:0043280",0.271161001230882,0.848479369910501,7,55,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP"
"205","GO:0000479",0.271648244635079,0.925420420387954,2,11,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"4089","GO:0010637",0.271998808589853,0.968561335254982,1,4,"negative regulation of mitochondrial fusion","BP"
"17457","GO:2000516",0.272013416973745,0.968557719140524,1,4,"positive regulation of CD4-positive, alpha-beta T cell activation","BP"
"17287","GO:2000144",0.272098087148019,0.897320369904381,3,21,"positive regulation of DNA-templated transcription initiation","BP"
"3981","GO:0010359",0.272304821208381,0.968485536135903,1,4,"regulation of anion channel activity","BP"
"12411","GO:0060749",0.272539694294017,0.968427287411323,1,4,"mammary gland alveolus development","BP"
"12671","GO:0061377",0.272539694294017,0.968427287411323,1,4,"mammary gland lobule development","BP"
"10139","GO:0045837",0.272737316675496,0.968378229226046,1,4,"negative regulation of membrane potential","BP"
"7708","GO:0034397",0.273118963816525,0.968283365005327,1,4,"telomere localization","BP"
"9373","GO:0043500",0.273172428807531,0.923177653189658,2,13,"muscle adaptation","BP"
"7376","GO:0033194",0.273611918022943,0.924516010401042,2,11,"response to hydroperoxide","BP"
"1202","GO:0003272",0.273688886361684,0.968141399267258,1,4,"endocardial cushion formation","BP"
"7747","GO:0034483",0.274087729367209,0.968041832954953,1,4,"heparan sulfate sulfotransferase activity","MF"
"13895","GO:0072325",0.274227041145817,0.968007013543735,1,4,"vulval cell fate commitment","BP"
"13896","GO:0072327",0.274227041145817,0.968007013543735,1,4,"vulval cell fate specification","BP"
"12980","GO:0070242",0.274611154320611,0.971223633756454,1,3,"thymocyte apoptotic process","BP"
"8284","GO:0035690",0.274647397655031,0.816543307392989,13,120,NA,NA
"15721","GO:1902305",0.275296690658058,0.895126741761462,3,22,"regulation of sodium ion transmembrane transport","BP"
"5911","GO:0030015",0.275529506807106,0.967680425853355,1,4,"CCR4-NOT core complex","CC"
"250","GO:0000780",0.275749880660402,0.922674564846709,2,12,NA,NA
"12981","GO:0070243",0.275778630233234,0.970959475544702,1,3,"regulation of thymocyte apoptotic process","BP"
"12651","GO:0061337",0.275803547143557,0.922649385411807,2,12,"cardiac conduction","BP"
"6930","GO:0032324",0.276912989459977,0.967331440259411,1,4,"molybdopterin cofactor biosynthetic process","BP"
"9406","GO:0043545",0.276912989459977,0.967331440259411,1,4,"molybdopterin cofactor metabolic process","BP"
"11467","GO:0051189",0.276912989459977,0.967331440259411,1,4,"prosthetic group metabolic process","BP"
"5052","GO:0016782",0.276983063805464,0.87662687775563,4,28,"transferase activity, transferring sulphur-containing groups","MF"
"6736","GO:0031904",0.277110031205536,0.967281561297371,1,4,"endosome lumen","CC"
"9320","GO:0043388",0.277612041631441,0.894581906811111,3,20,"positive regulation of DNA binding","BP"
"5255","GO:0018126",0.278078176950595,0.967035851393132,1,4,"protein hydroxylation","BP"
"8274","GO:0035655",0.27833204591371,0.966971246278644,1,4,"interleukin-18-mediated signaling pathway","BP"
"13180","GO:0070673",0.27833204591371,0.966971246278644,1,4,"response to interleukin-18","BP"
"13463","GO:0071351",0.27833204591371,0.966971246278644,1,4,"cellular response to interleukin-18","BP"
"4164","GO:0010757",0.278373444551726,0.96696070418009,1,4,"negative regulation of plasminogen activation","BP"
"11802","GO:0051918",0.278373444551726,0.96696070418009,1,4,"negative regulation of fibrinolysis","BP"
"4196","GO:0010817",0.278776380038216,0.796626076798196,20,201,"regulation of hormone levels","BP"
"93","GO:0000217",0.27880994180097,0.920509598538434,2,13,"DNA secondary structure binding","MF"
"10345","GO:0046390",0.278871987318797,0.829565002600176,9,81,"ribose phosphate biosynthetic process","BP"
"4167","GO:0010761",0.279400352811897,0.966698585207707,1,4,"fibroblast migration","BP"
"3892","GO:0009931",0.279466457044469,0.96668167130706,1,4,"calcium-dependent protein serine/threonine kinase activity","MF"
"3767","GO:0009395",0.279582786732226,0.921735508152439,2,11,"phospholipid catabolic process","BP"
"17719","GO:2001256",0.279594532289338,0.966648887023394,1,4,"regulation of store-operated calcium entry","BP"
"17512","GO:2000651",0.280341960670855,0.966457193179689,1,4,"positive regulation of sodium ion transmembrane transporter activity","BP"
"13404","GO:0071236",0.2803934403612,0.834538881317652,8,67,"cellular response to antibiotic","BP"
"5260","GO:0018171",0.280886515388279,0.969787287865337,1,3,"peptidyl-cysteine oxidation","BP"
"11198","GO:0050728",0.281057768452464,0.891455924866989,3,23,"negative regulation of inflammatory response","BP"
"10703","GO:0048079",0.281127001097019,0.966255172845935,1,4,"regulation of cuticle pigmentation","BP"
"8081","GO:0035268",0.281483536851621,0.921909021549575,2,10,"protein mannosylation","BP"
"4283","GO:0010955",0.281687774760686,0.91913166455867,2,13,"negative regulation of protein processing","BP"
"16065","GO:1903318",0.281687774760686,0.91913166455867,2,13,"negative regulation of protein maturation","BP"
"11658","GO:0051582",0.281733079731782,0.966098728879012,1,4,"positive regulation of neurotransmitter uptake","BP"
"1393","GO:0004017",0.281859598763882,0.966066018663159,1,4,"adenylate kinase activity","MF"
"757","GO:0002161",0.282131995112004,0.965995531749367,1,4,"aminoacyl-tRNA editing activity","MF"
"15072","GO:0106074",0.282131995112004,0.965995531749367,1,4,"aminoacyl-tRNA metabolism involved in translational fidelity","BP"
"10177","GO:0045913",0.282226275130813,0.873004995320373,4,29,"positive regulation of carbohydrate metabolic process","BP"
"15999","GO:1903146",0.282499462830662,0.890961036268605,3,22,"regulation of autophagy of mitochondrion","BP"
"10417","GO:0046552",0.282600157444764,0.891707502174715,3,20,"photoreceptor cell fate commitment","BP"
"8504","GO:0036302",0.282960039593791,0.965780745117014,1,4,"atrioventricular canal development","BP"
"8961","GO:0042599",0.283150693033331,0.965731181231013,1,4,"lamellar body","CC"
"11255","GO:0050830",0.283390788622169,0.871744817023539,4,31,"defense response to Gram-positive bacterium","BP"
"6883","GO:0032226",0.283443093475398,0.965655086090224,1,4,"positive regulation of synaptic transmission, dopaminergic","BP"
"14463","GO:0097105",0.28354274081987,0.965629131374714,1,4,"presynaptic membrane assembly","BP"
"1311","GO:0003743",0.283989287079556,0.870911398243345,4,33,"translation initiation factor activity","MF"
"13994","GO:0072593",0.284099675383069,0.871056536527547,4,32,"reactive oxygen species metabolic process","BP"
"16219","GO:1903715",0.284336113182831,0.965422082177539,1,4,"regulation of aerobic respiration","BP"
"3635","GO:0009133",0.284390156059087,0.968967668910761,1,3,"nucleoside diphosphate biosynthetic process","BP"
"5603","GO:0020037",0.284560676454657,0.890569414335422,3,20,"heme binding","MF"
"11439","GO:0051148",0.284583729293333,0.8714918641759,4,29,"negative regulation of muscle cell differentiation","BP"
"906","GO:0002538",0.284600509719068,0.96535292252635,1,4,"arachidonic acid metabolite production involved in inflammatory response","BP"
"12638","GO:0061312",0.284656087003991,0.968904938166741,1,3,"BMP signaling pathway involved in heart development","BP"
"11079","GO:0048875",0.285068403257508,0.965230337895148,1,4,NA,NA
"6481","GO:0031258",0.285081391506754,0.965226931511364,1,4,"lamellipodium membrane","CC"
"4116","GO:0010676",0.285239013557652,0.889746330261105,3,21,"positive regulation of cellular carbohydrate metabolic process","BP"
"11674","GO:0051601",0.285325115837025,0.965162975096485,1,4,"exocyst localization","BP"
"16877","GO:1905517",0.285407745522621,0.965141276623306,1,4,"macrophage migration","BP"
"11332","GO:0050957",0.285603449796264,0.968680865045264,1,3,"equilibrioception","BP"
"11197","GO:0050727",0.285623674263877,0.836982339617063,7,64,"regulation of inflammatory response","BP"
"9755","GO:0044828",0.286122649361318,0.964953218300728,1,4,"negative regulation by host of viral genome replication","BP"
"5627","GO:0021536",0.286333966619507,0.856882142012352,5,36,"diencephalon development","BP"
"14563","GO:0097341",0.286367006432768,0.964888805380868,1,4,"zymogen inhibition","BP"
"9409","GO:0043548",0.286572117222574,0.916768284872193,2,13,"phosphatidylinositol 3-kinase binding","MF"
"3326","GO:0008200",0.286647471955831,0.917484989805602,2,12,"ion channel inhibitor activity","MF"
"17564","GO:2000766",0.287286961132869,0.96464569169825,1,4,"negative regulation of cytoplasmic translation","BP"
"3174","GO:0007568",0.287374250956134,0.780542809647285,26,270,"aging","BP"
"17703","GO:2001235",0.287995911667425,0.822660454511619,9,79,"positive regulation of apoptotic signaling pathway","BP"
"9016","GO:0042730",0.2881158538258,0.964425813294654,1,4,"fibrinolysis","BP"
"14291","GO:0090309",0.288235198406811,0.964394090219626,1,4,"positive regulation of DNA methylation-dependent heterochromatin formation","BP"
"6617","GO:0031507",0.288460365623554,0.964334193885187,1,4,"heterochromatin formation","BP"
"1002","GO:0002739",0.288668061307967,0.964278893574625,1,4,NA,NA
"1003","GO:0002741",0.288668061307967,0.964278893574625,1,4,NA,NA
"6153","GO:0030513",0.288903729238702,0.915629112297149,2,13,"positive regulation of BMP signaling pathway","BP"
"5086","GO:0016840",0.28926856064744,0.964118728332518,1,4,"carbon-nitrogen lyase activity","MF"
"5087","GO:0016842",0.28926856064744,0.964118728332518,1,4,"amidine-lyase activity","MF"
"6280","GO:0030852",0.289727164484029,0.963996130608448,1,4,"regulation of granulocyte differentiation","BP"
"15475","GO:1901522",0.289818857556099,0.916861768743271,2,11,"positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","BP"
"3235","GO:0008037",0.289880864958795,0.820996469571073,9,82,"cell recognition","BP"
"12793","GO:0061738",0.290563355407197,0.967492413932831,1,3,"late endosomal microautophagy","BP"
"11256","GO:0050832",0.291723239273568,0.866101444814185,4,32,"defense response to fungus","BP"
"12539","GO:0061045",0.292306763083983,0.913295910713451,2,14,"negative regulation of wound healing","BP"
"4132","GO:0010718",0.292505265366813,0.913855520586976,2,13,"positive regulation of epithelial to mesenchymal transition","BP"
"15982","GO:1903078",0.292598479241971,0.884321811466081,3,24,"positive regulation of protein localization to plasma membrane","BP"
"7717","GO:0034427",0.293027832155411,0.963106626904241,1,4,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","BP"
"16006","GO:1903170",0.293091496471209,0.914343665272786,2,12,"negative regulation of calcium ion transmembrane transport","BP"
"10884","GO:0048545",0.293199533294116,0.801278406501236,13,125,"response to steroid hormone","BP"
"583","GO:0001839",0.293299454624868,0.963032866955997,1,4,"neural plate morphogenesis","BP"
"15447","GO:1901361",0.293520485558648,0.778053568724522,24,227,"organic cyclic compound catabolic process","BP"
"7793","GO:0034643",0.293642771990961,0.912629608695144,2,14,"establishment of mitochondrion localization, microtubule-mediated","BP"
"10627","GO:0047497",0.293642771990961,0.912629608695144,2,14,"mitochondrion transport along microtubule","BP"
"3238","GO:0008043",0.293860856048759,0.966687975631065,1,3,"intracellular ferritin complex","CC"
"13002","GO:0070288",0.293860856048759,0.966687975631065,1,3,"ferritin complex","CC"
"698","GO:0002043",0.294160526689671,0.966614299876053,1,3,"blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP"
"15196","GO:1900074",0.294408891789637,0.96273070926329,1,4,"negative regulation of neuromuscular synaptic transmission","BP"
"13693","GO:0071826",0.294556078552756,0.78938210499378,17,161,"ribonucleoprotein complex subunit organization","BP"
"11202","GO:0050732",0.29468302514979,0.883404943502607,3,23,"negative regulation of peptidyl-tyrosine phosphorylation","BP"
"6271","GO:0030834",0.294745471706319,0.912743760580853,2,13,"regulation of actin filament depolymerization","BP"
"11970","GO:0055093",0.294798949848727,0.884103362121968,3,21,"response to hyperoxia","BP"
"11916","GO:0055008",0.294941792770661,0.863989629031684,4,32,"cardiac muscle tissue morphogenesis","BP"
"7867","GO:0034773",0.295043748209315,0.962557163235007,1,4,"histone H4-K20 trimethylation","BP"
"7485","GO:0033604",0.29509314364841,0.96254364076801,1,4,"negative regulation of catecholamine secretion","BP"
"2772","GO:0006935",0.295304227736107,0.777545725661121,23,242,"chemotaxis","BP"
"1554","GO:0004468",0.295439661686267,0.962448698586528,1,4,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor","MF"
"13342","GO:0071035",0.29557598512336,0.962411309239913,1,4,"nuclear polyadenylation-dependent rRNA catabolic process","BP"
"16315","GO:1903935",0.295622881889549,0.962398441903481,1,4,"response to sodium arsenite","BP"
"11651","GO:0051570",0.295766767504939,0.912234735169316,2,13,"regulation of histone H3-K9 methylation","BP"
"586","GO:0001842",0.295901672769945,0.962321895708532,1,4,"neural fold formation","BP"
"15900","GO:1902904",0.296341127106013,0.837240463156522,6,58,"negative regulation of supramolecular fiber organization","BP"
"3069","GO:0007413",0.296552307084875,0.883056262873663,3,21,"axonal fasciculation","BP"
"15056","GO:0106030",0.296552307084875,0.883056262873663,3,21,"neuron projection fasciculation","BP"
"5147","GO:0017015",0.296819357240104,0.848652013458446,5,41,"regulation of transforming growth factor beta receptor signaling pathway","BP"
"16277","GO:1903844",0.296819357240104,0.848652013458446,5,41,"regulation of cellular response to transforming growth factor beta stimulus","BP"
"13681","GO:0071804",0.296836462412953,0.882111683728209,3,23,NA,NA
"13682","GO:0071805",0.296836462412953,0.882111683728209,3,23,"potassium ion transmembrane transport","BP"
"4749","GO:0016093",0.297072199178182,0.965893484561563,1,3,"polyprenol metabolic process","BP"
"4231","GO:0010870",0.297077997452901,0.961997923261331,1,4,NA,NA
"9485","GO:0043903",0.297235162094278,0.815256361266691,9,82,"regulation of biological process involved in symbiotic interaction","BP"
"9440","GO:0043614",0.297446220711504,0.961896179672579,1,4,"multi-eIF complex","CC"
"14683","GO:0097688",0.297475738128371,0.961888016891465,1,4,"glutamate receptor clustering","BP"
"7703","GO:0034389",0.297518046560582,0.911358696101254,2,13,"lipid droplet organization","BP"
"13078","GO:0070445",0.29781342511092,0.961794560282053,1,4,"regulation of oligodendrocyte progenitor proliferation","BP"
"7270","GO:0032970",0.298121179758806,0.79108554384717,15,150,"regulation of actin filament-based process","BP"
"1175","GO:0003209",0.29819812866925,0.911815854758242,2,12,"cardiac atrium morphogenesis","BP"
"2261","GO:0006096",0.298271242088098,0.910980689773329,2,13,"glycolytic process","BP"
"6937","GO:0032344",0.299063341068072,0.965395356790483,1,3,"regulation of aldosterone metabolic process","BP"
"6938","GO:0032345",0.299063341068072,0.965395356790483,1,3,"negative regulation of aldosterone metabolic process","BP"
"6940","GO:0032347",0.299063341068072,0.965395356790483,1,3,"regulation of aldosterone biosynthetic process","BP"
"6941","GO:0032348",0.299063341068072,0.965395356790483,1,3,"negative regulation of aldosterone biosynthetic process","BP"
"17257","GO:2000064",0.299063341068072,0.965395356790483,1,3,"regulation of cortisol biosynthetic process","BP"
"17258","GO:2000065",0.299063341068072,0.965395356790483,1,3,"negative regulation of cortisol biosynthetic process","BP"
"1097","GO:0003015",0.299362552861306,0.861315475015036,4,31,"heart process","BP"
"15774","GO:1902510",0.299372873366399,0.961361249072418,1,4,"regulation of apoptotic DNA fragmentation","BP"
"9167","GO:0043101",0.299620936728913,0.961292059819747,1,4,"purine-containing compound salvage","BP"
"2294","GO:0006165",0.299831320416569,0.88067664530012,3,22,"nucleoside diphosphate phosphorylation","BP"
"9433","GO:0043588",0.300242407027091,0.818762156364022,8,75,"skin development","BP"
"13169","GO:0070654",0.300797788130217,0.964957990651242,1,3,"sensory epithelium regeneration","BP"
"17079","GO:1990399",0.300797788130217,0.964957990651242,1,3,"epithelium regeneration","BP"
"431","GO:0001540",0.300961495379986,0.880406481271554,3,21,"amyloid-beta binding","MF"
"11274","GO:0050862",0.301187005338693,0.960853592795325,1,4,"positive regulation of T cell receptor signaling pathway","BP"
"16849","GO:1905459",0.301208574143641,0.960847533909046,1,4,"regulation of vascular associated smooth muscle cell apoptotic process","BP"
"9121","GO:0043023",0.301266549785035,0.960831245284952,1,4,"ribosomal large subunit binding","MF"
"13305","GO:0070973",0.301611013553648,0.960734384679721,1,4,"protein localization to endoplasmic reticulum exit site","BP"
"5938","GO:0030061",0.302139686144704,0.960585454996596,1,4,"mitochondrial crista","CC"
"4821","GO:0016282",0.302323680772503,0.960533545782864,1,4,"eukaryotic 43S preinitiation complex","CC"
"5847","GO:0022605",0.302412157047706,0.960508570377741,1,4,"mammalian oogenesis stage","BP"
"9754","GO:0044827",0.302513371200071,0.909653229066,2,12,"modulation by host of viral genome replication","BP"
"14930","GO:0099068",0.302557958647641,0.960467392893881,1,4,"postsynapse assembly","BP"
"79","GO:0000177",0.302747098737586,0.960413938449774,1,4,"cytoplasmic exosome (RNase complex)","CC"
"14003","GO:0072656",0.302937774846287,0.96036000730662,1,4,"maintenance of protein location in mitochondrion","BP"
"4117","GO:0010677",0.303192680718478,0.878639482156136,3,22,"negative regulation of cellular carbohydrate metabolic process","BP"
"26","GO:0000056",0.303213320546552,0.960281995927536,1,4,"ribosomal small subunit export from nucleus","BP"
"636","GO:0001935",0.303342589695036,0.909234867139666,2,12,"endothelial cell proliferation","BP"
"10498","GO:0046716",0.303762599954193,0.843434941490334,5,43,"muscle cell cellular homeostasis","BP"
"11580","GO:0051384",0.303851056596505,0.823506466705358,7,62,"response to glucocorticoid","BP"
"15850","GO:1902746",0.303908797145839,0.964165406519661,1,3,"regulation of lens fiber cell differentiation","BP"
"3773","GO:0009408",0.304428497605923,0.799647748867117,11,104,"response to heat","BP"
"47","GO:0000110",0.304674316472947,0.959866870303671,1,4,"nucleotide-excision repair factor 1 complex","CC"
"7148","GO:0032729",0.304741042843241,0.908527271326997,2,12,"positive regulation of type II interferon production","BP"
"181","GO:0000423",0.304848315327962,0.959817262717568,1,4,"mitophagy","BP"
"13377","GO:0071169",0.305152688123466,0.959730399175437,1,4,"establishment of protein localization to chromatin","BP"
"5616","GO:0021520",0.305278185829888,0.959694552105027,1,4,"spinal cord motor neuron cell fate specification","BP"
"10077","GO:0045721",0.305372364860783,0.959667638654877,1,4,"negative regulation of gluconeogenesis","BP"
"9698","GO:0044548",0.30537591736941,0.9596666232528,1,4,"S100 protein binding","MF"
"8709","GO:0042023",0.305459523483158,0.907335624078401,2,13,"DNA endoreduplication","BP"
"1812","GO:0005044",0.305536569050019,0.959620689112039,1,4,"scavenger receptor activity","MF"
"3403","GO:0008329",0.305536569050019,0.959620689112039,1,4,NA,NA
"8636","GO:0038187",0.305536569050019,0.959620689112039,1,4,"pattern recognition receptor activity","MF"
"5957","GO:0030122",0.305758531879497,0.95955717445494,1,4,"AP-2 adaptor complex","CC"
"11230","GO:0050792",0.30587877064987,0.821967983367497,7,62,"regulation of viral process","BP"
"9264","GO:0043268",0.305946966659211,0.907085989295428,2,13,"positive regulation of potassium ion transport","BP"
"9148","GO:0043059",0.305986921798413,0.959491759866936,1,4,"regulation of forward locomotion","BP"
"2290","GO:0006152",0.30601653279114,0.959483274278248,1,4,"purine nucleoside catabolic process","BP"
"10282","GO:0046130",0.30601653279114,0.959483274278248,1,4,"purine ribonucleoside catabolic process","BP"
"5646","GO:0021559",0.306048104731032,0.959474225600416,1,4,"trigeminal nerve development","BP"
"9075","GO:0042834",0.306283329553369,0.963553423144482,1,3,"peptidoglycan binding","MF"
"768","GO:0002183",0.307086089128913,0.906501389345424,2,13,"cytoplasmic translational initiation","BP"
"15253","GO:1900191",0.307480631727719,0.959062414237127,1,4,"negative regulation of single-species biofilm formation","BP"
"15264","GO:1900228",0.307480631727719,0.959062414237127,1,4,"regulation of single-species biofilm formation in or on host organism","BP"
"15265","GO:1900229",0.307480631727719,0.959062414237127,1,4,"negative regulation of single-species biofilm formation in or on host organism","BP"
"17373","GO:2000307",0.307480631727719,0.959062414237127,1,4,"regulation of tumor necrosis factor (ligand) superfamily member 11 production","BP"
"17374","GO:2000308",0.307480631727719,0.959062414237127,1,4,"negative regulation of tumor necrosis factor (ligand) superfamily member 11 production","BP"
"12674","GO:0061384",0.307482517161734,0.906297540735064,2,13,"heart trabecula morphogenesis","BP"
"10576","GO:0046940",0.307534126587849,0.905562438428175,2,14,"nucleoside monophosphate phosphorylation","BP"
"11114","GO:0050145",0.307534126587849,0.905562438428175,2,14,"nucleoside monophosphate kinase activity","MF"
"10901","GO:0048581",0.307768326686054,0.854789471858144,4,35,"negative regulation of post-embryonic development","BP"
"15702","GO:1902231",0.30791315209496,0.958937598568388,1,4,"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage","BP"
"5154","GO:0017034",0.308319190863605,0.95882022278131,1,4,NA,NA
"7179","GO:0032787",0.30837156919264,0.779857938252789,16,159,"monocarboxylic acid metabolic process","BP"
"8362","GO:0035907",0.308421041329053,0.958790749601822,1,4,"dorsal aorta development","BP"
"6789","GO:0032025",0.30852468127053,0.958760745935443,1,4,"response to cobalt ion","BP"
"5009","GO:0016684",0.308624632518254,0.875744557678846,3,21,"oxidoreductase activity, acting on peroxide as acceptor","MF"
"17489","GO:2000617",0.308942852739816,0.958639555987762,1,4,"positive regulation of histone H3-K9 acetylation","BP"
"9010","GO:0042714",0.308972693478408,0.95863089991766,1,4,"dosage compensation complex assembly","BP"
"2192","GO:0005979",0.309019929688655,0.906346291279441,2,12,"regulation of glycogen biosynthetic process","BP"
"4290","GO:0010962",0.309019929688655,0.906346291279441,2,12,"regulation of glucan biosynthetic process","BP"
"7428","GO:0033334",0.310099576060905,0.958303243015264,1,4,"fin morphogenesis","BP"
"5342","GO:0019048",0.310309012308824,0.905684524204015,2,12,"modulation by virus of host process","BP"
"6075","GO:0030315",0.31042481736431,0.90405980067635,2,14,"T-tubule","CC"
"10571","GO:0046931",0.310783752614034,0.955582144506125,1,5,"pore complex assembly","BP"
"12394","GO:0060715",0.310871046063496,0.962353691092371,1,3,"syncytiotrophoblast cell differentiation involved in labyrinthine layer development","BP"
"12027","GO:0060048",0.311420057526987,0.873594860050054,3,22,"cardiac muscle contraction","BP"
"11464","GO:0051186",0.311420741217316,0.768740036726776,20,194,NA,NA
"5060","GO:0016796",0.311568388706756,0.873111930811235,3,23,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","MF"
"7377","GO:0033197",0.311590494379725,0.957867411102557,1,4,"response to vitamin E","BP"
"17727","GO:2001270",0.311962061631856,0.957758379633043,1,4,"regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis","BP"
"4037","GO:0010544",0.312701995464223,0.954987481449089,1,5,"negative regulation of platelet activation","BP"
"14307","GO:0090331",0.312701995464223,0.954987481449089,1,5,"negative regulation of platelet aggregation","BP"
"7927","GO:0035064",0.312718066501798,0.872040396035337,3,24,"methylated histone binding","MF"
"15130","GO:0140034",0.312718066501798,0.872040396035337,3,24,"methylation-dependent protein binding","MF"
"13333","GO:0071020",0.312898277125974,0.957482927242952,1,4,"post-spliceosomal complex","CC"
"10192","GO:0045933",0.31299769923911,0.873051945427435,3,21,"positive regulation of muscle contraction","BP"
"3134","GO:0007503",0.313027965837209,0.961781687468926,1,3,"fat body development","BP"
"8340","GO:0035865",0.313228009378146,0.957385663801877,1,4,"cellular response to potassium ion","BP"
"4530","GO:0015298",0.31340608061924,0.954768055662113,1,5,NA,NA
"4565","GO:0015491",0.31340608061924,0.954768055662113,1,5,NA,NA
"1679","GO:0004697",0.313449180481474,0.954754603530565,1,5,"protein kinase C activity","MF"
"6980","GO:0032409",0.313494561828825,0.808522350535102,8,74,"regulation of transporter activity","BP"
"10357","GO:0046439",0.313502638608925,0.957304555010305,1,4,"L-cysteine metabolic process","BP"
"522","GO:0001743",0.313641949916508,0.957263376335235,1,4,"lens placode formation","BP"
"8955","GO:0042590",0.314120824306627,0.904746065613526,2,11,"antigen processing and presentation of exogenous peptide antigen via MHC class I","BP"
"4806","GO:0016248",0.314238429994664,0.902791687602533,2,13,"channel inhibitor activity","MF"
"10910","GO:0048596",0.314414820408948,0.872174360738919,3,21,"embryonic camera-type eye morphogenesis","BP"
"13924","GO:0072383",0.31458028512832,0.954400734181621,1,5,"plus-end-directed vesicle transport along microtubule","BP"
"13927","GO:0072386",0.31458028512832,0.954400734181621,1,5,"plus-end-directed organelle transport along microtubule","BP"
"10753","GO:0048207",0.314691765709998,0.851311881690968,4,30,"vesicle targeting, rough ER to cis-Golgi","BP"
"10754","GO:0048208",0.314691765709998,0.851311881690968,4,30,"COPII vesicle coating","BP"
"871","GO:0002437",0.31476908207626,0.954341511880817,1,5,"inflammatory response to antigenic stimulus","BP"
"6320","GO:0030906",0.315012753280094,0.956856941464693,1,4,"retromer, cargo-selective complex","CC"
"9095","GO:0042974",0.315637363769389,0.954068569447425,1,5,"nuclear retinoic acid receptor binding","MF"
"7787","GO:0034629",0.315897715073459,0.901921408420653,2,13,NA,NA
"6798","GO:0032042",0.315937072198279,0.902769677064385,2,12,"mitochondrial DNA metabolic process","BP"
"724","GO:0002082",0.316007412357061,0.87221432976958,3,19,"regulation of oxidative phosphorylation","BP"
"9107","GO:0042998",0.316385750470619,0.956447590828453,1,4,"positive regulation of Golgi to plasma membrane protein transport","BP"
"13944","GO:0072487",0.316421930462302,0.956436773277642,1,4,"MSL complex","CC"
"5859","GO:0022618",0.31651932820626,0.773108416762787,16,152,"ribonucleoprotein complex assembly","BP"
"11796","GO:0051901",0.316527606996241,0.956405167735036,1,4,"positive regulation of mitochondrial depolarization","BP"
"14272","GO:0090279",0.316581932874962,0.953770567282489,1,5,"regulation of calcium ion import","BP"
"11947","GO:0055065",0.316802678061155,0.768058775378758,18,175,NA,NA
"1640","GO:0004623",0.316912045253976,0.902260484084346,2,12,"phospholipase A2 activity","MF"
"9376","GO:0043504",0.317066844456804,0.956243683840049,1,4,"mitochondrial DNA repair","BP"
"9631","GO:0044342",0.317210713148871,0.956200540591371,1,4,"type B pancreatic cell proliferation","BP"
"112","GO:0000271",0.317350983092892,0.86990685782057,3,22,"polysaccharide biosynthetic process","BP"
"7520","GO:0033692",0.317350983092892,0.86990685782057,3,22,"cellular polysaccharide biosynthetic process","BP"
"15770","GO:1902495",0.3176437388992,0.847865865300764,4,36,"transmembrane transporter complex","CC"
"15536","GO:1901660",0.317704325199127,0.95341499936005,1,5,"calcium ion export","BP"
"5747","GO:0021854",0.317863821088167,0.904089766691705,2,10,"hypothalamus development","BP"
"13285","GO:0070911",0.317968009971708,0.90008655882147,2,14,"global genome nucleotide-excision repair","BP"
"14329","GO:0090400",0.318232887286723,0.955893291698483,1,4,"stress-induced premature senescence","BP"
"11821","GO:0051955",0.318353141349243,0.899881670935924,2,14,"regulation of amino acid transport","BP"
"4735","GO:0016062",0.318359576797316,0.955855122904926,1,4,"adaptation of rhodopsin mediated signaling","BP"
"8524","GO:0036367",0.318359576797316,0.955855122904926,1,4,"light adaption","BP"
"13247","GO:0070853",0.318426398161307,0.955834983258617,1,4,"myosin VI binding","MF"
"13530","GO:0071459",0.318461877636339,0.899823788099607,2,14,"protein localization to chromosome, centromeric region","BP"
"12017","GO:0060037",0.319082223321227,0.869266562549637,3,21,"pharyngeal system development","BP"
"2511","GO:0006525",0.319127969492686,0.952961703921062,1,5,"arginine metabolic process","BP"
"9039","GO:0042766",0.319177352109428,0.952945934172276,1,5,NA,NA
