"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"874","GO:0002440",1,0.974307029437324,0,22,"production of molecular mediator of immune response","BP",1
"924","GO:0002578",1,0.998822247081678,0,1,"negative regulation of antigen processing and presentation","BP",1
"925","GO:0002579",1,0.998821813881442,0,1,"positive regulation of antigen processing and presentation","BP",1
"926","GO:0002580",1,0.998822247081678,0,1,"regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","BP",1
"927","GO:0002581",1,0.998822247081678,0,1,"negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","BP",1
"929","GO:0002605",1,0.998822247081678,0,1,"negative regulation of dendritic cell antigen processing and presentation","BP",1
"930","GO:0002606",1,0.998821813881442,0,1,"positive regulation of dendritic cell antigen processing and presentation","BP",1
"1006","GO:0002756",1,0.993980585135044,0,5,"MyD88-independent toll-like receptor signaling pathway","BP",1
"1046","GO:0002830",1,0.997568524108838,0,2,"positive regulation of type 2 immune response","BP",1
"1060","GO:0002888",1,0.991717695410678,0,7,"positive regulation of myeloid leukocyte mediated immunity","BP",1
"1073","GO:0002922",1,0.986587701077023,0,11,"positive regulation of humoral immune response","BP",1
"1154","GO:0003174",1,0.993810452291004,0,5,"mitral valve development","BP",1
"1161","GO:0003183",1,0.993810452291004,0,5,"mitral valve morphogenesis","BP",1
"1201","GO:0003271",1,0.998819623049221,0,1,"smoothened signaling pathway involved in regulation of secondary heart field cardioblast proliferation","BP",1
"1213","GO:0003298",1,0.998830448216024,0,1,"physiological muscle hypertrophy","BP",1
"1216","GO:0003301",1,0.998830448216024,0,1,"physiological cardiac muscle hypertrophy","BP",1
"1309","GO:0003730",1,0.961891262355261,0,32,"mRNA 3'-UTR binding","MF",1
"1360","GO:0003948",1,0.998807966064085,0,1,"N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity","MF",1
"1365","GO:0003958",1,0.99753867206103,0,2,"NADPH-hemoprotein reductase activity","MF",1
"1383","GO:0003996",1,0.998805269134317,0,1,NA,NA,1
"1419","GO:0004067",1,0.998728978852237,0,1,"asparaginase activity","MF",1
"1490","GO:0004321",1,0.998805269134317,0,1,"fatty-acyl-CoA synthase activity","MF",1
"1504","GO:0004347",1,0.998819823452609,0,1,"glucose-6-phosphate isomerase activity","MF",1
"1520","GO:0004382",1,0.996193536330436,0,3,"GDP phosphatase activity","MF",1
"1531","GO:0004411",1,0.998816062379687,0,1,"homogentisate 1,2-dioxygenase activity","MF",1
"1570","GO:0004491",1,0.998818562278833,0,1,"methylmalonate-semialdehyde dehydrogenase (acylating) activity","MF",1
"1676","GO:0004692",1,0.998830448216024,0,1,"cGMP-dependent protein kinase activity","MF",1
"1690","GO:0004713",1,0.935788911874383,0,55,"protein tyrosine kinase activity","MF",1
"1774","GO:0004864",1,0.987964102464155,0,10,"protein phosphatase inhibitor activity","MF",1
"1883","GO:0005246",1,0.984560366570219,0,13,"calcium channel regulator activity","MF",1
"1940","GO:0005496",1,0.966767196360376,0,28,"steroid binding","MF",1
"1943","GO:0005501",1,0.995222143707589,0,4,"retinoid binding","MF",1
"1969","GO:0005543",1,0.82174002883068,0,163,"phospholipid binding","MF",1
"1977","GO:0005577",1,0.998822247081678,0,1,"fibrinogen complex","CC",1
"1989","GO:0005635",1,0.799038824896247,0,184,"nuclear envelope","CC",1
"2089","GO:0005790",1,0.966555150497087,0,28,"smooth endoplasmic reticulum","CC",1
"2205","GO:0006000",1,0.997566631108956,0,2,"fructose metabolic process","BP",1
"2248","GO:0006071",1,0.99392291665205,0,5,"glycerol metabolic process","BP",1
"2272","GO:0006109",1,0.926033904541961,0,63,"regulation of carbohydrate metabolic process","BP",1
"2354","GO:0006279",1,0.998670387449627,0,1,"premeiotic DNA replication","BP",1
"2389","GO:0006337",1,0.991650415727017,0,7,"nucleosome disassembly","BP",1
"2421","GO:0006388",1,0.993887824156196,0,5,"tRNA splicing, via endonucleolytic cleavage and ligation","BP",1
"2511","GO:0006525",1,0.994114274609707,0,5,"arginine metabolic process","BP",1
"2516","GO:0006530",1,0.998728978852237,0,1,"asparagine catabolic process","BP",1
"2517","GO:0006531",1,0.995161882375281,0,4,"aspartate metabolic process","BP",1
"2549","GO:0006573",1,0.997640805683847,0,2,"valine metabolic process","BP",1
"2602","GO:0006655",1,0.993949220065175,0,5,"phosphatidylglycerol biosynthetic process","BP",1
"2617","GO:0006677",1,0.989068371239589,0,9,"glycosylceramide metabolic process","BP",1
"2642","GO:0006714",1,0.998746868726281,0,1,"sesquiterpenoid metabolic process","BP",1
"2643","GO:0006716",1,0.998746868726281,0,1,"juvenile hormone metabolic process","BP",1
"2644","GO:0006719",1,0.998746868726281,0,1,"juvenile hormone catabolic process","BP",1
"2679","GO:0006778",1,0.978232940144614,0,18,"porphyrin-containing compound metabolic process","BP",1
"2700","GO:0006813",1,0.969148198561929,0,26,"potassium ion transport","BP",1
"2732","GO:0006876",1,0.998821813881442,0,1,"intracellular cadmium ion homeostasis","BP",1
"2774","GO:0006937",1,0.940826283125118,0,50,"regulation of muscle contraction","BP",1
"2775","GO:0006939",1,0.988209697746858,0,10,"smooth muscle contraction","BP",1
"2847","GO:0007054",1,0.998819701460182,0,1,"spindle assembly involved in male meiosis I","BP",1
"2872","GO:0007097",1,0.958837167296083,0,35,"nuclear migration","BP",1
"2961","GO:0007264",1,0.874212942687677,0,111,"small GTPase mediated signal transduction","BP",1
"3030","GO:0007362",1,0.992859450382933,0,6,"terminal region determination","BP",1
"3061","GO:0007400",1,0.99279848919271,0,6,"neuroblast fate determination","BP",1
"3065","GO:0007406",1,0.975012645264342,0,21,"negative regulation of neuroblast proliferation","BP",1
"3082","GO:0007427",1,0.986819193154317,0,11,"epithelial cell migration, open tracheal system","BP",1
"3124","GO:0007492",1,0.945464208085261,0,46,"endoderm development","BP",1
"3160","GO:0007548",1,0.772567805073951,0,212,"sex differentiation","BP",1
"3161","GO:0007549",1,0.972739655447774,0,23,"dosage compensation","BP",1
"3219","GO:0007635",1,0.922909660569701,0,67,"chemosensory behavior","BP",1
"3247","GO:0008056",1,0.993784870187615,0,5,"ocellus development","BP",1
"3264","GO:0008088",1,0.943371829615843,0,49,"axo-dendritic transport","BP",1
"3271","GO:0008096",1,0.998746868726281,0,1,"juvenile hormone epoxide hydrolase activity","MF",1
"3322","GO:0008194",1,0.950349953293164,0,42,"UDP-glycosyltransferase activity","MF",1
"3324","GO:0008198",1,0.980811285846975,0,16,"ferrous iron binding","MF",1
"3356","GO:0008251",1,0.998768306734234,0,1,"tRNA-specific adenosine deaminase activity","MF",1
"3383","GO:0008296",1,0.992814791328716,0,6,"3'-5'-DNA exonuclease activity","MF",1
"3408","GO:0008334",1,0.979381119412059,0,17,"histone mRNA metabolic process","BP",1
"3430","GO:0008374",1,0.982026383402328,0,15,"O-acyltransferase activity","MF",1
"3455","GO:0008425",1,0.998744739359797,0,1,"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity","MF",1
"3499","GO:0008542",1,0.971657625552327,0,24,"visual learning","BP",1
"3503","GO:0008553",1,0.995120962417178,0,4,"P-type proton-exporting transporter activity","MF",1
"3515","GO:0008585",1,0.952537277706819,0,40,"female gonad development","BP",1
"3536","GO:0008630",1,0.957317121185228,0,36,"intrinsic apoptotic signaling pathway in response to DNA damage","BP",1
"3558","GO:0008798",1,0.998728978852237,0,1,"beta-aspartyl-peptidase activity","MF",1
"3618","GO:0009111",1,0.997628863111,0,2,"vitamin catabolic process","BP",1
"3624","GO:0009119",1,0.947767295069981,0,44,"ribonucleoside metabolic process","BP",1
"3695","GO:0009206",1,0.95211700119044,0,40,"purine ribonucleoside triphosphate biosynthetic process","BP",1
"3722","GO:0009251",1,0.985889840367865,0,12,"glucan catabolic process","BP",1
"3761","GO:0009368",1,0.99873197209376,0,1,"endopeptidase Clp complex","CC",1
"3763","GO:0009378",1,0.996447387899069,0,3,"four-way junction helicase activity","MF",1
"3774","GO:0009409",1,0.973844658790468,0,22,"response to cold","BP",1
"3823","GO:0009648",1,0.994033481763845,0,5,"photoperiodism","BP",1
"3842","GO:0009744",1,0.989299371468357,0,9,"response to sucrose","BP",1
"3953","GO:0010172",1,0.968081388909242,0,27,"embryonic body morphogenesis","BP",1
"3974","GO:0010310",1,0.992729912321225,0,6,"regulation of hydrogen peroxide metabolic process","BP",1
"3992","GO:0010446",1,0.996445700639997,0,3,"response to alkaline pH","BP",1
"3998","GO:0010457",1,0.99412714252618,0,5,"centriole-centriole cohesion","BP",1
"4035","GO:0010533",1,0.998798287903002,0,1,"regulation of activation of Janus kinase activity","BP",1
"4102","GO:0010657",1,0.99763183620992,0,2,"muscle cell apoptotic process","BP",1
"4103","GO:0010658",1,0.99763183620992,0,2,"striated muscle cell apoptotic process","BP",1
"4104","GO:0010659",1,0.99763183620992,0,2,"cardiac muscle cell apoptotic process","BP",1
"4128","GO:0010714",1,0.991480142232103,0,7,"positive regulation of collagen metabolic process","BP",1
"4153","GO:0010745",1,0.991708795985927,0,7,"negative regulation of macrophage derived foam cell differentiation","BP",1
"4181","GO:0010796",1,0.995156775619678,0,4,"regulation of multivesicular body size","BP",1
"4266","GO:0010920",1,0.998830448216024,0,1,"negative regulation of inositol phosphate biosynthetic process","BP",1
"4293","GO:0010968",1,0.99764659704827,0,2,"regulation of microtubule nucleation","BP",1
"4308","GO:0010988",1,0.995122651596236,0,4,"regulation of low-density lipoprotein particle clearance","BP",1
"4315","GO:0010996",1,0.987140568515247,0,11,"response to auditory stimulus","BP",1
"4412","GO:0014850",1,0.986928383890179,0,11,"response to muscle activity","BP",1
"4419","GO:0014870",1,0.995280968607781,0,4,"response to muscle inactivity","BP",1
"4433","GO:0014902",1,0.945789839653596,0,46,"myotube differentiation","BP",1
"4441","GO:0015012",1,0.98667584720929,0,11,"heparan sulfate proteoglycan biosynthetic process","BP",1
"4468","GO:0015094",1,0.998821813881442,0,1,"lead ion transmembrane transporter activity","MF",1
"4471","GO:0015100",1,0.998821813881442,0,1,"vanadium ion transmembrane transporter activity","MF",1
"4495","GO:0015175",1,0.995161068557894,0,4,"neutral L-amino acid transmembrane transporter activity","MF",1
"4517","GO:0015267",1,0.922464401798866,0,67,"channel activity","MF",1
"4540","GO:0015347",1,0.995058849338686,0,4,"sodium-independent organic anion transmembrane transporter activity","MF",1
"4586","GO:0015676",1,0.998821813881442,0,1,"vanadium ion transport","BP",1
"4588","GO:0015679",1,0.995208417241805,0,4,"plasma membrane copper ion transport","BP",1
"4593","GO:0015692",1,0.998821813881442,0,1,"lead ion transport","BP",1
"4602","GO:0015707",1,0.998821813881442,0,1,"nitrite transport","BP",1
"4616","GO:0015747",1,0.995058849338686,0,4,"urate transport","BP",1
"4628","GO:0015804",1,0.995161068557894,0,4,"neutral amino acid transport","BP",1
"4717","GO:0016034",1,0.998773449056268,0,1,"maleylacetoacetate isomerase activity","MF",1
"4736","GO:0016063",1,0.996464308805299,0,3,"rhodopsin biosynthetic process","BP",1
"4752","GO:0016107",1,0.998746868726281,0,1,"sesquiterpenoid catabolic process","BP",1
"4756","GO:0016115",1,0.998746868726281,0,1,"terpenoid catabolic process","BP",1
"4787","GO:0016208",1,0.992744994222858,0,6,"AMP binding","MF",1
"4791","GO:0016226",1,0.986310808025564,0,11,"iron-sulfur cluster assembly","BP",1
"4806","GO:0016248",1,0.984376662638932,0,13,"channel inhibitor activity","MF",1
"4854","GO:0016338",1,0.998814137411343,0,1,"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","BP",1
"4859","GO:0016346",1,0.998819701460182,0,1,"male meiotic chromosome movement towards spindle pole","BP",1
"4931","GO:0016533",1,0.997506815363358,0,2,"protein kinase 5 complex","CC",1
"4938","GO:0016556",1,0.980851929554272,0,16,"mRNA modification","BP",1
"4939","GO:0016558",1,0.996366977372837,0,3,"protein import into peroxisome matrix","BP",1
"4964","GO:0016594",1,0.994067175313899,0,5,"glycine binding","MF",1
"4996","GO:0016653",1,0.99753867206103,0,2,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor","MF",1
"5012","GO:0016705",1,0.947922597670661,0,44,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF",1
"5139","GO:0017000",1,0.997652349999903,0,2,"antibiotic biosynthetic process","BP",1
"5151","GO:0017020",1,0.998798795613337,0,1,"myosin phosphatase regulator activity","MF",1
"5188","GO:0017112",1,0.98349186357544,0,14,NA,NA,1
"5250","GO:0018107",1,0.945210777730231,0,47,"peptidyl-threonine phosphorylation","BP",1
"5281","GO:0018230",1,0.997596037514226,0,2,"peptidyl-L-cysteine S-palmitoylation","BP",1
"5282","GO:0018231",1,0.997596037514226,0,2,"peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine","BP",1
"5311","GO:0018478",1,0.998818562278833,0,1,"malonate-semialdehyde dehydrogenase (acetylating) activity","MF",1
"5361","GO:0019100",1,0.992778949546912,0,6,"male germ-line sex determination","BP",1
"5410","GO:0019242",1,0.998819823452609,0,1,"methylglyoxal biosynthetic process","BP",1
"5470","GO:0019509",1,0.997551503707117,0,2,"L-methionine salvage from methylthioadenosine","BP",1
"5539","GO:0019840",1,0.995222143707589,0,4,"isoprenoid binding","MF",1
"5573","GO:0019903",1,0.925646617518212,0,64,"protein phosphatase binding","MF",1
"5602","GO:0020028",1,0.998960510685656,0,1,"endocytic hemoglobin import into cell","BP",1
"5605","GO:0021506",1,0.997585901569878,0,2,"anterior neuropore closure","BP",1
"5618","GO:0021522",1,0.98177628537209,0,15,"spinal cord motor neuron differentiation","BP",1
"5693","GO:0021695",1,0.968274125139495,0,27,"cerebellar cortex development","BP",1
"5717","GO:0021775",1,0.998816959491504,0,1,"smoothened signaling pathway involved in ventral spinal cord interneuron specification","BP",1
"5718","GO:0021776",1,0.998816959491504,0,1,"smoothened signaling pathway involved in spinal cord motor neuron cell fate specification","BP",1
"5733","GO:0021814",1,0.997654420055908,0,2,"cell motility involved in cerebral cortex radial glia guided migration","BP",1
"5752","GO:0021869",1,0.981986127327765,0,15,"forebrain ventricular zone progenitor cell division","BP",1
"5753","GO:0021870",1,0.997598544184967,0,2,"Cajal-Retzius cell differentiation","BP",1
"5798","GO:0021965",1,0.998816959491504,0,1,"spinal cord ventral commissure morphogenesis","BP",1
"5805","GO:0021987",1,0.91635340825271,0,72,"cerebral cortex development","BP",1
"5808","GO:0021995",1,0.997585901569878,0,2,"neuropore closure","BP",1
"5818","GO:0022012",1,0.998816959491504,0,1,"subpallium cell proliferation in forebrain","BP",1
"5820","GO:0022018",1,0.998816959491504,0,1,"lateral ganglionic eminence cell proliferation","BP",1
"5865","GO:0022803",1,0.922464401798866,0,67,"passive transmembrane transporter activity","MF",1
"5873","GO:0022838",1,0.922464401798866,0,67,NA,NA,1
"5889","GO:0022904",1,0.937138135550263,0,52,"respiratory electron transport chain","BP",1
"5926","GO:0030038",1,0.987713261847694,0,10,"contractile actin filament bundle assembly","BP",1
"6034","GO:0030237",1,0.986795172703321,0,11,"female sex determination","BP",1
"6045","GO:0030260",1,0.981117126835433,0,16,NA,NA,1
"6082","GO:0030323",1,0.913075642808663,0,75,"respiratory tube development","BP",1
"6141","GO:0030492",1,0.998960510685656,0,1,"hemoglobin binding","MF",1
"6170","GO:0030545",1,0.962825785309889,0,31,"signaling receptor regulator activity","MF",1
"6180","GO:0030574",1,0.995230150334709,0,4,"collagen catabolic process","BP",1
"6182","GO:0030576",1,0.996434486828732,0,3,"Cajal body organization","BP",1
"6184","GO:0030580",1,0.998744739359797,0,1,"quinone cofactor methyltransferase activity","MF",1
"6188","GO:0030589",1,0.990259891010667,0,8,"pseudocleavage involved in syncytial blastoderm formation","BP",1
"6212","GO:0030659",1,0.785096803799108,0,198,"cytoplasmic vesicle membrane","CC",1
"6240","GO:0030707",1,0.84207657080877,0,142,"follicle cell of egg chamber development","BP",1
"6245","GO:0030716",1,0.971911949319254,0,24,"oocyte fate determination","BP",1
"6318","GO:0030904",1,0.991590126568986,0,7,"retromer complex","CC",1
"6330","GO:0030943",1,0.99750151148944,0,2,"mitochondrion targeting sequence binding","MF",1
"6334","GO:0030949",1,0.988005532676818,0,10,"positive regulation of vascular endothelial growth factor receptor signaling pathway","BP",1
"6336","GO:0030951",1,0.966599766386705,0,28,"establishment or maintenance of microtubule cytoskeleton polarity","BP",1
"6387","GO:0031064",1,0.99764575959923,0,2,"negative regulation of histone deacetylation","BP",1
"6401","GO:0031086",1,0.997615148634984,0,2,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay","BP",1
"6402","GO:0031087",1,0.997615148634984,0,2,"deadenylation-independent decapping of nuclear-transcribed mRNA","BP",1
"6410","GO:0031099",1,0.890556458209623,0,95,"regeneration","BP",1
"6447","GO:0031163",1,0.986310808025564,0,11,"metallo-sulfur cluster assembly","BP",1
"6534","GO:0031342",1,0.997607666529784,0,2,"negative regulation of cell killing","BP",1
"6544","GO:0031369",1,0.967515971533502,0,27,"translation initiation factor binding","MF",1
"6574","GO:0031427",1,0.996305670580796,0,3,"response to methotrexate","BP",1
"6604","GO:0031477",1,0.987472163802296,0,10,"myosin VII complex","CC",1
"6612","GO:0031498",1,0.991650415727017,0,7,NA,NA,1
"6674","GO:0031642",1,0.997641832870705,0,2,"negative regulation of myelination","BP",1
"6685","GO:0031659",1,0.99528341362872,0,4,NA,NA,1
"6744","GO:0031935",1,0.971593387299808,0,24,NA,NA,1
"6773","GO:0031990",1,0.992881712813449,0,6,"mRNA export from nucleus in response to heat stress","BP",1
"6774","GO:0031991",1,0.995057118684004,0,4,"regulation of actomyosin contractile ring contraction","BP",1
"7041","GO:0032496",1,0.895545912421471,0,91,"response to lipopolysaccharide","BP",1
"7103","GO:0032632",1,0.998821813881442,0,1,"interleukin-3 production","BP",1
"7130","GO:0032688",1,0.996445414351963,0,3,"negative regulation of interferon-beta production","BP",1
"7268","GO:0032967",1,0.991480142232103,0,7,"positive regulation of collagen biosynthetic process","BP",1
"7273","GO:0032982",1,0.996495493743005,0,3,"myosin filament","CC",1
"7356","GO:0033159",1,0.998798287903002,0,1,NA,NA,1
"7402","GO:0033263",1,0.996438491834808,0,3,"CORVET complex","CC",1
"7436","GO:0033345",1,0.998728978852237,0,1,"asparagine catabolic process via L-aspartate","BP",1
"7452","GO:0033539",1,0.988028962920796,0,10,"fatty acid beta-oxidation using acyl-CoA dehydrogenase","BP",1
"7481","GO:0033600",1,0.996398837412186,0,3,"negative regulation of mammary gland epithelial cell proliferation","BP",1
"7544","GO:0033961",1,0.998746868726281,0,1,"cis-stilbene-oxide hydrolase activity","MF",1
"7547","GO:0033979",1,0.997506963647851,0,2,"box H/ACA RNA metabolic process","BP",1
"7566","GO:0034061",1,0.978374618402894,0,18,"DNA polymerase activity","MF",1
"7619","GO:0034185",1,0.991716174784279,0,7,"apolipoprotein binding","MF",1
"7648","GO:0034247",1,0.998700269549226,0,1,"snoRNA splicing","BP",1
"7657","GO:0034285",1,0.989299371468357,0,9,"response to disaccharide","BP",1
"7661","GO:0034309",1,0.997593723393745,0,2,"primary alcohol biosynthetic process","BP",1
"7706","GO:0034393",1,0.994001683454225,0,5,"positive regulation of smooth muscle cell apoptotic process","BP",1
"7709","GO:0034398",1,0.996437960700941,0,3,"telomere tethering at nuclear periphery","BP",1
"7721","GO:0034440",1,0.960952911369138,0,33,"lipid oxidation","BP",1
"7723","GO:0034448",1,0.998801613810943,0,1,NA,NA,1
"7737","GO:0034464",1,0.991482935180937,0,7,"BBSome","CC",1
"7743","GO:0034474",1,0.998828782751237,0,1,"U2 snRNA 3'-end processing","BP",1
"7772","GO:0034596",1,0.996478575891078,0,3,"phosphatidylinositol phosphate 4-phosphatase activity","MF",1
"7844","GO:0034739",1,0.997620991680672,0,2,"histone H4K16 deacetylase activity","MF",1
"7850","GO:0034755",1,0.99164439466524,0,7,"iron ion transmembrane transport","BP",1
"7874","GO:0034964",1,0.997506963647851,0,2,"box H/ACA RNA processing","BP",1
"7930","GO:0035067",1,0.989178627426849,0,9,"negative regulation of histone acetylation","BP",1
"7943","GO:0035080",1,0.997652989612859,0,2,"heat shock-mediated polytene chromosome puffing","BP",1
"7952","GO:0035093",1,0.995273744233309,0,4,NA,NA,1
"7978","GO:0035136",1,0.9905300731911,0,8,"forelimb morphogenesis","BP",1
"8022","GO:0035190",1,0.991441373872606,0,7,"syncytial nuclear migration","BP",1
"8088","GO:0035279",1,0.991659908684001,0,7,"miRNA-mediated gene silencing by mRNA destabilization","BP",1
"8127","GO:0035329",1,0.989062907607128,0,9,"hippo signaling","BP",1
"8198","GO:0035518",1,0.992856571368292,0,6,"histone H2A monoubiquitination","BP",1
"8259","GO:0035627",1,0.997632806274784,0,2,"ceramide transport","BP",1
"8276","GO:0035668",1,0.997625723757408,0,2,"TRAM-dependent toll-like receptor signaling pathway","BP",1
"8277","GO:0035669",1,0.997625723757408,0,2,"TRAM-dependent toll-like receptor 4 signaling pathway","BP",1
"8284","GO:0035690",1,0.863518022148767,0,120,NA,NA,1
"8347","GO:0035872",1,0.991508858613692,0,7,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","BP",1
"8389","GO:0035989",1,0.997518888299914,0,2,"tendon development","BP",1
"8418","GO:0036042",1,0.998798287903002,0,1,"long-chain fatty acyl-CoA binding","MF",1
"8525","GO:0036369",1,0.997641376380058,0,2,"transcription factor catabolic process","BP",1
"8547","GO:0036449",1,0.994128968245211,0,5,"microtubule minus-end","CC",1
"8641","GO:0038203",1,0.991656102218534,0,7,"TORC2 signaling","BP",1
"8691","GO:0040025",1,0.95623059215373,0,37,"vulval development","BP",1
"8718","GO:0042048",1,0.941759933203648,0,50,"olfactory behavior","BP",1
"8840","GO:0042363",1,0.997628863111,0,2,"fat-soluble vitamin catabolic process","BP",1
"8867","GO:0042415",1,0.984440584273368,0,13,"norepinephrine metabolic process","BP",1
"8914","GO:0042500",1,0.996396781696685,0,3,"aspartic endopeptidase activity, intramembrane cleaving","MF",1
"8915","GO:0042501",1,0.997506815363358,0,2,"serine phosphorylation of STAT protein","BP",1
"8930","GO:0042552",1,0.958854596200703,0,35,"myelination","BP",1
"8940","GO:0042573",1,0.995222143707589,0,4,"retinoic acid metabolic process","BP",1
"8946","GO:0042581",1,0.946096864213575,0,46,"specific granule","CC",1
"9094","GO:0042954",1,0.998960510685656,0,1,NA,NA,1
"9129","GO:0043032",1,0.990527459544736,0,8,"positive regulation of macrophage activation","BP",1
"9194","GO:0043152",1,0.998823141417714,0,1,"induction of bacterial agglutination","BP",1
"9195","GO:0043153",1,0.994033481763845,0,5,"entrainment of circadian clock by photoperiod","BP",1
"9245","GO:0043236",1,0.990546116238686,0,8,"laminin binding","MF",1
"9248","GO:0043242",1,0.973097995937092,0,23,"negative regulation of protein-containing complex disassembly","BP",1
"9269","GO:0043276",1,0.994053919726139,0,5,"anoikis","BP",1
"9302","GO:0043333",1,0.998744739359797,0,1,"2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity","MF",1
"9303","GO:0043334",1,0.998744739359797,0,1,"2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity","MF",1
"9334","GO:0043410",1,0.819339103563922,0,164,"positive regulation of MAPK cascade","BP",1
"9361","GO:0043484",1,0.898785976194662,0,88,"regulation of RNA splicing","BP",1
"9387","GO:0043519",1,0.993001604022032,0,6,"regulation of myosin II filament organization","BP",1
"9421","GO:0043565",1,0.748798822155106,0,234,"sequence-specific DNA binding","MF",1
"9430","GO:0043585",1,0.998816959491504,0,1,"nose morphogenesis","BP",1
"9434","GO:0043589",1,0.980988790929657,0,16,"skin morphogenesis","BP",1
"9439","GO:0043605",1,0.998807597922846,0,1,"amide catabolic process","BP",1
"9497","GO:0043949",1,0.980919694386713,0,16,"regulation of cAMP-mediated signaling","BP",1
"9584","GO:0044264",1,0.950628902714248,0,42,"cellular polysaccharide metabolic process","BP",1
"9619","GO:0044327",1,0.99295679321656,0,6,"dendritic spine head","CC",1
"9641","GO:0044375",1,0.998739146484174,0,1,"regulation of peroxisome size","BP",1
"9651","GO:0044409",1,0.981117126835433,0,16,"entry into host","BP",1
"9700","GO:0044557",1,0.998830448216024,0,1,"relaxation of smooth muscle","BP",1
"9715","GO:0044666",1,0.994054317072438,0,5,"MLL3/4 complex","CC",1
"9856","GO:0045177",1,0.778889221312566,0,206,"apical part of cell","CC",1
"9875","GO:0045211",1,0.95318052301824,0,40,"postsynaptic membrane","CC",1
"9911","GO:0045313",1,0.996308153994093,0,3,"rhabdomere membrane biogenesis","BP",1
"9915","GO:0045317",1,0.99757914215411,0,2,"equator specification","BP",1
"9927","GO:0045342",1,0.998821813881442,0,1,"MHC class II biosynthetic process","BP",1
"9988","GO:0045580",1,0.951405642052198,0,41,"regulation of T cell differentiation","BP",1
"9996","GO:0045590",1,0.998805610580554,0,1,"negative regulation of regulatory T cell differentiation","BP",1
"10047","GO:0045657",1,0.99868576515671,0,1,"positive regulation of monocyte differentiation","BP",1
"10087","GO:0045737",1,0.985347795958364,0,12,"positive regulation of cyclin-dependent protein serine/threonine kinase activity","BP",1
"10325","GO:0046330",1,0.93101219909331,0,59,"positive regulation of JNK cascade","BP",1
"10412","GO:0046545",1,0.952537277706819,0,40,"development of primary female sexual characteristics","BP",1
"10444","GO:0046626",1,0.944192399223104,0,48,"regulation of insulin receptor signaling pathway","BP",1
"10466","GO:0046655",1,0.992604358597867,0,6,"folic acid metabolic process","BP",1
"10487","GO:0046688",1,0.97145053631743,0,24,"response to copper ion","BP",1
"10509","GO:0046782",1,0.978460678612566,0,18,"regulation of viral transcription","BP",1
"10539","GO:0046870",1,0.998821813881442,0,1,"cadmium ion binding","MF",1
"10561","GO:0046912",1,0.996406670716016,0,3,"acyltransferase activity, acyl groups converted into alkyl on transfer","MF",1
"10570","GO:0046930",1,0.997542551190315,0,2,"pore complex","CC",1
"10582","GO:0046949",1,0.986961827130465,0,11,"fatty-acyl-CoA biosynthetic process","BP",1
"10713","GO:0048103",1,0.944888283871301,0,47,"somatic stem cell division","BP",1
"10784","GO:0048265",1,0.990874067137985,0,8,"response to pain","BP",1
"10807","GO:0048319",1,0.997632268447832,0,2,"axial mesoderm morphogenesis","BP",1
"10848","GO:0048484",1,0.991709712523006,0,7,"enteric nervous system development","BP",1
"10851","GO:0048487",1,0.980651818974175,0,16,"beta-tubulin binding","MF",1
"10872","GO:0048525",1,0.977189403749968,0,19,"negative regulation of viral process","BP",1
"10931","GO:0048636",1,0.95059401879363,0,42,"positive regulation of muscle organ development","BP",1
"11055","GO:0048842",1,0.996354401865836,0,3,"positive regulation of axon extension involved in axon guidance","BP",1
"11056","GO:0048843",1,0.996310776959158,0,3,"negative regulation of axon extension involved in axon guidance","BP",1
"11199","GO:0050729",1,0.976095392776881,0,20,"positive regulation of inflammatory response","BP",1
"11357","GO:0051013",1,0.994000664948295,0,5,"microtubule severing","BP",1
"11415","GO:0051100",1,0.914936549262208,0,73,"negative regulation of binding","BP",1
"11422","GO:0051123",1,0.99401872373895,0,5,"RNA polymerase II preinitiation complex assembly","BP",1
"11574","GO:0051365",1,0.99868576515671,0,1,"cellular response to potassium ion starvation","BP",1
"11595","GO:0051418",1,0.994091998994696,0,5,"microtubule nucleation by microtubule organizing center","BP",1
"11708","GO:0051683",1,0.990530670285767,0,8,"establishment of Golgi localization","BP",1
"11728","GO:0051725",1,0.998818787591272,0,1,"protein de-ADP-ribosylation","BP",1
"11760","GO:0051806",1,0.981117126835433,0,16,NA,NA,1
"11765","GO:0051828",1,0.981117126835433,0,16,NA,NA,1
"11812","GO:0051937",1,0.992805357646742,0,6,"catecholamine transport","BP",1
