"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin"
"Pocillopora_acuta_HIv2___TS.g29624.t2",3.50124417840067,277.29711932345,-132.648559661725,2.04486491750951,1.15387496734572,0.375141377777969,1.2848422999729,-0.489634376999068,0.589039268121789,0.82762527541658,0.803746816651324,1.1331056818352,0.040618164761233,3.35995138170107,0.18672521539535,1,1,1,0.84027675676085,0.0668000405904582,0.665656284046308
"Pocillopora_acuta_HIv2___RNAseq.g19326.t1",0.746614564827757,440.030296639851,-214.015148319925,4.76504980248569,3.63278998746287,-0.157511593147549,0.328023182134708,-0.254223047874858,0.265099855280424,0.375454071531303,0.36617325002776,0.519021886568635,1.25618094582099,0.602820845200467,0.239915605789883,1,1,1,0.262375225305547,0.437503765388535,0.624267075348787
"Pocillopora_acuta_HIv2___TS.g26913.t2b",1.16390268907049,484.560669160001,-236.28033458,5.17311718110169,4.09453398691973,0.233954076596879,-0.010836210883496,-0.277162284337197,0.32760343885973,0.462962667772492,0.45356280336532,0.64124107957423,0.0780322224913589,0.217430008854395,0.186820956350863,1,1,1,0.779982007043748,0.641005138579306,0.665575784502362
"Pocillopora_acuta_HIv2___RNAseq.g4028.t1",0.032311099391066,313.637628990765,-150.818814495383,4.7087377066039,3.24401179827183,-0.0850790090395429,0.0518250677329402,0.103428147813574,0.0805200276795322,0.115246988269341,0.11073614509089,0.157428707374058,0.142630818462711,1.71240909131827,0.431628025734783,1,1,1,0.705679504602748,0.190673101333394,0.511191180249402
"Pocillopora_acuta_HIv2___RNAseq.8540_t",0.110478177250906,366.756610120173,-177.378305060087,4.98597933997573,3.52264944404505,0.0498195790722049,-0.0758848120423701,-0.155978497862564,0.125805499754119,0.159713919874904,0.173926484091427,0.223716477226545,0.0721231355732062,1.29341076844756,0.48610884469067,1,1,1,0.788270214304637,0.255420339673485,0.485668213346535
"Pocillopora_acuta_HIv2___TS.g18322.t2",0.835719213476014,331.075775189603,-159.537887594802,3.20291550654808,1.8682995463504,0.353863979333513,0.979512597126971,-0.428436570740121,0.30001557233011,0.419327823879197,0.405565297999888,0.570226110331944,0.184862890080251,7.15862319739317,0.564519398288309,1,1,1,0.667227032318963,0.00746044396304677,0.452445018001368
"Pocillopora_acuta_HIv2___RNAseq.g2915.t1",0.266241424367875,349.534416060149,-168.767208030075,4.05478530056335,3.09104245335832,-0.22043544468765,-0.181753536329911,0.144972429161876,0.168332855175377,0.240189483338872,0.234660540449502,0.333925678197369,0.759612725133577,0.435396052939144,0.188482571654125,1,1,1,0.383449746496367,0.509352996355258,0.664182571976348
"Pocillopora_acuta_HIv2___RNAseq.g28830.t1",2.38304492775915,297.871681326048,-142.935840663024,2.38556225469021,2.34920840907839,0.137590388861648,-0.723241154964066,0.105034258892924,0.474677061715886,0.670464133514724,0.663551460806478,0.935925845982151,0.167565124526256,2.05267470420187,0.0125944460271465,1,1,1,0.682284886777517,0.151939058275019,0.910645023487688
"Pocillopora_acuta_HIv2___RNAseq.g5692.t1",0.0301165379422029,420.7706652766,-204.3853326383,6.2884301422606,4.30278263399066,0.12890318192218,0.0955313059462238,-0.195624502962324,0.0776869070181526,0.0884627631366945,0.107186144862307,0.122485618037504,0.192574806088297,0.00105824546457448,2.55079940554676,1,1,1,0.660782213259216,0.974048845906514,0.110238464668417
"Pocillopora_acuta_HIv2___TS.g14315.t1b",0.0639546669401752,474.300859781973,-231.150429890986,6.81946105517052,4.72265193918717,0.124119361762269,0.01340173942606,-0.169661259240512,0.0998618044881652,0.115556275054776,0.138266733918437,0.160099237341416,0.201145846185978,0.398238553551709,1.123018332592,1,1,1,0.653797537401742,0.528000345978411,0.289269455974345
"Pocillopora_acuta_HIv2___TS.g12014.t1",0.0738977703178657,345.532681948659,-166.766340974329,4.76545730313132,3.19991795730605,0.0397631773722029,0.203014232745109,-0.0571482061138612,0.109264501737869,0.143884278845464,0.149198266896311,0.196509540701128,0.00867034848868485,2.42110266030669,0.08457420491501,1,1,1,0.92581243443149,0.119710639926189,0.771191707086141
"Pocillopora_acuta_HIv2___TS.g1357.t1",0.109494255671535,443.710994988739,-215.855497494369,6.17828726526523,4.31257684313434,-0.00533445996572603,-0.065278420144993,0.0796179415480873,0.0573342238363187,0.0541009413067535,0.0572418857782127,0.057779776315839,0.0199554566490459,1.03369698371884,1.8987604530211,1,1,1,0.887661558902812,0.309291931462221,0.168217129415612
"Pocillopora_acuta_HIv2___RNAseq.g24638.t1",0.0987171620609124,401.139887700529,-194.569943850264,5.90833384366799,3.85400861036753,0.129912134240205,0.575815632563035,-0.411324593678391,0.104408121225483,0.14685821982686,0.141846802670884,0.200820687852333,0.808338657895708,13.6225748492647,4.19519791480986,1,1,1,0.368611883261179,0.000223481975322788,0.0405386210307046
"Pocillopora_acuta_HIv2___RNAseq.g15652.t1",0.194250416276705,297.826748735476,-142.913374367738,3.390338293738,2.69585492800839,-0.322006814992757,-0.130905570546854,-0.259071631173995,0.154253388789278,0.223425282616219,0.215387791451278,0.316489358863873,8.1269601759148,2.5275035975136,0.670072035925568,1,1,1,0.00436118066670931,0.111877088723009,0.413026493163026
"Pocillopora_acuta_HIv2___TS.g18285.t2",0.0175740627105293,361.087749719688,-174.543874859844,5.50566542877613,3.78965326055081,0.0785185530295234,0.0336617763783666,-0.114295075222216,0.0662470841781673,0.0845199027277701,0.0912410338939882,0.117384925905411,0.10781733938977,0.117493404527936,0.948048106739268,1,1,1,0.742642879444015,0.731769157318703,0.330216633060246
"Pocillopora_acuta_HIv2___RNAseq.g2917.t2",3.29147496703363,343.627033882505,-165.813516941253,2.88045624097042,2.92267270268449,0.127784470558744,-0.222290716222462,-0.469870757011776,0.551464214715465,0.779511019503662,0.764198862811808,1.08152324207466,0.0463284068961635,0.713837956987668,0.188749200260505,1,1,1,0.82957993582491,0.39817263997736,0.663959692393523
"Pocillopora_acuta_HIv2___RNAseq.g12873.t1",0.803788150691695,425.66296634153,-206.831483170765,4.79326622736424,4.27160281705948,-0.231746440121455,-1.34374796590802,0.304300410407883,0.272653670426824,0.386018800889429,0.381812593306529,0.539981337576805,0.0797679992662828,19.4789270090067,0.317575927774582,1,1,1,0.777612057397613,1.01715659710523e-05,0.573068078212179
"Pocillopora_acuta_HIv2___RNAseq.g28832.t1",1.30795997744291,307.402835554232,-147.701417777116,2.63939237568043,1.96520340854228,0.505396845611483,0.0891874648047756,-0.435781196479599,0.362826611849592,0.508165647909047,0.50131766081745,0.704887340592752,0.627233742147736,0.138664892483086,0.382206045358616,1,1,1,0.428371814634303,0.70961191371405,0.536424956557144
"Pocillopora_acuta_HIv2___RNAseq.g14602.t1",1.72032575937305,923.789214378124,-455.894607189062,11.6723204707252,9.05298204874125,0.100940799127155,-0.262875174907918,0.121570918947098,0.394833165928146,0.558603891846663,0.547341858196189,0.774534251193781,0.180714884973008,0.272864460072921,0.0246364508731899,1,1,1,0.670759598197051,0.601416708726552,0.87527634937494
"Pocillopora_acuta_HIv2___TS.g28695.t2",0.0493790040388273,404.730402164313,-196.365201082156,6.04876429156035,4.23936277705992,0.0168945075975491,-0.149193637809658,0.159131151688773,0.0761551681885716,0.107597706707115,0.106344828162898,0.149570690659916,1.76327574238546,0.845196607667333,1.13192437907672,1,1,1,0.184216452984055,0.35791475535147,0.28736523733098
"Pocillopora_acuta_HIv2___RNAseq.g8055.t1",4.32164377855923,274.670457946655,-131.335228973328,1.96459651367754,1.49137086322047,0.149389523990137,0.864952449719623,-0.368100656267824,0.642906936120572,0.907642920061307,0.883942925945457,1.24971752380513,0.00514999515398465,1.1870301840639,0.0867579864876053,1,1,1,0.942790147170441,0.275929422867844,0.768339888043971
"Pocillopora_acuta_HIv2___RNAseq.g175.t1",9.77903449647382,331.270546267499,-159.63527313375,2.45978918530552,2.55793178810394,0.428668006583438,1.08348474566268,-0.559161185520434,0.946542324105384,1.33768128871704,1.30876322945648,1.85026340166555,0.0217880262963324,0.754674615768613,0.0913286245266589,1,1,1,0.882652396139816,0.385000243537599,0.762494831241542
"Pocillopora_acuta_HIv2___TS.g9360.t1",1.02636735419087,289.149469427671,-138.574734713836,2.48166260347974,1.86829954635039,0.0546210844802311,0.0820649530543083,0.015457617032995,0.327629193631684,0.462531924736735,0.452463276098309,0.63866915307657,0.038679240788046,0.0791206593396229,0.000585778199860674,1,1,1,0.84408548588618,0.778492621227648,0.980690800677841
"Pocillopora_acuta_HIv2___RNAseq.g20666.t1",0.081100088132675,411.49541337886,-199.74770668943,6.15826908218719,4.10489477311723,0.0861364316179312,0.448104540541961,-0.367110005817565,0.0941910364172068,0.132740878120294,0.128484313471157,0.182146817133055,1.43350725076521,8.49494199314735,4.06208745994464,1,1,1,0.231192905098148,0.00356135130381038,0.043856253761033
"Pocillopora_acuta_HIv2___TS.g30010.t1",0.0298024347546394,794.943859519387,-391.471929759694,12.4761661354616,8.59084841724093,0.0128581824821325,0.201375596433091,-0.159177037639627,0.0617439515160442,0.0740508709782544,0.0855055736690324,0.102619441433612,1.86642020138793,3.17055033552467,2.40603279812194,1,1,1,0.17188564203244,0.0749771782293106,0.120868330336495
"Pocillopora_acuta_HIv2___RNAseq.g24130.t1a",1.91833256966527,380.217332416005,-184.108666208003,3.52924547764943,3.50814754225563,-0.149114596188307,-0.934422699667178,0.187296094170027,0.42085159722525,0.595542879588802,0.585945149057487,0.828774197136748,0.0160084458598719,4.11697003776336,0.0510722508919183,1,1,1,0.899316766823941,0.0424550516432158,0.821207871623714
"Pocillopora_acuta_HIv2___TS.g24989.t1",0.589913230145896,329.371383791715,-158.685691895857,3.35302966946238,2.76760473185879,-0.109254199308854,-0.359346672024865,-0.119292865681564,0.243595360367683,0.345451265596136,0.340581852412494,0.484330811651582,0.492620863558027,2.98455363973866,0.0606659141278608,1,1,1,0.482760520824112,0.0840624614625792,0.80544651509761
"Pocillopora_acuta_HIv2___RNAseq.g27697.t1",0.0622248236969544,411.216553168419,-199.608276584209,6.12914197814329,4.29133402858996,-0.15176034419336,0.101588992827645,-0.0281060235936501,0.0889381693465131,0.118482281517307,0.122208266918448,0.163395985265866,4.16485547375625,0.909663950038623,0.0295880299792382,1,1,1,0.0412709338965751,0.340203598379241,0.863428319306123
"Pocillopora_acuta_HIv2___RNAseq.g3950.t1",0.155449700894827,700.763800179165,-344.381900089583,9.98560500019726,7.11974355196997,0.0368294925294947,-0.318437677215926,-0.00394948244148684,0.14027754725191,0.17089837169753,0.19447713140219,0.236061304808282,0.0869573693081993,4.31715135602746,0.0002799179624025,1,1,1,0.768081464031832,0.0377300341262821,0.986651416429334
"Pocillopora_acuta_HIv2___TS.g6154.t1",2.88859288079472,278.490403912589,-133.245201956295,2.07547110080505,1.93939546803412,0.393410167602811,-0.348885565482957,-0.282967048884053,0.525044190973001,0.739655063665768,0.730322925671193,1.02990885314341,0.231160298614802,0.909795016697303,0.07548734453898,1,1,1,0.630664816074994,0.340168812666038,0.783508619126561
"Pocillopora_acuta_HIv2___RNAseq.g29439.t1",0.142883949756101,302.171425489907,-145.085712744954,3.93301297633162,2.92511470634004,-0.00488998529419753,-0.274222919077781,-0.218253566020009,0.133669419459654,0.189100346603701,0.188830342483013,0.269830185020793,0.690388285690393,7.9829368618269,0.654246840977331,1,1,1,0.406032341760956,0.00472202767209081,0.418598402739046
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1",6.64378150465913,246.614775956195,-117.307387978098,1.53856817213404,1.65822804600959,0.0689929509414395,-0.290331235747944,0.531096486222027,0.788228392045516,1.1142067925022,1.09370077486957,1.54325665583777,0.20123925039821,0.000934323894232723,0.118432402343051,1,1,1,0.653722412800695,0.975615089560641,0.73074093379973
"Pocillopora_acuta_HIv2___RNAseq.673_t",0.238240379402997,403.789832582209,-195.894916291105,5.07389150958892,3.78030239620697,-0.146500363147484,-0.201719957140074,-0.0488380815208871,0.0601455066744552,0.0647337501835064,0.0659865131462855,0.0692583282273752,5.37920610486086,9.56580261393115,0.497248157342395,1,1,1,0.0203781491662065,0.00198235510515825,0.480711759901295
"Pocillopora_acuta_HIv2___RNAseq.g1879.t1",2.80760829358267,335.578855589063,-161.789427794532,2.80769530313214,2.31836907895878,0.149345258857623,0.353622177746953,0.0879524014740588,0.513992434220352,0.726042731950266,0.709872013680749,1.00268907959618,0.15236279118151,0.629304773420226,0.0076941887154606,1,1,1,0.696287539583887,0.427610442267376,0.930101985392861
"Pocillopora_acuta_HIv2___RNAseq.g17225.t1",1.69130889813293,295.760733604203,-141.880366802101,2.4411827511256,1.70887180942485,0.746239267669456,0.374468372670648,-1.02917688438087,0.412571746649615,0.575998425930217,0.567038885608456,0.798624948315346,0.279350340428089,0.130715961097016,1.66071191072081,1,1,1,0.597127343039129,0.717690857957468,0.197507230518674
"Pocillopora_acuta_HIv2___RNAseq.g3550.t1",0.0941495152698835,437.879832421692,-212.939916210846,6.46141380480483,4.23014610338117,0.0861291537299323,0.449667625602692,-0.0145101897473848,0.0994073162557102,0.140194393120221,0.136018572739683,0.191936165090485,0.670193196143668,21.2494590393118,0.00571521479004709,1,1,1,0.412984258183663,4.03224154350928e-06,0.939738100559187
"Pocillopora_acuta_HIv2___TS.g21715.t1",0.147343552022807,365.642925700247,-176.821462850123,4.83592458431342,3.06651849759086,0.188336984489539,0.495798139671756,-0.110812902419675,0.136221362427099,0.18587077196579,0.181740259752025,0.252782015144647,1.04066929651621,11.6387571149205,0.192171206549144,1,1,1,0.30766586233554,0.000645917465021283,0.661115651543083
"Pocillopora_acuta_HIv2___RNAseq.g4404.t1",0.369895087931845,407.063872737148,-197.531936368574,4.77688658648717,3.6423594386409,-0.124052648830423,-0.0314415259966675,-0.321917780235013,0.189756964396347,0.268942281300995,0.262839317175053,0.373830848384667,2.42124639641301,1.03973171468675,0.741548662825388,1,1,1,0.119699657165382,0.307883876178531,0.389165237400559
"Pocillopora_acuta_HIv2___RNAseq.g3447.t1",0.483242701355412,434.019857487006,-211.009928743503,5.01968790289882,3.85593353877709,-0.0452387854788354,-0.24220426639499,-0.0155262167691369,0.214136129249989,0.302980814367639,0.2972711006894,0.420677580486762,0.0642835651105075,1.41218533672253,0.00136217390308407,1,1,1,0.799849380343839,0.234693953451963,0.970558647922835
"Pocillopora_acuta_HIv2___RNAseq.g20440.t1",0.0990028974450711,370.278643927974,-179.139321963987,5.26872589306678,3.83651545292,-0.0838079572720928,-0.305264943009642,0.138388525576228,0.104695004761696,0.14863878862848,0.147140429144122,0.208188501179455,0.0162463626641026,5.14607958643445,0.441862034036418,1,1,1,0.898575364553602,0.0232989189389771,0.506225097375988
"Pocillopora_acuta_HIv2___TS.g5115.t2",0.443368085994934,635.81388109108,-311.90694054554,8.32123520200933,6.20031927600476,-0.000802719850072755,-0.644102630899443,0.238752473711171,0.216402100842691,0.286303726517155,0.308696352118635,0.402677822023005,0.347741370119487,5.26815030556891,0.351544524600156,1,1,1,0.555394478713507,0.0217190789477747,0.553240111703281
"Pocillopora_acuta_HIv2___RNAseq.13561_t",0.825898464359953,310.433598003437,-149.216799001718,2.83875832222693,2.23074743554253,-0.0310007874694745,0.0486543219967795,-0.144520913116391,0.291289437334917,0.412318586476836,0.402744273951295,0.571270611453433,0.13870560388491,0.00658346799406,0.0639996543323727,1,1,1,0.709571222947546,0.935331750151412,0.800282486266225
"Pocillopora_acuta_HIv2___RNAseq.g23432.t1",0.0793803390161655,255.949249085239,-121.974624542619,3.16218126833566,1.93283806879853,0.332705752578395,0.255084115876832,-0.305054218175414,0.142738473631823,0.192417796310739,0.190617599213615,0.262090271730582,1.65913407000353,0.513218528477485,1.35472849914692,1,1,1,0.197720280546116,0.473748889213305,0.244453172193145
"Pocillopora_acuta_HIv2___RNAseq.g14741.t1",0.0473106140490289,347.255910370655,-167.627955185327,4.98290304697,3.63096454353221,-0.0467554108375504,-0.265893181255147,-0.0210278351826568,0.0843915293063453,0.116552443173368,0.119481333106117,0.165471447763959,0.473599068141505,10.0558831550934,0.0161489018605603,1,1,1,0.491336071839466,0.00151862200061452,0.898878402847074
"Pocillopora_acuta_HIv2___RNAseq.g16757.t1",0.354423620729369,384.514364072988,-186.257182036494,4.35309689028572,3.23331650902303,-0.149531733835902,-0.0861157208509672,0.328565288852561,0.189220890648899,0.268676740559233,0.262527774228698,0.371258364314069,0.0147875306643517,0.177366252645914,0.783232801834928,1,1,1,0.903212652468146,0.673646480022653,0.376154254047721
"Pocillopora_acuta_HIv2___RNAseq.g17850.t3",0.167843083657498,457.423270854672,-222.711635427336,6.55390556908578,4.92395444099,-0.216884265518523,-0.658929896989253,0.391565467778338,0.126172258969412,0.178882656709851,0.176288160906078,0.249254003378876,0.0149009920954517,13.8055390889053,2.46788253067846,1,1,1,0.902843881743379,0.000202737636224527,0.116194364672182
"Pocillopora_acuta_HIv2___RNAseq.g4308.t1",0.0402491513388387,381.819172591501,-184.909586295751,5.91828749017596,4.14425767687936,-0.0215305989455491,-0.123744579831916,0.144573194350876,0.0745914811651071,0.10121066588336,0.10427711497949,0.140643784011996,0.577212028780605,0.442022280288138,1.05665805647814,1,1,1,0.447407196216799,0.5061479983818,0.30397864421955
"Pocillopora_acuta_HIv2___RNAseq.g22525.t1",0.784082908020367,368.302667455975,-178.151333727988,3.75234053680699,3.22612223338897,-0.122249221670826,-0.510462171972606,-0.099861093801513,0.273661008069382,0.387621208385152,0.381764588905209,0.541598866847957,0.410266430531093,4.27781027292893,0.0339967297775142,1,1,1,0.521834306723706,0.0386130625851843,0.853713772945236
"Pocillopora_acuta_HIv2___RNAseq.g10276.t2",0.269301521334221,381.744280815405,-184.872140407702,4.51673630196116,3.28568449454031,0.124562722641763,-0.134909082365487,-0.0297392398076183,0.166983117062964,0.235304941627407,0.232149709149328,0.327209273565765,0.445895445065826,0.839287164416065,0.00826054152075403,1,1,1,0.504290614643448,0.359600721746179,0.927581965743807
"Pocillopora_acuta_HIv2___RNAseq.g18950.t1",0.0235241800496773,447.007062977845,-217.503531488923,6.79676680580644,4.63025942110058,0.0528775746912306,0.25004908597546,-0.248213884626673,0.0633946768963532,0.0776872356472758,0.0867173985552757,0.106687266088584,2.16956565430962,3.41714348171674,5.41286219241909,1,1,1,0.140765987467486,0.0645225688514942,0.0199889158788953
"Pocillopora_acuta_HIv2___RNAseq.g7127.t1",0.0447325753142315,408.87055943076,-198.43527971538,6.05129647348931,4.14822957384471,0.0818616813511101,0.205508537913778,-0.331843047712892,0.0786045513632252,0.105426977059083,0.107694159317051,0.145012895907346,1.66310930925762,0.272647620042067,5.23663369384343,1,1,1,0.197184033568905,0.601561230781026,0.0221160284701918
"Pocillopora_acuta_HIv2___RNAseq.g24217.t1",0.269016802121414,319.831868722517,-153.915934361258,3.58750648671033,2.61938456401655,0.250578322248406,-0.338917276274217,0.0410894071316683,0.17629108565837,0.246351766270356,0.249030578175226,0.347000260354609,2.44506203180612,3.35719001354395,0.0140216831375381,1,1,1,0.117895224536345,0.0669121527800698,0.905740276631922
"Pocillopora_acuta_HIv2___RNAseq.g22527.t1",0.244144001896042,367.940719007993,-177.970359503996,4.33000279753763,3.18912441828542,0.124293517722835,-0.142726492124417,-0.246144045010286,0.165193563965265,0.227049473852129,0.239165448552648,0.320337917235444,5.42318013773589e-05,2.48079603600585,0.590421238543539,1,1,1,0.994124252138024,0.115243912271322,0.442256274605197
"Pocillopora_acuta_HIv2___TS.g6321.t1",0.182364293563735,365.767645051356,-176.883822525678,4.5119029456242,2.94768169345739,0.179540601375688,0.339400032426115,-0.207063682287603,0.16570719130243,0.206917233139198,0.227923004506252,0.2828832668345,0.238030947742595,1.74618718344754,0.535788451411619,1,1,1,0.625631899084409,0.186356775365732,0.464183388848645
"Pocillopora_acuta_HIv2___RNAseq.g9029.t1",0.0984593385527877,352.865547395829,-170.432773697915,4.79780901380061,3.3973356702512,-0.0913298367292923,0.0597887972302637,-0.13836060450947,0.112694529775191,0.15604264645988,0.154921245117336,0.21638722429144,2.2900060555297,0.00498516674615517,0.408847804148535,1,1,1,0.130209415038793,0.94371156323313,0.5225548944784
"Pocillopora_acuta_HIv2___RNAseq.g25343.t1",0.0350586626312654,379.115208472779,-183.55760423639,5.59675482457813,3.81866947412334,0.00581617976533944,0.137528152724233,-0.0296218372771309,0.0803794008877015,0.101846183884845,0.110044322234726,0.139585873551213,0.0204950766102422,2.07312635653463,0.0450340542001846,1,1,1,0.88616301705037,0.149913936116977,0.831941422417979
"Pocillopora_acuta_HIv2___RNAseq.g29546.t1",0.0324580030768889,358.845555059931,-173.422777529965,5.4962278593206,3.73766961829546,0.141078598248537,0.11954515101778,-0.214103728915753,0.0715207771478081,0.0997278362354169,0.0978806114240199,0.137876015043329,0.178111138893296,0.0285139858846148,2.41140977435586,1,1,1,0.67300154816671,0.865906095900229,0.12045384608601
"Pocillopora_acuta_HIv2___RNAseq.g28453.t1",0.531371254552596,326.442288474882,-157.221144237441,3.24532975769575,2.30503126786279,-0.0551116542747685,0.232087176394118,0.053658613649454,0.246343578994162,0.339509823496822,0.338531499255595,0.465883284145279,0.0131053091513527,1.10562297769487,0.0132655310081725,1,1,1,0.908858550519383,0.293035399010748,0.908305552360893
"Pocillopora_acuta_HIv2___TS.g3988.t6",0.0173650434462357,534.492943087463,-261.246471543732,8.483690058309,5.83433879063429,0.0273591953622954,0.135221157091903,-0.122672820439004,0.0586193090396502,0.0608186021347174,0.0809841726096858,0.0840645408896657,0.770251872123239,1.14165025051212,2.12946746971451,1,1,1,0.380139144949191,0.285303891182605,0.14449094694626
"Pocillopora_acuta_HIv2___RNAseq.g25322.t1",0.226282294388504,299.517619186201,-143.7588095931,3.29045440684065,2.2184621025803,0.297216205874456,0.0841229904137449,-0.239537094287766,0.174527478735215,0.241613566528555,0.24010421117931,0.335097652013037,1.0639501693329,0.0538190749418886,0.510978685159597,1,1,1,0.302315968909944,0.81654625814731,0.474715497423368
"Pocillopora_acuta_HIv2___RNAseq.g13417.t2",1.69321986695097,302.271048923496,-145.135524461748,2.53877796485477,2.2772672940798,0.0196197499613173,-0.813337000665416,0.830428202532617,0.404043560579231,0.571245218647271,0.568883128238423,0.797518985988775,1.24997758048328,0.960769792842877,1.08423174419752,1,1,1,0.263556759332009,0.326993005223389,0.297752811104223
"Pocillopora_acuta_HIv2___RNAseq.g2130.t1",1.06418989364134,341.404476098432,-164.702238049216,3.28914427237126,2.91099104509889,0.0382212128202085,-0.307530052250282,-0.923763649153201,0.318891938254072,0.450775185852362,0.443331641509,0.63378603775751,1.83361640050425,5.74719843716402,2.12440053355788,1,1,1,0.175700990846898,0.0165149737657668,0.144969489919145
"Pocillopora_acuta_HIv2___TS.g8593.t1",0.353514304228318,436.67867290255,-212.339336451275,5.20332033501848,3.93360657709549,0.091745113639661,-0.155114964291863,-0.388035554883505,0.184165441614231,0.260149321627526,0.255502116902997,0.362026659368318,0.36051000040318,3.70440964472776,1.1488463166178,1,1,1,0.548223130700594,0.0542688661406073,0.283790786206444
"Pocillopora_acuta_HIv2___RNAseq.g4242.t1",0.108015734022759,358.887764649751,-173.443882324876,4.84928598001473,3.37893968989206,-0.0121440459461514,-0.0386093039714661,0.0218043116248827,0.136497534273049,0.160975813794619,0.18910284212785,0.223030392131808,4.98099083749929e-05,0.0329235585384107,0.00955777196508084,1,1,1,0.994368885896452,0.85601555228747,0.922119806859014
"Pocillopora_acuta_HIv2___RNAseq.g25320.t1",0.0297217773868299,303.451147711114,-145.725573855557,4.51221932199332,3.13943899463868,-0.139171565918352,0.0860813729504552,0.000898580718978192,0.0814799925449895,0.117753303724362,0.111476717984215,0.161037213126241,2.9812500623377,1.15640887123161,3.11359197291892e-05,1,1,1,0.0842341914992592,0.282211555885948,0.995547861591412
"Pocillopora_acuta_HIv2___RNAseq.g29833.t1",0.526213475097608,386.201056121598,-187.100528060799,4.08712876945721,3.11955762135239,-0.0831852248768304,0.0423068666362657,0.00141336545112867,0.227713953371168,0.322576720917542,0.315013714531894,0.446224723121263,0.136831383274091,0.0371639475696331,1.00323271204733e-05,1,1,1,0.711451589556947,0.847131634685052,0.997472796713812
"Pocillopora_acuta_HIv2___RNAseq.g3893.t1",0.108074481486493,264.712292863934,-126.356146431967,3.28048483468157,2.16645291866947,-0.0757118217356997,0.238989559764291,-0.0355138133745301,0.142273112349393,0.20323036659934,0.191746382506403,0.274294072826522,0.486582804690368,2.61292187165842,0.0167633869534228,1,1,1,0.485455609790379,0.105996302353025,0.896982993135835
"Pocillopora_acuta_HIv2___RNAseq.g28821.t1",0.090568506768086,339.931187458809,-163.965593729404,4.63228719235804,3.00563401262862,0.267478862120148,0.274144647750159,-0.291993522356878,0.126270850509258,0.156582341604961,0.172337430401219,0.214288756750871,1.08967681919539,0.882073778863639,1.85672533667257,1,1,1,0.296542826369941,0.34763431659354,0.173003219584298
"Pocillopora_acuta_HIv2___RNAseq.g17208.t1",0.144848577105736,399.494208555222,-193.747104277611,5.09462165612332,3.56526192732069,0.0424152252699175,0.0145395240326881,-0.0150626389607667,0.142284102096347,0.177536920607155,0.198904382354284,0.246814545767558,0.0789620957490879,0.00199228054382683,0.00372443699114798,1,1,1,0.778708904398283,0.964398268424423,0.951336777985912
"Pocillopora_acuta_HIv2___TS.g12087.t4b",0.510434015177901,366.795114469218,-177.397557234609,3.87179704062285,3.07909115496207,-0.0168691401384738,-0.270065036519857,-0.0764969167986482,0.224911228127887,0.318184199699033,0.313278177767556,0.443676641054795,0.0642604714311395,1.9302230342674,0.0297272498958852,1,1,1,0.799884571678576,0.164734045891763,0.863110556273589
"Pocillopora_acuta_HIv2___TS.g12087.t4a",0.0361527561385089,365.692892692131,-176.846446346065,5.59460973001869,3.75908371285969,0.138287015781591,0.177631905215399,-0.135040259739021,0.073520427932398,0.102649297712801,0.100219726560032,0.14074475956533,0.895447969255594,2.40667560954663,0.920581116771675,1,1,1,0.344005217429346,0.120818696173326,0.337322436233424
"Pocillopora_acuta_HIv2___TS.g19659.t1",0.125954070970728,331.831154591778,-159.915577295889,4.23518512810567,2.86022896819789,0.266191819508782,-0.0541787510212703,-0.018171122501073,0.139066550631871,0.179042207143773,0.191786770273919,0.249147704365429,4.2418718681708,0.199415852415857,0.00531924179666036,1,1,1,0.0394386612464275,0.655192766805917,0.941859328326182
"Pocillopora_acuta_HIv2___RNAseq.g16781.t1",0.280852623423002,519.623891291515,-253.811945645757,6.77744330784108,4.58879597606066,0.183335268803019,0.231411150640336,-0.199973454599975,0.199387889802939,0.232395378661542,0.277978871775685,0.322323085379282,0.242745327421243,0.335348122525955,0.384912376148526,1,1,1,0.622230288127152,0.562526760997862,0.534985870407372
"Pocillopora_acuta_HIv2___RNAseq.g14812.t1",7.01830232345881,254.711719811373,-121.355859905687,1.63089149309806,2.23440358057798,-0.0810570094138137,-0.560427147006296,-0.518912946290989,0.80482603621889,1.13855787546902,1.11723242111636,1.58432580472878,0.19435155436747,1.06753236546638,0.107275369794355,1,1,1,0.659319267855468,0.301503491902153,0.743267669514034
"Pocillopora_acuta_HIv2___RNAseq.g3012.t1",2.53691111626252,284.624048418056,-136.312024209028,2.17499414370035,1.91290385262875,-0.0694723726713424,0.233271080254607,-0.195330861969751,0.49401613483487,0.699336155796422,0.68205979954812,0.966609676078735,0.126515049825795,0.0792034957334834,0.0408356484727034,1,1,1,0.72207307829159,0.778379724111746,0.839855494308544
