"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"192","GO:0001944",6.63814599703755e-09,1,6,6,"vasculature development","BP",3.96888654587146e-08
"4055","GO:0072358",6.63814599703755e-09,1,6,6,NA,NA,3.96888654587146e-08
"1773","GO:0030029",7.03050877209262e-09,1,6,6,"actin filament-based process","BP",4.19826787765977e-08
"2731","GO:0043467",7.3255172168756e-09,1,6,6,"regulation of generation of precursor metabolites and energy","BP",4.36901825100539e-08
"3579","GO:0052547",7.98443073923274e-09,1,6,6,"regulation of peptidase activity","BP",4.75024342374846e-08
"3580","GO:0052548",7.98443073923274e-09,1,6,6,"regulation of endopeptidase activity","BP",4.75024342374846e-08
"4245","GO:0098590",8.23094826767049e-09,1,6,6,"plasma membrane region","CC",4.89086802736179e-08
"2559","GO:0042303",8.35825820453041e-09,1,6,6,"molting cycle","BP",4.96039978911725e-08
"80","GO:0000790",8.8646645073424e-09,1,6,6,NA,NA,5.25446719076052e-08
"4694","GO:1990234",9.20816419298511e-09,1,6,6,"transferase complex","CC",5.45136894913947e-08
"1886","GO:0030707",1.0932601577866e-08,1,6,6,"follicle cell of egg chamber development","BP",6.46431987775905e-08
"2403","GO:0035282",1.31327569857229e-08,1,6,6,"segmentation","BP",7.75572989144592e-08
"2850","GO:0044440",1.40718869133967e-08,1,6,6,NA,NA,8.30017417817119e-08
"3958","GO:0071384",1.50261591046195e-08,1,5,5,"cellular response to corticosteroid stimulus","BP",8.84139935594156e-08
"3959","GO:0071385",1.50261591046195e-08,1,5,5,"cellular response to glucocorticoid stimulus","BP",8.84139935594156e-08
"4406","GO:1901605",1.79338145671951e-08,1,5,5,"alpha-amino acid metabolic process","BP",1.05393966340626e-07
"2575","GO:0042445",1.80490431366128e-08,1,5,5,"hormone metabolic process","BP",1.05941947473005e-07
"1017","GO:0008361",1.80789535657209e-08,1,5,5,"regulation of cell size","BP",1.05988415125559e-07
"1322","GO:0010975",1.92325139209942e-08,1,5,5,"regulation of neuron projection development","BP",1.12614197551969e-07
"775","GO:0006954",2.22932101082823e-08,1,5,5,"inflammatory response","BP",1.30333083630835e-07
"2349","GO:0034976",2.23126777330232e-08,1,5,5,"response to endoplasmic reticulum stress","BP",1.30333083630835e-07
"743","GO:0006874",2.28148266681697e-08,1,5,5,"intracellular calcium ion homeostasis","BP",1.32943953704848e-07
"4066","GO:0072503",2.28148266681697e-08,1,5,5,NA,NA,1.32943953704848e-07
"673","GO:0006575",2.3750693063148e-08,1,5,5,"cellular modified amino acid metabolic process","BP",1.38230181003998e-07
"4153","GO:0090501",2.40579763036355e-08,1,5,5,"RNA phosphodiester bond hydrolysis","BP",1.39849683724028e-07
"3358","GO:0050878",2.67342003371559e-08,1,5,5,"regulation of body fluid levels","BP",1.55219411355126e-07
"2816","GO:0044282",2.91367945549436e-08,1,5,5,"small molecule catabolic process","BP",1.68965358556285e-07
"473","GO:0005524",2.95209695913534e-08,1,5,5,"ATP binding","MF",1.70782175823208e-07
"2144","GO:0032559",2.95209695913534e-08,1,5,5,"adenyl ribonucleotide binding","MF",1.70782175823208e-07
"945","GO:0007626",3.1884692843081e-08,1,5,5,"locomotory behavior","BP",1.84235413442215e-07
"3396","GO:0051090",3.24896248756455e-08,1,5,5,"regulation of DNA-binding transcription factor activity","BP",1.87505990749384e-07
"3112","GO:0046887",3.43586879996134e-08,1,5,5,"positive regulation of hormone secretion","BP",1.98055642906862e-07
"722","GO:0006790",3.61242086235896e-08,1,5,5,"sulfur compound metabolic process","BP",2.0798394427369e-07
"3338","GO:0050804",3.66977616963116e-08,1,5,5,"modulation of chemical synaptic transmission","BP",2.10782495368922e-07
"4294","GO:0099177",3.66977616963116e-08,1,5,5,"regulation of trans-synaptic signaling","BP",2.10782495368922e-07
"3455","GO:0051259",3.693419805324e-08,1,5,5,"protein complex oligomerization","BP",2.11887976688766e-07
"449","GO:0005215",3.75795221375909e-08,1,5,5,"transporter activity","MF",2.15333789751546e-07
"1120","GO:0009410",3.90303672797696e-08,1,5,5,"response to xenobiotic stimulus","BP",2.23116654710807e-07
"3978","GO:0071466",3.90303672797696e-08,1,5,5,"cellular response to xenobiotic stimulus","BP",2.23116654710807e-07
"1270","GO:0010675",3.90887211039805e-08,1,5,5,"regulation of cellular carbohydrate metabolic process","BP",2.23185482227585e-07
"4684","GO:1905952",4.16535694834858e-08,1,5,5,"regulation of lipid localization","BP",2.37397165904913e-07
"1764","GO:0030001",4.16762818749858e-08,1,5,5,"metal ion transport","BP",2.37397165904913e-07
"2287","GO:0034220",4.44748910068734e-08,1,5,5,"monoatomic ion transmembrane transport","BP",2.53039551076886e-07
"1151","GO:0009746",4.62383419093357e-08,1,5,5,"response to hexose","BP",2.62452967798691e-07
"1152","GO:0009749",4.62383419093357e-08,1,5,5,"response to glucose","BP",2.62452967798691e-07
"2920","GO:0045202",4.7596066531382e-08,1,5,5,"synapse","CC",2.69841699546741e-07
"1074","GO:0009141",4.81440138515826e-08,1,5,5,"nucleoside triphosphate metabolic process","BP",2.723075149657e-07
"1076","GO:0009144",4.81440138515826e-08,1,5,5,"purine nucleoside triphosphate metabolic process","BP",2.723075149657e-07
"1559","GO:0016887",4.9970010454227e-08,1,5,5,"ATP hydrolysis activity","MF",2.82304197396154e-07
"1528","GO:0016773",5.12824210721182e-08,1,5,5,"phosphotransferase activity, alcohol group as acceptor","MF",2.8937937604981e-07
"4378","GO:1901215",5.30169584213219e-08,1,5,5,"negative regulation of neuron death","BP",2.98817219453041e-07
"1195","GO:0010038",5.47374608965474e-08,1,5,5,"response to metal ion","BP",3.08154000070633e-07
"3299","GO:0050684",5.60980296715458e-08,1,5,5,"regulation of mRNA processing","BP",3.15445046659486e-07
"295","GO:0002791",5.65287355732146e-08,1,5,5,"regulation of peptide secretion","BP",3.17126864641818e-07
"3306","GO:0050708",5.65287355732146e-08,1,5,5,"regulation of protein secretion","BP",3.17126864641818e-07
"121","GO:0001505",5.72595867313266e-08,1,5,5,"regulation of neurotransmitter levels","BP",3.20853428439841e-07
"92","GO:0000932",5.78806359380865e-08,1,5,5,"P-body","CC",3.23956776522229e-07
"4409","GO:1901615",5.98585985223219e-08,1,5,5,"organic hydroxy compound metabolic process","BP",3.34638731182215e-07
"3567","GO:0051961",6.06075144815029e-08,1,5,5,"negative regulation of nervous system development","BP",3.38432922695669e-07
"643","GO:0006446",6.2096802485508e-08,1,5,5,"regulation of translational initiation","BP",3.46291730772481e-07
"3267","GO:0048863",6.21586111471667e-08,1,5,5,"stem cell differentiation","BP",3.46291730772481e-07
"749","GO:0006888",6.24980884941526e-08,1,5,5,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP",3.4778093354887e-07
"394","GO:0004175",6.46151252116916e-08,1,5,5,"endopeptidase activity","MF",3.5832023981029e-07
"990","GO:0008233",6.46151252116916e-08,1,5,5,"peptidase activity","MF",3.5832023981029e-07
"3803","GO:0070011",6.46151252116916e-08,1,5,5,NA,NA,3.5832023981029e-07
"1943","GO:0031099",6.80841657713791e-08,1,5,5,"regeneration","BP",3.77123672243996e-07
"44","GO:0000323",6.88118887912563e-08,1,5,5,"lytic vacuole","CC",3.80280380831496e-07
"506","GO:0005764",6.88118887912563e-08,1,5,5,"lysosome","CC",3.80280380831496e-07
"2106","GO:0032355",7.0071193764466e-08,1,5,5,"response to estradiol","BP",3.86796200172923e-07
"111","GO:0001101",7.07342304509736e-08,1,5,5,"response to acid chemical","BP",3.90009446845815e-07
"957","GO:0008047",7.56587748787245e-08,1,5,5,"enzyme activator activity","MF",4.1668529844637e-07
"179","GO:0001889",7.68815305415299e-08,1,5,5,"liver development","BP",4.22453928939148e-07
"3727","GO:0061008",7.68815305415299e-08,1,5,5,"hepaticobiliary system development","BP",4.22453928939148e-07
"476","GO:0005539",7.70859418190465e-08,1,5,5,"glycosaminoglycan binding","MF",4.23094708002261e-07
"243","GO:0002275",7.86954981131186e-08,1,5,5,"myeloid cell activation involved in immune response","BP",4.27546342059886e-07
"244","GO:0002283",7.86954981131186e-08,1,5,5,"neutrophil activation involved in immune response","BP",4.27546342059886e-07
"253","GO:0002443",7.86954981131186e-08,1,5,5,"leukocyte mediated immunity","BP",4.27546342059886e-07
"254","GO:0002444",7.86954981131186e-08,1,5,5,"myeloid leukocyte mediated immunity","BP",4.27546342059886e-07
"255","GO:0002446",7.86954981131186e-08,1,5,5,"neutrophil mediated immunity","BP",4.27546342059886e-07
"2468","GO:0036230",7.86954981131186e-08,1,5,5,"granulocyte activation","BP",4.27546342059886e-07
"2529","GO:0042119",7.86954981131186e-08,1,5,5,"neutrophil activation","BP",4.27546342059886e-07
"2708","GO:0043299",7.86954981131186e-08,1,5,5,"leukocyte degranulation","BP",4.27546342059886e-07
"2709","GO:0043312",7.86954981131186e-08,1,5,5,"neutrophil degranulation","BP",4.27546342059886e-07
"566","GO:0005975",8.34303114163228e-08,1,5,5,"carbohydrate metabolic process","BP",4.52250473245511e-07
"571","GO:0005996",8.34303114163228e-08,1,5,5,"monosaccharide metabolic process","BP",4.52250473245511e-07
"4415","GO:1901655",8.47903473878827e-08,1,5,5,"cellular response to ketone","BP",4.59106386586749e-07
"101","GO:0000982",8.53924568577471e-08,1,5,5,NA,NA,4.61847642645885e-07
"539","GO:0005844",9.45843984916906e-08,1,5,5,"polysome","CC",5.10989031761723e-07
"167","GO:0001819",9.47796927624574e-08,1,5,5,"positive regulation of cytokine production","BP",5.11470704840182e-07
"4420","GO:1901681",9.58502280094602e-08,1,5,5,"sulfur compound binding","MF",5.1666918207784e-07
"2218","GO:0033044",9.60506508620995e-08,1,5,5,"regulation of chromosome organization","BP",5.17171046373696e-07
"3094","GO:0046716",9.69684628309686e-08,1,5,5,"muscle cell cellular homeostasis","BP",5.21530158908971e-07
"4237","GO:0098552",9.75295380694731e-08,1,5,5,"side of membrane","CC",5.23963036741127e-07
"661","GO:0006511",1.02016389472046e-07,1,5,5,"ubiquitin-dependent protein catabolic process","BP",5.46241089850875e-07
"1694","GO:0019941",1.02016389472046e-07,1,5,5,"modification-dependent protein catabolic process","BP",5.46241089850875e-07
"2772","GO:0043632",1.02016389472046e-07,1,5,5,"modification-dependent macromolecule catabolic process","BP",5.46241089850875e-07
"503","GO:0005743",1.02587172574846e-07,1,5,5,"mitochondrial inner membrane","CC",5.48079362126587e-07
"1675","GO:0019866",1.02587172574846e-07,1,5,5,"organelle inner membrane","CC",5.48079362126587e-07
"1121","GO:0009411",1.0384375080851e-07,1,5,5,"response to UV","BP",5.54178333495247e-07
"3337","GO:0050803",1.05302498478224e-07,1,5,5,"regulation of synapse structure or activity","BP",5.60721259852557e-07
"3341","GO:0050807",1.05302498478224e-07,1,5,5,"regulation of synapse organization","BP",5.60721259852557e-07
"134","GO:0001655",1.07988834913355e-07,1,5,5,"urogenital system development","BP",5.73125765911299e-07
"168","GO:0001822",1.07988834913355e-07,1,5,5,"kidney development","BP",5.73125765911299e-07
"4032","GO:0072001",1.07988834913355e-07,1,5,5,"renal system development","BP",5.73125765911299e-07
"627","GO:0006366",1.08633287533931e-07,1,5,5,"transcription by RNA polymerase II","BP",5.7591178506712e-07
"2962","GO:0045732",1.11008509402842e-07,1,5,5,"positive regulation of protein catabolic process","BP",5.87560979484178e-07
"180","GO:0001890",1.11074507638532e-07,1,5,5,"placenta development","BP",5.87560979484178e-07
"2553","GO:0042274",1.12044832791259e-07,1,5,5,"ribosomal small subunit biogenesis","BP",5.92043913619605e-07
"1030","GO:0008544",1.13534049361906e-07,1,5,5,"epidermis development","BP",5.99255842141319e-07
"2179","GO:0032868",1.1888791803673e-07,1,5,5,"response to insulin","BP",6.26828093018601e-07
"894","GO:0007424",1.19111413175889e-07,1,5,5,"open tracheal system development","BP",6.27320109393015e-07
"809","GO:0007059",1.25369973839628e-07,1,5,5,"chromosome segregation","BP",6.59561030494724e-07
"4252","GO:0098687",1.3038070707391e-07,1,5,5,"chromosomal region","CC",6.85174075669764e-07
"2490","GO:0038023",1.3510004812822e-07,1,5,5,"signaling receptor activity","MF",7.07830209001219e-07
"3621","GO:0060089",1.3510004812822e-07,1,5,5,"molecular transducer activity","MF",7.07830209001219e-07
"4810","GO:2001242",1.35132557020361e-07,1,5,5,"regulation of intrinsic apoptotic signaling pathway","BP",7.07830209001219e-07
"2401","GO:0035272",1.40207797530607e-07,1,5,5,"exocrine system development","BP",7.33617129533113e-07
"581","GO:0006091",1.4106610986899e-07,1,5,5,"generation of precursor metabolites and energy","BP",7.37307574250177e-07
"1776","GO:0030036",1.43814435170631e-07,1,5,5,"actin cytoskeleton organization","BP",7.50857814829115e-07
"129","GO:0001568",1.45914590086789e-07,1,5,5,"blood vessel development","BP",7.60998278818439e-07
"1802","GO:0030135",1.46900522570311e-07,1,5,5,"coated vesicle","CC",7.6531201974738e-07
"2096","GO:0032259",1.50904436933435e-07,1,5,5,"methylation","BP",7.85322334322057e-07
"754","GO:0006897",1.65912943846379e-07,1,5,5,"endocytosis","BP",8.62496738290941e-07
"3875","GO:0070848",1.66887735844483e-07,1,5,5,"response to growth factor","BP",8.65696446754105e-07
"3952","GO:0071363",1.66887735844483e-07,1,5,5,"cellular response to growth factor stimulus","BP",8.65696446754105e-07
"953","GO:0008037",1.67289606238798e-07,1,5,5,"cell recognition","BP",8.65916876976118e-07
"954","GO:0008038",1.67289606238798e-07,1,5,5,"neuron recognition","BP",8.65916876976118e-07
"4201","GO:0097435",1.6776692874197e-07,1,5,5,"supramolecular fiber organization","BP",8.6745582575918e-07
"2527","GO:0042110",1.69333179094217e-07,1,5,5,"T cell activation","BP",8.736794326071e-07
"3080","GO:0046649",1.69333179094217e-07,1,5,5,"lymphocyte activation","BP",8.736794326071e-07
"825","GO:0007163",1.75526444792565e-07,1,5,5,"establishment or maintenance of cell polarity","BP",9.04665173749058e-07
"2291","GO:0034250",1.77089161677495e-07,1,5,5,"positive regulation of amide metabolic process","BP",9.11744305687872e-07
"2610","GO:0042692",1.7933026781455e-07,1,5,5,"muscle cell differentiation","BP",9.22297289859463e-07
"965","GO:0008092",1.8264312012357e-07,1,5,5,"cytoskeletal protein binding","MF",9.38333897521837e-07
"762","GO:0006914",1.88145123741732e-07,1,5,5,"autophagy","BP",9.64543990756816e-07
"3788","GO:0061919",1.88145123741732e-07,1,5,5,"process utilizing autophagic mechanism","BP",9.64543990756816e-07
"1770","GO:0030016",1.93413273106339e-07,1,5,5,"myofibril","CC",9.8735017277484e-07
"1771","GO:0030017",1.93413273106339e-07,1,5,5,"sarcomere","CC",9.8735017277484e-07
"2706","GO:0043292",1.93413273106339e-07,1,5,5,"contractile fiber","CC",9.8735017277484e-07
"2856","GO:0044449",1.93413273106339e-07,1,5,5,NA,NA,9.8735017277484e-07
"1157","GO:0009798",1.96673734230014e-07,1,5,5,"axis specification","BP",1.00293198439623e-06
"1843","GO:0030335",2.06224639605427e-07,1,5,5,"positive regulation of cell migration","BP",1.04720393915548e-06
"2507","GO:0040017",2.06224639605427e-07,1,5,5,"positive regulation of locomotion","BP",1.04720393915548e-06
"3460","GO:0051272",2.06224639605427e-07,1,5,5,NA,NA,1.04720393915548e-06
"4744","GO:2000147",2.06224639605427e-07,1,5,5,"positive regulation of cell motility","BP",1.04720393915548e-06
"1233","GO:0010563",2.1225695391857e-07,1,5,5,"negative regulation of phosphorus metabolic process","BP",1.07556914924668e-06
"3010","GO:0045936",2.1225695391857e-07,1,5,5,"negative regulation of phosphate metabolic process","BP",1.07556914924668e-06
"609","GO:0006281",2.16247317232509e-07,1,5,5,"DNA repair","BP",1.09463846821792e-06
"3199","GO:0048562",2.20685902053385e-07,1,5,5,"embryonic organ morphogenesis","BP",1.11593427281769e-06
"1715","GO:0021700",2.34331018234334e-07,1,5,5,"developmental maturation","BP",1.18189413233132e-06
"3175","GO:0048469",2.34331018234334e-07,1,5,5,"cell maturation","BP",1.18189413233132e-06
"2123","GO:0032446",2.34465820815261e-07,1,5,5,"protein modification by small protein conjugation","BP",1.18189413233132e-06
"223","GO:0002168",2.41916542786973e-07,1,5,5,"instar larval development","BP",1.21817745004224e-06
"1314","GO:0010950",2.6321132544431e-07,1,5,5,"positive regulation of endopeptidase activity","BP",1.31578358642752e-06
"1316","GO:0010952",2.6321132544431e-07,1,5,5,"positive regulation of peptidase activity","BP",1.31578358642752e-06
"2704","GO:0043280",2.6321132544431e-07,1,5,5,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP",1.31578358642752e-06
"2705","GO:0043281",2.6321132544431e-07,1,5,5,"regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP",1.31578358642752e-06
"4738","GO:2000116",2.6321132544431e-07,1,5,5,"regulation of cysteine-type endopeptidase activity","BP",1.31578358642752e-06
"4800","GO:2001056",2.6321132544431e-07,1,5,5,"positive regulation of cysteine-type endopeptidase activity","BP",1.31578358642752e-06
"4809","GO:2001235",2.6321132544431e-07,1,5,5,"positive regulation of apoptotic signaling pathway","BP",1.31578358642752e-06
"1390","GO:0015629",2.63855945813085e-07,1,5,5,"actin cytoskeleton","CC",1.31763917396192e-06
"2564","GO:0042335",2.64297986604839e-07,1,5,5,"cuticle development","BP",1.31848032862186e-06
"872","GO:0007350",2.65020962186956e-07,1,5,5,"blastoderm segmentation","BP",1.31935538923444e-06
"1163","GO:0009880",2.65020962186956e-07,1,5,5,"embryonic pattern specification","BP",1.31935538923444e-06
"556","GO:0005911",2.66688244907082e-07,1,5,5,"cell-cell junction","CC",1.32628550279384e-06
"2207","GO:0032984",2.89381002670425e-07,1,5,5,"protein-containing complex disassembly","BP",1.4376567545039e-06
"534","GO:0005819",3.0187442304508e-07,1,5,5,"spindle","CC",1.4973589246552e-06
"917","GO:0007552",3.02641127332261e-07,1,5,5,"metamorphosis","BP",1.4973589246552e-06
"1164","GO:0009886",3.02641127332261e-07,1,5,5,"post-embryonic animal morphogenesis","BP",1.4973589246552e-06
"3241","GO:0048707",3.02641127332261e-07,1,5,5,"instar larval or pupal morphogenesis","BP",1.4973589246552e-06
"1997","GO:0031400",3.2664922981628e-07,1,5,5,"negative regulation of protein modification process","BP",1.61448475742016e-06
"1192","GO:0010008",3.79096768207424e-07,1,5,5,"endosome membrane","CC",1.87179029302416e-06
"36","GO:0000281",3.9967023331056e-07,1,5,5,"mitotic cytokinesis","BP",1.96531719828937e-06
"90","GO:0000910",3.9967023331056e-07,1,5,5,"cytokinesis","BP",1.96531719828937e-06
"3473","GO:0051301",3.9967023331056e-07,1,5,5,"cell division","BP",1.96531719828937e-06
"3778","GO:0061640",3.9967023331056e-07,1,5,5,"cytoskeleton-dependent cytokinesis","BP",1.96531719828937e-06
"2719","GO:0043408",4.32425319787144e-07,1,5,5,"regulation of MAPK cascade","BP",2.12421775336824e-06
"2754","GO:0043549",4.45298408081379e-07,1,5,5,"regulation of kinase activity","BP",2.1830040982138e-06
"2983","GO:0045859",4.45298408081379e-07,1,5,5,"regulation of protein kinase activity","BP",2.1830040982138e-06
"1008","GO:0008324",5.34658903642587e-07,1,4,4,"monoatomic cation transmembrane transporter activity","MF",2.60781503709881e-06
"1370","GO:0015075",5.34658903642587e-07,1,4,4,"monoatomic ion transmembrane transporter activity","MF",2.60781503709881e-06
"1385","GO:0015318",5.34658903642587e-07,1,4,4,"inorganic molecular entity transmembrane transporter activity","MF",2.60781503709881e-06
"1754","GO:0022857",5.34658903642587e-07,1,4,4,"transmembrane transporter activity","MF",2.60781503709881e-06
"4247","GO:0098655",5.34658903642587e-07,1,4,4,"monoatomic cation transmembrane transport","BP",2.60781503709881e-06
"3204","GO:0048580",5.60685033634607e-07,1,4,4,"regulation of post-embryonic development","BP",2.72923351220724e-06
"3736","GO:0061062",5.60685033634607e-07,1,4,4,"regulation of nematode larval development","BP",2.72923351220724e-06
"2726","GO:0043433",5.85403273442434e-07,1,4,4,"negative regulation of DNA-binding transcription factor activity","BP",2.84667848104853e-06
"1225","GO:0010506",6.2956866717749e-07,1,4,4,"regulation of autophagy","BP",3.05527835561765e-06
"1226","GO:0010508",6.2956866717749e-07,1,4,4,"positive regulation of autophagy","BP",3.05527835561765e-06
"3335","GO:0050796",6.38408470428102e-07,1,4,4,"regulation of insulin secretion","BP",3.09195016984223e-06
"4139","GO:0090276",6.38408470428102e-07,1,4,4,"regulation of peptide hormone secretion","BP",3.09195016984223e-06
"686","GO:0006631",6.62650962471529e-07,1,4,4,"fatty acid metabolic process","BP",3.20613954633564e-06
"1323","GO:0010976",6.66973319048923e-07,1,4,4,"positive regulation of neuron projection development","BP",3.21736178628304e-06
"1988","GO:0031346",6.66973319048923e-07,1,4,4,"positive regulation of cell projection organization","BP",3.21736178628304e-06
"2956","GO:0045666",6.66973319048923e-07,1,4,4,"positive regulation of neuron differentiation","BP",3.21736178628304e-06
"778","GO:0006970",6.69708312436586e-07,1,4,4,"response to osmotic stress","BP",3.22410025737453e-06
"1141","GO:0009651",6.69708312436586e-07,1,4,4,"response to salt stress","BP",3.22410025737453e-06
"4141","GO:0090287",6.74375898140371e-07,1,4,4,"regulation of cellular response to growth factor stimulus","BP",3.24187329661939e-06
"2339","GO:0034754",6.7474557304612e-07,1,4,4,NA,NA,3.24187329661939e-06
"1282","GO:0010769",6.95074968082274e-07,1,4,4,"regulation of cell morphogenesis involved in differentiation","BP",3.33290176237659e-06
"1734","GO:0022604",6.95074968082274e-07,1,4,4,"regulation of cell morphogenesis","BP",3.33290176237659e-06
"3501","GO:0051494",7.10753240268759e-07,1,4,4,"negative regulation of cytoskeleton organization","BP",3.40131069002497e-06
"4499","GO:1902904",7.10753240268759e-07,1,4,4,"negative regulation of supramolecular fiber organization","BP",3.40131069002497e-06
"3508","GO:0051560",7.42733309708277e-07,1,4,4,"mitochondrial calcium ion homeostasis","BP",3.55082521774225e-06
"1318","GO:0010959",7.78513170070003e-07,1,4,4,"regulation of metal ion transport","BP",3.71819124535911e-06
"1691","GO:0019932",7.983454327474e-07,1,4,4,"second-messenger-mediated signaling","BP",3.80913528753438e-06
"4763","GO:2000377",8.37191732548806e-07,1,4,4,"regulation of reactive oxygen species metabolic process","BP",3.98658790430108e-06
"4764","GO:2000378",8.37191732548806e-07,1,4,4,"negative regulation of reactive oxygen species metabolic process","BP",3.98658790430108e-06
"4333","GO:0140098",8.74914922936354e-07,1,4,4,"catalytic activity, acting on RNA","MF",4.16210761463997e-06
"369","GO:0003713",8.90380625584344e-07,1,4,4,"transcription coactivator activity","MF",4.23150319003053e-06
"3426","GO:0051187",9.03738567290869e-07,1,4,4,NA,NA,4.29075483327556e-06
"2192","GO:0032886",1.01685585855559e-06,1,4,4,"regulation of microtubule-based process","BP",4.82305943147578e-06
"1276","GO:0010721",1.0962719774222e-06,1,4,4,"negative regulation of cell development","BP",5.18952324086205e-06
"3320","GO:0050768",1.0962719774222e-06,1,4,4,"negative regulation of neurogenesis","BP",5.18952324086205e-06
"2342","GO:0034764",1.10382575031098e-06,1,4,4,"positive regulation of transmembrane transport","BP",5.22015337659333e-06
"429","GO:0004857",1.13295909934123e-06,1,4,4,"enzyme inhibitor activity","MF",5.35267637227978e-06
"3220","GO:0048638",1.20102478024518e-06,1,4,4,"regulation of developmental growth","BP",5.66869580411512e-06
"2394","GO:0035257",1.23436741939143e-06,1,4,4,NA,NA,5.81467897756335e-06
"3494","GO:0051427",1.23436741939143e-06,1,4,4,"hormone receptor binding","MF",5.81467897756335e-06
"1756","GO:0022898",1.25180707909587e-06,1,4,4,"regulation of transmembrane transporter activity","BP",5.87386398652678e-06
"2116","GO:0032409",1.25180707909587e-06,1,4,4,"regulation of transporter activity","BP",5.87386398652678e-06
"2118","GO:0032412",1.25180707909587e-06,1,4,4,"regulation of monoatomic ion transmembrane transporter activity","BP",5.87386398652678e-06
"2343","GO:0034765",1.25180707909587e-06,1,4,4,"regulation of monoatomic ion transmembrane transport","BP",5.87386398652678e-06
"4686","GO:1905954",1.28483379360186e-06,1,4,4,"positive regulation of lipid localization","BP",6.02297086708889e-06
"1060","GO:0009108",1.30167825521115e-06,1,4,4,NA,NA,6.09008496297333e-06
"3427","GO:0051188",1.30167825521115e-06,1,4,4,NA,NA,6.09008496297333e-06
"2847","GO:0044437",1.31711745068253e-06,1,4,4,NA,NA,6.14958521400112e-06
"2700","GO:0043270",1.31781291096311e-06,1,4,4,"positive regulation of monoatomic ion transport","BP",6.14958521400112e-06
"143","GO:0001678",1.31822401453894e-06,1,4,4,"intracellular glucose homeostasis","BP",6.14958521400112e-06
"2844","GO:0044431",1.38274450287907e-06,1,4,4,NA,NA,6.44371785753056e-06
"219","GO:0002119",1.38394853341858e-06,1,4,4,"nematode larval development","BP",6.44371785753056e-06
"405","GO:0004518",1.42797422372244e-06,1,4,4,"nuclease activity","MF",6.64228550590583e-06
"944","GO:0007623",1.43140136028036e-06,1,4,4,"circadian rhythm","BP",6.64539803004921e-06
"3183","GO:0048511",1.43140136028036e-06,1,4,4,"rhythmic process","BP",6.64539803004921e-06
"2574","GO:0042440",1.4962469951426e-06,1,4,4,"pigment metabolic process","BP",6.93976349335149e-06
"3690","GO:0060627",1.5122482456776e-06,1,4,4,"regulation of vesicle-mediated transport","BP",7.0072348999234e-06
"366","GO:0003705",1.51475904668308e-06,1,4,4,NA,NA,7.01212665318515e-06
"3272","GO:0048872",1.52546138173478e-06,1,4,4,"homeostasis of number of cells","BP",7.05489289690969e-06
"1224","GO:0010498",1.54374938886198e-06,1,4,4,"proteasomal protein catabolic process","BP",7.12579339552286e-06
"2665","GO:0043161",1.54374938886198e-06,1,4,4,"proteasome-mediated ubiquitin-dependent protein catabolic process","BP",7.12579339552286e-06
"1096","GO:0009199",1.58619334773975e-06,1,4,4,"ribonucleoside triphosphate metabolic process","BP",7.30771103514135e-06
"1100","GO:0009205",1.58619334773975e-06,1,4,4,"purine ribonucleoside triphosphate metabolic process","BP",7.30771103514135e-06
"2542","GO:0042176",1.61166699136726e-06,1,4,4,"regulation of protein catabolic process","BP",7.41090002996069e-06
"4540","GO:1903362",1.61166699136726e-06,1,4,4,NA,NA,7.41090002996069e-06
"2613","GO:0042742",1.62415400066507e-06,1,4,4,"defense response to bacterium","BP",7.46119936053858e-06
"2968","GO:0045785",1.63559301942358e-06,1,4,4,"positive regulation of cell adhesion","BP",7.50659310533545e-06
"42","GO:0000302",1.63742250768654e-06,1,4,4,"response to reactive oxygen species","BP",7.50783926217074e-06
"4190","GO:0097327",1.64571324637031e-06,1,4,4,"response to antineoplastic agent","BP",7.53509840587223e-06
"1630","GO:0019216",1.64649483739022e-06,1,4,4,"regulation of lipid metabolic process","BP",7.53509840587223e-06
"420","GO:0004672",1.68619304791522e-06,1,4,4,"protein kinase activity","MF",7.70945379307727e-06
"2638","GO:0043010",1.73319728463874e-06,1,4,4,"camera-type eye development","BP",7.916850914383e-06
"38","GO:0000288",1.75657010905768e-06,1,4,4,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP",8.01601454123953e-06
"2017","GO:0031514",1.76921619995288e-06,1,4,4,"motile cilium","CC",8.06608596742946e-06
"3004","GO:0045930",1.77563157548436e-06,1,4,4,"negative regulation of mitotic cell cycle","BP",8.08768295109559e-06
"3404","GO:0051101",1.79288139118651e-06,1,4,4,"regulation of DNA binding","BP",8.15854147698564e-06
"1520","GO:0016741",1.82685026980847e-06,1,4,4,"transferase activity, transferring one-carbon groups","MF",8.3052749530255e-06
"397","GO:0004252",1.84140809595371e-06,1,4,4,"serine-type endopeptidase activity","MF",8.34783218664244e-06
"992","GO:0008236",1.84140809595371e-06,1,4,4,"serine-type peptidase activity","MF",8.34783218664244e-06
"1581","GO:0017171",1.84140809595371e-06,1,4,4,"serine hydrolase activity","MF",8.34783218664244e-06
