"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"3422","GO:0051336",4.15396940151232e-11,1,8,8,"regulation of hydrolase activity","BP",3.56130600155296e-10
"2743","GO:0044283",4.18857385108738e-11,1,8,8,"small molecule biosynthetic process","BP",3.58440844551006e-10
"756","GO:0006753",4.37540050758994e-11,1,8,8,"nucleoside phosphate metabolic process","BP",3.72386359564155e-10
"1119","GO:0009117",4.37540050758994e-11,1,8,8,"nucleotide metabolic process","BP",3.72386359564155e-10
"3531","GO:0055086",4.37540050758994e-11,1,8,8,"nucleobase-containing small molecule metabolic process","BP",3.72386359564155e-10
"530","GO:0005694",4.47875291219421e-11,1,8,8,"chromosome","CC",3.8049078733178e-10
"2766","GO:0044432",4.53449750571461e-11,1,8,8,NA,NA,3.84425353083813e-10
"1367","GO:0010975",4.54970402923376e-11,1,8,8,"regulation of neuron projection development","BP",3.84425353083813e-10
"4222","GO:0120035",4.54970402923376e-11,1,8,8,"regulation of plasma membrane bounded cell projection organization","BP",3.84425353083813e-10
"4446","GO:1903530",4.57746303435948e-11,1,8,8,"regulation of secretion by cell","BP",3.86073954303365e-10
"874","GO:0007167",4.5984166854082e-11,1,8,8,"enzyme linked receptor protein signaling pathway","BP",3.87143678136615e-10
"3390","GO:0051248",4.88231840033477e-11,1,8,8,"negative regulation of protein metabolic process","BP",4.10307584056859e-10
"3520","GO:0055065",5.18803573504166e-11,1,8,8,"metal ion homeostasis","BP",4.26836048960509e-10
"3528","GO:0055080",5.18803573504166e-11,1,8,8,"cation homeostasis","BP",4.26836048960509e-10
"4160","GO:0098771",5.18803573504166e-11,1,8,8,"inorganic ion homeostasis","BP",4.26836048960509e-10
"266","GO:0002263",5.21577056196136e-11,1,8,8,"cell activation involved in immune response","BP",4.26836048960509e-10
"267","GO:0002274",5.21577056196136e-11,1,8,8,"myeloid leukocyte activation","BP",4.26836048960509e-10
"268","GO:0002275",5.21577056196136e-11,1,8,8,"myeloid cell activation involved in immune response","BP",4.26836048960509e-10
"269","GO:0002283",5.21577056196136e-11,1,8,8,"neutrophil activation involved in immune response","BP",4.26836048960509e-10
"270","GO:0002366",5.21577056196136e-11,1,8,8,"leukocyte activation involved in immune response","BP",4.26836048960509e-10
"278","GO:0002443",5.21577056196136e-11,1,8,8,"leukocyte mediated immunity","BP",4.26836048960509e-10
"279","GO:0002444",5.21577056196136e-11,1,8,8,"myeloid leukocyte mediated immunity","BP",4.26836048960509e-10
"280","GO:0002446",5.21577056196136e-11,1,8,8,"neutrophil mediated immunity","BP",4.26836048960509e-10
"2389","GO:0036230",5.21577056196136e-11,1,8,8,"granulocyte activation","BP",4.26836048960509e-10
"2465","GO:0042119",5.21577056196136e-11,1,8,8,"neutrophil activation","BP",4.26836048960509e-10
"2634","GO:0043299",5.21577056196136e-11,1,8,8,"leukocyte degranulation","BP",4.26836048960509e-10
"2635","GO:0043312",5.21577056196136e-11,1,8,8,"neutrophil degranulation","BP",4.26836048960509e-10
"1320","GO:0010721",5.34271761960326e-11,1,8,8,"negative regulation of cell development","BP",4.36461800652057e-10
"2457","GO:0042060",5.59377175097988e-11,1,8,8,"wound healing","BP",4.56175009866495e-10
"2437","GO:0040017",5.60726155219965e-11,1,8,8,"positive regulation of locomotion","BP",4.56479849145158e-10
"1802","GO:0030163",5.79041607407594e-11,1,8,8,"protein catabolic process","BP",4.70571834075512e-10
"2678","GO:0043603",6.32934464704942e-11,1,8,8,"cellular amide metabolic process","BP",5.13477682718168e-10
"152","GO:0001654",6.62084918969703e-11,1,8,8,"eye development","BP",5.36197146314391e-10
"1801","GO:0030162",6.87122209770368e-11,1,8,8,"regulation of proteolysis","BP",5.55512791698634e-10
"2583","GO:0043065",8.71141557741392e-11,1,8,8,"positive regulation of apoptotic process","BP",7.00844438836915e-10
"2586","GO:0043068",8.71141557741392e-11,1,8,8,"positive regulation of programmed cell death","BP",7.00844438836915e-10
"542","GO:0005743",8.72873975308527e-11,1,8,8,"mitochondrial inner membrane","CC",7.00844438836915e-10
"1683","GO:0019866",8.72873975308527e-11,1,8,8,"organelle inner membrane","CC",7.00844438836915e-10
"4670","GO:2001233",9.18138278437071e-11,1,8,8,"regulation of apoptotic signaling pathway","BP",7.35925561877385e-10
"1526","GO:0016604",1.08310368707665e-10,1,8,8,"nuclear body","CC",8.66668095590732e-10
"584","GO:0005887",4.22309661046477e-10,1,7,7,"integral component of plasma membrane","CC",3.37343263371768e-09
"506","GO:0005524",4.33219832766234e-10,1,7,7,"ATP binding","MF",3.45468830865203e-09
"151","GO:0001650",4.34875424268063e-10,1,7,7,"fibrillar center","CC",3.45611521391987e-09
"2780","GO:0044452",4.34875424268063e-10,1,7,7,NA,NA,3.45611521391987e-09
"659","GO:0006310",4.5286710811056e-10,1,7,7,"DNA recombination","BP",3.593001581467e-09
"595","GO:0005938",5.50368308695164e-10,1,7,7,"cell cortex","CC",4.35917775465662e-09
"1738","GO:0022412",5.62263125343013e-10,1,7,7,"cellular process involved in reproduction in multicellular organism","BP",4.4458677191396e-09
"597","GO:0005975",5.64022935377722e-10,1,7,7,"carbohydrate metabolic process","BP",4.45226199073038e-09
"2810","GO:0044877",6.05559934062566e-10,1,7,7,"protein-containing complex binding","MF",4.77209772954019e-09
"3552","GO:0060089",6.11841905634132e-10,1,7,7,"molecular transducer activity","MF",4.81349909289643e-09
"1518","GO:0016569",6.31533722900992e-10,1,7,7,NA,NA,4.95177446716841e-09
"1519","GO:0016570",6.31533722900992e-10,1,7,7,"histone modification","BP",4.95177446716841e-09
"570","GO:0005815",6.33019646003834e-10,1,7,7,"microtubule organizing center","CC",4.95512535609356e-09
"2217","GO:0034220",6.37971924793733e-10,1,7,7,"ion transmembrane transport","BP",4.98555355585887e-09
"1184","GO:0009607",6.42841525250318e-10,1,7,7,"response to biotic stimulus","BP",4.98831421403521e-09
"2609","GO:0043207",6.42841525250318e-10,1,7,7,"response to external biotic stimulus","BP",4.98831421403521e-09
"3466","GO:0051707",6.42841525250318e-10,1,7,7,"response to other organism","BP",4.98831421403521e-09
"3435","GO:0051493",6.43259891346028e-10,1,7,7,"regulation of cytoskeleton organization","BP",4.98831421403521e-09
"3164","GO:0048608",6.44719098374557e-10,1,7,7,"reproductive structure development","BP",4.98831421403521e-09
"3692","GO:0061458",6.44719098374557e-10,1,7,7,"reproductive system development","BP",4.98831421403521e-09
"22","GO:0000139",6.52727051351353e-10,1,7,7,"Golgi membrane","CC",5.04193948411829e-09
"553","GO:0005768",6.77915540215664e-10,1,7,7,"endosome","CC",5.22787914950498e-09
"1091","GO:0008610",6.7965085977282e-10,1,7,7,"lipid biosynthetic process","BP",5.23264091216541e-09
"1212","GO:0009880",7.01192059173856e-10,1,7,7,"embryonic pattern specification","BP",5.38962237929856e-09
"4148","GO:0098657",7.0628306342012e-10,1,7,7,"import into cell","BP",5.4167831327631e-09
"3460","GO:0051656",7.07040054287172e-10,1,7,7,"establishment of organelle localization","BP",5.4167831327631e-09
"911","GO:0007368",7.28263435698347e-10,1,7,7,"determination of left/right symmetry","BP",5.57026330474504e-09
"971","GO:0007600",7.49086425680423e-10,1,7,7,"sensory perception","BP",5.72018525058737e-09
"1056","GO:0008340",7.61658393802778e-10,1,7,7,"determination of adult lifespan","BP",5.80671488825864e-09
"1766","GO:0030001",7.71814231816923e-10,1,7,7,"metal ion transport","BP",5.87457303924393e-09
"1009","GO:0008092",7.75019296346017e-10,1,7,7,"cytoskeletal protein binding","MF",5.87906280168224e-09
"839","GO:0007018",7.75729582387442e-10,1,7,7,"microtubule-based movement","BP",5.87906280168224e-09
"2761","GO:0044427",7.76171931518826e-10,1,7,7,NA,NA,5.87906280168224e-09
"3774","GO:0070482",7.81939972355885e-10,1,7,7,"response to oxygen levels","BP",5.91318418513393e-09
"1209","GO:0009798",7.84593472612614e-10,1,7,7,"axis specification","BP",5.92368071822523e-09
"31","GO:0000226",8.01423909957523e-10,1,7,7,"microtubule cytoskeleton organization","BP",6.04100696056548e-09
"2715","GO:0044089",8.16972460667241e-10,1,7,7,"positive regulation of cellular component biogenesis","BP",6.14830882376745e-09
"1569","GO:0016829",8.26051143543245e-10,1,7,7,"lyase activity","MF",6.20665393728079e-09
"2296","GO:0035107",8.33673860304127e-10,1,7,7,"appendage morphogenesis","BP",6.24388374413379e-09
"3199","GO:0048736",8.33673860304127e-10,1,7,7,"appendage development","BP",6.24388374413379e-09
"1045","GO:0008270",8.40642480699859e-10,1,7,7,"zinc ion binding","MF",6.28601829417898e-09
"3850","GO:0071396",8.67165711493684e-10,1,7,7,"cellular response to lipid","BP",6.47400748883881e-09
"4583","GO:2000027",8.9644709239721e-10,1,7,7,"regulation of animal organ morphogenesis","BP",6.68195675081423e-09
"192","GO:0001822",9.09359151126773e-10,1,7,7,"kidney development","BP",6.76742477968907e-09
"2621","GO:0043254",9.56099578354912e-10,1,7,7,"regulation of protein-containing complex assembly","BP",7.10397162901483e-09
"520","GO:0005635",1.00281913331903e-09,1,7,7,"nuclear envelope","CC",7.43929693037463e-09
"1368","GO:0010976",1.04272813799538e-09,1,7,7,"positive regulation of neuron projection development","BP",7.71091692568147e-09
"1977","GO:0031346",1.04272813799538e-09,1,7,7,"positive regulation of cell projection organization","BP",7.71091692568147e-09
"406","GO:0003712",1.0624175729565e-09,1,7,7,"transcription coregulator activity","MF",7.84412722241223e-09
"1788","GO:0030111",1.08350938752364e-09,1,7,7,"regulation of Wnt signaling pathway","BP",7.98725581574512e-09
"2067","GO:0032269",1.11382945732109e-09,1,7,7,"negative regulation of cellular protein metabolic process","BP",8.19785485805033e-09
"788","GO:0006873",1.1306692869452e-09,1,7,7,"cellular ion homeostasis","BP",8.2827275934123e-09
"790","GO:0006875",1.1306692869452e-09,1,7,7,"cellular metal ion homeostasis","BP",8.2827275934123e-09
"1767","GO:0030003",1.1306692869452e-09,1,7,7,"cellular cation homeostasis","BP",8.2827275934123e-09
"1225","GO:0009896",1.19412895728726e-09,1,7,7,"positive regulation of catabolic process","BP",8.73393382665888e-09
"3348","GO:0051098",1.19763395665778e-09,1,7,7,"regulation of binding","BP",8.74590413590493e-09
"2187","GO:0033365",1.24932244605113e-09,1,7,7,"protein localization to organelle","BP",9.10915633950988e-09
"2903","GO:0045786",1.27912433704495e-09,1,7,7,"negative regulation of cell cycle","BP",9.28477706301464e-09
"2732","GO:0044257",1.28143007333889e-09,1,7,7,"cellular protein catabolic process","BP",9.28477706301464e-09
"3448","GO:0051603",1.28143007333889e-09,1,7,7,"proteolysis involved in cellular protein catabolic process","BP",9.28477706301464e-09
"47","GO:0000375",1.29126038624707e-09,1,7,7,"RNA splicing, via transesterification reactions","BP",9.28477706301464e-09
"48","GO:0000377",1.29126038624707e-09,1,7,7,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP",9.28477706301464e-09
"55","GO:0000398",1.29126038624707e-09,1,7,7,"mRNA splicing, via spliceosome","BP",9.28477706301464e-09
"680","GO:0006397",1.29126038624707e-09,1,7,7,"mRNA processing","BP",9.28477706301464e-09
"1067","GO:0008380",1.29126038624707e-09,1,7,7,"RNA splicing","BP",9.28477706301464e-09
"1459","GO:0016071",1.29126038624707e-09,1,7,7,"mRNA metabolic process","BP",9.28477706301464e-09
"1172","GO:0009411",1.31258541555206e-09,1,7,7,"response to UV","BP",9.42363854325032e-09
"4282","GO:1901137",1.37999262166602e-09,1,7,7,"carbohydrate derivative biosynthetic process","BP",9.89241265240219e-09
"556","GO:0005775",1.43687954392941e-09,1,7,7,"vacuolar lumen","CC",1.02687528933337e-08
"2768","GO:0044437",1.43687954392941e-09,1,7,7,NA,NA,1.02687528933337e-08
"1392","GO:0014706",1.49532006506253e-09,1,7,7,"striated muscle tissue development","BP",1.06538709658413e-08
"3609","GO:0060537",1.49532006506253e-09,1,7,7,"muscle tissue development","BP",1.06538709658413e-08
"4071","GO:0090596",1.51681206977608e-09,1,7,7,"sensory organ morphogenesis","BP",1.07905734021609e-08
"1737","GO:0022411",1.56436314584887e-09,1,7,7,"cellular component disassembly","BP",1.11119634077672e-08
"2249","GO:0034599",1.57943428493333e-09,1,7,7,"cellular response to oxidative stress","BP",1.12020180117771e-08
"950","GO:0007517",1.70988302970808e-09,1,7,7,"muscle organ development","BP",1.21088690802777e-08
"666","GO:0006351",1.89344183673413e-09,1,7,7,"transcription, DNA-templated","BP",1.33481946351694e-08
"2123","GO:0032774",1.89344183673413e-09,1,7,7,"RNA biosynthetic process","BP",1.33481946351694e-08
"4124","GO:0097659",1.89344183673413e-09,1,7,7,"nucleic acid-templated transcription","BP",1.33481946351694e-08
"2434","GO:0040013",1.95011564888234e-09,1,7,7,"negative regulation of locomotion","BP",1.37064434720995e-08
"3402","GO:0051271",1.95011564888234e-09,1,7,7,"negative regulation of cellular component movement","BP",1.37064434720995e-08
"2833","GO:0045177",9.33435295209059e-09,1,6,6,"apical part of cell","CC",6.55084050505788e-08
"2484","GO:0042303",9.5341434468042e-09,1,6,6,"molting cycle","BP",6.64683356563755e-08
"1415","GO:0015399",9.55633195828684e-09,1,6,6,"primary active transmembrane transporter activity","MF",6.64683356563755e-08
"1416","GO:0015405",9.55633195828684e-09,1,6,6,NA,NA,6.64683356563755e-08
"1752","GO:0022804",9.55633195828684e-09,1,6,6,"active transmembrane transporter activity","MF",6.64683356563755e-08
"2531","GO:0042626",9.55633195828684e-09,1,6,6,"ATPase-coupled transmembrane transporter activity","MF",6.64683356563755e-08
"2662","GO:0043492",9.55633195828684e-09,1,6,6,NA,NA,6.64683356563755e-08
"1774","GO:0030029",9.96741135259058e-09,1,6,6,"actin filament-based process","BP",6.92247070348316e-08
"2708","GO:0044057",1.0149645722119e-08,1,6,6,"regulation of system process","BP",7.0385913518873e-08
"4654","GO:2001020",1.02560824281027e-08,1,6,6,"regulation of response to DNA damage stimulus","BP",7.10188192987409e-08
"3331","GO:0051050",1.05591691378699e-08,1,6,6,"positive regulation of transport","BP",7.30095579532774e-08
"1031","GO:0008202",1.07332445716223e-08,1,6,6,"steroid metabolic process","BP",7.41037136279702e-08
"928","GO:0007424",1.07516729444358e-08,1,6,6,"open tracheal system development","BP",7.4121621580124e-08
"2130","GO:0032838",1.19518132079769e-08,1,6,6,"plasma membrane bounded cell projection cytoplasm","CC",8.2153359216652e-08
"4077","GO:0097014",1.19518132079769e-08,1,6,6,"ciliary plasm","CC",8.2153359216652e-08
"2677","GO:0043588",1.21259383933308e-08,1,6,6,"skin development","BP",8.32280316996798e-08
"3399","GO:0051260",1.22961603612363e-08,1,6,6,"protein homooligomerization","BP",8.4272806223934e-08
"434","GO:0004175",1.2635072103977e-08,1,6,6,"endopeptidase activity","MF",8.64689656706382e-08
"4168","GO:0098796",1.26555435952967e-08,1,6,6,"membrane protein complex","CC",8.64826271088812e-08
"4325","GO:1901698",1.27655992636089e-08,1,6,6,"response to nitrogen compound","BP",8.71075366661126e-08
"1303","GO:0010639",1.29751891870133e-08,1,6,6,"negative regulation of organelle organization","BP",8.84088218113673e-08
"3789","GO:0070647",1.30088055758264e-08,1,6,6,"protein modification by small protein conjugation or removal","BP",8.85048480724764e-08
"2304","GO:0035150",1.30270968429686e-08,1,6,6,"regulation of tube size","BP",8.85048480724764e-08
"4467","GO:1903827",1.30805612677781e-08,1,6,6,"regulation of cellular protein localization","BP",8.87392859340138e-08
"2147","GO:0032956",1.31855215158784e-08,1,6,6,"regulation of actin cytoskeleton organization","BP",8.93218903268113e-08
"2333","GO:0035282",1.34446268825323e-08,1,6,6,"segmentation","BP",9.07220040712858e-08
"2414","GO:0038023",1.34451990922265e-08,1,6,6,"signaling receptor activity","MF",9.07220040712858e-08
"933","GO:0007444",1.34503462562428e-08,1,6,6,"imaginal disc development","BP",9.07220040712858e-08
"1824","GO:0030234",1.34782093514834e-08,1,6,6,"enzyme regulator activity","MF",9.07791337759621e-08
"3146","GO:0048565",1.35744029717596e-08,1,6,6,"digestive tract development","BP",9.11646776338687e-08
"3539","GO:0055123",1.35744029717596e-08,1,6,6,"digestive system development","BP",9.11646776338687e-08
"3415","GO:0051301",1.38277892864573e-08,1,6,6,"cell division","BP",9.27333547992931e-08
"1054","GO:0008324",1.40115652160181e-08,1,6,6,"cation transmembrane transporter activity","MF",9.30328181222421e-08
"1404","GO:0015075",1.40115652160181e-08,1,6,6,"ion transmembrane transporter activity","MF",9.30328181222421e-08
"1414","GO:0015318",1.40115652160181e-08,1,6,6,"inorganic molecular entity transmembrane transporter activity","MF",9.30328181222421e-08
"1756","GO:0022890",1.40115652160181e-08,1,6,6,"inorganic cation transmembrane transporter activity","MF",9.30328181222421e-08
"4146","GO:0098655",1.40115652160181e-08,1,6,6,"cation transmembrane transport","BP",9.30328181222421e-08
"4150","GO:0098660",1.40115652160181e-08,1,6,6,"inorganic ion transmembrane transport","BP",9.30328181222421e-08
"4151","GO:0098662",1.40115652160181e-08,1,6,6,"inorganic cation transmembrane transport","BP",9.30328181222421e-08
"4555","GO:1990234",1.40702320357266e-08,1,6,6,"transferase complex","CC",9.32900228884368e-08
"875","GO:0007169",1.45799037844646e-08,1,6,6,"transmembrane receptor protein tyrosine kinase signaling pathway","BP",9.64042348143758e-08
"2836","GO:0045202",1.45811147721807e-08,1,6,6,"synapse","CC",9.64042348143758e-08
"2001","GO:0031503",1.47858009475027e-08,1,6,6,"protein-containing complex localization","BP",9.76196533642596e-08
"1800","GO:0030155",1.50636342691713e-08,1,6,6,"regulation of cell adhesion","BP",9.93139042450573e-08
"3304","GO:0050890",1.54768676324362e-08,1,6,6,"cognition","BP",1.01894820516785e-07
"4235","GO:0140097",1.62930703331264e-08,1,6,6,"catalytic activity, acting on DNA","MF",1.06983251528937e-07
"912","GO:0007369",1.62954621534142e-08,1,6,6,"gastrulation","BP",1.06983251528937e-07
"246","GO:0002164",1.63405189844675e-08,1,6,6,"larval development","BP",1.07128808636264e-07
"2473","GO:0042176",1.65461390690928e-08,1,6,6,"regulation of protein catabolic process","BP",1.0832514263276e-07
"2133","GO:0032870",1.66504055806663e-08,1,6,6,"cellular response to hormone stimulus","BP",1.08855514697066e-07
"727","GO:0006631",1.68876230525509e-08,1,6,6,"fatty acid metabolic process","BP",1.10029392096621e-07
"2326","GO:0035257",1.69004770171909e-08,1,6,6,NA,NA,1.10029392096621e-07
"3430","GO:0051427",1.69004770171909e-08,1,6,6,"hormone receptor binding","MF",1.10029392096621e-07
"2238","GO:0034399",1.71785509235451e-08,1,6,6,"nuclear periphery","CC",1.11684440101548e-07
"1327","GO:0010769",1.79016694368892e-08,1,6,6,"regulation of cell morphogenesis involved in differentiation","BP",1.16224292141579e-07
"1497","GO:0016331",1.82305076764901e-08,1,6,6,"morphogenesis of embryonic epithelium","BP",1.18195299769599e-07
"1978","GO:0031347",1.82975773007494e-08,1,6,6,"regulation of defense response","BP",1.18466057185073e-07
"3149","GO:0048569",1.84480930588922e-08,1,6,6,"post-embryonic animal organ development","BP",1.19275585094854e-07
"1127","GO:0009141",1.87866089800395e-08,1,6,6,"nucleoside triphosphate metabolic process","BP",1.21296712600779e-07
"129","GO:0001501",1.89637055100994e-08,1,6,6,"skeletal system development","BP",1.22103308793364e-07
"3190","GO:0048705",1.89637055100994e-08,1,6,6,"skeletal system morphogenesis","BP",1.22103308793364e-07
"343","GO:0003012",1.95754149541444e-08,1,6,6,"muscle system process","BP",1.25868842582898e-07
"3086","GO:0048037",1.96289866629784e-08,1,6,6,NA,NA,1.26040173620579e-07
"185","GO:0001763",1.97213406891893e-08,1,6,6,"morphogenesis of a branching structure","BP",1.26286724714221e-07
"3672","GO:0061138",1.97213406891893e-08,1,6,6,"morphogenesis of a branching epithelium","BP",1.26286724714221e-07
"401","GO:0003690",1.98815921177246e-08,1,6,6,"double-stranded DNA binding","MF",1.27003067792923e-07
"2698","GO:0043903",1.98874703465525e-08,1,6,6,"regulation of biological process involved in symbiotic interaction","BP",1.27003067792923e-07
"1748","GO:0022613",2.01473774668325e-08,1,6,6,"ribonucleoprotein complex biogenesis","BP",1.28426381185344e-07
"3969","GO:0072594",2.01652190068849e-08,1,6,6,"establishment of protein localization to organelle","BP",1.28426381185344e-07
"4058","GO:0090407",2.02727471861721e-08,1,6,6,"organophosphate biosynthetic process","BP",1.28935773883793e-07
"4324","GO:1901681",2.10500727535266e-08,1,6,6,"sulfur compound binding","MF",1.33697951912155e-07
"40","GO:0000302",2.13751384671834e-08,1,6,6,"response to reactive oxygen species","BP",1.35578622174641e-07
"2933","GO:0045927",2.15522724278934e-08,1,6,6,"positive regulation of growth","BP",1.36401747747432e-07
"165","GO:0001700",2.1563190201474e-08,1,6,6,"embryonic development via the syncytial blastoderm","BP",1.36401747747432e-07
"3226","GO:0048871",2.1625691537201e-08,1,6,6,"multicellular organismal homeostasis","BP",1.36612499440807e-07
"3865","GO:0071478",2.17525795240358e-08,1,6,6,"cellular response to radiation","BP",1.37044178670272e-07
"3866","GO:0071482",2.17525795240358e-08,1,6,6,"cellular response to light stimulus","BP",1.37044178670272e-07
"344","GO:0003013",2.19291301241244e-08,1,6,6,"circulatory system process","BP",1.37785581357082e-07
"989","GO:0008015",2.19291301241244e-08,1,6,6,"blood circulation","BP",1.37785581357082e-07
"3559","GO:0060249",2.20881369728171e-08,1,6,6,"anatomical structure homeostasis","BP",1.38598618190023e-07
"3403","GO:0051272",2.24679730172854e-08,1,6,6,"positive regulation of cellular component movement","BP",1.40793282053431e-07
"1231","GO:0009953",2.25281108450365e-08,1,6,6,"dorsal/ventral pattern formation","BP",1.40981399552963e-07
"1302","GO:0010638",2.2696697071397e-08,1,6,6,"positive regulation of organelle organization","BP",1.41846781029652e-07
"1169","GO:0009408",2.3441668555831e-08,1,6,6,"response to heat","BP",1.4630726734646e-07
"3641","GO:0060828",2.35762230004519e-08,1,6,6,"regulation of canonical Wnt signaling pathway","BP",1.46951131644628e-07
"2985","GO:0046486",2.40322325415127e-08,1,6,6,"glycerolipid metabolic process","BP",1.49360476092679e-07
"1292","GO:0010608",2.40584915560521e-08,1,6,6,"posttranscriptional regulation of gene expression","BP",1.49360476092679e-07
"2219","GO:0034248",2.40584915560521e-08,1,6,6,"regulation of cellular amide metabolic process","BP",1.49360476092679e-07
"3242","GO:0050678",2.43299120889832e-08,1,6,6,"regulation of epithelial cell proliferation","BP",1.50845454951696e-07
"3494","GO:0051961",2.49379941910368e-08,1,6,6,"negative regulation of nervous system development","BP",1.5441104604265e-07
"2056","GO:0032103",2.50589083563344e-08,1,6,6,"positive regulation of response to external stimulus","BP",1.54954755635404e-07
"3159","GO:0048592",2.55818480653553e-08,1,6,6,"eye morphogenesis","BP",1.57979724002544e-07
"809","GO:0006915",2.58405912237011e-08,1,6,6,"apoptotic process","BP",1.59367335333524e-07
"1972","GO:0031331",2.59223195504363e-08,1,6,6,"positive regulation of cellular catabolic process","BP",1.59661023441569e-07
"3449","GO:0051604",2.74706804400702e-08,1,6,6,"protein maturation","BP",1.68975368120852e-07
"2674","GO:0043565",2.7630002689641e-08,1,6,6,"sequence-specific DNA binding","MF",1.6973233935723e-07
"4369","GO:1902533",3.08729585235986e-08,1,6,6,"positive regulation of intracellular signal transduction","BP",1.89405398229312e-07
"1842","GO:0030336",3.14400095361996e-08,1,6,6,"negative regulation of cell migration","BP",1.92379979920197e-07
"4599","GO:2000146",3.14400095361996e-08,1,6,6,"negative regulation of cell motility","BP",1.92379979920197e-07
"4009","GO:0090092",3.33604194572625e-08,1,6,6,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP",2.03598596452993e-07
"4039","GO:0090287",3.33604194572625e-08,1,6,6,"regulation of cellular response to growth factor stimulus","BP",2.03598596452993e-07
"3044","GO:0046873",2.03948797608084e-07,1,5,5,"metal ion transmembrane transporter activity","MF",1.24122287102889e-06
"1496","GO:0016324",2.03961064911756e-07,1,5,5,"apical plasma membrane","CC",1.24122287102889e-06
"779","GO:0006820",2.04439827721273e-07,1,5,5,"anion transport","BP",1.24122287102889e-06
"1426","GO:0015711",2.04439827721273e-07,1,5,5,"organic anion transport","BP",1.24122287102889e-06
"1236","GO:0009986",2.17984799381102e-07,1,5,5,"cell surface","CC",1.32134459653551e-06
"1254","GO:0010243",2.18201105131798e-07,1,5,5,"response to organonitrogen compound","BP",1.32134459653551e-06
"2031","GO:0031965",2.19703884465981e-07,1,5,5,"nuclear membrane","CC",1.32635285698046e-06
"36","GO:0000280",2.19878192056577e-07,1,5,5,"nuclear division","BP",1.32635285698046e-06
"3114","GO:0048285",2.19878192056577e-07,1,5,5,"organelle fission","BP",1.32635285698046e-06
"1002","GO:0008047",2.20226330936259e-07,1,5,5,"enzyme activator activity","MF",1.32674318547314e-06
"956","GO:0007548",2.33058691702813e-07,1,5,5,"sex differentiation","BP",1.39865094341137e-06
"1068","GO:0008406",2.33058691702813e-07,1,5,5,"gonad development","BP",1.39865094341137e-06
"2825","GO:0045137",2.33058691702813e-07,1,5,5,"development of primary sexual characteristics","BP",1.39865094341137e-06
"2319","GO:0035220",2.34963049349542e-07,1,5,5,"wing disc development","BP",1.40274792939062e-06
"125","GO:0001101",2.35314725959772e-07,1,5,5,"response to acid chemical","BP",1.40274792939062e-06
"891","GO:0007281",2.35539387417438e-07,1,5,5,"germ cell development","BP",1.40274792939062e-06
"893","GO:0007292",2.35539387417438e-07,1,5,5,"female gamete generation","BP",1.40274792939062e-06
"1713","GO:0021700",2.35539387417438e-07,1,5,5,"developmental maturation","BP",1.40274792939062e-06
"3122","GO:0048477",2.35539387417438e-07,1,5,5,"oogenesis","BP",1.40274792939062e-06
"1589","GO:0017016",2.36653986064152e-07,1,5,5,NA,NA,1.40402700730836e-06
"1957","GO:0031267",2.36653986064152e-07,1,5,5,"small GTPase binding","MF",1.40402700730836e-06
"3324","GO:0051020",2.36653986064152e-07,1,5,5,"GTPase binding","MF",1.40402700730836e-06
"2783","GO:0044456",2.40341189538249e-07,1,5,5,NA,NA,1.42409760535259e-06
"2734","GO:0044262",2.44002941619192e-07,1,5,5,"cellular carbohydrate metabolic process","BP",1.44396683908905e-06
"306","GO:0002697",2.4592950044322e-07,1,5,5,"regulation of immune effector process","BP",1.45353029239232e-06
"204","GO:0001889",2.51258368191761e-07,1,5,5,"liver development","BP",1.48128516562422e-06
"3654","GO:0061008",2.51258368191761e-07,1,5,5,"hepaticobiliary system development","BP",1.48128516562422e-06
"594","GO:0005930",2.5829135196086e-07,1,5,5,"axoneme","CC",1.50602438716523e-06
"632","GO:0006163",2.58350263382542e-07,1,5,5,"purine nucleotide metabolic process","BP",1.50602438716523e-06
"1129","GO:0009144",2.58350263382542e-07,1,5,5,"purine nucleoside triphosphate metabolic process","BP",1.50602438716523e-06
"1131","GO:0009150",2.58350263382542e-07,1,5,5,"purine ribonucleotide metabolic process","BP",1.50602438716523e-06
"1143","GO:0009199",2.58350263382542e-07,1,5,5,"ribonucleoside triphosphate metabolic process","BP",1.50602438716523e-06
"1147","GO:0009205",2.58350263382542e-07,1,5,5,"purine ribonucleoside triphosphate metabolic process","BP",1.50602438716523e-06
"1154","GO:0009259",2.58350263382542e-07,1,5,5,"ribonucleotide metabolic process","BP",1.50602438716523e-06
"1666","GO:0019693",2.58350263382542e-07,1,5,5,"ribose phosphate metabolic process","BP",1.50602438716523e-06
"3962","GO:0072521",2.58350263382542e-07,1,5,5,"purine-containing compound metabolic process","BP",1.50602438716523e-06
"1188","GO:0009617",2.65398603345191e-07,1,5,5,"response to bacterium","BP",1.54337858070455e-06
"1078","GO:0008544",2.65417593989995e-07,1,5,5,"epidermis development","BP",1.54337858070455e-06
"4311","GO:1901617",2.73305197187241e-07,1,5,5,"organic hydroxy compound biosynthetic process","BP",1.58727249135667e-06
