"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"8677","GO:0040010",0.372103029853087,0.924878176478742,1,15,"positive regulation of growth rate","BP",1
"10776","GO:0048255",0.372319354880929,0.925113135401644,1,14,"mRNA stabilization","BP",1
"13171","GO:0070663",0.37239697249669,0.862068808869312,2,38,"regulation of leukocyte proliferation","BP",1
"4806","GO:0016248",0.372522976722373,0.925405806932291,1,13,"channel inhibitor activity","MF",1
"15475","GO:1901522",0.372798721211698,0.926262108308252,1,11,"positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","BP",1
"3119","GO:0007483",0.372877359717677,0.924536888738825,1,15,"genital disc morphogenesis","BP",1
"7975","GO:0035126",0.372877359717677,0.924536888738825,1,15,"post-embryonic genitalia morphogenesis","BP",1
"11034","GO:0048803",0.372877359717677,0.924536888738825,1,15,"imaginal disc-derived male genitalia morphogenesis","BP",1
"11036","GO:0048805",0.372877359717677,0.924536888738825,1,15,"imaginal disc-derived genitalia morphogenesis","BP",1
"4240","GO:0010882",0.37310623219332,0.925150659460279,1,13,"regulation of cardiac muscle contraction by calcium ion signaling","BP",1
"3028","GO:0007354",0.373161838433339,0.92512630722425,1,13,"zygotic determination of anterior/posterior axis, embryo","BP",1
"10749","GO:0048199",0.373456704413437,0.862022685908456,2,33,"vesicle targeting, to, from or within Golgi","BP",1
"12760","GO:0061640",0.373735852480995,0.787080335488239,5,105,"cytoskeleton-dependent cytokinesis","BP",1
"14727","GO:0098542",0.373789116919511,0.774371299344177,6,139,"defense response to other organism","BP",1
"11181","GO:0050691",0.374255006886291,0.924261036779147,1,14,"regulation of defense response to virus by host","BP",1
"4186","GO:0010803",0.374716464876846,0.923722612629118,1,15,"regulation of tumor necrosis factor-mediated signaling pathway","BP",1
"8693","GO:0040027",0.374759037003489,0.923153830412915,1,17,"negative regulation of vulval development","BP",1
"16063","GO:1903313",0.374763196536202,0.860798331842609,2,36,"positive regulation of mRNA metabolic process","BP",1
"3626","GO:0009123",0.375206508623765,0.773542377325353,6,124,"nucleoside monophosphate metabolic process","BP",1
"11482","GO:0051222",0.375271649352875,0.772885067647598,6,155,"positive regulation of protein transport","BP",1
"9225","GO:0043204",0.375637908765328,0.859905944793601,2,39,"perikaryon","CC",1
"15650","GO:1902074",0.376216719823554,0.923054513515852,1,15,"response to salt","BP",1
"6045","GO:0030260",0.376399082903562,0.922678241488827,1,16,NA,NA,1
"9651","GO:0044409",0.376399082903562,0.922678241488827,1,16,"entry into host","BP",1
"11760","GO:0051806",0.376399082903562,0.922678241488827,1,16,NA,NA,1
"11765","GO:0051828",0.376399082903562,0.922678241488827,1,16,NA,NA,1
"9255","GO:0043254",0.37657380174238,0.753915504480887,8,206,"regulation of protein-containing complex assembly","BP",1
"12594","GO:0061157",0.376701133201323,0.924023131187323,1,12,"mRNA destabilization","BP",1
"4927","GO:0016529",0.376929697528268,0.922735791795065,1,15,"sarcoplasmic reticulum","CC",1
"4040","GO:0010558",0.377303064232702,0.707047860213678,21,541,"negative regulation of macromolecule biosynthetic process","BP",1
"13640","GO:0071689",0.377432138363652,0.924896318480176,1,10,"muscle thin filament assembly","BP",1
"16581","GO:1904707",0.377648279548929,0.923145943633702,1,13,"positive regulation of vascular associated smooth muscle cell proliferation","BP",1
"11230","GO:0050792",0.377668025843,0.823288644179093,3,62,"regulation of viral process","BP",1
"6359","GO:0031011",0.377816064769485,0.923071283190999,1,13,"Ino80 complex","CC",1
"8917","GO:0042531",0.378062077601572,0.922227971894707,1,15,"positive regulation of tyrosine phosphorylation of STAT protein","BP",1
"328","GO:0000987",0.378206223476193,0.77104361456372,6,126,"cis-regulatory region sequence-specific DNA binding","MF",1
"2772","GO:0006935",0.378328750900744,0.745568776922175,9,242,"chemotaxis","BP",1
"16264","GO:1903825",0.378669997766293,0.857967216050012,2,39,"organic acid transmembrane transport","BP",1
"16713","GO:1905039",0.378669997766293,0.857967216050012,2,39,"carboxylic acid transmembrane transport","BP",1
"10697","GO:0048070",0.379061312124962,0.922120376044124,1,14,"regulation of developmental pigmentation","BP",1
"5858","GO:0022617",0.379238152062891,0.92204093515865,1,14,"extracellular matrix disassembly","BP",1
"13964","GO:0072523",0.379314892398682,0.922006446461754,1,14,"purine-containing compound catabolic process","BP",1
"5561","GO:0019886",0.379352240598504,0.857330057338563,2,41,"antigen processing and presentation of exogenous peptide antigen via MHC class II","BP",1
"13160","GO:0070628",0.379428280572495,0.921955470807344,1,14,"proteasome binding","MF",1
"9858","GO:0045179",0.379523813640371,0.857526634882756,2,38,"apical cortex","CC",1
"7756","GO:0034508",0.379758401599238,0.921806945896318,1,14,"centromere complex assembly","BP",1
"6369","GO:0031033",0.38044539881855,0.922912704257891,1,11,"myosin filament organization","BP",1
"6370","GO:0031034",0.38044539881855,0.922912704257891,1,11,"myosin filament assembly","BP",1
"6220","GO:0030670",0.380581053341262,0.921834690037583,1,13,"phagocytic vesicle membrane","CC",1
"10748","GO:0048194",0.38090794811436,0.856998949102191,2,35,"Golgi vesicle budding","BP",1
"10909","GO:0048593",0.381467025536647,0.820541000137014,3,62,"camera-type eye morphogenesis","BP",1
"902","GO:0002532",0.382752140489072,0.92010353637007,1,15,"production of molecular mediator involved in inflammatory response","BP",1
"3895","GO:0009948",0.382878528488207,0.796109572501148,4,90,"anterior/posterior axis specification","BP",1
"15222","GO:1900117",0.383425621087772,0.920145666744373,1,14,"regulation of execution phase of apoptosis","BP",1
"9904","GO:0045292",0.383847197284308,0.920832639358152,1,12,"mRNA cis splicing, via spliceosome","BP",1
"8601","GO:0038024",0.384235331416025,0.918846874144702,1,17,"cargo receptor activity","MF",1
"5269","GO:0018200",0.384940002530427,0.919453540433271,1,14,"peptidyl-glutamic acid modification","BP",1
"4114","GO:0010669",0.38506046311176,0.918736976731297,1,16,"epithelial structure maintenance","BP",1
"10187","GO:0045926",0.385089872354794,0.764970177835054,6,146,"negative regulation of growth","BP",1
"610","GO:0001893",0.385549206839591,0.919583075003859,1,13,"maternal placenta development","BP",1
"14726","GO:0098534",0.385615770489728,0.918480293238977,1,16,"centriole assembly","BP",1
"7393","GO:0033238",0.385929360296962,0.918644896640117,1,15,"regulation of cellular amine metabolic process","BP",1
"8212","GO:0035561",0.386062804754482,0.91934812094578,1,13,"regulation of chromatin binding","BP",1
"15972","GO:1903055",0.386243683852119,0.918854845009124,1,14,"positive regulation of extracellular matrix organization","BP",1
"3662","GO:0009163",0.386314625726797,0.919232770983575,1,13,"nucleoside biosynthetic process","BP",1
"8891","GO:0042455",0.386314625726797,0.919232770983575,1,13,"ribonucleoside biosynthetic process","BP",1
"3186","GO:0007596",0.386525852917657,0.816379681750374,3,71,"blood coagulation","BP",1
"11249","GO:0050817",0.386525852917657,0.816379681750374,3,71,"coagulation","BP",1
"11705","GO:0051668",0.386944349119875,0.851826275544488,2,48,"localization within membrane","BP",1
"11262","GO:0050849",0.386946389625565,0.919424450737581,1,12,"negative regulation of calcium-mediated signaling","BP",1
"15281","GO:1900271",0.387770728162729,0.917479601366534,1,16,"regulation of long-term synaptic potentiation","BP",1
"4689","GO:0015949",0.388347799647232,0.918297822370817,1,13,"nucleobase-containing small molecule interconversion","BP",1
"4713","GO:0016028",0.388450657076736,0.917476128177307,1,15,"rhabdomere","CC",1
"17168","GO:1990776",0.388502880904393,0.918226243489546,1,13,"response to angiotensin","BP",1
"260","GO:0000792",0.388719555774079,0.851343134215672,2,40,"heterochromatin","CC",1
"4740","GO:0016072",0.389225069859575,0.761679583442044,6,139,"rRNA metabolic process","BP",1
"15500","GO:1901576",0.389281916513003,0.671354959471044,46,1168,"organic substance biosynthetic process","BP",1
"2972","GO:0007276",0.389375654680586,0.694105433655238,22,619,"gamete generation","BP",1
"6798","GO:0032042",0.389877398907521,0.918078937691002,1,12,"mitochondrial DNA metabolic process","BP",1
"11963","GO:0055086",0.389892060016345,0.720415656360355,12,286,"nucleobase-containing small molecule metabolic process","BP",1
"14153","GO:0090083",0.390072886890105,0.917988719753009,1,12,"regulation of inclusion body assembly","BP",1
"2977","GO:0007281",0.390631829590136,0.705941536364706,16,442,"germ cell development","BP",1
"12242","GO:0060415",0.391252431406584,0.84978330153653,2,39,"muscle tissue morphogenesis","BP",1
"10050","GO:0045661",0.39195048759757,0.916625234833544,1,13,"regulation of myoblast differentiation","BP",1
"3972","GO:0010288",0.392190356429086,0.915724110446438,1,15,"response to lead ion","BP",1
"4580","GO:0015662",0.39229652493887,0.915072164019187,1,17,"P-type ion transporter activity","MF",1
"492","GO:0001701",0.392411584735907,0.758726512661598,6,156,"in utero embryonic development","BP",1
"2821","GO:0007018",0.392419665431055,0.758556591477398,6,167,"microtubule-based movement","BP",1
"892","GO:0002495",0.39277263268975,0.848473472466145,2,42,"antigen processing and presentation of peptide antigen via MHC class II","BP",1
"895","GO:0002504",0.39277263268975,0.848473472466145,2,42,"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","BP",1
"13925","GO:0072384",0.39314339786204,0.848227712844797,2,42,"organelle transport along microtubule","BP",1
"715","GO:0002068",0.393568578100928,0.91586737365632,1,13,"glandular epithelial cell development","BP",1
"1229","GO:0003323",0.393568578100928,0.91586737365632,1,13,"type B pancreatic cell development","BP",1
"8091","GO:0035282",0.393630207551051,0.757827217308645,6,149,"segmentation","BP",1
"2798","GO:0006979",0.393696291326812,0.732547729273156,9,214,"response to oxidative stress","BP",1
"2141","GO:0005884",0.393943564458151,0.84811717845503,2,38,"actin filament","CC",1
"296","GO:0000910",0.394400413150395,0.770422083902982,5,107,"cytokinesis","BP",1
"7934","GO:0035071",0.39440276807533,0.915047281701013,1,14,"salivary gland cell autophagic cell death","BP",1
"7581","GO:0034101",0.394718180596503,0.847723364392561,2,37,"erythrocyte homeostasis","BP",1
"5153","GO:0017025",0.395263540246998,0.914267762539248,1,15,"TBP-class protein binding","MF",1
"11381","GO:0051046",0.395679177736119,0.724631239044826,10,269,"regulation of secretion","BP",1
"800","GO:0002251",0.395719369262189,0.914853608704669,1,13,"organ or tissue specific immune response","BP",1
"858","GO:0002385",0.395719369262189,0.914853608704669,1,13,"mucosal immune response","BP",1
"2346","GO:0006270",0.395731033065093,0.91441746726529,1,14,"DNA replication initiation","BP",1
"3678","GO:0009187",0.3958769420048,0.913107663325141,1,18,"cyclic nucleotide metabolic process","BP",1
"7379","GO:0033202",0.396519161069464,0.914042439735759,1,14,"DNA helicase complex","CC",1
"17070","GO:1990351",0.396976329130864,0.845675585356565,2,42,"transporter complex","CC",1
"3740","GO:0009299",0.397100765442457,0.913765051227458,1,14,"mRNA transcription","BP",1
"5029","GO:0016741",0.397377628345391,0.78515062282982,4,81,"transferase activity, transferring one-carbon groups","MF",1
"2584","GO:0006626",0.397507002068845,0.846590305411985,2,32,"protein targeting to mitochondrion","BP",1
"14874","GO:0098900",0.397562501979689,0.913544448033622,1,14,"regulation of action potential","BP",1
"2034","GO:0005720",0.397972271514717,0.912971647411724,1,15,NA,NA,1
"9064","GO:0042813",0.398043433907202,0.914259172882071,1,12,"Wnt-activated receptor activity","MF",1
"2942","GO:0007219",0.3984646562496,0.80815584065196,3,60,"Notch signaling pathway","BP",1
"4109","GO:0010664",0.398713687286252,0.913430031111603,1,13,"negative regulation of striated muscle cell apoptotic process","BP",1
"14647","GO:0097553",0.398848607957227,0.911669308555544,1,18,"calcium ion transmembrane import into cytosol","BP",1
"959","GO:0002682",0.39946551084333,0.700883873438945,15,399,"regulation of immune system process","BP",1
"14572","GO:0097366",0.399548591049568,0.912211981014544,1,15,"response to bronchodilator","BP",1
"12129","GO:0060252",0.399556268949038,0.91414778344632,1,11,"positive regulation of glial cell proliferation","BP",1
"9371","GO:0043496",0.399953306641715,0.912836504376812,1,13,"regulation of protein homodimerization activity","BP",1
"17283","GO:2000136",0.400319140964146,0.912220323699611,1,14,"regulation of cell proliferation involved in heart morphogenesis","BP",1
"11200","GO:0050730",0.400341981476395,0.805946799860689,3,75,"regulation of peptidyl-tyrosine phosphorylation","BP",1
"5827","GO:0022400",0.400455946269148,0.911772896068,1,15,"regulation of rhodopsin mediated signaling pathway","BP",1
"10548","GO:0046885",0.40109164553505,0.911464481399652,1,15,"regulation of hormone biosynthetic process","BP",1
"13556","GO:0071495",0.401308656655647,0.696280799457793,16,428,"cellular response to endogenous stimulus","BP",1
"10802","GO:0048311",0.401812808255005,0.910220370255814,1,18,"mitochondrion distribution","BP",1
"15897","GO:1902895",0.402075849424162,0.912334040657641,1,12,"positive regulation of pri-miRNA transcription by RNA polymerase II","BP",1
"9240","GO:0043230",0.402261066699022,0.842678323700607,2,37,"extracellular organelle","CC",1
"7121","GO:0032663",0.402827057619765,0.910619216902326,1,15,"regulation of interleukin-2 production","BP",1
"9669","GO:0044440",0.402990553720021,0.749993337347826,6,148,NA,NA,1
"568","GO:0001824",0.404058152511667,0.840904909022301,2,42,"blastocyst development","BP",1
"3444","GO:0008406",0.404127015794659,0.748946450142931,6,153,"gonad development","BP",1
"9835","GO:0045137",0.404127015794659,0.748946450142931,6,153,"development of primary sexual characteristics","BP",1
"16088","GO:1903364",0.404530372350589,0.779032280444545,4,92,"positive regulation of cellular protein catabolic process","BP",1
"10677","GO:0048027",0.404658151200674,0.910111411000746,1,14,"mRNA 5'-UTR binding","MF",1
"4798","GO:0016236",0.405066361430104,0.802615785932812,3,70,"macroautophagy","BP",1
"3189","GO:0007599",0.405274088147588,0.802315261604006,3,73,"hemostasis","BP",1
"7344","GO:0033143",0.405691687632753,0.840232145355278,2,38,"regulation of intracellular steroid hormone receptor signaling pathway","BP",1
"7161","GO:0032755",0.406217494953521,0.908953791924425,1,15,"positive regulation of interleukin-6 production","BP",1
"13177","GO:0070670",0.40636113269116,0.909275399268224,1,14,"response to interleukin-4","BP",1
"8762","GO:0042136",0.406371607680246,0.908232441381567,1,17,"neurotransmitter biosynthetic process","BP",1
"9675","GO:0044448",0.40679343297956,0.776959420022074,4,100,NA,NA,1
"6192","GO:0030595",0.406821059217092,0.908008746463602,1,17,"leukocyte chemotaxis","BP",1
"3929","GO:0010039",0.406867992062401,0.907985368657431,1,17,"response to iron ion","BP",1
"10860","GO:0048511",0.407582264550417,0.776389283916722,4,98,"rhythmic process","BP",1
"10200","GO:0045943",0.407911950955207,0.907464429365926,1,17,"positive regulation of transcription by RNA polymerase I","BP",1
"6771","GO:0031985",0.408152472941472,0.838216015130459,2,41,"Golgi cisterna","CC",1
"3120","GO:0007484",0.408540588037635,0.906878738876332,1,18,"imaginal disc-derived genitalia development","BP",1
"3121","GO:0007485",0.408540588037635,0.906878738876332,1,18,"imaginal disc-derived male genitalia development","BP",1
"4726","GO:0016052",0.408997842944351,0.837744676920208,2,40,"carbohydrate catabolic process","BP",1
"8086","GO:0035277",0.40917588341678,0.908343304373756,1,13,"spiracle morphogenesis, open tracheal system","BP",1
"11225","GO:0050779",0.409220911596579,0.908321029728146,1,13,"RNA destabilization","BP",1
"4917","GO:0016504",0.40929250949035,0.907427154364316,1,15,"peptidase activator activity","MF",1
"2792","GO:0006972",0.409313589274569,0.906246818275872,1,19,"hyperosmotic response","BP",1
"4492","GO:0015171",0.409396428135551,0.907375292930636,1,15,"amino acid transmembrane transporter activity","MF",1
"5747","GO:0021854",0.409974568884285,0.909897052653103,1,10,"hypothalamus development","BP",1
"6255","GO:0030728",0.410094761825131,0.908428297264954,1,12,"ovulation","BP",1
"12110","GO:0060216",0.410215176989383,0.907366023470127,1,14,"definitive hemopoiesis","BP",1
"7291","GO:0033013",0.410943532186368,0.837045969020397,2,35,"tetrapyrrole metabolic process","BP",1
"7128","GO:0032680",0.411129947396621,0.83639469718241,2,39,"regulation of tumor necrosis factor production","BP",1
"16166","GO:1903555",0.411129947396621,0.83639469718241,2,39,"regulation of tumor necrosis factor superfamily cytokine production","BP",1
"7953","GO:0035094",0.411480632143626,0.905979892153675,1,16,"response to nicotine","BP",1
"4912","GO:0016486",0.411513384317653,0.905653585777569,1,17,"peptide hormone processing","BP",1
"7710","GO:0034399",0.411638981100831,0.797565843033797,3,71,"nuclear periphery","CC",1
"2796","GO:0006977",0.411680044021256,0.905879308409588,1,16,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","BP",1
"5878","GO:0022843",0.411835130393261,0.905215317437418,1,18,"voltage-gated cation channel activity","MF",1
"3160","GO:0007548",0.411964906836551,0.723342204847446,8,212,"sex differentiation","BP",1
"1036","GO:0002819",0.412105358212076,0.83560858216618,2,40,"regulation of adaptive immune response","BP",1
"13332","GO:0071014",0.41242246582545,0.906261574319873,1,14,"post-mRNA release spliceosomal complex","CC",1
"9171","GO:0043113",0.412492020005334,0.9044125118875,1,20,"receptor clustering","BP",1
"1171","GO:0003205",0.412552010804867,0.796968640260181,3,69,"cardiac chamber development","BP",1
"7824","GO:0034698",0.412609863888951,0.906167439595746,1,14,"response to gonadotropin","BP",1
"4025","GO:0010518",0.412835057258815,0.90498367957319,1,17,"positive regulation of phospholipase activity","BP",1
"6527","GO:0031333",0.413026550015643,0.834390589853856,2,46,"negative regulation of protein-containing complex assembly","BP",1
"2668","GO:0006754",0.413107524519297,0.835415462772435,2,36,"ATP biosynthetic process","BP",1
"14594","GO:0097431",0.413685831346752,0.904550928337243,1,17,"mitotic spindle pole","CC",1
"5559","GO:0019882",0.414324508696895,0.795662556760794,3,68,"antigen processing and presentation","BP",1
"8218","GO:0035577",0.414419399996702,0.905255498698031,1,14,"azurophil granule membrane","CC",1
"15736","GO:1902373",0.414497233738964,0.904137088266513,1,17,"negative regulation of mRNA catabolic process","BP",1
"11571","GO:0051353",0.414578329877734,0.905175146669225,1,14,"positive regulation of oxidoreductase activity","BP",1
"4371","GO:0014070",0.414727042238866,0.690208018944221,14,373,"response to organic cyclic compound","BP",1
"8600","GO:0038023",0.415229577391968,0.752823803765169,5,122,"signaling receptor activity","MF",1
"12513","GO:0061001",0.41543684230246,0.903376290941076,1,18,"regulation of dendritic spine morphogenesis","BP",1
"11466","GO:0051188",0.41545895382345,0.770320733576612,4,90,NA,NA,1
"6602","GO:0031475",0.415664553258481,0.907102629136274,1,10,"myosin V complex","CC",1
"9272","GO:0043279",0.41587435324564,0.832248856499251,2,48,"response to alkaloid","BP",1
"12206","GO:0060359",0.415950087640802,0.794412424626479,3,68,"response to ammonium ion","BP",1
"14166","GO:0090100",0.416625889677584,0.832260749264147,2,42,"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP",1
"8763","GO:0042147",0.416911037042307,0.831775170308801,2,45,"retrograde transport, endosome to Golgi","BP",1
"14256","GO:0090254",0.41740071736675,0.905441825998622,1,11,"cell elongation involved in imaginal disc-derived wing morphogenesis","BP",1
"7860","GO:0034765",0.41759450116515,0.768371008253117,4,96,"regulation of ion transmembrane transport","BP",1
"15423","GO:1901264",0.418033121805842,0.90300306667979,1,15,"carbohydrate derivative transport","BP",1
"3807","GO:0009611",0.418928026071682,0.710137481785917,9,231,"response to wounding","BP",1
"7540","GO:0033865",0.41909350673453,0.830753792816835,2,40,"nucleoside bisphosphate metabolic process","BP",1
"7543","GO:0033875",0.41909350673453,0.830753792816835,2,40,"ribonucleoside bisphosphate metabolic process","BP",1
"7553","GO:0034032",0.41909350673453,0.830753792816835,2,40,"purine nucleoside bisphosphate metabolic process","BP",1
"5854","GO:0022612",0.41921170383336,0.767054686126617,4,96,"gland morphogenesis","BP",1
"9391","GO:0043524",0.419561363295867,0.791796138390324,3,65,"negative regulation of neuron apoptotic process","BP",1
"4434","GO:0014904",0.420059704154704,0.903429227490141,1,12,"myotube cell development","BP",1
"11000","GO:0048741",0.420059704154704,0.903429227490141,1,12,"skeletal muscle fiber development","BP",1
"9595","GO:0044282",0.42013023719401,0.748921904960415,5,114,"small molecule catabolic process","BP",1
"7929","GO:0035066",0.420167694552954,0.901537170437462,1,16,"positive regulation of histone acetylation","BP",1
"2999","GO:0007303",0.420200672314041,0.902305756402495,1,14,"cytoplasmic transport, nurse cell to oocyte","BP",1
"561","GO:0001817",0.42025081221261,0.735117510458772,6,158,"regulation of cytokine production","BP",1
"3779","GO:0009416",0.420364193137311,0.724528215251379,7,184,"response to light stimulus","BP",1
"3932","GO:0010042",0.420430544769589,0.901400789024247,1,16,"response to manganese ion","BP",1
"9199","GO:0043162",0.420549528929524,0.902125989302601,1,14,"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","BP",1
"11662","GO:0051588",0.420619153075131,0.828922609496061,2,48,"regulation of neurotransmitter transport","BP",1
"13935","GO:0072413",0.420903118989428,0.900543976145086,1,18,NA,NA,1
"13941","GO:0072431",0.420903118989428,0.900543976145086,1,18,NA,NA,1
"15738","GO:1902400",0.420903118989428,0.900543976145086,1,18,NA,NA,1
"15739","GO:1902402",0.420903118989428,0.900543976145086,1,18,NA,NA,1
"15740","GO:1902403",0.420903118989428,0.900543976145086,1,18,NA,NA,1
"3801","GO:0009593",0.42119877200577,0.901369576503134,1,15,"detection of chemical stimulus","BP",1
"2785","GO:0006959",0.421863152273078,0.828697686677899,2,41,"humoral immune response","BP",1
"9852","GO:0045172",0.421878630299898,0.900647369056681,1,16,"germline ring canal","CC",1
"2730","GO:0006874",0.422198461456077,0.747096805502841,5,117,"cellular calcium ion homeostasis","BP",1
"3933","GO:0010043",0.422680700457668,0.900228550702758,1,16,"response to zinc ion","BP",1
"17701","GO:2001233",0.42303634214465,0.722377834407296,7,171,"regulation of apoptotic signaling pathway","BP",1
"5204","GO:0017144",0.423145493013131,0.695102204305152,11,264,NA,NA,1
"3004","GO:0007309",0.423182265136849,0.788809801748729,3,68,"oocyte axis specification","BP",1
"12304","GO:0060537",0.423348245405944,0.732917995762025,6,134,"muscle tissue development","BP",1
"2090","GO:0005791",0.423428492544819,0.789517077723272,3,55,"rough endoplasmic reticulum","CC",1
"1838","GO:0005112",0.423488942134529,0.899477664179647,1,17,"Notch binding","MF",1
"12007","GO:0060027",0.42356664418465,0.90013680682967,1,15,"convergent extension involved in gastrulation","BP",1
"5250","GO:0018107",0.423614076360897,0.826887703398363,2,47,"peptidyl-threonine phosphorylation","BP",1
"17697","GO:2001224",0.423635721975846,0.900526827453964,1,14,"positive regulation of neuron migration","BP",1
"3811","GO:0009620",0.423811536358819,0.827215330803762,2,42,"response to fungus","BP",1
"3876","GO:0009888",0.423941700944108,0.649745774421475,31,859,"tissue development","BP",1
"12235","GO:0060402",0.424075461969817,0.898382101202565,1,20,"calcium ion transport into cytosol","BP",1
"4078","GO:0010623",0.424159954492281,0.826585984115416,2,46,"programmed cell death involved in cell development","BP",1
"3515","GO:0008585",0.42436413560515,0.827045111156732,2,40,"female gonad development","BP",1
"10412","GO:0046545",0.42436413560515,0.827045111156732,2,40,"development of primary female sexual characteristics","BP",1
"1818","GO:0005070",0.424433452737118,0.89898036338569,1,17,NA,NA,1
"11222","GO:0050776",0.424458001090238,0.712251622778155,8,218,"regulation of immune response","BP",1
"15891","GO:1902882",0.424628792973486,0.826744504215592,2,41,"regulation of response to oxidative stress","BP",1
"6376","GO:0031050",0.424860503344273,0.898755020116004,1,17,"dsRNA processing","BP",1
"13287","GO:0070918",0.424860503344273,0.898755020116004,1,17,"production of small RNA involved in gene silencing by RNA","BP",1
"15200","GO:1900078",0.424992443494229,0.897895071835425,1,20,"positive regulation of cellular response to insulin stimulus","BP",1
"6414","GO:0031103",0.425439614017468,0.899584735413609,1,14,"axon regeneration","BP",1
"2497","GO:0006506",0.425531867151069,0.901302970045403,1,11,"GPI anchor biosynthetic process","BP",1
"11171","GO:0050679",0.425570843026736,0.787001534198892,3,67,"positive regulation of epithelial cell proliferation","BP",1
"7933","GO:0035070",0.425581918578611,0.89870458855282,1,16,"salivary gland histolysis","BP",1
"106","GO:0000245",0.425641120908404,0.826026764199169,2,41,"spliceosomal complex assembly","BP",1
"2990","GO:0007294",0.425677053266587,0.898323290964502,1,17,"germarium-derived oocyte fate determination","BP",1
"4418","GO:0014866",0.42613837980565,0.900989864175901,1,11,"skeletal myofibril assembly","BP",1
"12239","GO:0060411",0.426221341576205,0.825614710029615,2,41,"cardiac septum morphogenesis","BP",1
"7338","GO:0033135",0.426641505990937,0.824911594255358,2,45,"regulation of peptidyl-serine phosphorylation","BP",1
"2745","GO:0006891",0.426683808864113,0.898122066212115,1,16,"intra-Golgi vesicle-mediated transport","BP",1
"7870","GO:0034776",0.426904338004003,0.898383142683242,1,15,"response to histamine","BP",1
"13507","GO:0071420",0.426904338004003,0.898383142683242,1,15,"cellular response to histamine","BP",1
"2033","GO:0005719",0.427016544795139,0.898323861839353,1,15,NA,NA,1
"9681","GO:0044454",0.427161099646288,0.71852727654879,7,187,NA,NA,1
"4270","GO:0010927",0.427631165756802,0.760415695030668,4,89,"cellular component assembly involved in morphogenesis","BP",1
"4781","GO:0016198",0.427754048295562,0.896658121719988,1,19,"axon choice point recognition","BP",1
"4782","GO:0016199",0.427754048295562,0.896658121719988,1,19,"axon midline choice point recognition","BP",1
"7083","GO:0032580",0.428420880216414,0.898015766978223,1,14,"Golgi cisterna membrane","CC",1
"3918","GO:0010002",0.428631910828512,0.89675155415951,1,17,"cardioblast differentiation","BP",1
"3961","GO:0010243",0.428639334265553,0.67407222429684,15,406,"response to organonitrogen compound","BP",1
"12055","GO:0060090",0.428655377627877,0.784263291368033,3,73,"molecular adaptor activity","MF",1
"3094","GO:0007444",0.428729403552695,0.701245453183528,9,243,"imaginal disc development","BP",1
"11748","GO:0051782",0.428762675898334,0.897834930760261,1,14,"negative regulation of cell division","BP",1
"5147","GO:0017015",0.429252487443488,0.823454042819746,2,41,"regulation of transforming growth factor beta receptor signaling pathway","BP",1
"16277","GO:1903844",0.429252487443488,0.823454042819746,2,41,"regulation of cellular response to transforming growth factor beta stimulus","BP",1
"15678","GO:1902175",0.429608453934125,0.896948584354475,1,15,"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","BP",1
"804","GO:0002262",0.429887797657202,0.823114681595566,2,40,"myeloid cell homeostasis","BP",1
"16632","GO:1904813",0.429894505224527,0.783607578177917,3,67,"ficolin-1-rich granule lumen","CC",1
"8774","GO:0042169",0.429979271169984,0.895730181523966,1,18,"SH2 domain binding","MF",1
"10190","GO:0045931",0.429996740868644,0.758199616067572,4,96,"positive regulation of mitotic cell cycle","BP",1
"12342","GO:0060612",0.430525242008022,0.896459407075447,1,15,"adipose tissue development","BP",1
"12272","GO:0060465",0.430578071691992,0.896046857906054,1,16,"pharynx development","BP",1
"2658","GO:0006739",0.43075473133371,0.895952106961339,1,16,"NADP metabolic process","BP",1
"10800","GO:0048306",0.431043572367785,0.89488733277538,1,19,"calcium-dependent protein binding","MF",1
"3126","GO:0007494",0.431252098237303,0.89477445728291,1,19,"midgut development","BP",1
"10114","GO:0045785",0.431379604162572,0.756857322183215,4,102,"positive regulation of cell adhesion","BP",1
"16299","GO:1903901",0.431424584209381,0.895592349890206,1,16,"negative regulation of viral life cycle","BP",1
"4911","GO:0016485",0.43157372389612,0.782062217719997,3,71,"protein processing","BP",1
"11132","GO:0050433",0.431708855323224,0.895825745068339,1,15,"regulation of catecholamine secretion","BP",1
"398","GO:0001227",0.431936353440312,0.822032033508602,2,37,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF",1
"9377","GO:0043506",0.431967638344612,0.821004453597478,2,46,"regulation of JUN kinase activity","BP",1
"4595","GO:0015695",0.432088679714202,0.8956218959215,1,15,"organic cation transport","BP",1
"1196","GO:0003254",0.432133426483435,0.895597864449678,1,15,"regulation of membrane depolarization","BP",1
"3003","GO:0007308",0.432624303403826,0.781283960915902,3,70,"oocyte construction","BP",1
"3264","GO:0008088",0.43266134541744,0.8202522221723,2,49,"axo-dendritic transport","BP",1
