"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1434","GO:0004103",1,0.998401080937666,0,1,"choline kinase activity","MF"
"1435","GO:0004104",1,0.998401080937666,0,1,"cholinesterase activity","MF"
"1436","GO:0004105",1,0.998941778203992,0,1,"choline-phosphate cytidylyltransferase activity","MF"
"1437","GO:0004108",1,0.998416320725239,0,1,"citrate (Si)-synthase activity","MF"
"1438","GO:0004111",1,0.986575753998417,0,5,"creatine kinase activity","MF"
"1439","GO:0004112",1,0.987805864143558,0,9,"cyclic-nucleotide phosphodiesterase activity","MF"
"1440","GO:0004114",1,0.989811523426169,0,8,"3',5'-cyclic-nucleotide phosphodiesterase activity","MF"
"1441","GO:0004115",1,0.993980452798116,0,5,"3',5'-cyclic-AMP phosphodiesterase activity","MF"
"1442","GO:0004118",1,0.998805511158652,0,1,"cGMP-stimulated cyclic-nucleotide phosphodiesterase activity","MF"
"1443","GO:0004119",1,0.99861100977592,0,1,"cGMP-inhibited cyclic-nucleotide phosphodiesterase activity","MF"
"1444","GO:0004121",1,0.998546843602371,0,1,"cystathionine beta-lyase activity","MF"
"1445","GO:0004122",1,0.998703185574077,0,1,"cystathionine beta-synthase activity","MF"
"1446","GO:0004123",1,0.998546843602371,0,1,"cystathionine gamma-lyase activity","MF"
"1447","GO:0004124",1,0.998703185574077,0,1,"cysteine synthase activity","MF"
"1448","GO:0004126",1,0.997885224021345,0,1,"cytidine deaminase activity","MF"
"1449","GO:0004127",1,0.995164775363347,0,3,"cytidylate kinase activity","MF"
"1450","GO:0004128",1,0.998753605043315,0,1,"cytochrome-b5 reductase activity, acting on NAD(P)H","MF"
"1451","GO:0004129",1,0.987815531940419,0,5,"cytochrome-c oxidase activity","MF"
"1452","GO:0004132",1,0.998225172469163,0,1,"dCMP deaminase activity","MF"
"1453","GO:0004133",1,0.99881185675252,0,1,"glycogen debranching enzyme activity","MF"
"1454","GO:0004134",1,0.99881185675252,0,1,"4-alpha-glucanotransferase activity","MF"
"1455","GO:0004135",1,0.99881185675252,0,1,"amylo-alpha-1,6-glucosidase activity","MF"
"1456","GO:0004140",1,0.997706905656009,0,1,"dephospho-CoA kinase activity","MF"
"1457","GO:0004143",1,0.99479457188442,0,4,"diacylglycerol kinase activity","MF"
"1458","GO:0004144",1,0.998675693741061,0,1,"diacylglycerol O-acyltransferase activity","MF"
"1459","GO:0004148",1,0.998543060378621,0,1,"dihydrolipoyl dehydrogenase activity","MF"
"1460","GO:0004151",1,0.998887056009373,0,1,"dihydroorotase activity","MF"
"1461","GO:0004155",1,0.998236394604457,0,1,"6,7-dihydropteridine reductase activity","MF"
"1462","GO:0004157",1,0.998740176732436,0,1,"dihydropyrimidinase activity","MF"
"1463","GO:0004159",1,0.99885556041212,0,1,"dihydropyrimidine dehydrogenase (NAD+) activity","MF"
"1464","GO:0004161",1,0.996702281809623,0,2,"dimethylallyltranstransferase activity","MF"
"1465","GO:0004164",1,0.998292367343156,0,1,"diphthine synthase activity","MF"
"1466","GO:0004165",1,0.996492471693499,0,2,"delta(3)-delta(2)-enoyl-CoA isomerase activity","MF"
"1467","GO:0004168",1,0.998243392710291,0,1,"dolichol kinase activity","MF"
"1468","GO:0004169",1,0.996466621754464,0,2,"dolichyl-phosphate-mannose-protein mannosyltransferase activity","MF"
"1469","GO:0004170",1,0.99729043839569,0,1,"dUTP diphosphatase activity","MF"
"1470","GO:0004174",1,0.99683533544497,0,2,"electron-transferring-flavoprotein dehydrogenase activity","MF"
"1471","GO:0004175",1,0.862276650949356,0,97,"endopeptidase activity","MF"
"1472","GO:0004176",1,0.997144652608031,0,2,"ATP-dependent peptidase activity","MF"
"1473","GO:0004177",1,0.967914551345235,0,22,"aminopeptidase activity","MF"
"1474","GO:0004180",1,0.981384952378982,0,11,"carboxypeptidase activity","MF"
"1475","GO:0004181",1,0.984279697469622,0,9,"metallocarboxypeptidase activity","MF"
"1476","GO:0004185",1,0.993440495685769,0,3,"serine-type carboxypeptidase activity","MF"
"1477","GO:0004190",1,0.991736563235342,0,5,"aspartic-type endopeptidase activity","MF"
"1478","GO:0004197",1,0.956075493121865,0,32,"cysteine-type endopeptidase activity","MF"
"1479","GO:0004198",1,0.993576383144102,0,5,"calcium-dependent cysteine-type endopeptidase activity","MF"
"1480","GO:0004222",1,0.965010324699708,0,27,"metalloendopeptidase activity","MF"
"1481","GO:0004252",1,0.949720407323693,0,32,"serine-type endopeptidase activity","MF"
"1482","GO:0004300",1,0.995418680068485,0,3,"enoyl-CoA hydratase activity","MF"
"1483","GO:0004301",1,0.99197977319593,0,5,"epoxide hydrolase activity","MF"
"1484","GO:0004303",1,0.99440081674253,0,3,"estradiol 17-beta-dehydrogenase activity","MF"
"1485","GO:0004304",1,0.994547016190783,0,3,"estrone sulfotransferase activity","MF"
"1486","GO:0004305",1,0.998401080937666,0,1,"ethanolamine kinase activity","MF"
"1487","GO:0004307",1,0.997841649349393,0,1,"ethanolaminephosphotransferase activity","MF"
"1488","GO:0004311",1,0.998391172787603,0,1,"farnesyltranstransferase activity","MF"
"1489","GO:0004312",1,0.997456287657938,0,2,"fatty acid synthase activity","MF"
"1490","GO:0004321",1,0.998385606047271,0,1,"fatty-acyl-CoA synthase activity","MF"
"1491","GO:0004322",1,0.997520027282067,0,2,"ferroxidase activity","MF"
"1492","GO:0004324",1,0.998340738446214,0,1,"ferredoxin-NADP+ reductase activity","MF"
"1493","GO:0004325",1,0.998366275189745,0,1,"ferrochelatase activity","MF"
"1494","GO:0004326",1,0.998473327382212,0,1,"tetrahydrofolylpolyglutamate synthase activity","MF"
"1495","GO:0004329",1,0.998894181710527,0,1,"formate-tetrahydrofolate ligase activity","MF"
"1496","GO:0004331",1,0.9961669599391,0,2,"fructose-2,6-bisphosphate 2-phosphatase activity","MF"
"1497","GO:0004333",1,0.993162354146305,0,2,"fumarate hydratase activity","MF"
"1498","GO:0004334",1,0.998727546394513,0,1,"fumarylacetoacetase activity","MF"
"1499","GO:0004335",1,0.99630640862323,0,2,"galactokinase activity","MF"
"1500","GO:0004337",1,0.996702281809623,0,2,"geranyltranstransferase activity","MF"
"1501","GO:0004340",1,0.997201219664353,0,2,"glucokinase activity","MF"
"1502","GO:0004343",1,0.998142612925374,0,1,"glucosamine 6-phosphate N-acetyltransferase activity","MF"
"1503","GO:0004345",1,0.995879976688414,0,2,"glucose-6-phosphate dehydrogenase activity","MF"
"1504","GO:0004347",1,0.998673264691537,0,1,"glucose-6-phosphate isomerase activity","MF"
"1505","GO:0004348",1,0.99631112263694,0,3,"glucosylceramidase activity","MF"
"1506","GO:0004356",1,0.995258950991057,0,2,"glutamate-ammonia ligase activity","MF"
"1507","GO:0004357",1,0.996924071815427,0,2,"glutamate-cysteine ligase activity","MF"
"1508","GO:0004360",1,0.998776746325504,0,1,"glutamine-fructose-6-phosphate transaminase (isomerizing) activity","MF"
"1509","GO:0004361",1,0.998237046681436,0,1,"glutaryl-CoA dehydrogenase activity","MF"
"1510","GO:0004362",1,0.99456018830526,0,2,"glutathione-disulfide reductase (NADPH) activity","MF"
"1511","GO:0004363",1,0.998306848437402,0,1,"glutathione synthase activity","MF"
"1512","GO:0004364",1,0.963643898800602,0,15,"glutathione transferase activity","MF"
"1513","GO:0004365",1,0.998260982821313,0,1,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity","MF"
"1514","GO:0004367",1,0.99673648164716,0,2,NA,NA
"1515","GO:0004368",1,0.99673648164716,0,2,"glycerol-3-phosphate dehydrogenase (quinone) activity","MF"
"1516","GO:0004372",1,0.997852755965506,0,1,"glycine hydroxymethyltransferase activity","MF"
"1517","GO:0004373",1,0.998688497916891,0,1,"glycogen (starch) synthase activity","MF"
"1518","GO:0004375",1,0.998798947091624,0,1,"glycine dehydrogenase (decarboxylating) activity","MF"
"1519","GO:0004379",1,0.998669918643532,0,1,"glycylpeptide N-tetradecanoyltransferase activity","MF"
"1520","GO:0004382",1,0.990285065598622,0,3,"GDP phosphatase activity","MF"
"1521","GO:0004383",1,0.990719569174272,0,7,"guanylate cyclase activity","MF"
"1522","GO:0004385",1,0.992964760378925,0,6,"guanylate kinase activity","MF"
"1523","GO:0004386",1,0.8973154886278,0,74,"helicase activity","MF"
"1524","GO:0004392",1,0.997914544732251,0,1,"heme oxygenase (decyclizing) activity","MF"
"1525","GO:0004394",1,0.998252211236348,0,1,"heparan sulfate 2-O-sulfotransferase activity","MF"
"1526","GO:0004396",1,0.997201219664353,0,2,"hexokinase activity","MF"
"1527","GO:0004399",1,0.998231971582525,0,1,"histidinol dehydrogenase activity","MF"
"1528","GO:0004402",1,0.98139551393452,0,13,"histone acetyltransferase activity","MF"
"1529","GO:0004407",1,0.972033515089363,0,17,"histone deacetylase activity","MF"
"1530","GO:0004408",1,0.997918591823385,0,1,"holocytochrome-c synthase activity","MF"
"1531","GO:0004411",1,0.998577597868045,0,1,"homogentisate 1,2-dioxygenase activity","MF"
"1532","GO:0004415",1,0.998670101820619,0,1,"hyalurononglucosaminidase activity","MF"
"1533","GO:0004416",1,0.99836636604484,0,1,"hydroxyacylglutathione hydrolase activity","MF"
"1534","GO:0004420",1,0.998547612058404,0,1,"hydroxymethylglutaryl-CoA reductase (NADPH) activity","MF"
"1535","GO:0004422",1,0.998227537484339,0,1,"hypoxanthine phosphoribosyltransferase activity","MF"
"1536","GO:0004423",1,0.99829503505887,0,1,"iduronate-2-sulfatase activity","MF"
"1537","GO:0004427",1,0.996255787036548,0,2,"inorganic diphosphate phosphatase activity","MF"
"1538","GO:0004430",1,0.996491135309508,0,2,"1-phosphatidylinositol 4-kinase activity","MF"
"1539","GO:0004435",1,0.998893694962833,0,1,"phosphatidylinositol phospholipase C activity","MF"
"1540","GO:0004438",1,0.996104748277041,0,3,"phosphatidylinositol-3-phosphate phosphatase activity","MF"
"1541","GO:0004439",1,0.997149422609819,0,2,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity","MF"
"1542","GO:0004441",1,0.991715853635604,0,3,"inositol-1,4-bisphosphate 1-phosphatase activity","MF"
"1543","GO:0004445",1,0.997117700168376,0,2,"inositol-polyphosphate 5-phosphatase activity","MF"
"1544","GO:0004448",1,0.995441287451282,0,3,"isocitrate dehydrogenase [NAD(P)+] activity","MF"
"1545","GO:0004449",1,0.99839032090873,0,1,"isocitrate dehydrogenase (NAD+) activity","MF"
"1546","GO:0004450",1,0.997046476018764,0,2,"isocitrate dehydrogenase (NADP+) activity","MF"
"1547","GO:0004457",1,0.996588409430887,0,2,"lactate dehydrogenase activity","MF"
"1548","GO:0004459",1,0.998302519794411,0,1,"L-lactate dehydrogenase activity","MF"
"1549","GO:0004462",1,0.99725074918733,0,1,"lactoylglutathione lyase activity","MF"
"1550","GO:0004463",1,0.998761997151173,0,1,"leukotriene-A4 hydrolase activity","MF"
"1551","GO:0004465",1,0.995661661871809,0,3,"lipoprotein lipase activity","MF"
"1552","GO:0004466",1,0.997295454104958,0,2,"long-chain-acyl-CoA dehydrogenase activity","MF"
"1553","GO:0004467",1,0.992424524005211,0,5,"long-chain fatty acid-CoA ligase activity","MF"
"1554","GO:0004468",1,0.993316585639416,0,4,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor","MF"
"1555","GO:0004470",1,0.996553739543938,0,2,"malic enzyme activity","MF"
"1556","GO:0004471",1,0.998310843544899,0,1,"malate dehydrogenase (decarboxylating) (NAD+) activity","MF"
"1557","GO:0004473",1,0.998310843544899,0,1,"malate dehydrogenase (decarboxylating) (NADP+) activity","MF"
"1558","GO:0004474",1,0.998219700200703,0,1,"malate synthase activity","MF"
"1559","GO:0004475",1,0.99834665602177,0,1,"mannose-1-phosphate guanylyltransferase (GTP) activity","MF"
"1560","GO:0004477",1,0.998894181710527,0,1,"methenyltetrahydrofolate cyclohydrolase activity","MF"
"1561","GO:0004478",1,0.998291578382245,0,1,"methionine adenosyltransferase activity","MF"
"1562","GO:0004482",1,0.99864760174304,0,1,"mRNA (guanine-N7-)-methyltransferase activity","MF"
"1563","GO:0004483",1,0.996885537347232,0,2,"mRNA (nucleoside-2'-O-)-methyltransferase activity","MF"
"1564","GO:0004484",1,0.998599699084308,0,1,"mRNA guanylyltransferase activity","MF"
"1565","GO:0004485",1,0.998767446751949,0,1,"methylcrotonoyl-CoA carboxylase activity","MF"
"1566","GO:0004486",1,0.998894181710527,0,1,"methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity","MF"
"1567","GO:0004487",1,0.998894181710527,0,1,"methylenetetrahydrofolate dehydrogenase (NAD+) activity","MF"
"1568","GO:0004488",1,0.998894181710527,0,1,"methylenetetrahydrofolate dehydrogenase (NADP+) activity","MF"
"1569","GO:0004489",1,0.998233570541981,0,1,"methylenetetrahydrofolate reductase (NAD(P)H) activity","MF"
"1570","GO:0004491",1,0.998638082322423,0,1,"methylmalonate-semialdehyde dehydrogenase (acylating) activity","MF"
"1571","GO:0004494",1,0.99874820837089,0,1,"methylmalonyl-CoA mutase activity","MF"
"1572","GO:0004497",1,0.964559378229551,0,19,"monooxygenase activity","MF"
"1573","GO:0004498",1,0.99853190909968,0,1,"calcidiol 1-monooxygenase activity","MF"
"1574","GO:0004499",1,0.998203397551866,0,1,"N,N-dimethylaniline monooxygenase activity","MF"
"1575","GO:0004500",1,0.989990369187506,0,7,"dopamine beta-monooxygenase activity","MF"
"1576","GO:0004504",1,0.997507768594131,0,2,"peptidylglycine monooxygenase activity","MF"
"1577","GO:0004505",1,0.994883155629164,0,1,"phenylalanine 4-monooxygenase activity","MF"
"1578","GO:0004509",1,0.99629634852289,0,1,"steroid 21-monooxygenase activity","MF"
"1579","GO:0004512",1,0.998495815719301,0,1,"inositol-3-phosphate synthase activity","MF"
"1580","GO:0004515",1,0.994574063580266,0,3,"nicotinate-nucleotide adenylyltransferase activity","MF"
"1581","GO:0004517",1,0.996213823381328,0,1,"nitric-oxide synthase activity","MF"
"1582","GO:0004518",1,0.871188183437387,0,74,"nuclease activity","MF"
"1583","GO:0004519",1,0.9198791416988,0,44,"endonuclease activity","MF"
"1584","GO:0004520",1,0.967074081900903,0,19,"DNA endonuclease activity","MF"
"1585","GO:0004521",1,0.956981882350648,0,22,"RNA endonuclease activity","MF"
"1586","GO:0004523",1,0.993280669489299,0,4,"RNA-DNA hybrid ribonuclease activity","MF"
"1587","GO:0004525",1,0.997169946218422,0,2,"ribonuclease III activity","MF"
"1588","GO:0004526",1,0.995719697518522,0,2,"ribonuclease P activity","MF"
"1589","GO:0004527",1,0.949422531120596,0,30,"exonuclease activity","MF"
"1590","GO:0004529",1,0.989033520140744,0,7,"DNA exonuclease activity","MF"
"1591","GO:0004532",1,0.970573764579349,0,17,"exoribonuclease activity","MF"
"1592","GO:0004534",1,0.997837668211355,0,2,"5'-3' RNA exonuclease activity","MF"
"1593","GO:0004535",1,0.988898954317796,0,7,"poly(A)-specific ribonuclease activity","MF"
"1594","GO:0004536",1,0.95656837058339,0,26,"deoxyribonuclease activity","MF"
"1595","GO:0004540",1,0.927271544882642,0,40,"ribonuclease activity","MF"
"1596","GO:0004549",1,0.989831345303017,0,4,"tRNA-specific ribonuclease activity","MF"
"1597","GO:0004550",1,0.982973793986156,0,9,"nucleoside diphosphate kinase activity","MF"
"1598","GO:0004551",1,0.993787465162476,0,2,"dinucleotide phosphatase activity","MF"
"1599","GO:0004552",1,0.998901917313767,0,1,"octanol dehydrogenase activity","MF"
"1600","GO:0004553",1,0.931513972010601,0,40,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF"
"1601","GO:0004557",1,0.995286782723127,0,3,"alpha-galactosidase activity","MF"
"1602","GO:0004558",1,0.996250700532156,0,3,"alpha-1,4-glucosidase activity","MF"
"1603","GO:0004559",1,0.989293723947944,0,6,"alpha-mannosidase activity","MF"
"1604","GO:0004560",1,0.995315129618837,0,3,"alpha-L-fucosidase activity","MF"
"1605","GO:0004561",1,0.998375904885491,0,1,"alpha-N-acetylglucosaminidase activity","MF"
"1606","GO:0004563",1,0.995788954219822,0,3,"beta-N-acetylhexosaminidase activity","MF"
"1607","GO:0004564",1,0.998743732174576,0,1,"beta-fructofuranosidase activity","MF"
"1608","GO:0004565",1,0.991997120165814,0,4,"beta-galactosidase activity","MF"
"1609","GO:0004566",1,0.998309575889801,0,1,"beta-glucuronidase activity","MF"
"1610","GO:0004567",1,0.99873050340823,0,1,"beta-mannosidase activity","MF"
"1611","GO:0004568",1,0.986347416861507,0,6,"chitinase activity","MF"
"1612","GO:0004569",1,0.99615565158272,0,1,"glycoprotein endo-alpha-1,2-mannosidase activity","MF"
"1613","GO:0004571",1,0.995433183292868,0,3,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","MF"
"1614","GO:0004573",1,0.998321773398645,0,1,"Glc3Man9GlcNAc2 oligosaccharide glucosidase activity","MF"
"1615","GO:0004574",1,0.998743732174576,0,1,"oligo-1,6-glucosidase activity","MF"
"1616","GO:0004575",1,0.998743732174576,0,1,"sucrose alpha-glucosidase activity","MF"
"1617","GO:0004576",1,0.993907386835896,0,4,"oligosaccharyl transferase activity","MF"
"1618","GO:0004577",1,0.997240084599623,0,1,"N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity","MF"
"1619","GO:0004578",1,0.998280342252091,0,1,"chitobiosyldiphosphodolichol beta-mannosyltransferase activity","MF"
"1620","GO:0004579",1,0.995648266595547,0,3,"dolichyl-diphosphooligosaccharide-protein glycotransferase activity","MF"
"1621","GO:0004581",1,0.998251934732019,0,1,"dolichyl-phosphate beta-glucosyltransferase activity","MF"
"1622","GO:0004582",1,0.996021055307673,0,1,"dolichyl-phosphate beta-D-mannosyltransferase activity","MF"
"1623","GO:0004583",1,0.998245102709476,0,1,"dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity","MF"
"1624","GO:0004587",1,0.998253307038048,0,1,"ornithine-oxo-acid transaminase activity","MF"
"1625","GO:0004591",1,0.998839619367886,0,1,"oxoglutarate dehydrogenase (succinyl-transferring) activity","MF"
"1626","GO:0004595",1,0.997706905656009,0,1,"pantetheine-phosphate adenylyltransferase activity","MF"
"1627","GO:0004596",1,0.995009935369562,0,3,"peptide alpha-N-acetyltransferase activity","MF"
"1628","GO:0004597",1,0.998509278078911,0,1,NA,NA
"1629","GO:0004598",1,0.997507768594131,0,2,"peptidylamidoglycolate lyase activity","MF"
"1630","GO:0004601",1,0.965188522777212,0,19,"peroxidase activity","MF"
"1631","GO:0004602",1,0.986097137596683,0,6,"glutathione peroxidase activity","MF"
"1632","GO:0004608",1,0.998150499556259,0,1,"phosphatidylethanolamine N-methyltransferase activity","MF"
"1633","GO:0004609",1,0.996809783177461,0,2,"phosphatidylserine decarboxylase activity","MF"
"1634","GO:0004615",1,0.997361970024042,0,1,"phosphomannomutase activity","MF"
"1635","GO:0004618",1,0.998110822697906,0,1,"phosphoglycerate kinase activity","MF"
"1636","GO:0004619",1,0.99845744779807,0,1,"phosphoglycerate mutase activity","MF"
"1637","GO:0004620",1,0.950100566491298,0,27,"phospholipase activity","MF"
"1638","GO:0004621",1,0.998325037349662,0,1,"glycosylphosphatidylinositol phospholipase D activity","MF"
"1639","GO:0004622",1,0.988420651037277,0,7,"lysophospholipase activity","MF"
"1640","GO:0004623",1,0.976516754733292,0,12,"phospholipase A2 activity","MF"
"1641","GO:0004629",1,0.995669214309149,0,3,"phospholipase C activity","MF"
"1642","GO:0004630",1,0.997085836605707,0,2,"phospholipase D activity","MF"
"1643","GO:0004632",1,0.998683021119281,0,1,"phosphopantothenate--cysteine ligase activity","MF"
"1644","GO:0004633",1,0.996843392023046,0,1,"phosphopantothenoylcysteine decarboxylase activity","MF"
"1645","GO:0004635",1,0.998231971582525,0,1,"phosphoribosyl-AMP cyclohydrolase activity","MF"
"1646","GO:0004636",1,0.998231971582525,0,1,"phosphoribosyl-ATP diphosphatase activity","MF"
"1647","GO:0004637",1,0.998624209171248,0,1,"phosphoribosylamine-glycine ligase activity","MF"
"1648","GO:0004638",1,0.997199387220864,0,1,"phosphoribosylaminoimidazole carboxylase activity","MF"
"1649","GO:0004639",1,0.997199387220864,0,1,"phosphoribosylaminoimidazolesuccinocarboxamide synthase activity","MF"
"1650","GO:0004641",1,0.998624209171248,0,1,"phosphoribosylformylglycinamidine cyclo-ligase activity","MF"
"1651","GO:0004643",1,0.998647440479804,0,1,"phosphoribosylaminoimidazolecarboxamide formyltransferase activity","MF"
"1652","GO:0004644",1,0.998624209171248,0,1,"phosphoribosylglycinamide formyltransferase activity","MF"
"1653","GO:0004645",1,0.993988658634544,0,4,"1,4-alpha-oligoglucan phosphorylase activity","MF"
"1654","GO:0004647",1,0.997192668445446,0,1,NA,NA
"1655","GO:0004648",1,0.998260328715915,0,1,"O-phospho-L-serine:2-oxoglutarate aminotransferase activity","MF"
"1656","GO:0004649",1,0.997238438922072,0,1,"poly(ADP-ribose) glycohydrolase activity","MF"
"1657","GO:0004651",1,0.998599699084308,0,1,"polynucleotide 5'-phosphatase activity","MF"
"1658","GO:0004652",1,0.993789593997398,0,3,"polynucleotide adenylyltransferase activity","MF"
"1659","GO:0004653",1,0.993545198269049,0,3,"polypeptide N-acetylgalactosaminyltransferase activity","MF"
"1660","GO:0004659",1,0.982342191565839,0,8,"prenyltransferase activity","MF"
"1661","GO:0004660",1,0.998247373732637,0,1,"protein farnesyltransferase activity","MF"
"1662","GO:0004661",1,0.998247373732637,0,1,"protein geranylgeranyltransferase activity","MF"
"1663","GO:0004663",1,0.998247373732637,0,1,"Rab geranylgeranyltransferase activity","MF"
"1664","GO:0004666",1,0.998449524165764,0,1,"prostaglandin-endoperoxide synthase activity","MF"
"1665","GO:0004667",1,0.987810191838394,0,5,"prostaglandin-D synthase activity","MF"
"1666","GO:0004672",1,0.702425952038175,0,221,"protein kinase activity","MF"
"1667","GO:0004674",1,0.781148808093418,0,159,"protein serine/threonine kinase activity","MF"
"1668","GO:0004675",1,0.993924862194706,0,4,"transmembrane receptor protein serine/threonine kinase activity","MF"
"1669","GO:0004677",1,0.997349937301156,0,3,"DNA-dependent protein kinase activity","MF"
"1670","GO:0004679",1,0.998575526409909,0,1,"AMP-activated protein kinase activity","MF"
"1671","GO:0004683",1,0.986445086086949,0,10,"calmodulin-dependent protein kinase activity","MF"
"1672","GO:0004686",1,0.998741393270998,0,1,"elongation factor-2 kinase activity","MF"
"1673","GO:0004689",1,0.998941778203992,0,1,"phosphorylase kinase activity","MF"
"1674","GO:0004690",1,0.994377600177335,0,4,"cyclic nucleotide-dependent protein kinase activity","MF"
"1675","GO:0004691",1,0.995479903782554,0,3,"cAMP-dependent protein kinase activity","MF"
"1676","GO:0004692",1,0.99889297006282,0,1,"cGMP-dependent protein kinase activity","MF"
"1677","GO:0004693",1,0.965911574197011,0,15,"cyclin-dependent protein serine/threonine kinase activity","MF"
"1678","GO:0004694",1,0.997529535764668,0,2,"eukaryotic translation initiation factor 2alpha kinase activity","MF"
"1679","GO:0004697",1,0.993746968751105,0,5,"protein kinase C activity","MF"
"1680","GO:0004698",1,0.998735219090894,0,1,"calcium-dependent protein kinase C activity","MF"
"1681","GO:0004699",1,0.996249913333762,0,3,"calcium-independent protein kinase C activity","MF"
"1682","GO:0004703",1,0.995666217190497,0,3,"G protein-coupled receptor kinase activity","MF"
"1683","GO:0004705",1,0.998647709158994,0,1,"JUN kinase activity","MF"
"1684","GO:0004706",1,0.995649257288677,0,3,"JUN kinase kinase kinase activity","MF"
"1685","GO:0004707",1,0.98682315019714,0,8,"MAP kinase activity","MF"
"1686","GO:0004708",1,0.984955245926856,0,10,"MAP kinase kinase activity","MF"
"1687","GO:0004709",1,0.986728758379614,0,10,"MAP kinase kinase kinase activity","MF"
"1688","GO:0004711",1,0.995742458765255,0,3,"ribosomal protein S6 kinase activity","MF"
"1689","GO:0004712",1,0.971851840492034,0,19,"protein serine/threonine/tyrosine kinase activity","MF"
"1690","GO:0004713",1,0.910834068979565,0,55,"protein tyrosine kinase activity","MF"
"1691","GO:0004714",1,0.972911183636822,0,19,"transmembrane receptor protein tyrosine kinase activity","MF"
"1692","GO:0004715",1,0.975179042480717,0,17,"non-membrane spanning protein tyrosine kinase activity","MF"
"1693","GO:0004719",1,0.997046020283584,0,1,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF"
"1694","GO:0004720",1,0.995384839438391,0,3,"protein-lysine 6-oxidase activity","MF"
"1695","GO:0004721",1,0.924837143763945,0,50,"phosphoprotein phosphatase activity","MF"
"1696","GO:0004722",1,0.958266265120848,0,24,"protein serine/threonine phosphatase activity","MF"
"1697","GO:0004723",1,0.995343698855882,0,3,"calcium-dependent protein serine/threonine phosphatase activity","MF"
"1698","GO:0004724",1,0.997080644565492,0,1,NA,NA
"1699","GO:0004725",1,0.972435859950417,0,20,"protein tyrosine phosphatase activity","MF"
"1700","GO:0004726",1,0.994744270347822,0,4,"non-membrane spanning protein tyrosine phosphatase activity","MF"
"1701","GO:0004731",1,0.998236780121518,0,1,"purine-nucleoside phosphorylase activity","MF"
"1702","GO:0004732",1,0.998910456456754,0,1,"pyridoxal oxidase activity","MF"
"1703","GO:0004733",1,0.998183648468531,0,1,"pyridoxamine-phosphate oxidase activity","MF"
"1704","GO:0004734",1,0.991309920878099,0,3,"pyrimidodiazepine synthase activity","MF"
"1705","GO:0004735",1,0.997885224021345,0,1,"pyrroline-5-carboxylate reductase activity","MF"
"1706","GO:0004736",1,0.998745333148874,0,1,"pyruvate carboxylase activity","MF"
"1707","GO:0004738",1,0.998313405713662,0,1,"pyruvate dehydrogenase activity","MF"
"1708","GO:0004739",1,0.998313405713662,0,1,"pyruvate dehydrogenase (acetyl-transferring) activity","MF"
"1709","GO:0004740",1,0.998440419060026,0,1,"pyruvate dehydrogenase (acetyl-transferring) kinase activity","MF"
"1710","GO:0004741",1,0.99584050915338,0,2,"[pyruvate dehydrogenase (lipoamide)] phosphatase activity","MF"
"1711","GO:0004743",1,0.998354441395665,0,1,"pyruvate kinase activity","MF"
"1712","GO:0004744",1,0.998407808655657,0,1,NA,NA
"1713","GO:0004745",1,0.994234945314361,0,2,"NAD-retinol dehydrogenase activity","MF"
"1714","GO:0004748",1,0.991492686006728,0,4,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","MF"
"1715","GO:0004749",1,0.998162856532136,0,1,"ribose phosphate diphosphokinase activity","MF"
"1716","GO:0004758",1,0.997071165157344,0,2,"serine C-palmitoyltransferase activity","MF"
"1717","GO:0004760",1,0.998275682497637,0,1,"serine-pyruvate transaminase activity","MF"
"1718","GO:0004767",1,0.99522545089493,0,3,"sphingomyelin phosphodiesterase activity","MF"
"1719","GO:0004768",1,0.9981244420757,0,1,"stearoyl-CoA 9-desaturase activity","MF"
"1720","GO:0004771",1,0.992476536179272,0,4,"sterol esterase activity","MF"
"1721","GO:0004773",1,0.998101150970898,0,1,"steryl-sulfatase activity","MF"
"1722","GO:0004774",1,0.996888897769813,0,2,"succinate-CoA ligase activity","MF"
"1723","GO:0004775",1,0.998586157722907,0,1,"succinate-CoA ligase (ADP-forming) activity","MF"
"1724","GO:0004776",1,0.998300470550751,0,1,"succinate-CoA ligase (GDP-forming) activity","MF"
"1725","GO:0004777",1,0.996730703077439,0,2,"succinate-semialdehyde dehydrogenase (NAD+) activity","MF"
"1726","GO:0004778",1,0.995443435843483,0,1,"succinyl-CoA hydrolase activity","MF"
"1727","GO:0004779",1,0.996857711816325,0,2,"sulfate adenylyltransferase activity","MF"
"1728","GO:0004780",1,0.998146097988065,0,1,"sulfate adenylyltransferase (ADP) activity","MF"
"1729","GO:0004781",1,0.99870935390743,0,1,"sulfate adenylyltransferase (ATP) activity","MF"
