"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"241",281,"GO:0010556",8.39729636396308e-82,1,69,69,"regulation of macromolecule biosynthetic process","BP",1.28397370210274e-80,"post-transcriptional regulation of gene expression","Down"
"242",282,"GO:0019219",1.76477000993606e-79,1,67,67,"regulation of nucleobase-containing compound metabolic process","BP",2.6850648891916e-78,"post-transcriptional regulation of gene expression","Down"
"243",283,"GO:0007399",1.75920460877355e-78,1,67,67,"nervous system development","BP",2.67000463036026e-77,"circulatory system development","Down"
"244",284,"GO:0090304",1.3518955343612e-77,1,65,65,"nucleic acid metabolic process","BP",2.04677648224416e-76,"rRNA metabolic process","Down"
"245",285,"GO:0009893",3.35704610066723e-77,1,65,65,"positive regulation of metabolic process","BP",5.05773058002725e-76,"positive regulation of biological process","Down"
"246",286,"GO:0031325",3.35704610066723e-77,1,65,65,"positive regulation of cellular metabolic process","BP",5.05773058002725e-76,"positive regulation of biological process","Down"
"247",287,"GO:0051234",3.20829826091125e-76,1,64,64,"establishment of localization","BP",4.81010556781876e-75,"monoatomic ion transmembrane transport","Down"
"248",288,"GO:2000112",6.8717061682434e-76,1,64,64,"regulation of cellular macromolecule biosynthetic process","BP",1.02775372351252e-74,"DNA metabolic process","Down"
"249",289,"GO:0009058",3.14682948809202e-75,1,63,63,"biosynthetic process","BP",4.68375925256594e-74,"biosynthetic process","Down"
"250",290,"GO:1901576",3.14682948809202e-75,1,63,63,"organic substance biosynthetic process","BP",4.68375925256594e-74,"biosynthetic process","Down"
"251",291,"GO:0010604",5.46159416702075e-75,1,63,63,"positive regulation of macromolecule metabolic process","BP",8.10948030293538e-74,"positive regulation of biological process","Down"
"252",292,"GO:0043412",9.56787645412494e-75,1,63,63,"macromolecule modification","BP",1.41724169976726e-73,"histone modification","Down"
"253",293,"GO:0051252",1.23538893504703e-74,1,63,63,"regulation of RNA metabolic process","BP",1.82553156301195e-73,"post-transcriptional regulation of gene expression","Down"
"254",294,"GO:0051128",1.36545462277199e-74,1,63,63,"regulation of cellular component organization","BP",2.01290224533995e-73,"epigenetic regulation of gene expression","Down"
"255",295,"GO:0044249",4.65055160488768e-74,1,62,62,"cellular biosynthetic process","BP",6.80681686207076e-73,"biosynthetic process","Down"
"256",296,"GO:0006810",5.943054935232e-74,1,62,62,"transport","BP",8.67798685092407e-73,"monoatomic ion transmembrane transport","Down"
"257",297,"GO:0009966",9.09237163299039e-74,1,62,62,"regulation of signal transduction","BP",1.32451995277746e-72,"enzyme-linked receptor protein signaling pathway","Down"
"258",298,"GO:0051173",1.05606524992811e-73,1,62,62,"positive regulation of nitrogen compound metabolic process","BP",1.53478162029647e-72,"positive regulation of biological process","Down"
"259",299,"GO:0036211",3.04483458324074e-71,1,60,60,"protein modification process","BP",4.39397440326216e-70,"histone modification","Down"
"260",300,"GO:0044085",1.72568934102284e-69,1,59,59,"cellular component biogenesis","BP",2.4845088129399e-68,"positive regulation of cellular component biogenesis","Down"
"261",301,"GO:1903506",8.71711842497557e-69,1,58,58,"regulation of nucleic acid-templated transcription","BP",1.24918334266743e-67,"post-transcriptional regulation of gene expression","Down"
"262",302,"GO:2001141",8.71711842497557e-69,1,58,58,"regulation of RNA biosynthetic process","BP",1.24918334266743e-67,"post-transcriptional regulation of gene expression","Down"
"263",303,"GO:0048468",1.02105495276464e-68,1,59,59,"cell development","BP",1.4598006076417e-67,"cell fate commitment","Down"
"264",304,"GO:2000026",1.57569107876017e-67,1,57,57,"regulation of multicellular organismal development","BP",2.24235760446193e-66,"regulation of cytokine production","Down"
"265",305,"GO:0010033",2.41960822245352e-67,1,57,57,"response to organic substance","BP",3.43539766515175e-66,"response to xenobiotic stimulus","Down"
"266",306,"GO:0010467",3.1525124370199e-67,1,56,56,"gene expression","BP",4.46569692802681e-66,"gene expression","Down"
"267",307,"GO:0006355",2.61708261723447e-66,1,56,56,"regulation of DNA-templated transcription","BP",3.69026615272284e-65,"post-transcriptional regulation of gene expression","Down"
"268",308,"GO:0065009",4.53262495839575e-65,1,55,55,"regulation of molecular function","BP",6.37672031818142e-64,"regulation of protein binding","Down"
"269",309,"GO:0016070",2.49753175169061e-63,1,53,53,"RNA metabolic process","BP",3.50564707378532e-62,"rRNA metabolic process","Down"
"270",310,"GO:0070887",1.00474166307159e-60,1,51,51,"cellular response to chemical stimulus","BP",1.40709502905617e-59,"response to xenobiotic stimulus","Down"
"271",311,"GO:0033554",1.20284195967143e-60,1,51,51,"cellular response to stress","BP",1.68070570419396e-59,"response to endoplasmic reticulum stress","Down"
"272",312,"GO:0000003",1.35268481763595e-60,1,52,52,"reproduction","BP",1.88154488629181e-59,"sex differentiation","Down"
"273",313,"GO:0022414",1.35268481763595e-60,1,52,52,"reproductive process","BP",1.88154488629181e-59,"sex differentiation","Down"
"274",314,"GO:0009892",1.4412850008781e-60,1,51,51,"negative regulation of metabolic process","BP",2.00026985932677e-59,"negative regulation of transcription by RNA polymerase II","Down"
"275",315,"GO:0051641",9.97593064214739e-60,1,51,51,"cellular localization","BP",1.38138617116657e-58,"monoatomic ion transmembrane transport","Down"
"276",316,"GO:0032879",2.042224980828e-59,1,50,50,"regulation of localization","BP",2.82156733898255e-58,"negative regulation of transport","Down"
"277",317,"GO:0009605",4.95853960159479e-59,1,50,50,"response to external stimulus","BP",6.83546331656087e-58,"cellular response to external stimulus","Down"
"278",318,"GO:0045595",2.3771712385054e-58,1,49,49,"regulation of cell differentiation","BP",3.2623895705279e-57,"positive regulation of neuron differentiation","Down"
"279",319,"GO:0022607",1.40402624249582e-57,1,49,49,"cellular component assembly","BP",1.91407294386266e-56,"positive regulation of cellular component biogenesis","Down"
"280",320,"GO:0051246",1.00037993809439e-56,1,48,48,"regulation of protein metabolic process","BP",1.36078171711647e-55,"post-transcriptional regulation of gene expression","Down"
"281",321,"GO:0022008",1.33818678724995e-56,1,48,48,"neurogenesis","BP",1.8162790711529e-55,"circulatory system development","Down"
"282",322,"GO:0006793",1.54563670790278e-56,1,48,48,"phosphorus metabolic process","BP",2.08864328817915e-55,"dephosphorylation","Down"
"283",323,"GO:0006796",1.54563670790278e-56,1,48,48,"phosphate-containing compound metabolic process","BP",2.08864328817915e-55,"dephosphorylation","Down"
"284",324,"GO:0010605",6.73675841669914e-56,1,47,47,"negative regulation of macromolecule metabolic process","BP",9.0835679132823e-55,"negative regulation of transcription by RNA polymerase II","Down"
"285",325,"GO:0048699",2.32757753426825e-55,1,47,47,"generation of neurons","BP",3.12473480744248e-54,"circulatory system development","Down"
"286",326,"GO:0051240",6.83477355432465e-54,1,46,46,"positive regulation of multicellular organismal process","BP",9.1357645643706e-53,"regulation of cytokine production","Down"
"287",327,"GO:0009888",1.15041825110227e-53,1,46,46,"tissue development","BP",1.53438901802861e-52,"morphogenesis of embryonic epithelium","Down"
"288",328,"GO:0071310",2.2707640946472e-53,1,45,45,"cellular response to organic substance","BP",3.01561386879656e-52,"response to xenobiotic stimulus","Down"
"289",329,"GO:0044271",4.95401460018509e-53,1,44,44,"cellular nitrogen compound biosynthetic process","BP",6.55078067947222e-52,"biosynthetic process","Down"
"290",330,"GO:0031324",4.31850603802993e-52,1,44,44,"negative regulation of cellular metabolic process","BP",5.68603295007274e-51,"negative regulation of transcription by RNA polymerase II","Down"
"291",331,"GO:0045935",8.37699793746893e-49,1,41,41,"positive regulation of nucleobase-containing compound metabolic process","BP",1.09827789980178e-47,"positive regulation of biological process","Down"
"292",332,"GO:0051172",1.13219973231259e-48,1,41,41,"negative regulation of nitrogen compound metabolic process","BP",1.48123455424844e-47,"negative regulation of transcription by RNA polymerase II","Down"
"293",333,"GO:0050790",1.45625610724637e-48,1,41,41,"regulation of catalytic activity","BP",1.90115468916359e-47,"regulation of protein binding","Down"
"294",334,"GO:0009059",7.20123942431204e-48,1,40,40,"macromolecule biosynthetic process","BP",9.36161125160565e-47,"biosynthetic process","Down"
"295",335,"GO:0034645",7.20123942431204e-48,1,40,40,"cellular macromolecule biosynthetic process","BP",9.36161125160565e-47,"DNA metabolic process","Down"
"296",336,"GO:0060429",1.00922736762834e-47,1,41,41,"epithelium development","BP",1.30923348196333e-46,"morphogenesis of embryonic epithelium","Down"
"297",337,"GO:1902531",2.67627476121163e-47,1,40,40,"regulation of intracellular signal transduction","BP",3.4645388820559e-46,"trans-synaptic signaling","Down"
"298",338,"GO:0009891",2.84693587901892e-47,1,40,40,"positive regulation of biosynthetic process","BP",3.67004579215787e-46,"positive regulation of biological process","Down"
"299",339,"GO:0031328",2.84693587901892e-47,1,40,40,"positive regulation of cellular biosynthetic process","BP",3.67004579215787e-46,"positive regulation of biological process","Down"
"300",340,"GO:0002376",4.05648834681398e-47,1,40,40,"immune system process","BP",5.21838855805172e-46,"immune effector process","Down"
"301",341,"GO:1901362",7.86375234518912e-47,1,39,39,"organic cyclic compound biosynthetic process","BP",1.00950920731365e-45,"biosynthetic process","Down"
"302",342,"GO:0051094",9.54706700276707e-47,1,40,40,"positive regulation of developmental process","BP",1.22305669170584e-45,"positive regulation of neuron differentiation","Down"
"303",343,"GO:0044703",1.27749905449785e-46,1,40,40,"multi-organism reproductive process","BP",1.63318447589539e-45,"sex differentiation","Down"
"304",344,"GO:0009628",6.37250389619097e-46,1,39,39,"response to abiotic stimulus","BP",8.12989006383619e-45,"response to light stimulus","Down"
"305",345,"GO:0018130",1.12712776421984e-45,1,38,38,"heterocycle biosynthetic process","BP",1.43203325425209e-44,"biosynthetic process","Down"
"306",346,"GO:0019438",1.12712776421984e-45,1,38,38,"aromatic compound biosynthetic process","BP",1.43203325425209e-44,"biosynthetic process","Down"
"307",347,"GO:0032504",1.64842098882623e-45,1,39,39,"multicellular organism reproduction","BP",2.085743353829e-44,"sex differentiation","Down"
"308",348,"GO:0048609",1.64842098882623e-45,1,39,39,"multicellular organismal reproductive process","BP",2.085743353829e-44,"sex differentiation","Down"
"309",349,"GO:0051049",1.68487349584056e-45,1,38,38,"regulation of transport","BP",2.12749804946097e-44,"negative regulation of transport","Down"
"310",350,"GO:0009790",2.58015383624996e-45,1,39,39,"embryo development","BP",3.24467508958617e-44,"pattern specification process","Down"
"311",351,"GO:0030030",2.84676267870812e-45,1,39,39,"cell projection organization","BP",3.56539667199176e-44,"epigenetic regulation of gene expression","Down"
"312",352,"GO:0120036",2.84676267870812e-45,1,39,39,"plasma membrane bounded cell projection organization","BP",3.56539667199176e-44,"epigenetic regulation of gene expression","Down"
"313",353,"GO:0033036",4.83923997099333e-45,1,38,38,"macromolecule localization","BP",6.04855916861276e-44,"monoatomic ion transmembrane transport","Down"
"314",354,"GO:0048584",9.57092639787359e-45,1,38,38,"positive regulation of response to stimulus","BP",1.19384713489265e-43,"regulation of cellular response to stress","Down"
"315",355,"GO:0034654",1.82662243859984e-44,1,37,37,"nucleobase-containing compound biosynthetic process","BP",2.27386817508125e-43,"biosynthetic process","Down"
"316",356,"GO:0010629",2.01300559169338e-44,1,37,37,"negative regulation of gene expression","BP",2.50083476935779e-43,"negative regulation of transcription by RNA polymerase II","Down"
"317",357,"GO:0006357",4.46911885358887e-44,1,37,37,"regulation of transcription by RNA polymerase II","BP",5.52986152124791e-43,"biosynthetic process","Down"
"318",358,"GO:0035556",7.78723395151706e-44,1,37,37,"intracellular signal transduction","BP",9.57783145893176e-43,"enzyme-linked receptor protein signaling pathway","Down"
"319",359,"GO:0010557",8.61030459390442e-44,1,37,37,"positive regulation of macromolecule biosynthetic process","BP",1.05690631290118e-42,"positive regulation of biological process","Down"
"320",360,"GO:0009719",1.41639121721501e-43,1,37,37,"response to endogenous stimulus","BP",1.73514963826619e-42,"response to growth factor","Down"
"321",361,"GO:0033043",1.97345019984128e-43,1,37,37,"regulation of organelle organization","BP",2.41277780385357e-42,"epigenetic regulation of gene expression","Down"
"322",362,"GO:0051254",5.9067935541983e-43,1,36,36,"positive regulation of RNA metabolic process","BP",7.16489407105707e-42,"positive regulation of biological process","Down"
"323",363,"GO:0008104",7.04392840502491e-43,1,36,36,"protein localization","BP",8.52744338541523e-42,"monoatomic ion transmembrane transport","Down"
"324",364,"GO:0010628",1.23031693666384e-42,1,36,36,"positive regulation of gene expression","BP",1.48651234582796e-41,"positive regulation of biological process","Down"
"325",365,"GO:0010647",2.26125513119245e-42,1,36,36,"positive regulation of cell communication","BP",2.71615090027444e-41,"trans-synaptic signaling","Down"
"326",366,"GO:0023056",2.26125513119245e-42,1,36,36,"positive regulation of signaling","BP",2.71615090027444e-41,"enzyme-linked receptor protein signaling pathway","Down"
"327",367,"GO:0003008",3.78174191299578e-42,1,36,36,"system process","BP",4.53367581087159e-41,"learning or memory","Down"
"328",368,"GO:0051649",6.07714741531689e-41,1,35,35,"establishment of localization in cell","BP",7.25724464596563e-40,"monoatomic ion transmembrane transport","Down"
"329",369,"GO:0019953",8.04585672505708e-41,1,35,35,"sexual reproduction","BP",9.58966521079337e-40,"sex differentiation","Down"
"330",370,"GO:0003006",8.57198295224476e-41,1,35,35,"developmental process involved in reproduction","BP",1.0197019102651e-39,"sex differentiation","Down"
"331",371,"GO:0007166",1.81405430566509e-40,1,34,34,"cell surface receptor signaling pathway","BP",2.15379626811334e-39,"enzyme-linked receptor protein signaling pathway","Down"
"332",372,"GO:0031399",2.84520412274473e-40,1,34,34,"regulation of protein modification process","BP",3.37156688545251e-39,"post-transcriptional regulation of gene expression","Down"
"333",373,"GO:0044093",2.87957112010082e-40,1,34,34,"positive regulation of molecular function","BP",3.40574227294841e-39,"regulation of protein binding","Down"
"334",374,"GO:1901700",3.49211369437413e-40,1,34,34,"response to oxygen-containing compound","BP",4.12229972887613e-39,"response to xenobiotic stimulus","Down"
"335",375,"GO:0048585",3.62861429133744e-40,1,34,34,"negative regulation of response to stimulus","BP",4.27524307136162e-39,"regulation of cellular response to stress","Down"
"336",376,"GO:0010941",5.49875111869472e-40,1,34,34,"regulation of cell death","BP",6.46627946438871e-39,"apoptotic signaling pathway","Down"
"337",377,"GO:0030182",9.21665225911214e-40,1,34,34,"neuron differentiation","BP",1.08177164229808e-38,"circulatory system development","Down"
"338",378,"GO:0044281",1.04768037086257e-39,1,33,33,"small molecule metabolic process","BP",1.2273396283755e-38,"nucleotide metabolic process","Down"
"339",379,"GO:1901698",2.19227392084391e-39,1,33,33,"response to nitrogen compound","BP",2.5633381214877e-38,"response to xenobiotic stimulus","Down"
"340",380,"GO:0051241",2.67176524237306e-39,1,33,33,"negative regulation of multicellular organismal process","BP",3.11217720671131e-38,"regulation of cytokine production","Down"
"341",381,"GO:1902680",3.02855688216537e-39,1,33,33,"positive regulation of RNA biosynthetic process","BP",3.51449482258061e-38,"positive regulation of biological process","Down"
"342",382,"GO:1903508",3.02855688216537e-39,1,33,33,"positive regulation of nucleic acid-templated transcription","BP",3.51449482258061e-38,"positive regulation of biological process","Down"
"343",383,"GO:0046907",8.28325185104987e-39,1,33,33,"intracellular transport","BP",9.55831421463845e-38,"monoatomic ion transmembrane transport","Down"
"344",384,"GO:0040008",1.06986801628219e-38,1,33,33,"regulation of growth","BP",1.2322479843609e-37,"negative regulation of growth","Down"
"345",385,"GO:0060284",3.24095237256213e-38,1,32,32,"regulation of cell development","BP",3.71894758281711e-37,"positive regulation of neuron differentiation","Down"
"346",386,"GO:0051960",4.20792885976236e-38,1,32,32,"regulation of nervous system development","BP",4.8195646159583e-37,"regulation of cytokine production","Down"
"347",387,"GO:0009056",4.97846260754161e-38,1,32,32,"catabolic process","BP",5.6915188474344e-37,"positive regulation of catabolic process","Down"
"348",388,"GO:0051247",5.12950230725502e-38,1,32,32,"positive regulation of protein metabolic process","BP",5.85333207727878e-37,"post-transcriptional regulation of gene expression","Down"
"349",389,"GO:0071495",8.2235318486992e-38,1,32,32,"cellular response to endogenous stimulus","BP",9.34933639329972e-37,"response to growth factor","Down"
"350",390,"GO:0008219",9.45956010681085e-38,1,32,32,"cell death","BP",1.07347715245246e-36,"apoptotic signaling pathway","Down"
"351",391,"GO:0048666",1.36515814055846e-37,1,32,32,"neuron development","BP",1.54067847291598e-36,"circulatory system development","Down"
"352",392,"GO:0007049",1.6375232116332e-37,1,32,32,"cell cycle","BP",1.84468336930234e-36,"positive regulation of cell cycle","Down"
"353",393,"GO:0044087",3.33893795141799e-37,1,32,32,"regulation of cellular component biogenesis","BP",3.75447730960541e-36,"positive regulation of cellular component biogenesis","Down"
"354",394,"GO:0010648",5.79024866819092e-37,1,31,31,"negative regulation of cell communication","BP",6.48718405334408e-36,"trans-synaptic signaling","Down"
"355",395,"GO:0023057",5.79024866819092e-37,1,31,31,"negative regulation of signaling","BP",6.48718405334408e-36,"enzyme-linked receptor protein signaling pathway","Down"
"356",396,"GO:0045893",8.36495520602204e-37,1,31,31,"positive regulation of DNA-templated transcription","BP",9.3547829363898e-36,"positive regulation of biological process","Down"
"357",397,"GO:0009887",1.07695453428415e-36,1,31,31,"animal organ morphogenesis","BP",1.20220902903241e-35,"gland development","Down"
"358",398,"GO:0019220",1.23610903371517e-36,1,31,31,"regulation of phosphate metabolic process","BP",1.37489239454024e-35,"dephosphorylation","Down"
"359",399,"GO:0051174",1.23610903371517e-36,1,31,31,"regulation of phosphorus metabolic process","BP",1.37489239454024e-35,"dephosphorylation","Down"
"360",400,"GO:0007610",1.34640574356229e-36,1,31,31,"behavior","BP",1.49487426879835e-35,"locomotory behavior","Down"
"361",401,"GO:0032989",1.38873346925856e-36,1,31,31,"cellular component morphogenesis","BP",1.53793028699316e-35,"regulation of cell morphogenesis involved in differentiation","Down"
"362",402,"GO:0012501",1.39017716626938e-36,1,31,31,"programmed cell death","BP",1.53793028699316e-35,"apoptotic signaling pathway","Down"
"363",403,"GO:0043067",1.89956826560453e-36,1,31,31,"regulation of programmed cell death","BP",2.0976952782536e-35,"apoptotic signaling pathway","Down"
"364",404,"GO:0009791",2.41688486183748e-36,1,31,31,"post-embryonic development","BP",2.66419401049062e-35,"post-embryonic animal morphogenesis","Down"
"365",405,"GO:0042127",2.47586023171128e-36,1,31,31,"regulation of cell population proliferation","BP",2.72433049067944e-35,"negative regulation of cell population proliferation","Down"
"366",406,"GO:0071702",2.80961476618837e-36,1,30,30,"organic substance transport","BP",3.08057761374604e-35,"monoatomic ion transmembrane transport","Down"
"367",407,"GO:0043933",4.10568657598852e-36,1,30,30,"protein-containing complex organization","BP",4.49364843361301e-35,"epigenetic regulation of gene expression","Down"
"368",408,"GO:0051726",6.14040320876917e-36,1,30,30,"regulation of cell cycle","BP",6.70871712277228e-35,"positive regulation of cell cycle","Down"
"369",409,"GO:0051093",9.40827304071478e-36,1,30,30,"negative regulation of developmental process","BP",1.02608457481211e-34,"positive regulation of neuron differentiation","Down"
"370",410,"GO:0070727",9.7564524689699e-36,1,30,30,"cellular macromolecule localization","BP",1.06217774052637e-34,"monoatomic ion transmembrane transport","Down"
"371",411,"GO:0009967",9.94269017854525e-36,1,30,30,"positive regulation of signal transduction","BP",1.0805442130546e-34,"enzyme-linked receptor protein signaling pathway","Down"
"372",412,"GO:0035295",1.57121431885474e-35,1,30,30,"tube development","BP",1.70071966683696e-34,"post-embryonic animal morphogenesis","Down"
"373",413,"GO:0042592",1.57320709201082e-35,1,30,30,"homeostatic process","BP",1.70071966683696e-34,"monoatomic ion homeostasis","Down"
"374",414,"GO:0042981",2.37304759114838e-35,1,30,30,"regulation of apoptotic process","BP",2.5608965423216e-34,"apoptotic signaling pathway","Down"
"375",415,"GO:0048646",4.1284937732415e-35,1,30,30,"anatomical structure formation involved in morphogenesis","BP",4.44751374662834e-34,"regulation of cell morphogenesis involved in differentiation","Down"
"376",416,"GO:0071705",5.0461306911319e-35,1,29,29,"nitrogen compound transport","BP",5.41711799978305e-34,"nitrogen compound transport","Down"
"377",417,"GO:0007276",7.2594383479877e-35,1,30,30,"gamete generation","BP",7.77959288700874e-34,"sex differentiation","Down"
"378",418,"GO:0009890",1.20013034136634e-34,1,29,29,"negative regulation of biosynthetic process","BP",1.27944691410024e-33,"negative regulation of transcription by RNA polymerase II","Down"
"379",419,"GO:0009968",1.36186038491881e-34,1,29,29,"negative regulation of signal transduction","BP",1.44685925721892e-33,"trans-synaptic signaling","Down"
"380",420,"GO:0000902",2.7244792914684e-34,1,29,29,"cell morphogenesis","BP",2.88457755911139e-33,"regulation of cell morphogenesis involved in differentiation","Down"
"381",421,"GO:0031327",1.69504889755609e-33,1,28,28,"negative regulation of cellular biosynthetic process","BP",1.7915765534718e-32,"negative regulation of transcription by RNA polymerase II","Down"
"382",422,"GO:0022603",2.17004842732742e-33,1,28,28,"regulation of anatomical structure morphogenesis","BP",2.28969835773828e-32,"regulation of cell morphogenesis involved in differentiation","Down"
"383",423,"GO:0007010",2.2857844736024e-33,1,29,29,"cytoskeleton organization","BP",2.4076929788612e-32,"epigenetic regulation of gene expression","Down"
"384",424,"GO:0010243",3.31826616462631e-33,1,28,28,"response to organonitrogen compound","BP",3.48927578607975e-32,"response to xenobiotic stimulus","Down"
"385",425,"GO:0051130",4.37515015791151e-33,1,28,28,"positive regulation of cellular component organization","BP",4.59278965469348e-32,"epigenetic regulation of gene expression","Down"
"386",426,"GO:0042325",5.03399618343775e-33,1,28,28,"regulation of phosphorylation","BP",5.27542253101078e-32,"dephosphorylation","Down"
"387",427,"GO:0022402",5.0593658230511e-33,1,28,28,"cell cycle process","BP",5.2930071649645e-32,"positive regulation of cell cycle","Down"
"388",428,"GO:0016310",6.14214397075236e-33,1,28,28,"phosphorylation","BP",6.4148968047078e-32,"dephosphorylation","Down"
"389",429,"GO:0040011",1.08817660279424e-32,1,28,28,"locomotion","BP",1.13265949770576e-31,"positive regulation of locomotion","Down"
"390",430,"GO:0050767",1.83023869376988e-32,1,27,27,"regulation of neurogenesis","BP",1.901843310457e-31,"regulation of cytokine production","Down"
"391",431,"GO:0010558",2.19483021017123e-32,1,27,27,"negative regulation of macromolecule biosynthetic process","BP",2.26921875085153e-31,"negative regulation of transcription by RNA polymerase II","Down"
"392",432,"GO:2000113",2.19483021017123e-32,1,27,27,"negative regulation of cellular macromolecule biosynthetic process","BP",2.26921875085153e-31,"DNA metabolic process","Down"
"393",433,"GO:0014070",2.3802822823169e-32,1,27,27,"response to organic cyclic compound","BP",2.45683407431101e-31,"response to xenobiotic stimulus","Down"
"394",434,"GO:1901575",3.0860015550767e-32,1,27,27,"organic substance catabolic process","BP",3.17992334153556e-31,"positive regulation of catabolic process","Down"
"395",435,"GO:1901701",4.73819207780992e-32,1,27,27,"cellular response to oxygen-containing compound","BP",4.87424700892566e-31,"response to xenobiotic stimulus","Down"
"396",436,"GO:0043085",4.78493110454172e-32,1,27,27,"positive regulation of catalytic activity","BP",4.91412424436435e-31,"regulation of protein binding","Down"
"397",437,"GO:0007423",5.80323824328274e-32,1,27,27,"sensory organ development","BP",5.95000899419438e-31,"gland development","Down"
"398",438,"GO:0009725",7.60880402239983e-32,1,27,27,"response to hormone","BP",7.77536490647226e-31,"response to growth factor","Down"
"399",439,"GO:0040012",1.10754283845015e-31,1,27,27,"regulation of locomotion","BP",1.12991373684268e-30,"positive regulation of locomotion","Down"
"400",440,"GO:0051276",1.20259200373234e-31,1,27,27,"chromosome organization","BP",1.22485486396672e-30,"epigenetic regulation of gene expression","Down"
"401",441,"GO:0006351",1.65374324190553e-31,1,26,26,"DNA-templated transcription","BP",1.67604701589176e-30,"biosynthetic process","Down"
"402",442,"GO:0032774",1.65374324190553e-31,1,26,26,"RNA biosynthetic process","BP",1.67604701589176e-30,"biosynthetic process","Down"
"403",443,"GO:0097659",1.65374324190553e-31,1,26,26,"nucleic acid-templated transcription","BP",1.67604701589176e-30,"biosynthetic process","Down"
"404",444,"GO:0009792",1.82904531948057e-31,1,27,27,"embryo development ending in birth or egg hatching","BP",1.85066950059758e-30,"pattern specification process","Down"
"405",445,"GO:0044248",4.21998716036981e-31,1,26,26,"cellular catabolic process","BP",4.24894785656842e-30,"positive regulation of catabolic process","Down"
"406",446,"GO:0045597",7.56915424378449e-31,1,26,26,"positive regulation of cell differentiation","BP",7.60866695761827e-30,"positive regulation of neuron differentiation","Down"
"407",447,"GO:0007417",7.75088914085273e-31,1,26,26,"central nervous system development","BP",7.77866105634113e-30,"circulatory system development","Down"
"408",448,"GO:0001932",9.1767076914862e-31,1,26,26,"regulation of protein phosphorylation","BP",9.17968714203539e-30,"post-transcriptional regulation of gene expression","Down"
"409",449,"GO:0051050",4.36864633015022e-30,1,25,25,"positive regulation of transport","BP",4.35592211753814e-29,"negative regulation of transport","Down"
"410",450,"GO:1901699",5.54888657339504e-30,1,25,25,"cellular response to nitrogen compound","BP",5.5237866018191e-29,"response to xenobiotic stimulus","Down"
"411",451,"GO:0045944",5.61708904984619e-30,1,25,25,"positive regulation of transcription by RNA polymerase II","BP",5.58266172986326e-29,"positive regulation of biological process","Down"
"412",452,"GO:0006955",6.5305644131294e-30,1,25,25,"immune response","BP",6.48008662056415e-29,"immune effector process","Down"
"413",453,"GO:0051248",9.84343857980518e-30,1,25,25,"negative regulation of protein metabolic process","BP",9.75165088886809e-29,"negative regulation of transcription by RNA polymerase II","Down"
"414",454,"GO:0031175",1.33349500598989e-29,1,25,25,"neuron projection development","BP",1.31894000431938e-28,"circulatory system development","Down"
"415",455,"GO:0006468",1.7115234691113e-29,1,25,25,"protein phosphorylation","BP",1.69012942574741e-28,"dephosphorylation","Down"
"416",456,"GO:0007267",2.03682154467806e-29,1,25,25,"cell-cell signaling","BP",2.008143097329e-28,"trans-synaptic signaling","Down"
"417",457,"GO:0009894",2.46953965968015e-29,1,25,25,"regulation of catabolic process","BP",2.42700213444164e-28,"positive regulation of catabolic process","Down"
"418",458,"GO:0031329",2.46953965968015e-29,1,25,25,"regulation of cellular catabolic process","BP",2.42700213444164e-28,"positive regulation of catabolic process","Down"
"419",459,"GO:0048638",2.52788564697424e-29,1,25,25,"regulation of developmental growth","BP",2.48038715870307e-28,"negative regulation of growth","Down"
"420",460,"GO:0002682",3.37875661137313e-29,1,25,25,"regulation of immune system process","BP",3.30999972007651e-28,"immune effector process","Down"
"421",461,"GO:0045934",4.26437258514973e-29,1,24,24,"negative regulation of nucleobase-containing compound metabolic process","BP",4.15776327052099e-28,"negative regulation of transcription by RNA polymerase II","Down"
"422",462,"GO:0006508",5.20423678950301e-29,1,24,24,"proteolysis","BP",5.06611486523184e-28,"histone modification","Down"
"423",463,"GO:0065003",7.63185812684091e-29,1,24,24,"protein-containing complex assembly","BP",7.39426254364681e-28,"epigenetic regulation of gene expression","Down"
"424",464,"GO:0060341",1.27471780076314e-28,1,24,24,"regulation of cellular localization","BP",1.23309436237087e-27,"negative regulation of transport","Down"
"425",465,"GO:0000904",1.35805771208188e-28,1,24,24,"cell morphogenesis involved in differentiation","BP",1.31165385922391e-27,"regulation of cell morphogenesis involved in differentiation","Down"
"426",466,"GO:0035239",1.60866821792343e-28,1,24,24,"tube morphogenesis","BP",1.5488458685694e-27,"post-embryonic animal morphogenesis","Down"
"427",467,"GO:0016192",1.62358284133147e-28,1,24,24,"vesicle-mediated transport","BP",1.56076715573861e-27,"monoatomic ion transmembrane transport","Down"
"428",468,"GO:0032990",1.70499623475047e-28,1,24,24,"cell part morphogenesis","BP",1.63647769447545e-27,"regulation of cell morphogenesis involved in differentiation","Down"
"429",469,"GO:0006915",2.78258118706563e-28,1,24,24,"apoptotic process","BP",2.65833570150363e-27,"apoptotic signaling pathway","Down"
"430",470,"GO:0050877",2.93515882096771e-28,1,24,24,"nervous system process","BP",2.79975985368468e-27,"learning or memory","Down"
"431",471,"GO:0001775",5.71836394054998e-28,1,24,24,"cell activation","BP",5.43774052494892e-27,"regulation of cell activation","Down"
