"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"4024","GO:0010517",0.290443171047988,0.843047071818287,8,21,"regulation of phospholipase activity","BP"
"15613","GO:1901976",0.290477441866993,0.836180504861348,9,24,"regulation of cell cycle checkpoint","BP"
"15181","GO:1900034",0.290495975481146,0.841686192947708,8,22,"regulation of cellular response to heat","BP"
"3661","GO:0009162",0.290529459387956,0.939207293921937,2,4,"deoxyribonucleoside monophosphate metabolic process","BP"
"6432","GO:0031124",0.290539060877889,0.809423863417626,15,43,"mRNA 3'-end processing","BP"
"11915","GO:0055007",0.290548909076022,0.824362609961754,11,31,"cardiac muscle cell differentiation","BP"
"8731","GO:0042067",0.290592597339339,0.836096648668366,9,24,"establishment of ommatidial planar polarity","BP"
"1039","GO:0002822",0.290608794633796,0.816040000363846,13,37,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"9490","GO:0043931",0.290614627287952,0.907337627907636,3,7,"ossification involved in bone maturation","BP"
"8579","GO:0036509",0.290826859937535,1,1,1,"trimming of terminal mannose on B branch","BP"
"8580","GO:0036510",0.290826859937535,1,1,1,"trimming of terminal mannose on C branch","BP"
"8581","GO:0036511",0.290826859937535,1,1,1,"trimming of first mannose on A branch","BP"
"8582","GO:0036512",0.290826859937535,1,1,1,"trimming of second mannose on A branch","BP"
"11974","GO:0055100",0.29086384130261,1,1,1,"adiponectin binding","MF"
"14424","GO:0097003",0.29086384130261,1,1,1,"adipokinetic hormone receptor activity","MF"
"17116","GO:1990522",0.29086384130261,1,1,1,"tail spike morphogenesis","BP"
"14033","GO:0072710",0.290890890215624,0.91381108106337,3,6,"response to hydroxyurea","BP"
"9331","GO:0043407",0.29091563980115,0.820424079188816,12,33,"negative regulation of MAP kinase activity","BP"
"14016","GO:0072674",0.290937726000544,1,1,1,"multinuclear osteoclast differentiation","BP"
"14017","GO:0072675",0.290937726000544,1,1,1,"osteoclast fusion","BP"
"3776","GO:0009411",0.291065964108584,0.781339911941618,30,90,"response to UV","BP"
"3031","GO:0007365",0.291212145511803,0.84117504137726,8,22,"periodic partitioning","BP"
"3033","GO:0007367",0.291212145511803,0.84117504137726,8,22,"segment polarity determination","BP"
"11629","GO:0051499",0.291442852690289,1,1,1,"D-aminoacyl-tRNA deacylase activity","MF"
"11630","GO:0051500",0.291442852690289,1,1,1,"D-tyrosyl-tRNA(Tyr) deacylase activity","MF"
"15052","GO:0106026",0.291442852690289,1,1,1,"Gly-tRNA(Ala) hydrolase activity","MF"
"8573","GO:0036501",0.291525036718746,1,1,1,"UFD1-NPL4 complex","CC"
"7450","GO:0033522",0.291606367133191,0.8896220435569,4,9,"histone H2A ubiquitination","BP"
"17141","GO:1990646",0.291631601956597,0.938805566094401,2,4,"cellular response to prolactin","BP"
"2769","GO:0006930",0.29164971406478,0.889597804491225,4,9,"substrate-dependent cell migration, cell extension","BP"
"1623","GO:0004583",0.291734454202288,1,1,1,"dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity","MF"
"8803","GO:0042281",0.291734454202288,1,1,1,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","MF"
"6756","GO:0031954",0.29197927857272,0.913301725953172,3,6,"positive regulation of protein autophosphorylation","BP"
"8809","GO:0042289",0.292132628568533,1,1,1,"MHC class II protein binding","MF"
"10984","GO:0048710",0.292207614829155,0.849984060770212,7,18,"regulation of astrocyte differentiation","BP"
"764","GO:0002176",0.292429131833096,1,1,1,"male germ cell proliferation","BP"
"1068","GO:0002904",0.292522196427838,0.938479986917566,2,4,"positive regulation of B cell apoptotic process","BP"
"663","GO:0001968",0.292902508864947,0.888896349663429,4,9,"fibronectin binding","MF"
"10349","GO:0046398",0.292917600186547,0.938335161857931,2,4,"UDP-glucuronate metabolic process","BP"
"15965","GO:1903047",0.292994784929111,0.745882416966905,112,357,"mitotic cell cycle process","BP"
"13181","GO:0070676",0.293113801997002,1,1,1,"intralumenal vesicle formation","BP"
"15683","GO:1902187",0.293113801997002,1,1,1,NA,NA
"6239","GO:0030706",0.293155417803216,0.849332561539917,7,18,"germarium-derived oocyte differentiation","BP"
"11620","GO:0051489",0.293170708101468,0.807320282304012,15,43,"regulation of filopodium assembly","BP"
"8081","GO:0035268",0.29320288325967,0.884713641617017,4,10,"protein mannosylation","BP"
"17337","GO:2000243",0.293525210707416,0.799019589717343,18,52,"positive regulation of reproductive process","BP"
"13383","GO:0071204",0.293532166307752,0.905879598719337,3,7,"histone pre-mRNA 3'end processing complex","CC"
"14214","GO:0090185",0.293776805284796,0.938019875657023,2,4,"negative regulation of kidney development","BP"
"6225","GO:0030677",0.293784377737493,0.938017093380204,2,4,"ribonuclease P complex","CC"
"6226","GO:0030681",0.293784377737493,0.938017093380204,2,4,"multimeric ribonuclease P complex","CC"
"4255","GO:0010904",0.293866464431883,1,1,1,"regulation of UDP-glucose catabolic process","BP"
"4256","GO:0010905",0.293866464431883,1,1,1,"negative regulation of UDP-glucose catabolic process","BP"
"8406","GO:0036015",0.293866464431883,1,1,1,"response to interleukin-3","BP"
"8407","GO:0036016",0.293866464431883,1,1,1,"cellular response to interleukin-3","BP"
"8408","GO:0036017",0.293866464431883,1,1,1,"response to erythropoietin","BP"
"8409","GO:0036018",0.293866464431883,1,1,1,"cellular response to erythropoietin","BP"
"13361","GO:0071109",0.293866464431883,1,1,1,"superior temporal gyrus development","BP"
"13717","GO:0071879",0.293866464431883,1,1,1,"positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway","BP"
"15054","GO:0106028",0.293866464431883,1,1,1,"neuron projection retraction","BP"
"16402","GO:1904226",0.293866464431883,1,1,1,"regulation of glycogen synthase activity, transferring glucose-1-phosphate","BP"
"16403","GO:1904227",0.293866464431883,1,1,1,"negative regulation of glycogen synthase activity, transferring glucose-1-phosphate","BP"
"16431","GO:1904339",0.293866464431883,1,1,1,"negative regulation of dopaminergic neuron differentiation","BP"
"17107","GO:1990478",0.293866464431883,1,1,1,"response to ultrasound","BP"
"17261","GO:2000077",0.293866464431883,1,1,1,"negative regulation of type B pancreatic cell development","BP"
"17440","GO:2000465",0.293866464431883,1,1,1,"regulation of glycogen (starch) synthase activity","BP"
"17441","GO:2000466",0.293866464431883,1,1,1,"negative regulation of glycogen (starch) synthase activity","BP"
"17442","GO:2000467",0.293866464431883,1,1,1,"positive regulation of glycogen (starch) synthase activity","BP"
"15288","GO:1900364",0.293933232641434,0.888317919407939,4,9,"negative regulation of mRNA polyadenylation","BP"
"8100","GO:0035293",0.294200251416118,0.856580937559811,6,16,"chitin-based larval cuticle pattern formation","BP"
"3123","GO:0007488",0.294227804797251,0.937854060601885,2,4,"histoblast morphogenesis","BP"
"1017","GO:0002784",0.294288004955857,0.85861138386363,6,15,"regulation of antimicrobial peptide production","BP"
"12878","GO:0070012",0.294563555336097,1,1,1,"oligopeptidase activity","MF"
"3","GO:0000003",0.294649213573776,0.730454727317547,296,953,"reproduction","BP"
"4270","GO:0010927",0.29465168086167,0.779031407369176,29,89,"cellular component assembly involved in morphogenesis","BP"
"7373","GO:0033186",0.294979606846538,1,1,1,"CAF-1 complex","CC"
"13026","GO:0070328",0.295013848600858,0.85813279041272,6,15,"triglyceride homeostasis","BP"
"13081","GO:0070451",0.295090971460702,0.937536092286692,2,4,"cell hair","CC"
"17366","GO:2000298",0.295198622338031,1,1,1,"regulation of Rho-dependent protein serine/threonine kinase activity","BP"
"17367","GO:2000299",0.295198622338031,1,1,1,"negative regulation of Rho-dependent protein serine/threonine kinase activity","BP"
"12488","GO:0060966",0.295199257360713,0.832732076651426,9,24,"regulation of gene silencing by RNA","BP"
"3883","GO:0009895",0.295277554972898,0.766960335968277,42,128,"negative regulation of catabolic process","BP"
"16611","GO:1904777",0.295341166419424,1,1,1,"negative regulation of protein localization to cell cortex","BP"
"12155","GO:0060291",0.295424770684709,0.887478782080985,4,9,"long-term synaptic potentiation","BP"
"5456","GO:0019418",0.29547485027549,1,1,1,"sulfide oxidation","BP"
"12970","GO:0070221",0.29547485027549,1,1,1,"sulfide oxidation, using sulfide:quinone oxidoreductase","BP"
"12971","GO:0070224",0.29547485027549,1,1,1,"sulfide:quinone oxidoreductase activity","MF"
"566","GO:0001822",0.295574087105585,0.767285916438131,41,126,"kidney development","BP"
"12227","GO:0060393",0.295625539890358,0.855629970085674,6,16,"regulation of pathway-restricted SMAD protein phosphorylation","BP"
"13109","GO:0070525",0.295648569199676,0.904815785640481,3,7,"tRNA threonylcarbamoyladenosine metabolic process","BP"
"10564","GO:0046916",0.295723745425346,0.804780561046162,15,44,NA,NA
"9973","GO:0045504",0.295760965441212,0.887289295723136,4,9,"dynein heavy chain binding","MF"
"11944","GO:0055059",0.295795484353812,0.832295184222257,9,24,"asymmetric neuroblast division","BP"
"11675","GO:0051602",0.295946738118853,0.857516877562998,6,15,"response to electrical stimulus","BP"
"11837","GO:0051972",0.29617671596413,0.820069805792629,11,31,"regulation of telomerase activity","BP"
"4211","GO:0010832",0.296186174749101,0.937131483192241,2,4,"negative regulation of myotube differentiation","BP"
"9789","GO:0045046",0.296291823701653,1,1,1,"protein import into peroxisome membrane","BP"
"11613","GO:0051459",0.296291823701653,1,1,1,"regulation of corticotropin secretion","BP"
"11614","GO:0051461",0.296291823701653,1,1,1,"positive regulation of corticotropin secretion","BP"
"1096","GO:0003014",0.296303181142016,0.807477778929748,14,41,"renal system process","BP"
"11413","GO:0051098",0.296314571859452,0.758835426263021,54,169,"regulation of binding","BP"
"12556","GO:0061065",0.296360726284853,0.857243265357168,6,15,"regulation of dauer larval development","BP"
"661","GO:0001966",0.296462876389579,1,1,1,"thigmotaxis","BP"
"5528","GO:0019799",0.296462876389579,1,1,1,"tubulin N-acetyltransferase activity","MF"
"13738","GO:0071929",0.296462876389579,1,1,1,"alpha-tubulin acetylation","BP"
"14592","GO:0097427",0.296462876389579,1,1,1,"microtubule bundle","CC"
"1819","GO:0005072",0.296480392850037,0.937022565895641,2,4,NA,NA
"1825","GO:0005088",0.29668123538056,0.782138984367067,26,75,NA,NA
"11960","GO:0055082",0.296787353796398,0.751569659563648,71,227,"intracellular chemical homeostasis","BP"
"14889","GO:0098926",0.29680263975746,1,1,1,"postsynaptic signal transduction","BP"
"14983","GO:0099527",0.29680263975746,1,1,1,"postsynapse to nucleus signaling pathway","BP"
"16352","GO:1904035",0.296874353461943,0.845108664106261,7,19,"regulation of epithelial cell apoptotic process","BP"
"9922","GO:0045334",0.296879264241132,0.845105240174854,7,19,"clathrin-coated endocytic vesicle","CC"
"11885","GO:0052742",0.297006750319833,0.820271178199938,11,30,"phosphatidylinositol kinase activity","MF"
"8374","GO:0035948",0.297123332459464,1,1,1,NA,NA
"2035","GO:0005721",0.297164417721633,0.856711584619915,6,15,"pericentric heterochromatin","CC"
"6410","GO:0031099",0.297167888897094,0.774636085310101,31,95,"regeneration","BP"
"8207","GO:0035545",0.29727467719769,1,1,1,"determination of left/right asymmetry in nervous system","BP"
"14421","GO:0093002",0.29727467719769,1,1,1,"response to nematicide","BP"
"15654","GO:1902097",0.29727467719769,1,1,1,"positive regulation of transcription from RNA polymerase II promoter involved in defense response to Gram-negative bacterium","BP"
"17276","GO:2000114",0.297330437361002,0.846452120801441,7,18,"regulation of establishment of cell polarity","BP"
"10845","GO:0048477",0.297432744797927,0.74302431124425,105,331,"oogenesis","BP"
"13092","GO:0070476",0.297496559978535,1,1,1,"rRNA (guanine-N7)-methylation","BP"
"3925","GO:0010033",0.297540274956019,0.727444777473639,301,981,"response to organic substance","BP"
"3798","GO:0009583",0.297600312628732,0.810554820712247,13,37,"detection of light stimulus","BP"
"1764","GO:0004843",0.297653303577913,0.811166790970347,13,36,"cysteine-type deubiquitinase activity","MF"
"647","GO:0001947",0.297847778122895,0.806794272522008,14,40,"heart looping","BP"
"10123","GO:0045806",0.297855747353448,0.837766354908136,8,21,"negative regulation of endocytosis","BP"
"3037","GO:0007371",0.29795182752814,1,1,1,"ventral midline determination","BP"
"7517","GO:0033687",0.29795182752814,1,1,1,"osteoblast proliferation","BP"
"12123","GO:0060245",0.29795182752814,1,1,1,"detection of cell density","BP"
"12124","GO:0060246",0.29795182752814,1,1,1,NA,NA
"12125","GO:0060248",0.29795182752814,1,1,1,NA,NA
"13775","GO:0072033",0.29795182752814,1,1,1,"renal vesicle formation","BP"
"13776","GO:0072036",0.29795182752814,1,1,1,"mesenchymal to epithelial transition involved in renal vesicle formation","BP"
"13801","GO:0072093",0.29795182752814,1,1,1,"metanephric renal vesicle formation","BP"
"13884","GO:0072285",0.29795182752814,1,1,1,"mesenchymal to epithelial transition involved in metanephric renal vesicle formation","BP"
"11880","GO:0052689",0.298111633065474,0.806036000489805,14,41,"carboxylic ester hydrolase activity","MF"
"10033","GO:0045637",0.298301860270274,0.772766475572745,32,97,"regulation of myeloid cell differentiation","BP"
"527","GO:0001750",0.298388633760908,0.824409874571269,10,27,"photoreceptor outer segment","CC"
"9272","GO:0043279",0.298457261493323,0.797885712472852,17,48,"response to alkaloid","BP"
"16884","GO:1905550",0.298485848871635,1,1,1,"regulation of protein localization to endoplasmic reticulum","BP"
"16885","GO:1905552",0.298485848871635,1,1,1,"positive regulation of protein localization to endoplasmic reticulum","BP"
"16906","GO:1905636",0.298485848871635,1,1,1,"positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding","BP"
"3547","GO:0008655",0.298715475481147,1,1,1,"pyrimidine-containing compound salvage","BP"
"9166","GO:0043097",0.298715475481147,1,1,1,"pyrimidine nucleoside salvage","BP"
"931","GO:0002625",0.298745975768408,1,1,1,"regulation of T cell antigen processing and presentation","BP"
"16151","GO:1903526",0.298745975768408,1,1,1,"negative regulation of membrane tubulation","BP"
"13244","GO:0070849",0.298924018960019,0.829997365546275,9,24,"response to epidermal growth factor","BP"
"3550","GO:0008720",0.299372694630147,1,1,1,"D-lactate dehydrogenase activity","MF"
"13968","GO:0072528",0.299398285518657,0.865283563653286,5,13,"pyrimidine-containing compound biosynthetic process","BP"
"58","GO:0000137",0.299528693793413,0.885157074974173,4,9,"Golgi cis cisterna","CC"
"14500","GO:0097190",0.299838158887031,0.764859181884636,39,121,"apoptotic signaling pathway","BP"
"15629","GO:1901995",0.299847967106787,1,1,1,"positive regulation of meiotic cell cycle phase transition","BP"
"15658","GO:1902102",0.299847967106787,1,1,1,"regulation of metaphase/anaphase transition of meiotic cell cycle","BP"
"15659","GO:1902104",0.299847967106787,1,1,1,"positive regulation of metaphase/anaphase transition of meiotic cell cycle","BP"
"16739","GO:1905132",0.299847967106787,1,1,1,"regulation of meiotic chromosome separation","BP"
"16740","GO:1905134",0.299847967106787,1,1,1,"positive regulation of meiotic chromosome separation","BP"
"16757","GO:1905186",0.299847967106787,1,1,1,"regulation of metaphase/anaphase transition of meiosis I","BP"
"16758","GO:1905188",0.299847967106787,1,1,1,"positive regulation of metaphase/anaphase transition of meiosis I","BP"
"5370","GO:0019150",0.299892169776762,1,1,1,"D-ribulokinase activity","MF"
"14169","GO:0090103",0.300034893732478,0.864878903648116,5,13,"cochlea morphogenesis","BP"
"8129","GO:0035331",0.30005578107355,0.867718141130668,5,12,"negative regulation of hippo signaling","BP"
"6227","GO:0030684",0.300149094741639,0.786847238616683,21,62,"preribosome","CC"
"3183","GO:0007593",0.300285499958666,0.884726869215944,4,9,"chitin-based cuticle sclerotization","BP"
"10706","GO:0048085",0.300285499958666,0.884726869215944,4,9,"adult chitin-containing cuticle pigmentation","BP"
"16185","GO:1903593",0.300446846051995,1,1,1,"regulation of histamine secretion by mast cell","BP"
"16186","GO:1903595",0.300446846051995,1,1,1,"positive regulation of histamine secretion by mast cell","BP"
"13676","GO:0071796",0.300490225284522,1,1,1,"K6-linked polyubiquitin modification-dependent protein binding","MF"
"16856","GO:1905471",0.300691869904101,1,1,1,NA,NA
"16857","GO:1905473",0.300691869904101,1,1,1,"positive regulation of histone H3-K79 dimethylation","BP"
"17718","GO:2001255",0.300691869904101,1,1,1,"positive regulation of histone H3-K36 trimethylation","BP"
"1045","GO:0002829",0.300699047411287,1,1,1,"negative regulation of type 2 immune response","BP"
"10026","GO:0045625",0.300699047411287,1,1,1,"regulation of T-helper 1 cell differentiation","BP"
"10027","GO:0045627",0.300699047411287,1,1,1,"positive regulation of T-helper 1 cell differentiation","BP"
"10028","GO:0045628",0.300699047411287,1,1,1,"regulation of T-helper 2 cell differentiation","BP"
"10029","GO:0045629",0.300699047411287,1,1,1,"negative regulation of T-helper 2 cell differentiation","BP"
"15742","GO:1902410",0.300702121411992,0.880349687555086,4,10,"mitotic cytokinetic process","BP"
"7925","GO:0035062",0.300906474192644,1,1,1,"omega speckle","CC"
"8197","GO:0035517",0.300927852689373,1,1,1,"PR-DUB complex","CC"
"8201","GO:0035521",0.300927852689373,1,1,1,"monoubiquitinated histone deubiquitination","BP"
"8202","GO:0035522",0.300927852689373,1,1,1,"monoubiquitinated histone H2A deubiquitination","BP"
"15761","GO:1902466",0.300927852689373,1,1,1,"positive regulation of histone H3-K27 trimethylation","BP"
"1808","GO:0005031",0.301041620239509,1,1,1,"tumor necrosis factor receptor activity","MF"
"1810","GO:0005035",0.301041620239509,1,1,1,"death receptor activity","MF"
"9979","GO:0045569",0.301041620239509,1,1,1,"TRAIL binding","MF"
"1331","GO:0003863",0.301133745374497,1,1,1,"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity","MF"
"5175","GO:0017086",0.301133745374497,1,1,1,"3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex","CC"
"5831","GO:0022405",0.301371383683963,0.808240629542622,13,36,"hair cycle process","BP"
"14484","GO:0097159",0.301398500326952,0.721874860856305,360,1183,"organic cyclic compound binding","MF"
"16156","GO:1903533",0.301407399150409,0.835217595169507,8,21,"regulation of protein targeting","BP"
"8628","GO:0038127",0.301423659485855,0.808199408800121,13,36,"ERBB signaling pathway","BP"
"1548","GO:0004459",0.301499466624339,1,1,1,"L-lactate dehydrogenase activity","MF"
"2276","GO:0006113",0.301499466624339,1,1,1,"fermentation","BP"
"5412","GO:0019244",0.301499466624339,1,1,1,"lactate biosynthetic process from pyruvate","BP"
"5491","GO:0019659",0.301499466624339,1,1,1,"glucose catabolic process to lactate","BP"
"5492","GO:0019660",0.301499466624339,1,1,1,"glycolytic fermentation","BP"
"5493","GO:0019661",0.301499466624339,1,1,1,"glucose catabolic process to lactate via pyruvate","BP"
"5494","GO:0019666",0.301499466624339,1,1,1,"nitrogenous compound fermentation","BP"
"6607","GO:0031491",0.301526944577011,0.853813897449717,6,15,"nucleosome binding","MF"
"4160","GO:0010753",0.301541379887343,1,1,1,"positive regulation of cGMP-mediated signaling","BP"
"8618","GO:0038093",0.301586272295527,0.797595586678473,16,46,"Fc receptor signaling pathway","BP"
"11541","GO:0051301",0.301622419542292,0.746265728005222,74,235,"cell division","BP"
"10770","GO:0048244",0.301652860817252,1,1,1,"phytanoyl-CoA dioxygenase activity","MF"
"13747","GO:0071955",0.301888371092173,1,1,1,"recycling endosome to Golgi transport","BP"
"1511","GO:0004363",0.301915954463176,1,1,1,"glutathione synthase activity","MF"
"8255","GO:0035623",0.301998548610086,1,1,1,"renal glucose absorption","BP"
"13571","GO:0071539",0.302054702787213,0.866466098448985,5,12,"protein localization to centrosome","BP"
"16874","GO:1905508",0.302054702787213,0.866466098448985,5,12,"protein localization to microtubule organizing center","BP"
"11604","GO:0051446",0.302078277100396,0.879541995375319,4,10,"positive regulation of meiotic cell cycle","BP"
"6524","GO:0031330",0.302266200109997,0.76293605291982,39,119,"negative regulation of cellular catabolic process","BP"
"6164","GO:0030536",0.302405431765667,0.883518380902757,4,9,"larval feeding behavior","BP"
"1707","GO:0004738",0.302516232005271,1,1,1,"pyruvate dehydrogenase activity","MF"
"1708","GO:0004739",0.302516232005271,1,1,1,"pyruvate dehydrogenase (acetyl-transferring) activity","MF"
"13301","GO:0070948",0.302529729449617,1,1,1,"regulation of neutrophil mediated cytotoxicity","BP"
"16197","GO:1903646",0.302536475760201,1,1,1,"positive regulation of chaperone-mediated protein folding","BP"
"16427","GO:1904327",0.302563444929366,1,1,1,"protein localization to cytosolic proteasome complex","BP"
"16449","GO:1904379",0.302563444929366,1,1,1,"protein localization to cytosolic proteasome complex involved in ERAD pathway","BP"
"1758","GO:0004828",0.302664350456437,1,1,1,"serine-tRNA ligase activity","MF"
"2459","GO:0006434",0.302664350456437,1,1,1,"seryl-tRNA aminoacylation","BP"
"14760","GO:0098619",0.302664350456437,1,1,1,"selenocysteine-tRNA ligase activity","MF"
"3516","GO:0008586",0.302906579528035,0.821007032438855,10,27,"imaginal disc-derived wing vein morphogenesis","BP"
"11838","GO:0051973",0.302946768361475,0.825877062037647,9,25,"positive regulation of telomerase activity","BP"
"9306","GO:0043353",0.302991463804922,1,1,1,"enucleate erythrocyte differentiation","BP"
"11050","GO:0048822",0.302991463804922,1,1,1,"enucleate erythrocyte development","BP"
"2723","GO:0006858",0.303017997624433,1,1,1,"extracellular transport","BP"
"5151","GO:0017020",0.303057750549022,1,1,1,"myosin phosphatase regulator activity","MF"
"4045","GO:0010563",0.303115274711976,0.7461693503459,70,222,"negative regulation of phosphorus metabolic process","BP"
"10195","GO:0045936",0.303115274711976,0.7461693503459,70,222,"negative regulation of phosphate metabolic process","BP"
"3374","GO:0008285",0.303172405075935,0.743660529324475,78,248,"negative regulation of cell population proliferation","BP"
"3171","GO:0007565",0.303406125835908,0.786421845033093,20,58,"female pregnancy","BP"
"868","GO:0002430",0.303504287025668,1,1,1,"complement receptor mediated signaling pathway","BP"
"1638","GO:0004621",0.303504287025668,1,1,1,"glycosylphosphatidylinositol phospholipase D activity","MF"
"2498","GO:0006507",0.303504287025668,1,1,1,"GPI anchor release","BP"
"4303","GO:0010982",0.303504287025668,1,1,1,"regulation of high-density lipoprotein particle clearance","BP"
"4304","GO:0010983",0.303504287025668,1,1,1,"positive regulation of high-density lipoprotein particle clearance","BP"
"4307","GO:0010986",0.303504287025668,1,1,1,"positive regulation of lipoprotein particle clearance","BP"
"7549","GO:0034014",0.303504287025668,1,1,1,"response to triglyceride","BP"
"13498","GO:0071401",0.303504287025668,1,1,1,"cellular response to triglyceride","BP"
"14531","GO:0097241",0.303504287025668,1,1,1,"hematopoietic stem cell migration to bone marrow","BP"
"10615","GO:0047223",0.303523818512546,1,1,1,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity","MF"
"2868","GO:0007093",0.303535152179388,0.777253101100815,25,74,"mitotic cell cycle checkpoint signaling","BP"
"2973","GO:0007277",0.303622834561512,0.865480864418523,5,12,"pole cell development","BP"
"6286","GO:0030858",0.303683638223702,0.850214072124522,6,16,"positive regulation of epithelial cell differentiation","BP"
"16956","GO:1905870",0.303776436623381,1,1,1,"positive regulation of 3'-UTR-mediated mRNA stabilization","BP"
"17061","GO:1990266",0.303959910729645,0.865268737634772,5,12,"neutrophil migration","BP"
"15870","GO:1902822",0.303971085519526,0.934217785701217,2,4,"regulation of late endosome to lysosome transport","BP"
"16073","GO:1903335",0.303971085519526,0.934217785701217,2,4,"regulation of vacuolar transport","BP"
"1090","GO:0003007",0.304051573049404,0.759043726731039,42,129,"heart morphogenesis","BP"
"6429","GO:0031120",0.304204847707624,1,1,1,"snRNA pseudouridine synthesis","BP"
"6576","GO:0031429",0.304204847707624,1,1,1,"box H/ACA snoRNP complex","CC"
"7759","GO:0034513",0.304204847707624,1,1,1,"box H/ACA snoRNA binding","MF"
"13991","GO:0072588",0.304204847707624,1,1,1,"box H/ACA RNP complex","CC"
"13992","GO:0072589",0.304204847707624,1,1,1,"box H/ACA scaRNP complex","CC"
"14395","GO:0090661",0.304204847707624,1,1,1,"box H/ACA telomerase RNP complex","CC"
"3468","GO:0008455",0.304268188166546,1,1,1,"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity","MF"
"10592","GO:0046972",0.304343991232209,1,1,1,"histone H4K16 acetyltransferase activity","MF"
"17616","GO:2000873",0.304343991232209,1,1,1,NA,NA
"16263","GO:1903818",0.304500184480769,0.934017352855774,2,4,"positive regulation of voltage-gated potassium channel activity","BP"
"1341","GO:0003883",0.304538780499148,1,1,1,"CTP synthase activity","MF"
"14539","GO:0097268",0.304538780499148,1,1,1,"cytoophidium","CC"
"5720","GO:0021782",0.304596213097298,0.798126322192277,15,43,"glial cell development","BP"
"15650","GO:1902074",0.304667328969849,0.8517157939112,6,15,"response to salt","BP"
"31","GO:0000075",0.30479664381183,0.76831835496158,31,93,"cell cycle checkpoint signaling","BP"
"6346","GO:0030971",0.30480686513847,0.814290785697372,11,30,"receptor tyrosine kinase binding","MF"
"2634","GO:0006699",0.304917685382694,0.864665326780367,5,12,"bile acid biosynthetic process","BP"
"7497","GO:0033628",0.305007403855736,0.864608752185308,5,12,"regulation of cell adhesion mediated by integrin","BP"
"11407","GO:0051091",0.305057477336608,0.774271028294387,26,78,"positive regulation of DNA-binding transcription factor activity","BP"
"7217","GO:0032878",0.305111086446259,0.832546942175874,8,21,"regulation of establishment or maintenance of cell polarity","BP"
"7535","GO:0033829",0.305205812715905,1,1,1,"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity","MF"
"8836","GO:0042359",0.305356919733581,0.851253709479136,6,15,"vitamin D metabolic process","BP"
"15902","GO:1902911",0.305383165972931,0.808446283394354,12,34,"protein kinase complex","CC"
"4068","GO:0010608",0.305460848887753,0.742107613572584,76,242,"post-transcriptional regulation of gene expression","BP"
"14375","GO:0090598",0.305466959640938,0.797421584594222,15,43,"male anatomical structure morphogenesis","BP"
"6518","GO:0031324",0.305530920395443,0.720833537728204,274,891,"negative regulation of cellular metabolic process","BP"
"300","GO:0000920",0.305635380767725,0.877444370871688,4,10,"septum digestion after cytokinesis","BP"
"11265","GO:0050852",0.305666978919609,0.813628151516516,11,30,"T cell receptor signaling pathway","BP"
"8917","GO:0042531",0.305733388483608,0.851001235859257,6,15,"positive regulation of tyrosine phosphorylation of STAT protein","BP"
"2272","GO:0006109",0.305875408162332,0.781727529818369,21,63,"regulation of carbohydrate metabolic process","BP"
"16128","GO:1903445",0.306126173364783,1,1,1,"protein transport from ciliary membrane to plasma membrane","BP"
"12962","GO:0070201",0.306363924824914,0.737804177945639,90,282,"regulation of establishment of protein localization","BP"
"14601","GO:0097445",0.306382570495927,1,1,1,"presynaptic active zone dense projection","CC"
"14860","GO:0098875",0.306382570495927,1,1,1,"epididymosome","CC"
"9463","GO:0043652",0.306425729720767,0.850536544006633,6,15,"engulfment of apoptotic cell","BP"
"1493","GO:0004325",0.306451995087174,1,1,1,"ferrochelatase activity","MF"
"4318","GO:0010999",0.306451995087174,1,1,1,"regulation of eIF2 alpha phosphorylation by heme","BP"
"10598","GO:0046984",0.306451995087174,1,1,1,"regulation of hemoglobin biosynthetic process","BP"
"6843","GO:0032119",0.306584459601484,1,1,1,"sequestering of zinc ion","BP"
"2470","GO:0006463",0.306618886244844,1,1,1,"steroid hormone receptor complex assembly","BP"
"9851","GO:0045171",0.306743924317358,0.807378695225382,12,34,"intercellular bridge","CC"
"10505","GO:0046745",0.306778838043776,1,1,1,"viral capsid secondary envelopment","BP"
"10954","GO:0048672",0.306778838043776,1,1,1,"positive regulation of collateral sprouting","BP"
"14356","GO:0090541",0.306778838043776,1,1,1,"MIT domain binding","MF"
"5698","GO:0021700",0.306823398714445,0.746261677916626,61,190,"developmental maturation","BP"
"5945","GO:0030097",0.306849243982632,0.740070502173542,79,249,"hemopoiesis","BP"
"17310","GO:2000171",0.306890834562374,0.863419092918569,5,12,"negative regulation of dendrite development","BP"
