"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","Module"
"250","GO:0042043",0.00964870152746536,0.999660635772031,2,6,"neurexin family protein binding","MF",1,"Magenta"
"251","GO:0016247",0.0123388699468989,0.998062586663932,4,34,"channel regulator activity","MF",1,"Magenta"
"252","GO:0030284",0.0166360700647336,1,1,1,"nuclear estrogen receptor activity","MF",1,"Magenta"
"253","GO:0097162",0.0166360700647336,1,1,1,"MADS box domain binding","MF",1,"Magenta"
"254","GO:0005137",0.018732962057775,1,1,1,"interleukin-5 receptor binding","MF",1,"Magenta"
"255","GO:0005249",0.0218080050191837,0.998672244288578,2,9,"voltage-gated potassium channel activity","MF",1,"Magenta"
"256","GO:0000981",0.0222050577993739,0.990833251057415,11,230,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1,"Magenta"
"257","GO:0005245",0.0231386974964525,0.998635629722019,2,7,"voltage-gated calcium channel activity","MF",1,"Magenta"
"258","GO:0003726",0.0292837377469303,1,1,1,"double-stranded RNA adenosine deaminase activity","MF",1,"Magenta"
"259","GO:0004698",0.0315897573642693,1,1,1,"calcium-dependent protein kinase C activity","MF",1,"Magenta"
"260","GO:0035403",0.0315897573642693,1,1,1,"histone H3T6 kinase activity","MF",1,"Magenta"
"261","GO:0031543",0.0316529676406571,1,1,1,"peptidyl-proline dioxygenase activity","MF",1,"Magenta"
"262","GO:0031545",0.0316529676406571,1,1,1,"peptidyl-proline 4-dioxygenase activity","MF",1,"Magenta"
"263","GO:0046547",0.0319280717731261,0.999742190613919,1,2,"trans-aconitate 3-methyltransferase activity","MF",1,"Magenta"
"264","GO:0031775",0.0319976344139188,1,1,1,"lutropin-choriogonadotropic hormone receptor binding","MF",1,"Magenta"
"265","GO:0086039",0.0319976344139188,1,1,1,"P-type calcium transporter activity involved in regulation of cardiac muscle cell membrane potential","MF",1,"Magenta"
"266","GO:0003700",0.0332791277161031,0.984780442517496,12,273,"DNA-binding transcription factor activity","MF",1,"Magenta"
"267","GO:0005267",0.0349903076734613,0.997108837900569,2,12,"potassium channel activity","MF",1,"Magenta"
"268","GO:0005544",0.0405308757279899,0.996371500281056,2,12,"calcium-dependent phospholipid binding","MF",1,"Magenta"
"269","GO:0030507",0.0407905841640948,0.996441768746328,2,10,"spectrin binding","MF",1,"Magenta"
"270","GO:0033192",0.0432584571025235,0.999523964767995,1,2,"calmodulin-dependent protein phosphatase activity","MF",1,"Magenta"
"271","GO:0015459",0.0445252973118026,0.995802932536035,2,12,"potassium channel regulator activity","MF",1,"Magenta"
"272","GO:0034711",0.0453891889119989,0.999475334197914,1,2,"inhibin binding","MF",1,"Magenta"
"273","GO:0005246",0.0480710489117146,0.995221574147371,2,13,"calcium channel regulator activity","MF",1,"Magenta"
"274","GO:0022839",0.0481428083667346,0.988294977215729,4,48,"monoatomic ion gated channel activity","MF",1,"Magenta"
"275","GO:0005026",0.048374675994618,0.999403117050734,1,2,"transforming growth factor beta receptor activity, type II","MF",1,"Magenta"
"276","GO:0004882",0.0166360700647336,1,1,1,NA,NA,1,"Magenta"
"277","GO:0072507",0.0208289985973914,0.992928386951108,8,134,NA,NA,1,"Magenta"
"278","GO:0071850",0.0238075644904486,0.998480783817269,2,9,NA,NA,1,"Magenta"
"279","GO:0055065",0.0306410645003658,0.988007642142344,9,175,NA,NA,1,"Magenta"
"280","GO:0035408",0.0315897573642693,1,1,1,NA,NA,1,"Magenta"
"281","GO:0070838",0.0325455485590677,0.990081997170759,6,84,NA,NA,1,"Magenta"
"282","GO:0072511",0.0325455485590677,0.990081997170759,6,84,NA,NA,1,"Magenta"
"283","GO:0071898",0.0365347149655149,0.999661626538224,1,2,NA,NA,1,"Magenta"
"284","GO:0071899",0.0365347149655149,0.999661626538224,1,2,NA,NA,1,"Magenta"
"285","GO:0072503",0.0402033541323949,0.98567411911997,7,125,NA,NA,1,"Magenta"
"286","GO:0006875",0.0485015552636356,0.98056489138866,8,161,NA,NA,1,"Magenta"
