"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"290","GO:0061138",0.0171514300903805,0.989835721520781,56,98,"morphogenesis of a branching epithelium","BP"
"291","GO:1903725",0.017204480096872,0.992126688599651,29,46,"regulation of phospholipid metabolic process","BP"
"292","GO:1900076",0.0173848757096959,0.991328056956693,35,57,"regulation of cellular response to insulin stimulus","BP"
"293","GO:0051640",0.0174466179653061,0.986735448155037,183,352,"organelle localization","BP"
"294","GO:2001233",0.0175712437707087,0.988128518278392,93,171,"regulation of apoptotic signaling pathway","BP"
"295","GO:0031647",0.0176050180021543,0.988218419691323,89,163,"regulation of protein stability","BP"
"296","GO:0002720",0.017655755902883,0.995795983546543,12,16,"positive regulation of cytokine production involved in immune response","BP"
"297","GO:0010564",0.0177152259582556,0.986528221519369,182,351,"regulation of cell cycle process","BP"
"298","GO:0030194",0.0178275604535223,0.997226981427169,9,11,"positive regulation of blood coagulation","BP"
"299","GO:1900048",0.0178275604535223,0.997226981427169,9,11,"positive regulation of hemostasis","BP"
"300","GO:0030299",0.0178615698195036,1,5,5,"intestinal cholesterol absorption","BP"
"301","GO:0044241",0.0178615698195036,1,5,5,"lipid digestion","BP"
"302","GO:0098856",0.0178615698195036,1,5,5,"intestinal lipid absorption","BP"
"303","GO:0031345",0.0180438988279012,0.989584382493222,51,88,"negative regulation of cell projection organization","BP"
"304","GO:0010324",0.0181058488997557,0.991889067273533,27,43,"membrane invagination","BP"
"305","GO:0038061",0.018285876937534,0.99713964969945,9,11,"NIK/NF-kappaB signaling","BP"
"306","GO:0045934",0.0184522000579501,0.985200152466491,274,543,"negative regulation of nucleobase-containing compound metabolic process","BP"
"307","GO:0032418",0.0184622542209968,0.995567800682871,12,16,"lysosome localization","BP"
"308","GO:0036065",0.0184900347971011,0.998277151722942,7,8,"fucosylation","BP"
"309","GO:0032388",0.0185618440699011,0.988523697699038,64,113,"positive regulation of intracellular transport","BP"
"310","GO:0009451",0.0185921879925664,0.99001351303801,41,69,"RNA modification","BP"
"311","GO:0019219",0.0186076704626151,0.984055314161534,581,1186,"regulation of nucleobase-containing compound metabolic process","BP"
"312","GO:0042691",0.018625305971339,1,5,5,"positive regulation of crystal cell differentiation","BP"
"313","GO:0045612",0.018625305971339,1,5,5,"positive regulation of hemocyte differentiation","BP"
"314","GO:0018105",0.0187021727803831,0.989395865849788,48,82,"peptidyl-serine phosphorylation","BP"
"315","GO:0035316",0.0187121650666273,0.992697773115569,21,32,"non-sensory hair organization","BP"
"316","GO:0031623",0.0187188989876127,0.994397515640635,15,21,"receptor internalization","BP"
"317","GO:0035006",0.0187694046413263,0.993982351385673,16,23,"melanization defense response","BP"
"318","GO:0090224",0.0192197444979911,0.993034332245381,19,28,"regulation of spindle organization","BP"
"319","GO:0006004",0.0192526620567778,0.998187051606598,7,8,"fucose metabolic process","BP"
"320","GO:0048263",0.0192751290195362,1,5,5,"determination of dorsal identity","BP"
"321","GO:0002764",0.0193708913317326,0.988684071016424,52,90,"immune response-regulating signaling pathway","BP"
"322","GO:0051231",0.0193931654091743,0.996926449428817,9,11,"spindle elongation","BP"
"323","GO:0035634",0.0194230420023746,1,5,5,"response to stilbenoid","BP"
"324","GO:0050778",0.0194815642149347,0.987163092662428,81,147,"positive regulation of immune response","BP"
"325","GO:0007469",0.0195127438325299,0.996903241978061,9,11,"antennal development","BP"
"326","GO:0043200",0.0195476751649021,0.990186397774512,34,56,"response to amino acid","BP"
"327","GO:0030206",0.019585035244359,1,5,5,"chondroitin sulfate biosynthetic process","BP"
"328","GO:2000104",0.0196390877720987,0.99687868317221,9,11,"negative regulation of DNA-templated DNA replication","BP"
"329","GO:0071474",0.0196685504772419,0.996872950548978,9,11,"cellular hyperosmotic response","BP"
"330","GO:0048513",0.0197931989328676,0.982879796102315,657,1346,"animal organ development","BP"
"331","GO:0050851",0.0197936085960708,0.991652960597843,24,37,"antigen receptor-mediated signaling pathway","BP"
"332","GO:0032101",0.0198033066575298,0.985535653806585,136,257,"regulation of response to external stimulus","BP"
"333","GO:1900180",0.0198516292941399,0.989378897146841,40,67,"regulation of protein localization to nucleus","BP"
"334","GO:0060242",0.0199559458878202,1,5,5,"contact inhibition","BP"
"335","GO:0010886",0.0199561841040565,1,5,5,"positive regulation of cholesterol storage","BP"
"336","GO:0002768",0.0199575562489444,0.989212381656417,41,69,"immune response-regulating cell surface receptor signaling pathway","BP"
"337","GO:0016482",0.0201229129871448,0.988137382876987,53,92,"cytosolic transport","BP"
"338","GO:1901800",0.0202356672963409,0.988946392955285,42,71,"positive regulation of proteasomal protein catabolic process","BP"
"339","GO:0007549",0.0204153894943663,0.99336918041783,16,23,"dosage compensation","BP"
"340","GO:0032091",0.0205136501079335,0.990495107389049,28,45,"negative regulation of protein binding","BP"
"341","GO:1901701",0.0208328612366066,0.984066416608094,180,349,"cellular response to oxygen-containing compound","BP"
"342","GO:0044409",0.0209804985873253,0.994842440344484,12,16,"entry into host","BP"
"343","GO:0002755",0.0211072548510776,0.997963653011228,7,8,"MyD88-dependent toll-like receptor signaling pathway","BP"
"344","GO:0021782",0.0212099943663601,0.990327363215568,27,43,"glial cell development","BP"
"345","GO:0034498",0.021269129090011,1,5,5,"early endosome to Golgi transport","BP"
"346","GO:0006897",0.0213114722998277,0.984568282687777,126,238,"endocytosis","BP"
"347","GO:0001503",0.0213367165207488,0.988554910413057,39,66,"ossification","BP"
"348","GO:0045622",0.0213867942366972,0.997929467172238,7,8,"regulation of T-helper cell differentiation","BP"
"349","GO:0032386",0.021593903600611,0.984766579826187,109,203,"regulation of intracellular transport","BP"
"350","GO:0032436",0.0216427335099406,0.988882778177292,35,58,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BP"
"351","GO:0090316",0.0216439861303202,0.988106447643164,42,71,"positive regulation of intracellular protein transport","BP"
"352","GO:0051205",0.0218713190913918,1,5,5,"protein insertion into membrane","BP"
"353","GO:0010512",0.022023548767238,1,5,5,"negative regulation of phosphatidylinositol biosynthetic process","BP"
"354","GO:1902646",0.022023548767238,1,5,5,"regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process","BP"
"355","GO:1902647",0.022023548767238,1,5,5,"negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process","BP"
"356","GO:0021895",0.0220531930005185,1,5,5,"cerebral cortex neuron differentiation","BP"
"357","GO:0051988",0.0221742171461232,1,5,5,"regulation of attachment of spindle microtubules to kinetochore","BP"
"358","GO:0060075",0.0222448668454531,1,5,5,"regulation of resting membrane potential","BP"
"359","GO:0002042",0.022245254266337,1,5,5,"cell migration involved in sprouting angiogenesis","BP"
"360","GO:0042306",0.022247631840899,0.989798618997226,27,43,"regulation of protein import into nucleus","BP"
"361","GO:0010040",0.0222563901512801,1,5,5,"response to iron(II) ion","BP"
"362","GO:0002036",0.0222564779265143,1,5,5,"regulation of L-glutamate import across plasma membrane","BP"
"363","GO:0010958",0.0222564779265143,1,5,5,"regulation of amino acid import across plasma membrane","BP"
"364","GO:0048136",0.0222564779265143,1,5,5,"male germ-line cyst formation","BP"
"365","GO:0010544",0.0222564779265953,1,5,5,"negative regulation of platelet activation","BP"
"366","GO:0090331",0.0222564779265953,1,5,5,"negative regulation of platelet aggregation","BP"
"367","GO:0030178",0.0224429271789761,0.987067824887069,47,82,"negative regulation of Wnt signaling pathway","BP"
"368","GO:0010638",0.0224616290334753,0.983223088842898,150,287,"positive regulation of organelle organization","BP"
"369","GO:0001763",0.0225093653825506,0.986274671167221,57,101,"morphogenesis of a branching structure","BP"
"370","GO:0040011",0.0226701718662074,0.98153648511458,298,592,"locomotion","BP"
"371","GO:0051240",0.0228098526976875,0.981360072918375,307,612,"positive regulation of multicellular organismal process","BP"
"372","GO:0051255",0.0229006162911647,0.997742072272427,7,8,"spindle midzone assembly","BP"
"373","GO:0043534",0.0229563768186513,0.997735097808974,7,8,"blood vessel endothelial cell migration","BP"
"374","GO:0001704",0.0229834069719467,0.987465359436493,40,68,"formation of primary germ layer","BP"
"375","GO:0050776",0.0231042165829279,0.983442152537317,116,218,"regulation of immune response","BP"
"376","GO:0007399",0.0231727443513556,0.980171694088911,528,1075,"nervous system development","BP"
"377","GO:0044703",0.0232069245945362,0.980755891876451,357,715,"multi-organism reproductive process","BP"
"378","GO:0050779",0.0234300942389557,0.995095467550813,10,13,"RNA destabilization","BP"
"379","GO:0007030",0.0237486022673918,0.986116639772976,49,85,"Golgi organization","BP"
"380","GO:0045887",0.0238069258720866,0.990409474756327,21,32,"positive regulation of synaptic assembly at neuromuscular junction","BP"
"381","GO:0071345",0.0241544138867691,0.982309571002634,129,246,"cellular response to cytokine stimulus","BP"
"382","GO:0048190",0.0244643547260506,0.993099629566224,13,18,"wing disc dorsal/ventral pattern formation","BP"
"383","GO:0070507",0.0245899412302872,0.985141986975649,54,95,"regulation of microtubule cytoskeleton organization","BP"
"384","GO:0044242",0.0247735263120911,0.986660935264804,38,64,"cellular lipid catabolic process","BP"
"385","GO:0090130",0.0249396471206309,0.983764512763681,71,129,"tissue migration","BP"
"386","GO:1904396",0.0250578625690106,0.985008719664883,52,91,"regulation of neuromuscular junction development","BP"
"387","GO:0051234",0.025076221315104,0.978122294386903,695,1429,"establishment of localization","BP"
"388","GO:0048193",0.0251315090568213,0.982886585235591,87,160,"Golgi vesicle transport","BP"
"389","GO:0002474",0.0251488526947411,0.992247184800493,14,20,"antigen processing and presentation of peptide antigen via MHC class I","BP"
"390","GO:0061077",0.0251753957272953,0.987274127606832,32,53,"chaperone-mediated protein folding","BP"
"391","GO:0009314",0.0252073809289578,0.981511543304136,129,245,"response to radiation","BP"
"392","GO:0090090",0.0253280813856252,0.986116557234066,39,67,"negative regulation of canonical Wnt signaling pathway","BP"
"393","GO:0032892",0.0253891214970352,0.994594409022933,10,13,"positive regulation of organic acid transport","BP"
"394","GO:0009896",0.0254700889604295,0.981612320462442,117,221,"positive regulation of catabolic process","BP"
"395","GO:0050863",0.025483568175742,0.985596919442895,43,74,"regulation of T cell activation","BP"
"396","GO:0000305",0.0255978088490684,0.994540481004275,10,13,"response to oxygen radical","BP"
"397","GO:0009163",0.0256192275018979,0.994534940182956,10,13,"nucleoside biosynthetic process","BP"
"398","GO:0042455",0.0256192275018979,0.994534940182956,10,13,"ribonucleoside biosynthetic process","BP"
"399","GO:0007041",0.0257133640767972,0.986105522589053,38,64,"lysosomal transport","BP"
"400","GO:0033674",0.0257415979299017,0.981729759149816,106,199,"positive regulation of kinase activity","BP"
"401","GO:0022407",0.0257969265646601,0.983878459723295,60,107,"regulation of cell-cell adhesion","BP"
"402","GO:0045862",0.0259188501141004,0.982013550952252,94,175,"positive regulation of proteolysis","BP"
"403","GO:0090162",0.0263494645594614,0.991239338714564,15,22,"establishment of epithelial cell polarity","BP"
"404","GO:0002831",0.0267552593541298,0.984691546325176,44,76,"regulation of response to biotic stimulus","BP"
"405","GO:0006810",0.0270534432387226,0.976418494700947,664,1365,"transport","BP"
"406","GO:0030010",0.027178288863958,0.984084462049228,47,82,"establishment of cell polarity","BP"
"407","GO:0051093",0.0272284793564514,0.978483638441364,213,418,"negative regulation of developmental process","BP"
"408","GO:0031347",0.027347591199565,0.98098350430857,94,174,"regulation of defense response","BP"
"409","GO:1904398",0.0273825475769836,0.988079790834636,23,36,"positive regulation of neuromuscular junction development","BP"
"410","GO:0048699",0.0274865439085107,0.976881822709727,396,800,"generation of neurons","BP"
"411","GO:1903320",0.0275465735052963,0.981946045405408,71,129,"regulation of protein modification by small protein conjugation or removal","BP"
"412","GO:0098657",0.0277775134228296,0.979368589555973,135,258,"import into cell","BP"
"413","GO:0050810",0.0277844467004853,0.987574766889441,24,38,"regulation of steroid biosynthetic process","BP"
"414","GO:0140013",0.0278262034904316,0.982756593997355,57,101,"meiotic nuclear division","BP"
"415","GO:0006898",0.0279931448446925,0.984044797012173,43,74,"receptor-mediated endocytosis","BP"
"416","GO:0061462",0.0280268805147043,0.991197224798429,14,20,"protein localization to lysosome","BP"
"417","GO:0006629",0.0283220623510129,0.978133866398127,175,340,"lipid metabolic process","BP"
"418","GO:0022409",0.0283666056916335,0.984921672808095,35,59,"positive regulation of cell-cell adhesion","BP"
"419","GO:0042176",0.028461614604134,0.979980084552654,98,183,"regulation of protein catabolic process","BP"
"420","GO:1903706",0.0286662941441436,0.980513150119259,82,152,"regulation of hemopoiesis","BP"
"421","GO:0035966",0.0287428850836337,0.982555708823573,52,92,"response to topologically incorrect protein","BP"
"422","GO:0019953",0.0290505102666977,0.975851989252644,339,680,"sexual reproduction","BP"
"423","GO:0045428",0.0291105966233961,0.990796304332534,14,20,"regulation of nitric oxide biosynthetic process","BP"
"424","GO:0043542",0.029228356190835,0.990114310974597,15,22,"endothelial cell migration","BP"
"425","GO:1900181",0.0292427522664243,0.990747211732352,14,20,"negative regulation of protein localization to nucleus","BP"
"426","GO:0007166",0.0292433231418745,0.976178705555044,273,544,"cell surface receptor signaling pathway","BP"
"427","GO:0035099",0.029337573043515,0.9925115621162,11,15,"hemocyte migration","BP"
"428","GO:0033157",0.0294101157395258,0.980837121278348,68,123,"regulation of intracellular protein transport","BP"
"429","GO:0009967",0.0295904366486633,0.975907805906614,271,539,"positive regulation of signal transduction","BP"
"430","GO:1902531",0.0295906670988326,0.975588378609763,310,620,"regulation of intracellular signal transduction","BP"
"431","GO:0051649",0.0299357153067414,0.974616339552023,425,862,"establishment of localization in cell","BP"
"432","GO:0010876",0.0300297058631154,0.981921017416051,50,88,"lipid localization","BP"
"433","GO:0043619",0.0300683695991211,0.994948234575219,8,10,"regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP"
"434","GO:0032231",0.0301268749505876,0.985513489574279,27,44,"regulation of actin filament bundle assembly","BP"
"435","GO:0048660",0.0301533145368259,0.983520405951995,37,63,"regulation of smooth muscle cell proliferation","BP"
"436","GO:0051222",0.0302187488873338,0.979312231605301,84,155,"positive regulation of protein transport","BP"
"437","GO:0046131",0.0302308506866678,0.994914144272004,8,10,"pyrimidine ribonucleoside metabolic process","BP"
"438","GO:1901657",0.030337525540611,0.98308410464561,39,67,"glycosyl compound metabolic process","BP"
"439","GO:0045927",0.03057970205918,0.977857860908563,112,212,"positive regulation of growth","BP"
"440","GO:0045860",0.0306194351021296,0.978308374278268,99,186,"positive regulation of protein kinase activity","BP"
"441","GO:1900078",0.0306290731792473,0.990229634518423,14,20,"positive regulation of cellular response to insulin stimulus","BP"
"442","GO:0009953",0.030659770693507,0.980297334668392,63,114,"dorsal/ventral pattern formation","BP"
"443","GO:1902850",0.0306646177775732,0.981397043557189,51,90,"microtubule cytoskeleton organization involved in mitosis","BP"
"444","GO:0099518",0.0308221247460597,0.987709545578232,19,29,"vesicle cytoskeletal trafficking","BP"
"445","GO:0046634",0.0318080865641025,0.988470907787352,16,24,"regulation of alpha-beta T cell activation","BP"
"446","GO:0000920",0.0318959942938148,0.994561879065797,8,10,"septum digestion after cytokinesis","BP"
"447","GO:0007478",0.0320326993313319,0.98448459752175,27,44,"leg disc morphogenesis","BP"
"448","GO:0007480",0.0320326993313319,0.98448459752175,27,44,"imaginal disc-derived leg morphogenesis","BP"
"449","GO:0008104",0.0320582553333826,0.972853622888013,407,825,"protein localization","BP"
"450","GO:0046823",0.0320646477417398,0.988985518024444,15,22,"negative regulation of nucleocytoplasmic transport","BP"
"451","GO:0007444",0.0320888737079661,0.976206682974477,127,243,"imaginal disc development","BP"
"452","GO:0008356",0.0321081099441113,0.981998848931674,39,67,"asymmetric cell division","BP"
"453","GO:0051100",0.0321243868049446,0.9815207288919,42,73,"negative regulation of binding","BP"
"454","GO:1903829",0.0321930395559496,0.977982718840419,82,151,"positive regulation of protein localization","BP"
"455","GO:0009047",0.0323593751661363,0.99446292228012,8,10,"dosage compensation by hyperactivation of X chromosome","BP"
"456","GO:0032954",0.0327176874463533,0.994386130340147,8,10,"regulation of cytokinetic process","BP"
"457","GO:0045214",0.0327308463043355,0.988081525981254,16,24,"sarcomere organization","BP"
"458","GO:0002697",0.0328088712304051,0.978727477229821,64,116,"regulation of immune effector process","BP"
"459","GO:0034975",0.032874920414065,0.994352358103907,8,10,"protein folding in endoplasmic reticulum","BP"
"460","GO:0002218",0.0329441809449811,0.983989577907559,27,44,"activation of innate immune response","BP"
"461","GO:0060828",0.0329852811208624,0.9781770088947,69,127,"regulation of canonical Wnt signaling pathway","BP"
"462","GO:0048232",0.0329931772918188,0.974987835069013,146,281,"male gamete generation","BP"
"463","GO:0000380",0.0329990579858987,0.994325662367857,8,10,"alternative mRNA splicing, via spliceosome","BP"
"464","GO:0038095",0.0331062625403548,0.9885661261751,15,22,"Fc-epsilon receptor signaling pathway","BP"
"465","GO:0045859",0.0332356910889632,0.974832420544138,144,278,"regulation of protein kinase activity","BP"
"466","GO:1902115",0.0334442819715961,0.97872654799342,59,106,"regulation of organelle assembly","BP"
"467","GO:0048681",0.0335534688431012,0.994206092414282,8,10,"negative regulation of axon regeneration","BP"
"468","GO:0001649",0.0335964285442416,0.987714450421897,16,24,"osteoblast differentiation","BP"
"469","GO:1902074",0.0335992006413037,0.991183621927618,11,15,"response to salt","BP"
"470","GO:0039702",0.033841262284803,0.99414380334877,8,10,"viral budding via host ESCRT complex","BP"
"471","GO:0090189",0.0338845165247617,0.996512581279384,6,7,"regulation of branching involved in ureteric bud morphogenesis","BP"
"472","GO:0090190",0.0338845165247617,0.996512581279384,6,7,"positive regulation of branching involved in ureteric bud morphogenesis","BP"
"473","GO:1902857",0.0339918473737298,0.994111151450494,8,10,"positive regulation of non-motile cilium assembly","BP"
"474","GO:0008608",0.034067398013557,0.99103526604335,11,15,"attachment of spindle microtubules to kinetochore","BP"
"475","GO:0006220",0.0340983091828682,0.990006181155929,12,17,"pyrimidine nucleotide metabolic process","BP"
"476","GO:0036498",0.0342228204513749,0.985209455859597,21,33,"IRE1-mediated unfolded protein response","BP"
"477","GO:1990089",0.0342263476728307,0.983290113697497,27,44,"response to nerve growth factor","BP"
"478","GO:0006403",0.0344012253882502,0.976850291913409,74,136,"RNA localization","BP"
"479","GO:0045746",0.0345280200919655,0.982289211084474,30,50,"negative regulation of Notch signaling pathway","BP"
"480","GO:0031589",0.0345508427296677,0.981787883220875,32,54,"cell-substrate adhesion","BP"
"481","GO:0048680",0.034560537100737,0.990878495898444,11,15,"positive regulation of axon regeneration","BP"
"482","GO:0070572",0.034560537100737,0.990878495898444,11,15,"positive regulation of neuron projection regeneration","BP"
"483","GO:0019218",0.0345658932464591,0.982809662346265,28,46,"regulation of steroid metabolic process","BP"
"484","GO:0019752",0.0346678603170502,0.973299898270179,160,311,"carboxylic acid metabolic process","BP"
"485","GO:0051049",0.0347143536092227,0.971232349007974,307,615,"regulation of transport","BP"
"486","GO:0001510",0.0348430860101294,0.984483823516632,22,35,"RNA methylation","BP"
"487","GO:0048800",0.0348522268392464,0.993923810252082,8,10,"antennal morphogenesis","BP"
"488","GO:0050819",0.0348691077519875,0.993920121314719,8,10,"negative regulation of coagulation","BP"
"489","GO:0008354",0.0348849779816963,0.984883043772561,21,33,"germ cell migration","BP"
"490","GO:0051310",0.0349092347125313,0.98487106776061,21,33,"metaphase plate congression","BP"
"491","GO:1904424",0.0349335741190877,0.993906028997017,8,10,"regulation of GTP binding","BP"
"492","GO:0007140",0.0349704364871226,0.982584598565321,28,46,"male meiotic nuclear division","BP"
"493","GO:0001934",0.0350543518883331,0.97305649060316,157,305,"positive regulation of protein phosphorylation","BP"
"494","GO:0006796",0.0351172218579136,0.970424040777718,367,743,"phosphate-containing compound metabolic process","BP"
"495","GO:1902991",0.0351185785087067,0.993865546098981,8,10,"regulation of amyloid precursor protein catabolic process","BP"
"496","GO:0033554",0.0352470742255445,0.970261382563718,375,759,"cellular response to stress","BP"
"497","GO:0071479",0.0352917307595994,0.98468204951864,21,33,"cellular response to ionizing radiation","BP"
"498","GO:0110020",0.0356964041721109,0.981362591060997,31,52,"regulation of actomyosin structure organization","BP"
"499","GO:0010631",0.035709884822289,0.976831326501315,62,113,"epithelial cell migration","BP"
"500","GO:0002433",0.0357434126282309,0.984027787488874,22,35,"immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","BP"
"501","GO:0090066",0.0358276980585915,0.972529362173022,153,297,"regulation of anatomical structure size","BP"
"502","GO:0009968",0.0358789731158669,0.970723987780819,258,514,"negative regulation of signal transduction","BP"
"503","GO:0046902",0.0361113902836663,0.989297556657986,12,17,"regulation of mitochondrial membrane permeability","BP"
"504","GO:0045987",0.0361574198133511,0.991970830747654,9,12,"positive regulation of smooth muscle contraction","BP"
"505","GO:0002066",0.036944434492711,0.973759629958626,94,177,"columnar/cuboidal epithelial cell development","BP"
"506","GO:0045637",0.0369608977704274,0.976790394583583,54,97,"regulation of myeloid cell differentiation","BP"
"507","GO:0048584",0.0369929373718956,0.969004765207758,339,683,"positive regulation of response to stimulus","BP"
"508","GO:1901987",0.0370016338988582,0.973375727439755,101,191,"regulation of cell cycle phase transition","BP"
"509","GO:0090092",0.0370329823814991,0.97749838828219,48,85,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP"
"510","GO:0016201",0.0371761544713049,0.996064837570116,6,7,"synaptic target inhibition","BP"
"511","GO:0050772",0.037203521081356,0.979754629120635,34,58,"positive regulation of axonogenesis","BP"
"512","GO:1903052",0.0375818187449164,0.97757513511706,45,79,"positive regulation of proteolysis involved in protein catabolic process","BP"
"513","GO:0046662",0.0375931131515374,0.985997487249162,16,24,"regulation of oviposition","BP"
"514","GO:0007501",0.03772384948156,0.995988988570702,6,7,"mesodermal cell fate specification","BP"
"515","GO:0036258",0.0377405304238531,0.988717678943843,12,17,"multivesicular body assembly","BP"
"516","GO:0010824",0.0378312226159741,0.985894086319639,16,24,"regulation of centrosome duplication","BP"
"517","GO:0019317",0.037907646083726,1,4,4,"fucose catabolic process","BP"
"518","GO:0042354",0.037907646083726,1,4,4,"L-fucose metabolic process","BP"
"519","GO:0042355",0.037907646083726,1,4,4,"L-fucose catabolic process","BP"
"520","GO:0009452",0.0379383674789684,0.988646878627928,12,17,"7-methylguanosine RNA capping","BP"
"521","GO:0036260",0.0379383674789684,0.988646878627928,12,17,"RNA capping","BP"
"522","GO:0010001",0.0383175002647384,0.97749276843555,42,74,"glial cell differentiation","BP"
"523","GO:1902749",0.0383677225339132,0.976908657063279,46,81,"regulation of cell cycle G2/M phase transition","BP"
"524","GO:0035315",0.0384574011832988,0.978137356572801,38,66,"hair cell differentiation","BP"
"525","GO:0030510",0.0384717283108082,0.981804661915498,24,39,"regulation of BMP signaling pathway","BP"
"526","GO:0060419",0.0389096099582649,0.995823484571154,6,7,"heart growth","BP"
"527","GO:1903037",0.038938195604547,0.978040837769842,37,64,"regulation of leukocyte cell-cell adhesion","BP"
"528","GO:0110053",0.0390680237196232,0.974894276696717,58,105,"regulation of actin filament organization","BP"
"529","GO:0050650",0.0390750416529407,0.995800254936574,6,7,"chondroitin sulfate proteoglycan biosynthetic process","BP"
"530","GO:0008582",0.0394634114634723,0.975887036733055,48,85,"regulation of synaptic assembly at neuromuscular junction","BP"
"531","GO:0046839",0.0395675566262393,0.995730896361483,6,7,"phospholipid dephosphorylation","BP"
"532","GO:0008631",0.0397900462352265,0.995699466116579,6,7,"intrinsic apoptotic signaling pathway in response to oxidative stress","BP"
"533","GO:0008592",0.0398564280282047,0.995690076831386,6,7,"regulation of Toll signaling pathway","BP"
"534","GO:0010885",0.0401711235972552,0.995645491590103,6,7,"regulation of cholesterol storage","BP"
"535","GO:0032735",0.0402149030109867,0.995639279429355,6,7,"positive regulation of interleukin-12 production","BP"
"536","GO:0000070",0.0402157571570222,0.975854199757235,45,79,"mitotic sister chromatid segregation","BP"
"537","GO:0021987",0.0403108174604727,0.976389138987487,41,72,"cerebral cortex development","BP"
"538","GO:0060795",0.0403158213623811,0.983464478227902,18,28,"cell fate commitment involved in formation of primary germ layer","BP"
"539","GO:0048100",0.0403603225668785,0.99561862804027,6,7,"wing disc anterior/posterior pattern formation","BP"
"540","GO:0030968",0.0406195668336815,0.977687325223673,34,58,"endoplasmic reticulum unfolded protein response","BP"
"541","GO:1900006",0.0406216968944535,0.978202965998246,32,54,"positive regulation of dendrite development","BP"
"542","GO:0097065",0.0406356403673395,0.99072613347982,9,12,"anterior head development","BP"
"543","GO:0061157",0.0406792475801106,0.990713827048391,9,12,"mRNA destabilization","BP"
"544","GO:0007447",0.0406909117637505,0.980217698039396,25,41,"imaginal disc pattern formation","BP"
"545","GO:0034605",0.0407017326720254,0.980211764439867,25,41,"cellular response to heat","BP"
"546","GO:2000316",0.0407312402833359,0.995565836316515,6,7,"regulation of T-helper 17 type immune response","BP"
"547","GO:1902882",0.0409619180900187,0.98006902397217,25,41,"regulation of response to oxidative stress","BP"
"548","GO:0032482",0.0412316725286525,0.986392342464412,13,19,"Rab protein signal transduction","BP"
"549","GO:0048671",0.041394780146332,0.995470979742687,6,7,"negative regulation of collateral sprouting","BP"
"550","GO:0031328",0.0414350498191636,0.965072473172284,347,704,"positive regulation of cellular biosynthetic process","BP"
"551","GO:0046398",0.0416949324477628,1,4,4,"UDP-glucuronate metabolic process","BP"
"552","GO:0007040",0.0417161670744289,0.978915177542454,27,45,"lysosome organization","BP"
"553","GO:0080171",0.0417161670744289,0.978915177542454,27,45,"lytic vacuole organization","BP"
"554","GO:0035001",0.0417599702237255,0.99541854695795,6,7,"dorsal trunk growth, open tracheal system","BP"
"555","GO:0030097",0.0418429001633204,0.968432940098666,129,249,"hemopoiesis","BP"
"556","GO:0120036",0.0418701161925154,0.965021301245056,312,628,"plasma membrane bounded cell projection organization","BP"
"557","GO:0140014",0.0418755918725712,0.973058151775482,57,103,"mitotic nuclear division","BP"
"558","GO:2001242",0.0419782859327705,0.975127655554278,42,74,"regulation of intrinsic apoptotic signaling pathway","BP"
"559","GO:0060897",0.0420308181880814,0.995379555942711,6,7,"neural plate regionalization","BP"
"560","GO:0009048",0.0422227075296971,0.995351878515591,6,7,"dosage compensation by inactivation of X chromosome","BP"
"561","GO:1904896",0.0425023236466048,0.995311468882594,6,7,"ESCRT complex disassembly","BP"
"562","GO:1904903",0.0425023236466048,0.995311468882594,6,7,"ESCRT III complex disassembly","BP"
"563","GO:0030575",0.0425760398152031,0.995300800010568,6,7,"nuclear body organization","BP"
"564","GO:0040017",0.0427182848301644,0.968486881954119,111,212,"positive regulation of locomotion","BP"
"565","GO:0042714",0.0427968767167769,1,4,4,"dosage compensation complex assembly","BP"
"566","GO:0051963",0.0428218028382767,0.972522690410356,56,101,"regulation of synapse assembly","BP"
"567","GO:0097028",0.0429936906039541,0.995240231693241,6,7,"dendritic cell differentiation","BP"
"568","GO:0001773",0.0429936906039889,0.995240231693241,6,7,"myeloid dendritic cell activation","BP"
"569","GO:0032369",0.0432007909888809,0.989996308730946,9,12,"negative regulation of lipid transport","BP"
"570","GO:0000278",0.0432511550236284,0.965250947219394,207,411,"mitotic cell cycle","BP"
"571","GO:0042430",0.0433051714446451,0.995194925535645,6,7,"indole-containing compound metabolic process","BP"
"572","GO:0000303",0.0433505312502424,0.989953338014832,9,12,"response to superoxide","BP"
"573","GO:0009208",0.0433981765121188,1,4,4,"pyrimidine ribonucleoside triphosphate metabolic process","BP"
"574","GO:0009209",0.0433981765121188,1,4,4,"pyrimidine ribonucleoside triphosphate biosynthetic process","BP"
"575","GO:0021543",0.0434139755864519,0.97204286486598,56,102,"pallium development","BP"
"576","GO:0055094",0.0434870792579068,0.989914118157096,9,12,"response to lipoprotein particle","BP"
"577","GO:0071404",0.0434870792579068,0.989914118157096,9,12,"cellular response to low-density lipoprotein particle stimulus","BP"
